Id,League,Round,Date,Time,Home,Away,Odd_H_HT,Odd_D_HT,Odd_A_HT,Odd_Over05_HT,Odd_Under05_HT,Odd_Over15_HT,Odd_Under15_HT,Odd_Over25_HT,Odd_Under25_HT,Odd_H_FT,Odd_D_FT,Odd_A_FT,Odd_Over05_FT,Odd_Under05_FT,Odd_Over15_FT,Odd_Under15_FT,Odd_Over25_FT,Odd_Under25_FT,Odd_Over35_FT,Odd_Under35_FT,Odd_Over45_FT,Odd_Under45_FT,Odd_BTTS_Yes,Odd_BTTS_No,Odd_1X,Odd_12,Odd_X2,Odd_0x0,Odd_0x1,Odd_0x2,Odd_0x3,Odd_1x0,Odd_1x1,Odd_1x2,Odd_1x3,Odd_2x0,Odd_2x1,Odd_2x2,Odd_2x3,Odd_3x0,Odd_3x1,Odd_3x2,Odd_3x3,Odd_4x4,Goals_H_HT,Goals_A_HT,Goals_H_FT,Goals_A_FT,Goals_Min_H,Goals_Min_A,xG_H,xG_A,p_H,p_D,p_A,CV_Odds,H_D,H_A,D_H,D_A,A_H,A_D,DifAbs_HomeAway,DifAbs_HomeDraw,DifAbs_DrawAway,Angle_HomeAway,Angle_HomeDraw,Angle_DrawAway,DifPer_HomeAway,DifPer_HomeDraw,DifPer_DrawAway,Media_Ptos_H,Media_Ptos_A,CV_Ptos_H,CV_Ptos_A,Media_GM_H,Media_GM_A,CV_GM_H,CV_GM_A,Media_GS_H,Media_GS_A,CV_GS_H,CV_GS_A,Media_SG_H,Media_SG_A,CV_SG_H,CV_SG_A,Media_SG_H_01,Media_SG_A_01,CV_SG_H_01,CV_SG_A_01,Media_SG_H_02,Media_SG_A_02,CV_SG_H_02,CV_SG_A_02,Media_VG_H,Media_VG_A,CV_VG_H,CV_VG_A,Media_CG_H_00,Media_CG_A_00,CV_CG_H_00,CV_CG_A_00,Media_CG_H_01,Media_CG_A_01,CV_CG_H_01,CV_CG_A_01,Media_CG_H_02,Media_CG_A_02,CV_CG_H_02,CV_CG_A_02
YVFg00dl,AUSTRALIA 1,ROUND 15,2025-01-17,03:00,Western United,Newcastle Jets,2.2,2.5,4.5,1.25,3.75,2.2,1.62,5.0,1.17,1.67,4.33,4.33,1.02,19.0,1.14,5.5,1.44,2.75,2.1,1.73,3.5,1.3,1.5,2.5,1.2,1.2,2.15,21.0,19.0,26.0,51.0,11.0,9.0,15.0,29.0,11.0,8.5,13.0,29.0,15.0,12.0,19.0,34.0,101.0,2,0,3,1,"[17, 37, 54]",[58],2.03,1.33,0.5988023952095809,0.23094688221709006,0.23094688221709006,0.4460072747466809,0.3856812933025404,0.3856812933025404,2.5928143712574854,1.0,2.5928143712574854,1.0,2.66,2.66,0.0,53.06123726771017,53.06123726771017,0.0,0.6143187066974596,0.6143187066974596,0.0,1.0,1.2,1.2247448713915896,1.3693063937629155,0.6,1.4,0.9128709291752768,1.083267920578793,1.0,1.6,1.2247448713915892,1.0458250331675942,-0.4,-0.2,-2.850438562747846,-13.874436925511608,-2.0420000000000003,-2.5960000000000005,-2.00588280866446,-3.385254826085481,-0.18999999999999986,0.45600000000000096,-15.752588495905343,14.322312849271771,0.24904802500710427,0.5826409912423375,1.0515054362445402,0.9354145294488566,0.6340681643222059,0.40832011698884757,0.5694818473808999,0.8445355757703917,1.7960000000000005,3.8639999999999994,1.0543590153121392,0.9020730900616442,0.48532111919813997,0.8530639678842666,0.6087473695901323,0.9352805512962269
6LVE7r4E,AUSTRALIA 1,ROUND 15,2025-01-17,05:35,WS Wanderers,Central Coast Mariners,2.5,2.3,4.0,1.33,3.25,2.63,1.44,6.5,1.11,1.95,3.7,3.75,1.04,13.0,1.2,4.5,1.67,2.2,2.63,1.5,4.5,1.2,1.62,2.2,1.25,1.29,1.8,13.0,13.0,21.0,41.0,9.0,7.0,12.0,26.0,10.0,8.5,13.0,29.0,17.0,15.0,21.0,41.0,151.0,0,1,1,3,[85],"[14, 69, 90]",1.98,2.33,0.5128205128205129,0.27027027027027023,0.26666666666666666,0.32716009180174005,0.527027027027027,0.52,1.8974358974358976,0.9866666666666667,1.9230769230769231,1.0135135135135134,1.8,1.7500000000000002,0.04999999999999982,41.98721249581666,41.18592516570965,1.4320961841646414,0.48000000000000004,0.472972972972973,0.013333333333333286,1.4,1.6,1.083267920578793,0.8385254915624211,3.0,1.6,0.3333333333333333,0.5590169943749473,2.2,1.6,0.5926547641093316,0.8385254915624211,0.8,0.0,2.5617376914898995,1.0,1.6,-1.39,2.701001694973553,-5.733343544328935,2.7940000000000005,0.6079999999999999,2.3344851996909672,6.06667599698175,0.9306415806415806,0.7176423159728197,0.3727329505813163,0.42013457466312976,0.18216351844942827,0.21339786247227263,0.419279453889358,0.289481314022308,6.2299999999999995,5.149999999999999,0.36229533052576063,0.3982949805197287,1.7452341472177313,0.9519096592054851,0.28137683285467846,0.5038494471192578
t8HA7I3l,ENGLAND U21,-,2025-01-17,09:00,Southampton U21,Newcastle Utd U21,2.1,2.6,3.9,1.17,3.85,1.9,1.72,3.75,1.19,1.65,4.2,3.75,0.0,0.0,1.19,3.75,1.34,2.75,1.88,1.72,2.92,1.3,1.4,2.55,1.22,1.19,2.15,22.0,20.0,29.0,60.0,13.0,9.75,14.0,29.0,11.5,8.75,12.5,26.0,15.5,11.5,16.5,35.0,175.0,2,1,4,2,"[6, 41, 78, 90]","[13, 85]",0,0,0.6060606060606061,0.23809523809523808,0.26666666666666666,0.4253330496505063,0.3928571428571428,0.44,2.545454545454546,1.12,2.272727272727273,0.8928571428571428,2.1,2.5500000000000003,0.4500000000000002,46.39718102729638,51.89242312248514,-12.680383491819825,0.56,0.6071428571428572,0.12000000000000005,1.2,2.4,1.3693063937629155,0.5590169943749475,2.2,1.8,0.8131156281817418,0.7243558228002943,2.0,1.0,0.7905694150420949,0.7071067811865474,0.2,0.8,14.747881203752625,1.3693063937629153,0.5740000000000002,2.9940000000000007,12.676162188787394,1.0408137606742807,-0.6940000000000002,1.5099999999999998,-11.437571646234048,2.013065302189947,0.961873093104505,0.9640442912989631,0.8564223673012811,0.8636575491611513,0.3458549502810203,0.33815321378647367,1.0853901513982138,1.120716626913462,5.508,6.837999999999999,0.8160310639163183,1.0714451825798537,1.3398204675223997,1.0837809138549632,0.638250051540324,0.5735049819012151
dIIofWzo,SAUDI ARABIA 2,ROUND 17,2025-01-17,09:30,Al-Faisaly,Ohod,2.1,2.15,5.7,1.47,2.5,0.0,0.0,0.0,0.0,1.57,3.6,5.8,0.0,0.0,1.34,3.0,2.05,1.69,3.6,1.25,0.0,0.0,2.02,1.62,1.13,1.24,2.35,8.5,13.0,35.0,120.0,5.6,7.2,19.0,70.0,6.5,8.25,20.0,75.0,10.75,14.0,35.0,120.0,900.0,0,0,0,1,[],[73],0,0,0.6369426751592356,0.2777777777777778,0.1724137931034483,0.5785513042834917,0.4361111111111111,0.27068965517241383,2.2929936305732483,0.6206896551724138,3.6942675159235665,1.611111111111111,4.2299999999999995,2.0300000000000002,2.1999999999999997,64.69459567428737,45.426511572114286,47.72631099390626,0.7293103448275862,0.563888888888889,0.3793103448275862,0.8,0.2,1.629800601300662,2.2360679774997894,0.8,0.2,1.629800601300662,2.2360679774997894,1.2,1.4,0.6972166887783953,0.8144110179279557,-0.4,-1.2,-2.2360679774997907,-0.9128709291752768,-0.29600000000000043,-6.58,-9.442751895894608,-0.7628475427389936,-2.0359999999999996,-2.096,-1.3488315520147016,-1.0559134178242924,0.3918479619904976,0.125,1.9438500113586812,2.2360679774997902,0.7361933946203609,0.8344827586206897,0.5530194054117974,0.44351761537185913,2.999999999999999,1.16,1.9432575742808778,2.2360679774997885,0.6327483532513941,0.205553276862611,0.9452456827810164,1.0528980736427007
CQ0YHZSi,SAUDI ARABIA 2,ROUND 17,2025-01-17,09:55,Abha,Al Ain,2.57,2.0,4.35,1.53,2.37,2.7,1.41,0.0,0.0,1.98,3.05,3.9,0.0,0.0,1.39,2.8,2.19,1.6,3.9,1.21,0.0,0.0,1.93,1.7,1.22,1.32,1.8,7.4,9.5,21.0,65.0,5.8,6.0,13.5,40.0,8.25,8.75,16.5,50.0,17.5,18.5,35.0,100.0,900.0,0,0,0,0,[],[],0,0,0.5050505050505051,0.3278688524590164,0.25641025641025644,0.32321334862232304,0.6491803278688525,0.5076923076923077,1.5404040404040402,0.782051282051282,1.9696969696969697,1.278688524590164,1.92,1.0699999999999998,0.8500000000000001,43.830860672092584,28.146781214122036,23.025492008528037,0.4923076923076923,0.3508196721311475,0.21794871794871798,1.8,0.8,0.6085806194501845,1.6298006013006623,2.0,0.8,0.5000000000000002,1.0458250331675947,1.4,1.2,0.8144110179279557,0.3726779962499655,0.6,-0.4,1.4907119849998567,-2.2360679774997863,1.1960000000000015,-1.85,1.5449188318990956,-1.7746490100407348,2.1900000000000004,-0.6840000000000002,1.4252867127231303,-2.8911645806254063,0.5517164057508174,0.36990529250591175,0.5410199123204542,0.9677010060355506,0.32282132622264653,0.5376466317246387,0.5362652126087171,0.7883631845817063,3.9579999999999997,2.73,0.5309570529348987,0.9644209367773765,1.2564630254904183,0.5385593536505938,0.39735456950983084,0.8026958134041375
QgYp1mxI,ISRAEL 2,ROUND 19,2025-01-17,10:00,Bnei Yehuda,Hapoel Kfar Saba,2.25,2.18,4.6,1.46,2.55,2.5,1.48,0.0,0.0,1.7,3.7,4.4,0.0,0.0,1.24,3.7,1.75,1.96,2.85,1.38,0.0,0.0,1.72,1.88,1.19,1.23,2.12,11.25,13.0,26.0,70.0,7.3,7.3,14.5,40.0,8.0,8.25,15.0,45.0,13.0,13.0,25.0,65.0,500.0,1,1,1,1,[36],[31],0,0,0.5882352941176471,0.27027027027027023,0.22727272727272727,0.42893570524456537,0.45945945945945943,0.3863636363636363,2.1764705882352944,0.8409090909090908,2.588235294117647,1.1891891891891893,2.7,2.0,0.7000000000000002,53.47114463301483,45.0,19.29004621918874,0.6136363636363636,0.5405405405405405,0.15909090909090912,1.8,1.8,0.9128709291752769,0.912870929175277,1.2,0.8,1.086533734200442,0.5590169943749471,0.6,0.6,1.4907119849998594,1.4907119849998598,0.6,0.2,3.456073558887954,5.477225575051663,0.8500000000000002,0.9019999999999996,3.9530549703508933,3.3484218153111587,3.7,0.23200000000000004,2.743343094974113,12.144024601898252,0.23667774086378737,0.34136603519232367,1.2104541661664598,0.5961800604942088,0.6407852761658145,0.4883085630197833,0.5662783023371293,0.60190133178071,1.8519999999999999,2.3040000000000003,1.1237550586532732,0.6104736085539924,0.9191268312515557,0.5846401114694058,0.7187931411623166,0.3699985376010631
4vpx3975,ISRAEL 2,ROUND 19,2025-01-17,10:00,H. Ironi Rishon,M. Herzliya,3.1,2.02,3.3,1.46,2.55,2.65,1.42,0.0,0.0,2.57,3.0,2.72,0.0,0.0,1.31,3.15,1.97,1.74,3.35,1.28,0.0,0.0,1.65,1.98,1.44,1.33,1.47,8.75,8.25,14.0,35.0,8.5,5.8,9.75,24.0,13.5,9.5,12.5,32.0,30.0,21.0,28.0,55.0,450.0,1,0,2,0,"[44, 49]",[],0,0,0.38910505836575876,0.3333333333333333,0.3676470588235294,0.07898092417308011,0.8566666666666666,0.9448529411764705,1.1673151750972763,1.102941176470588,1.058365758754864,0.9066666666666667,0.15000000000000036,0.43000000000000016,0.2799999999999998,4.289153328819029,12.133880170633354,-7.969610394321354,0.055147058823529535,0.1433333333333334,0.10294117647058816,0.6,1.2,2.23606797749979,1.3693063937629155,0.6,1.2,1.4907119849998598,1.0865337342004415,1.6,2.6,0.9478594305064438,0.8426500884694862,-1.0,-1.4,-1.8708286933869709,-2.292400933697316,-3.2439999999999998,-9.512,-1.5565867164598715,-1.68114910973577,-2.074,-1.9100000000000001,-2.2627839715218974,-3.0970478316030383,0.2273073989321129,0.5440328906196387,1.43088444534582,1.0412992846247424,0.7166328600405679,0.513183473567977,0.5466209716467367,0.8739794468700745,1.472,3.6480000000000006,1.4448755678006395,1.048238230471133,0.4813595905013145,0.7326296839854027,0.9718247981472866,0.9421471726630576
YJygaR6U,ISRAEL 2,ROUND 19,2025-01-17,10:00,Hapoel Afula,Maccabi Jaffa,2.9,2.05,3.5,0.0,0.0,2.6,1.43,0.0,0.0,2.32,3.1,2.95,0.0,0.0,1.27,3.45,1.85,1.85,3.05,1.33,0.0,0.0,1.62,2.02,1.34,1.31,1.57,9.75,9.75,16.0,37.0,8.25,6.1,10.25,25.0,12.0,9.0,12.5,30.0,25.0,18.5,26.0,55.0,400.0,1,1,2,2,"[45, 71]","[16, 81]",0,0,0.4310344827586207,0.3225806451612903,0.3389830508474576,0.14834553467078768,0.7483870967741935,0.7864406779661016,1.3362068965517242,1.0508474576271185,1.2715517241379313,0.9516129032258065,0.6300000000000003,0.7800000000000002,0.1499999999999999,17.484427323220714,21.305783617828776,-4.289153328819016,0.2135593220338984,0.25161290322580654,0.05084745762711861,0.2,0.2,2.2360679774997902,2.2360679774997894,0.8,1.0,1.0458250331675945,0.0,2.6,2.4,0.4385290096535146,0.4750730937913075,-1.8,-1.4,-0.8240220541217405,-0.8144110179279558,-5.64,-6.840000000000001,-0.8024494403830109,-0.911831334257972,-3.978,-2.5580000000000003,-0.8572080459869238,-0.8855130491129451,0.3849790611787061,0.5390119027767207,0.9446195528480873,0.2690417219275809,0.5312127486040529,0.26914926906730186,0.8161161097298654,0.4149152391904402,3.1999999999999997,4.4399999999999995,1.081911376482612,0.5124430719172719,0.5468693142606187,0.6345746345336509,0.8079887224928527,0.08799133094490971
vNsBlAhC,ISRAEL 2,ROUND 19,2025-01-17,10:00,Nof Hagalil,Hapoel Umm al-Fahm,2.2,2.25,4.45,0.0,0.0,2.4,1.51,0.0,0.0,1.7,3.75,4.3,0.0,0.0,1.21,3.9,1.68,2.07,2.65,1.42,0.0,0.0,1.65,2.0,1.19,1.23,2.12,12.5,14.0,26.0,70.0,8.0,7.5,14.0,37.0,8.75,8.0,14.0,40.0,13.5,12.5,22.0,55.0,400.0,1,0,2,1,"[15, 85]",[81],0,0,0.5882352941176471,0.26666666666666666,0.23255813953488372,0.42160583403214524,0.4533333333333333,0.3953488372093023,2.2058823529411766,0.872093023255814,2.5294117647058822,1.1466666666666667,2.5999999999999996,2.05,0.5499999999999998,52.431407971172504,45.707319368544255,15.376251248826184,0.6046511627906976,0.5466666666666666,0.12790697674418602,1.0,0.4,1.224744871391589,1.369306393762915,1.0,1.0,1.224744871391589,0.7071067811865475,1.6,2.0,0.9478594305064434,0.3535533905932738,-0.6,-1.0,-2.5276251480171847,-1.0,-1.3499999999999999,-5.5,-2.5036324776193557,-1.0606406920752902,-1.8599999999999999,-1.61,-2.474535007957573,-1.0781005691302923,0.31441814645482336,0.5937809467221232,1.3295792327681852,0.6587214241172425,0.6375436996504028,0.35304996646545944,0.5737861574283846,1.044499939279453,2.0799999999999996,4.68,1.2702456242813505,0.6650415761811653,0.7355069159446724,0.6041440308517774,0.8440691459051788,0.6236852270589635
pE9ZY1Np,SAUDI ARABIA 1,ROUND 15,2025-01-17,10:15,Al Khaleej,Al Orubah,2.3,2.05,5.5,1.44,2.63,3.4,1.3,8.0,1.06,1.67,3.6,4.75,1.07,7.5,1.36,3.0,2.15,1.67,4.0,1.22,7.5,1.07,2.1,1.67,1.17,1.29,2.1,8.5,11.0,23.0,51.0,6.0,7.5,17.0,41.0,7.0,9.0,21.0,51.0,12.0,17.0,34.0,67.0,1000.0,2,0,3,0,"[22, 32, 90]",[],1.77,0.81,0.5988023952095809,0.2777777777777778,0.21052631578947367,0.46598023683969136,0.46388888888888885,0.35157894736842105,2.155688622754491,0.7578947368421053,2.8443113772455093,1.3194444444444444,3.08,1.9300000000000002,1.15,57.00229489878371,43.97957239045884,29.89890183861456,0.648421052631579,0.5361111111111111,0.2421052631578947,1.8,1.2,0.9128709291752768,1.3693063937629155,1.8,1.0,0.9128709291752769,1.2247448713915892,1.4,2.4,0.9583148474999098,0.6319062870042957,0.4,-1.4,6.519202405202648,-1.6444092047459054,0.40599999999999986,-10.634,21.950315505640376,-1.6796295666756815,3.2060000000000004,-2.1799999999999997,2.906010439578907,-1.8572147685192546,0.7882588873038676,0.5425925925925925,1.179045336945153,1.4061474866568109,0.3980859010270775,0.5524450494051221,0.9388996645267998,0.7671300518911345,7.526000000000001,4.005999999999999,1.3793401830891543,1.4743064034767057,1.0707749766573296,0.622949920114167,0.7933363833535851,1.0023380079253335
