Id,League,Round,Date,Time,Home,Away,Odd_H_HT,Odd_D_HT,Odd_A_HT,Odd_Over05_HT,Odd_Under05_HT,Odd_Over15_HT,Odd_Under15_HT,Odd_Over25_HT,Odd_Under25_HT,Odd_H_FT,Odd_D_FT,Odd_A_FT,Odd_Over05_FT,Odd_Under05_FT,Odd_Over15_FT,Odd_Under15_FT,Odd_Over25_FT,Odd_Under25_FT,Odd_Over35_FT,Odd_Under35_FT,Odd_Over45_FT,Odd_Under45_FT,Odd_BTTS_Yes,Odd_BTTS_No,Odd_1X,Odd_12,Odd_X2,Odd_0x0,Odd_0x1,Odd_0x2,Odd_0x3,Odd_1x0,Odd_1x1,Odd_1x2,Odd_1x3,Odd_2x0,Odd_2x1,Odd_2x2,Odd_2x3,Odd_3x0,Odd_3x1,Odd_3x2,Odd_3x3,Odd_4x4,p_H,p_D,p_A,CV_Odds,H_D,H_A,D_H,D_A,A_H,A_D,DifAbs_HomeAway,DifAbs_HomeDraw,DifAbs_DrawAway,Angle_HomeAway,Angle_HomeDraw,Angle_DrawAway,DifPer_HomeAway,DifPer_HomeDraw,DifPer_DrawAway
QVXF7jJ5,EUROPA CHAMPIONS LEAGUE,QUALIFICATION,2025-07-30,14:30,FCSB (Rou),Shkendija (Mkd),1.53,2.88,9.5,1.23,3.72,2.12,1.67,4.36,1.18,1.18,6.5,10.0,1.01,12.0,1.14,5.14,1.45,2.67,2.11,1.7,3.41,1.29,2.1,1.67,1.03,1.07,3.8,21.0,26.0,51.0,126.0,8.0,13.0,29.0,67.0,7.0,9.5,26.0,51.0,7.5,12.0,26.0,67.0,900.0,0.8474576271186441,0.15384615384615385,0.1,0.7535949142157775,0.18153846153846154,0.118,5.508474576271187,0.65,8.474576271186441,1.5384615384615385,8.82,5.32,3.5,77.22381459288108,69.39675892658268,60.25511870305778,0.882,0.8184615384615385,0.35
rq44z9tP,EUROPA CHAMPIONS LEAGUE,QUALIFICATION,2025-07-30,14:30,Ludogorets (Bul),Rijeka (Cro),2.38,2.1,4.75,1.44,2.7,2.95,1.35,7.0,1.07,1.8,3.1,5.0,1.07,7.59,1.34,3.08,2.1,1.71,3.67,1.25,7.02,1.08,2.0,1.73,1.14,1.36,1.91,8.0,12.0,23.0,51.0,6.5,6.0,17.0,41.0,8.0,9.0,17.0,51.0,13.0,17.0,34.0,51.0,900.0,0.5555555555555556,0.3225806451612903,0.2,0.4876811193766994,0.5806451612903226,0.36,1.7222222222222223,0.62,2.7777777777777777,1.6129032258064515,3.2,1.3,1.9,57.9946167919165,33.02386755579665,43.53119928561418,0.64,0.41935483870967744,0.38
jXTHKsW0,NORWAY 2,ROUND 15,2025-07-30,15:00,Lillestrom,Raufoss,1.53,3.1,9.5,1.18,4.27,1.9,1.8,3.96,1.21,1.2,7.5,10.0,1.01,22.0,1.09,6.94,1.36,3.05,1.9,1.9,3.02,1.37,1.83,1.83,1.06,1.1,4.33,26.0,29.0,51.0,126.0,11.0,15.0,29.0,67.0,7.5,10.0,23.0,51.0,8.0,10.0,23.0,51.0,251.0,0.8333333333333334,0.13333333333333333,0.1,0.7274889581039123,0.16,0.12,6.25,0.75,8.333333333333334,1.3333333333333333,8.8,6.3,2.5,77.19573393471325,72.38742215707619,51.34019174590991,0.8800000000000001,0.84,0.25
WWM6gjqH,EUROPA CHAMPIONS LEAGUE,QUALIFICATION,2025-07-30,15:00,Panathinaikos (Gre),Rangers (Sco),2.38,2.3,4.0,1.29,3.27,2.42,1.52,5.32,1.12,1.75,4.1,3.7,1.01,13.0,1.19,4.3,1.64,2.22,2.53,1.48,4.56,1.18,1.67,2.1,1.29,1.22,2.0,15.0,13.0,21.0,41.0,9.5,8.0,13.0,29.0,9.0,9.0,15.0,29.0,15.0,12.0,23.0,41.0,151.0,0.5714285714285714,0.24390243902439027,0.27027027027027023,0.39496710392758727,0.426829268292683,0.47297297297297297,2.3428571428571425,1.108108108108108,2.1142857142857143,0.902439024390244,1.9500000000000002,2.3499999999999996,0.39999999999999947,44.27477570094075,49.60009566626328,-11.309932474020199,0.5270270270270271,0.573170731707317,0.10810810810810796
lxJnjxfM,EUROPA CHAMPIONS LEAGUE,QUALIFICATION,2025-07-30,15:00,Maccabi Tel Aviv (Isr),Pafos (Cyp),2.5,2.2,4.0,1.39,2.75,2.82,1.41,6.58,1.08,1.91,3.2,4.0,1.05,8.64,1.3,3.3,1.97,1.81,3.34,1.3,6.12,1.1,1.8,1.91,1.22,1.36,1.8,9.5,12.0,21.0,41.0,7.5,6.5,15.0,34.0,9.0,9.0,15.0,41.0,17.0,17.0,29.0,51.0,600.0,0.5235602094240838,0.3125,0.25,0.347265612864837,0.5968749999999999,0.4775,1.6753926701570683,0.8,2.094240837696335,1.25,2.09,1.2900000000000003,0.7999999999999998,46.26058388589534,32.82201607623425,21.801409486351808,0.5225,0.40312500000000007,0.19999999999999996
h0SG763F,EUROPA CHAMPIONS LEAGUE,QUALIFICATION,2025-07-30,15:00,Ferencvaros (Hun),Noah (Arm),1.8,2.5,6.0,1.27,3.39,2.27,1.58,4.74,1.15,1.42,5.0,6.0,1.01,13.0,1.18,4.55,1.57,2.36,2.38,1.54,3.96,1.22,1.83,1.83,1.11,1.14,2.75,17.0,17.0,41.0,67.0,8.5,10.0,19.0,41.0,7.5,9.0,19.0,41.0,9.5,12.0,23.0,51.0,151.0,0.7042253521126761,0.2,0.16666666666666666,0.5816593638722699,0.284,0.23666666666666666,3.5211267605633805,0.8333333333333334,4.225352112676057,1.2,4.58,3.58,1.0,66.4100098292567,60.80968848176093,26.56505117707799,0.7633333333333333,0.716,0.16666666666666666
6mldmMXj,EUROPA CHAMPIONS LEAGUE,QUALIFICATION,2025-07-30,15:30,Breidablik (Ice),Lech Poznan (Pol),3.4,2.4,2.4,1.25,3.58,2.18,1.63,4.5,1.17,3.1,4.0,1.95,1.01,12.0,1.15,4.94,1.49,2.5,2.22,1.64,3.63,1.26,1.5,2.5,1.8,1.22,1.36,19.0,12.0,13.0,19.0,15.0,8.5,9.5,15.0,21.0,12.0,12.0,19.0,34.0,21.0,23.0,34.0,101.0,0.3225806451612903,0.25,0.5128205128205129,0.3406201688795217,0.775,1.5897435897435899,1.2903225806451613,2.0512820512820515,0.6290322580645161,0.4875,1.1500000000000001,0.8999999999999999,2.05,-29.898901838614567,24.22774531795417,-45.707319368544255,0.5897435897435899,0.22499999999999998,1.0512820512820513
GSbNfWxn,ARGENTINA COPA,1/8-FINALS,2025-07-30,15:30,Ind. Rivadavia,Central Cordoba,2.15,2.1,6.0,1.46,2.53,3.1,1.32,7.39,1.06,1.62,4.0,6.5,1.09,6.94,1.42,2.8,2.23,1.66,3.92,1.24,7.26,1.08,2.2,1.6,1.13,1.24,2.4,6.4,12.0,32.0,120.0,5.3,7.3,20.0,75.0,6.3,8.5,22.0,90.0,10.5,14.5,37.0,150.0,251.0,0.6172839506172839,0.25,0.15384615384615385,0.6040212597152692,0.405,0.24923076923076926,2.4691358024691357,0.6153846153846154,4.012345679012346,1.625,4.88,2.38,2.5,67.71441235316725,49.95845091948537,51.34019174590991,0.7507692307692307,0.595,0.38461538461538464
MowAaoBj,ICELAND 2,ROUND 15,2025-07-30,15:30,Fjolnir,Volsungur,2.5,2.47,3.15,1.16,4.55,1.84,1.84,3.9,1.21,2.07,4.0,2.82,1.01,22.0,1.08,6.25,1.38,2.72,1.79,1.89,2.75,1.38,1.34,2.75,1.36,1.22,1.72,23.0,17.0,20.0,35.0,14.0,8.75,10.75,18.5,14.5,9.0,10.5,18.0,21.0,13.0,15.5,26.0,110.0,0.48309178743961356,0.25,0.3546099290780142,0.32832986662088537,0.5175,0.7340425531914894,1.9323671497584543,1.4184397163120568,1.3623188405797102,0.705,0.75,1.9300000000000002,1.1800000000000002,20.556045219583464,43.97957239045884,-30.540604849681504,0.26595744680851063,0.48250000000000004,0.41843971631205684
2Ldon8yi,EUROPA CHAMPIONS LEAGUE,QUALIFICATION,2025-07-30,15:45,Salzburg (Aut),Brann (Nor),1.91,2.6,5.0,1.23,3.79,2.08,1.69,4.31,1.18,1.48,4.75,5.0,1.01,12.0,1.13,5.4,1.44,2.7,2.1,1.71,3.39,1.29,1.62,2.2,1.14,1.17,2.63,21.0,21.0,34.0,51.0,10.0,10.0,17.0,41.0,9.5,9.0,15.0,34.0,12.0,11.0,19.0,41.0,126.0,0.6756756756756757,0.21052631578947367,0.2,0.5246890144115739,0.31157894736842107,0.296,3.2094594594594597,0.95,3.3783783783783785,1.0526315789473684,3.52,3.27,0.25,60.39554925399509,58.54917698587228,7.125016348901798,0.704,0.6884210526315789,0.05
Ct7wRz3e,ARGENTINA 2,ROUND 20,2025-07-30,16:00,Deportivo Madryn,Quilmes,2.4,1.91,7.5,1.67,2.07,4.27,1.18,11.0,1.01,1.7,3.0,6.5,1.15,5.33,1.7,2.16,3.1,1.35,6.65,1.1,15.0,1.01,2.75,1.4,1.11,1.36,2.1,5.0,10.0,29.0,81.0,4.33,7.0,23.0,67.0,6.0,11.0,29.0,81.0,13.0,21.0,51.0,151.0,201.0,0.5882352941176471,0.3333333333333333,0.15384615384615385,0.6649837921916226,0.5666666666666667,0.26153846153846155,1.7647058823529411,0.46153846153846156,3.823529411764706,2.1666666666666665,4.8,1.3,3.5,67.38013505195958,33.02386755579665,60.25511870305778,0.7384615384615384,0.43333333333333335,0.5384615384615384
Ii9IpGHq,EUROPA CHAMPIONS LEAGUE,QUALIFICATION,2025-07-30,16:00,Servette (Sui),Plzen (Cze),4.0,2.25,2.4,1.32,3.1,2.63,1.46,5.94,1.1,3.6,3.8,1.83,1.03,9.69,1.25,3.74,1.77,2.02,2.85,1.39,5.17,1.14,1.73,2.0,1.83,1.25,1.29,13.0,7.5,10.0,17.0,12.0,7.5,8.0,15.0,19.0,13.0,15.0,23.0,41.0,29.0,34.0,41.0,500.0,0.2777777777777778,0.2631578947368421,0.5464480874316939,0.352415904104462,0.9473684210526316,1.9672131147540983,1.0555555555555556,2.076502732240437,0.5083333333333333,0.4815789473684211,1.77,0.19999999999999973,1.9699999999999998,-41.50882857064522,5.710593137499635,-44.56704265271769,0.9672131147540983,0.052631578947368356,1.076502732240437
EuQeNl3c,ICELAND 2,ROUND 15,2025-07-30,16:15,Selfoss,IR Reykjavik,3.75,2.32,2.37,1.25,3.55,2.08,1.65,4.55,1.16,3.55,3.75,1.85,1.01,17.0,1.13,4.9,1.51,2.32,2.14,1.61,3.5,1.25,1.47,2.32,1.91,1.23,1.25,16.0,9.75,10.25,15.5,14.5,7.5,8.0,12.0,22.0,11.5,11.25,17.5,45.0,25.0,24.0,35.0,175.0,0.28169014084507044,0.26666666666666666,0.5405405405405405,0.3423051314396901,0.9466666666666667,1.9189189189189186,1.0563380281690142,2.0270270270270268,0.5211267605633804,0.49333333333333335,1.6999999999999997,0.20000000000000018,1.9,-40.364536573097354,5.710593137499648,-43.53119928561418,0.9189189189189187,0.05333333333333338,1.027027027027027
S2fHtgzf,PERU 1,CLAUSURA,2025-07-30,17:15,Sporting Cristal,Sport Huancayo,1.95,2.5,6.0,1.31,3.15,2.35,1.52,5.28,1.12,1.48,3.8,7.0,1.02,12.0,1.21,4.32,1.64,2.27,2.48,1.52,4.32,1.21,1.8,1.91,1.1,1.25,2.63,13.0,21.0,41.0,81.0,8.0,8.0,23.0,51.0,7.5,8.5,17.0,51.0,9.5,12.0,23.0,51.0,201.0,0.6756756756756757,0.2631578947368421,0.14285714285714285,0.677117141424478,0.3894736842105263,0.21142857142857144,2.5675675675675675,0.5428571428571428,4.72972972972973,1.842105263157895,5.52,2.32,3.2,70.08359400619092,49.236394799058836,57.9946167919165,0.7885714285714285,0.6105263157894737,0.4571428571428572
GS2vNPSN,PARAGUAY 1,CLAUSURA,2025-07-30,17:30,Cerro Porteno,2 de Mayo,2.2,2.2,6.5,1.41,2.62,2.95,1.33,7.61,1.04,1.57,3.8,6.0,1.03,8.23,1.34,2.9,2.07,1.64,3.68,1.22,7.21,1.05,2.2,1.62,1.13,1.25,2.3,8.5,12.0,29.0,67.0,5.5,7.5,19.0,51.0,6.5,9.0,21.0,51.0,11.0,15.0,34.0,81.0,151.0,0.6369426751592356,0.2631578947368421,0.16666666666666666,0.5844371846854545,0.41315789473684217,0.26166666666666666,2.4203821656050954,0.6333333333333333,3.821656050955414,1.5789473684210527,4.43,2.2299999999999995,2.2,65.70238181483914,48.11230860920547,47.72631099390627,0.7383333333333333,0.5868421052631578,0.3666666666666667
bXPB3GWi,BRAZIL COPA,1/8-FINALS,2025-07-30,19:00,CSA,Vasco,4.33,2.0,2.88,1.49,2.45,3.31,1.29,9.07,1.03,3.7,3.1,2.15,1.09,6.86,1.47,2.62,2.42,1.57,4.5,1.19,9.59,1.05,2.05,1.67,1.67,1.36,1.29,7.0,6.0,9.0,19.0,8.5,6.0,9.5,21.0,17.0,13.0,17.0,34.0,41.0,34.0,41.0,67.0,501.0,0.27027027027027023,0.3225806451612903,0.46511627906976744,0.26197483994845483,1.1935483870967742,1.7209302325581397,0.8378378378378378,1.4418604651162792,0.581081081081081,0.6935483870967741,1.5500000000000003,0.6000000000000001,0.9500000000000002,-37.77568430595467,-16.699244233993625,-25.407718108948476,0.7209302325581397,0.19354838709677422,0.4418604651162792
SAnVfnlK,BRAZIL COPA,1/8-FINALS,2025-07-30,19:30,Cruzeiro,CRB,1.67,2.5,12.0,1.35,2.95,2.6,1.43,6.36,1.08,1.27,5.0,15.0,1.04,9.71,1.27,3.64,1.86,1.94,3.1,1.35,5.79,1.13,2.63,1.44,1.03,1.17,3.75,10.0,26.0,51.0,201.0,5.5,10.0,41.0,126.0,5.0,10.0,29.0,101.0,7.0,13.0,41.0,101.0,251.0,0.7874015748031495,0.2,0.06666666666666667,1.0013538194924627,0.254,0.08466666666666667,3.937007874015748,0.3333333333333333,11.811023622047244,3.0,13.73,3.73,10.0,81.71221931117216,61.80010083883904,78.69006752597979,0.9153333333333333,0.746,0.6666666666666666
