Id,League,Round,Date,Time,Home,Away,Odd_H_HT,Odd_D_HT,Odd_A_HT,Odd_Over05_HT,Odd_Under05_HT,Odd_Over15_HT,Odd_Under15_HT,Odd_Over25_HT,Odd_Under25_HT,Odd_H_FT,Odd_D_FT,Odd_A_FT,Odd_Over05_FT,Odd_Under05_FT,Odd_Over15_FT,Odd_Under15_FT,Odd_Over25_FT,Odd_Under25_FT,Odd_Over35_FT,Odd_Under35_FT,Odd_Over45_FT,Odd_Under45_FT,Odd_BTTS_Yes,Odd_BTTS_No,Odd_1X,Odd_12,Odd_X2,Odd_0x0,Odd_0x1,Odd_0x2,Odd_0x3,Odd_1x0,Odd_1x1,Odd_1x2,Odd_1x3,Odd_2x0,Odd_2x1,Odd_2x2,Odd_2x3,Odd_3x0,Odd_3x1,Odd_3x2,Odd_3x3,Odd_4x4,Goals_H_HT,Goals_A_HT,Goals_H_FT,Goals_A_FT,Goals_Min_H,Goals_Min_A,xG_H,xG_A,p_H,p_D,p_A,CV_Odds,H_D,H_A,D_H,D_A,A_H,A_D,DifAbs_HomeAway,DifAbs_HomeDraw,DifAbs_DrawAway,Angle_HomeAway,Angle_HomeDraw,Angle_DrawAway,DifPer_HomeAway,DifPer_HomeDraw,DifPer_DrawAway,Media_Ptos_H,Media_Ptos_A,CV_Ptos_H,CV_Ptos_A,Media_GM_H,Media_GM_A,CV_GM_H,CV_GM_A,Media_GS_H,Media_GS_A,CV_GS_H,CV_GS_A,Media_SG_H,Media_SG_A,CV_SG_H,CV_SG_A,Media_SG_H_01,Media_SG_A_01,CV_SG_H_01,CV_SG_A_01,Media_SG_H_02,Media_SG_A_02,CV_SG_H_02,CV_SG_A_02,Media_VG_H,Media_VG_A,CV_VG_H,CV_VG_A,Media_CG_H_00,Media_CG_A_00,CV_CG_H_00,CV_CG_A_00,Media_CG_H_01,Media_CG_A_01,CV_CG_H_01,CV_CG_A_01,Media_CG_H_02,Media_CG_A_02,CV_CG_H_02,CV_CG_A_02
IeJHl8Ed,MEXICO 1,CLAUSURA ,2025-01-29,00:00,Club Leon,Guadalajara Chivas,3.5,2.05,3.25,1.44,2.63,3.25,1.33,10.0,1.06,2.8,3.25,2.6,1.07,9.0,1.33,3.25,2.1,1.7,3.75,1.25,8.0,1.08,1.8,1.95,1.5,1.33,1.4,9.0,8.0,12.0,26.0,8.5,6.0,10.0,21.0,13.0,11.0,15.0,34.0,29.0,23.0,34.0,51.0,301.0,1,1,2,1,"[15, 67]",[43],1.33,0.70,0.35714285714285715,0.3076923076923077,0.3846153846153846,0.11546233731467155,0.8615384615384615,1.0769230769230769,1.1607142857142858,1.25,0.9285714285714287,0.8,0.19999999999999973,0.4500000000000002,0.6499999999999999,-5.710593137499635,12.680383491819825,-18.00416160591338,0.07692307692307682,0.13846153846153852,0.24999999999999994,1.8,1.2,0.6085806194501845,1.3693063937629155,1.2,1.2,1.3693063937629155,0.9128709291752768,0.2,1.0,2.236067977499798,1.224744871391589,1.0,0.2,1.7320508075688763,8.215838362577493,1.8300000000000005,-0.08600000000000074,1.7511508524770292,-50.51617018850248,4.3100000000000005,1.2439999999999996,1.688809860921622,4.661369637850348,0.33784461152882206,0.3931645261666805,1.2002041169842788,0.9833009922580374,0.5900932291176193,0.5343431600085593,0.6900516396190713,0.8007152141725159,2.65,2.832,1.1861308411699398,0.9640619470621745,0.8393323568837676,0.8066778428695578,0.9924094455463033,0.7138693612608948
js3y9x0B,MEXICO 1,CLAUSURA ,2025-01-29,00:00,Tigres UANL,Club Tijuana,1.91,2.6,6.0,1.25,3.75,2.25,1.57,5.5,1.14,1.45,5.0,6.0,1.02,19.0,1.14,5.5,1.5,2.5,2.25,1.57,3.75,1.25,1.7,2.05,1.13,1.17,2.63,19.0,19.0,34.0,67.0,9.0,9.5,17.0,41.0,8.5,8.5,17.0,41.0,11.0,11.0,21.0,41.0,151.0,1,0,4,0,"[2, 61, 84, 88]",[],3.60,0.53,0.6896551724137931,0.2,0.16666666666666666,0.5761757687334141,0.29,0.24166666666666667,3.4482758620689657,0.8333333333333334,4.137931034482759,1.2,4.55,3.55,1.0,66.27160892404747,60.60394714505674,26.56505117707799,0.7583333333333333,0.71,0.16666666666666666,2.6,1.2,0.3440104580768909,0.9128709291752768,1.4,0.8,0.6388765649999395,1.0458250331675945,0.6,1.2,0.9128709291752762,0.9128709291752765,0.8,-0.4,0.5590169943749466,-3.7914377220257744,1.2100000000000002,-6.85,0.5729961326169651,-2.640833141325657,5.4,-0.41600000000000004,0.6502940666451265,-4.80560651870021,0.2326232247284879,0.38461899729951854,0.7650406032631331,1.2733886277424822,0.5423564357516886,0.5868645973909131,0.5858884717731784,0.6786478127158256,2.154,2.87,0.6754802859797092,1.3594209610501793,1.038597037255448,0.5360411660796769,0.4114717893792606,0.8354111480943334
dtV8jUqp,MEXICO 1,CLAUSURA ,2025-01-29,00:05,Necaxa,Cruz Azul,4.0,2.1,2.88,1.44,2.63,3.25,1.33,9.0,1.07,3.5,3.2,2.2,1.04,10.0,1.27,3.4,2.05,1.75,3.5,1.25,7.0,1.07,1.8,1.95,1.67,1.36,1.29,9.0,7.5,10.0,21.0,10.0,6.0,9.0,19.0,17.0,12.0,13.0,29.0,41.0,29.0,34.0,51.0,251.0,1,1,1,3,[18],"[38, 72, 90]",1.72,2.05,0.2857142857142857,0.3125,0.45454545454545453,0.22944469501867568,1.09375,1.5909090909090908,0.9142857142857144,1.4545454545454546,0.6285714285714287,0.6875,1.2999999999999998,0.2999999999999998,1.0,-33.02386755579664,-8.530765609948128,-26.56505117707799,0.5909090909090908,0.09374999999999994,0.45454545454545453,1.0,1.0,1.2247448713915887,1.224744871391588,1.2,0.8,0.9128709291752767,1.3693063937629157,1.6,1.2,0.7126096406869616,1.0865337342004417,-0.4,-0.4,-2.8504385627478417,-4.541475531146235,-0.8880000000000005,-0.7140000000000004,-3.327463559035573,-5.5108049428244925,-1.444,-1.7900000000000005,-2.3244292454232416,-3.5092515730266722,0.42710489038521154,0.21196581196581188,1.0077059366876586,1.3986763476566897,0.4952287229512248,0.7015873015873015,0.6621526235856751,0.5832981110808888,2.9780000000000006,1.6,0.9919553365478901,1.387021313823254,0.8099999409714581,0.6455416102702924,0.6748069009911741,0.8640584398892154
SpXgWiVi,ARGENTINA 1,APERTURA ,2025-01-29,00:30,Ind. Rivadavia,Barracas Central,2.63,1.83,6.0,1.67,2.1,4.33,1.2,15.0,1.03,1.85,3.1,5.0,1.13,6.0,1.57,2.25,2.88,1.4,6.0,1.13,15.0,1.03,2.5,1.5,1.17,1.36,1.91,5.5,9.0,23.0,51.0,4.75,6.5,19.0,51.0,7.0,10.0,23.0,67.0,15.0,21.0,41.0,101.0,101.0,0,0,0,0,[],[],0.56,0.42,0.5405405405405405,0.3225806451612903,0.2,0.4782325227327691,0.5967741935483871,0.37,1.6756756756756757,0.62,2.7027027027027026,1.6129032258064515,3.15,1.25,1.9,57.5876933816488,32.005383208083494,43.53119928561418,0.63,0.4032258064516129,0.38,2.2,1.4,0.49792959773196904,1.0832679205787925,1.2,0.4,0.6972166887783964,1.3693063937629142,0.6,0.8,0.9128709291752783,1.6298006013006623,0.6,-0.4,0.912870929175277,-4.183300132670378,2.9,-9.35,1.1970037901868829,-2.916008015789456,1.4080000000000001,-0.46599999999999947,0.9943993473366303,-4.665262702720487,0.5615079365079365,0.27127342711817803,0.9385268103584948,1.3735196061481378,0.3807302231237323,0.6501960784313725,0.9618967702425774,0.7367329145506541,5.78,3.2,1.145558680224843,1.3737565400208285,0.768469686725265,0.2733935270992748,0.4615607010235465,0.9752591726771935
WGGLt0kR,ARGENTINA 1,APERTURA ,2025-01-29,00:30,Velez Sarsfield,Platense,2.63,1.83,6.5,1.73,2.0,4.5,1.18,17.0,1.03,1.85,3.1,5.25,1.14,5.5,1.67,2.1,3.1,1.36,7.0,1.1,17.0,1.03,2.63,1.44,1.17,1.36,1.91,5.0,8.5,23.0,67.0,4.5,6.5,21.0,51.0,6.5,10.0,29.0,67.0,15.0,21.0,51.0,126.0,101.0,0,0,0,1,[],[90],0.77,1.33,0.5405405405405405,0.3225806451612903,0.19047619047619047,0.5058053977035246,0.5967741935483871,0.3523809523809524,1.6756756756756757,0.5904761904761905,2.8378378378378377,1.6935483870967742,3.4,1.25,2.15,59.53445508054013,32.005383208083494,47.0700306530411,0.6476190476190476,0.4032258064516129,0.4095238095238095,2.0,1.0,0.7071067811865476,1.224744871391589,0.8,0.2,1.0458250331675916,2.236067977499774,0.2,0.4,2.236067977499794,1.3693063937629146,0.6,-0.2,1.9002923751652299,-4.183300132670376,0.8940000000000001,-0.6660000000000006,2.333409476237188,-4.367996647208564,4.4,-0.6699999999999999,1.4405398150268842,-3.5025370304059744,0.1355555555555556,0.08,1.3473574921938964,2.2360679774998107,0.7458312423829665,0.8588235294117647,0.40171310036913155,0.3675728182191433,1.2900000000000005,0.6799999999999999,1.1732091400585478,2.2360679774997956,0.7149638277558189,0.2552111312901645,0.5941581262267275,0.8700362126347001
0GpwbVWH,AUSTRALIA 1,ROUND 14,2025-01-29,05:00,Western United,Central Coast Mariners,2.37,2.3,4.5,1.33,3.25,2.63,1.44,6.5,1.11,1.72,3.9,4.33,1.03,13.0,1.19,4.33,1.73,2.1,2.7,1.41,5.0,1.13,1.7,2.05,1.17,1.22,2.0,13.0,13.0,23.0,41.0,8.5,7.5,13.0,29.0,9.0,8.5,15.0,34.0,15.0,13.0,23.0,41.0,151.0,1,2,2,2,"[33, 74]","[39, 42]",1.10,1.22,0.5813953488372093,0.25641025641025644,0.23094688221709006,0.42192027297770024,0.441025641025641,0.3972286374133949,2.2674418604651163,0.9006928406466512,2.5174418604651163,1.1102564102564103,2.6100000000000003,2.1799999999999997,0.43000000000000016,52.53764886464038,47.46575899499776,12.133880170633354,0.6027713625866051,0.5589743589743589,0.09930715935334876,1.4,1.6,1.0832679205787934,0.8385254915624211,1.0,1.6,1.224744871391589,0.8385254915624211,1.0,1.4,1.2247448713915892,1.083267920578793,0.0,0.2,1.0,10.246950765959598,-1.374,-0.3399999999999997,-3.44601622297833,-26.07183316203652,1.5420000000000003,0.7679999999999997,3.22823171601948,4.997374799113277,0.30065963259822787,0.7864122557105014,1.082171869651434,0.7774419973061064,0.6073216573361779,0.3333978624722726,0.6463135190848913,1.1368100299286472,2.1980000000000004,5.749999999999998,1.0770015735942262,0.7599621918762052,0.7118680253857648,0.9474652147610405,0.938781192606784,0.7031187170019616
jNAe4j4E,SAUDI ARABIA 2,ROUND 19,2025-01-29,09:50,Al Jandal,Neom SC,6.0,2.15,2.05,1.45,2.55,2.7,1.41,0.0,0.0,6.0,3.75,1.52,0.0,0.0,1.33,3.0,2.02,1.71,3.5,1.26,0.0,0.0,2.07,1.6,2.45,1.22,1.12,8.5,5.6,6.3,10.25,13.0,7.5,8.5,13.5,35.0,20.0,22.0,35.0,150.0,80.0,90.0,120.0,900.0,0,0,0,1,[],[76],0,0,0.16666666666666666,0.26666666666666666,0.6578947368421053,0.5962752725280834,1.6,3.9473684210526314,0.625,2.4671052631578947,0.25333333333333335,0.4053333333333333,4.48,2.25,2.23,-65.94265054998827,-48.366460663429805,-48.11230860920547,2.947368421052632,0.6,1.4671052631578947,2.0,1.2,0.7071067811865476,1.3693063937629155,1.4,1.2,0.6388765649999399,0.6972166887783963,0.6,1.4,1.4907119849998598,0.8144110179279557,0.8,-0.2,1.6298006013006616,-5.47722557505166,1.9720000000000006,-0.2419999999999997,1.9072951233117303,-7.5298168771492415,2.4200000000000004,-1.6700000000000004,1.401734267870151,-3.3903533794966627,0.5130488559059987,0.2522005919458262,0.6076828741822755,0.7187174449367989,0.3792319504183911,0.5584326509663107,0.9243901050838126,0.5236970652756417,3.7359999999999998,2.0220000000000002,0.6136897964650577,0.7000284486675745,0.8911230129423651,0.9066163341124,0.5029692273329691,0.44469780236254364
zFS8tmC7,SAUDI ARABIA 2,ROUND 19,2025-01-29,09:50,Al Najma,Al Zulfi,2.3,2.12,4.7,1.45,2.55,2.52,1.4,0.0,0.0,1.72,3.45,4.5,0.0,0.0,1.32,3.1,1.99,1.73,3.4,1.27,0.0,0.0,1.85,1.75,1.18,1.26,2.05,9.0,11.5,25.0,75.0,6.2,6.7,14.5,45.0,7.6,8.25,16.5,50.0,13.5,14.5,30.0,90.0,700.0,1,0,1,1,[9],[90],0,0,0.5813953488372093,0.2898550724637681,0.2222222222222222,0.4355095601726342,0.49855072463768113,0.38222222222222224,2.005813953488372,0.7666666666666667,2.616279069767442,1.3043478260869565,2.7800000000000002,1.7300000000000002,1.0499999999999998,54.26783626282112,40.85980543170021,27.699472808054992,0.6177777777777779,0.5014492753623189,0.23333333333333328,3.0,0.4,0.0,1.369306393762915,2.0,0.6,0.5000000000000002,1.4907119849998598,0.2,1.4,2.236067977499787,0.8144110179279558,1.8,-0.8,0.6085806194501845,-1.0458250331675945,3.874000000000001,-2.66,0.5693901158608555,-1.0241687586627581,6.17,-1.8980000000000001,0.6123169368333888,-1.106806598819243,0.6559666817201064,0.2759433962264151,0.5915562915891236,1.3793558437358304,0.3197881073850066,0.6769515353311135,0.7102786763864513,0.6534589853996349,4.574,2.0800000000000005,0.5642580900480914,1.3697283290004156,1.2393755541042364,0.44421560746112415,0.3908593072550935,1.0445833253440862
2gCes3ZA,ITALY 4,GROUP C,2025-01-29,10:30,Calvi Noale,Luparense,3.1,1.78,4.1,1.55,2.07,0.0,0.0,0.0,0.0,2.45,2.45,3.45,1.13,4.4,1.56,2.28,2.75,1.4,0.0,0.0,0.0,0.0,2.19,1.61,1.29,1.44,1.52,5.3,6.4,14.0,40.0,5.1,4.4,10.0,30.0,9.0,7.9,12.5,37.0,22.0,19.5,30.0,65.0,101.0,1,1,1,2,[27],"[19, 70]",0,0,0.4081632653061224,0.4081632653061224,0.2898550724637681,0.20743123443938652,1.0,0.7101449275362319,1.0,0.7101449275362319,1.4081632653061225,1.4081632653061225,1.0,0.0,1.0,26.56505117707799,0.0,26.56505117707799,0.2898550724637681,0.0,0.2898550724637681,2.2,0.8,0.4979295977319691,1.629800601300662,1.8,1.0,0.7243558228002943,0.7071067811865474,0.8,1.2,0.5590169943749476,0.6972166887783964,1.0,-0.2,1.2247448713915896,-6.519202405202648,2.1,-1.1179999999999999,1.2724714823796202,-3.346648616670621,3.17,-0.32599999999999996,1.1980946305127511,-11.348088926571304,0.5505895349698406,0.3970104618073754,0.7927491031936139,0.7068267634480064,0.3783948856648257,0.4624345077388886,0.48903199102661477,0.7091831155592289,3.718,2.908,0.7871405211331586,0.7575935117617458,1.1488536378097087,0.6991152452205334,0.5583520371388788,0.5090036443923436
M9XSorlm,SAUDI ARABIA 2,ROUND 19,2025-01-29,12:50,Jeddah,Al Taee,3.65,2.0,2.95,1.53,2.37,0.0,0.0,0.0,0.0,3.05,2.95,2.35,0.0,0.0,1.39,2.8,2.21,1.59,3.9,1.22,0.0,0.0,1.83,1.78,1.57,1.33,1.32,7.5,7.0,11.0,25.0,7.7,5.8,9.0,21.0,14.5,11.25,15.0,32.0,40.0,30.0,40.0,80.0,700.0,0,0,0,0,[],[],0,0,0.3278688524590164,0.3389830508474576,0.425531914893617,0.13602175678563527,1.0338983050847457,1.297872340425532,0.9672131147540984,1.2553191489361701,0.7704918032786886,0.7966101694915254,0.6999999999999997,0.09999999999999964,0.6000000000000001,-19.290046219188728,-2.8624052261117376,-16.699244233993625,0.2978723404255318,0.03389830508474564,0.25531914893617025,1.2,1.6,0.912870929175277,0.8385254915624213,1.0,1.8,0.7071067811865476,0.7243558228002944,1.0,1.6,1.224744871391589,0.5590169943749473,0.0,0.2,1.0,4.183300132670378,0.18599999999999994,0.30000000000000016,10.86431307756007,6.299250396321499,-0.15,0.9960000000000001,-12.215654801205782,2.803584298355445,0.33333991808568075,0.48172320904149435,0.7553342240168771,0.7090740544421322,0.5038102544431657,0.40266637866897065,0.6055396012190268,0.8624448738719883,2.404,3.628,0.731862572457762,0.7110164810516262,0.7084631665428864,1.1378207420621629,0.5193653833389583,0.594526490780509
