Id,League,Round,Date,Time,Home,Away,Odd_H_HT,Odd_D_HT,Odd_A_HT,Odd_Over05_HT,Odd_Under05_HT,Odd_Over15_HT,Odd_Under15_HT,Odd_Over25_HT,Odd_Under25_HT,Odd_H_FT,Odd_D_FT,Odd_A_FT,Odd_Over05_FT,Odd_Under05_FT,Odd_Over15_FT,Odd_Under15_FT,Odd_Over25_FT,Odd_Under25_FT,Odd_Over35_FT,Odd_Under35_FT,Odd_Over45_FT,Odd_Under45_FT,Odd_BTTS_Yes,Odd_BTTS_No,Odd_1X,Odd_12,Odd_X2,Odd_0x0,Odd_0x1,Odd_0x2,Odd_0x3,Odd_1x0,Odd_1x1,Odd_1x2,Odd_1x3,Odd_2x0,Odd_2x1,Odd_2x2,Odd_2x3,Odd_3x0,Odd_3x1,Odd_3x2,Odd_3x3,Odd_4x4,p_H,p_D,p_A,CV_Odds,H_D,H_A,D_H,D_A,A_H,A_D,DifAbs_HomeAway,DifAbs_HomeDraw,DifAbs_DrawAway,Angle_HomeAway,Angle_HomeDraw,Angle_DrawAway,DifPer_HomeAway,DifPer_HomeDraw,DifPer_DrawAway
SxDZmez1,EUROPA CHAMPIONS LEAGUE,QUALIFICATION,2025-08-12,14:30,Club Brugge KV (Bel),Salzburg (Aut),2.2,2.38,4.33,1.29,3.5,2.25,1.57,5.0,1.14,1.75,4.0,4.0,1.03,10.0,1.22,4.0,1.78,2.03,2.9,1.37,5.33,1.13,1.62,2.2,1.19,1.19,2.0,15.0,15.0,23.0,41.0,9.5,8.0,13.0,29.0,10.0,9.0,13.0,29.0,15.0,13.0,21.0,41.0,151.0,0.5714285714285714,0.25,0.25,0.39970403251589476,0.4375,0.4375,2.2857142857142856,1.0,2.2857142857142856,1.0,2.25,2.25,0.0,48.366460663429805,48.366460663429805,0.0,0.5625,0.5625,0.0
zmvp3CNE,EUROPA CHAMPIONS LEAGUE,QUALIFICATION,2025-08-12,15:15,Ferencvaros (Hun),Ludogorets (Bul),1.95,2.25,6.5,1.4,2.75,5.33,1.11,12.0,1.02,1.47,4.1,6.5,1.02,8.5,1.24,3.4,1.98,1.83,3.4,1.24,6.5,1.05,2.1,1.67,1.1,1.22,2.5,9.5,15.0,34.0,67.0,6.0,8.0,21.0,51.0,6.5,9.0,21.0,51.0,10.0,13.0,34.0,67.0,1250.0,0.6802721088435374,0.24390243902439027,0.15384615384615385,0.6253213559822266,0.3585365853658537,0.22615384615384615,2.7891156462585034,0.6307692307692307,4.421768707482993,1.5853658536585367,5.03,2.63,2.4000000000000004,68.31652334095257,52.748598564570045,50.19442890773481,0.7738461538461539,0.6414634146341464,0.3692307692307693
8QyCu9Yg,EUROPA CHAMPIONS LEAGUE,QUALIFICATION,2025-08-12,15:15,Slovan Bratislava (Svk),Kairat Almaty (Kaz),2.25,2.25,4.5,1.33,3.25,2.63,1.44,6.0,1.11,1.73,4.0,4.2,1.04,9.0,1.29,3.5,1.83,1.98,3.25,1.33,5.5,1.13,1.8,1.91,1.22,1.22,2.0,12.0,13.0,23.0,41.0,7.0,7.5,15.0,34.0,9.0,8.0,17.0,41.0,15.0,15.0,23.0,51.0,151.0,0.5780346820809249,0.25,0.23809523809523808,0.41449226205848405,0.4325,0.4119047619047619,2.3121387283236996,0.9523809523809523,2.4277456647398847,1.05,2.47,2.27,0.20000000000000018,51.002333571416266,48.61810122830262,5.710593137499648,0.5880952380952381,0.5675,0.04761904761904766
WzoDJhPh,EUROPA LEAGUE,QUALIFICATION,2025-08-12,15:45,Shelbourne (Irl),Rijeka (Cro),4.75,2.1,2.3,1.4,2.75,5.33,1.11,12.0,1.02,4.5,3.7,1.73,1.05,8.5,1.33,3.25,2.0,1.8,3.5,1.29,6.5,1.1,1.91,1.8,2.0,1.29,1.17,10.0,6.0,8.5,15.0,12.0,7.0,8.0,15.0,23.0,15.0,17.0,26.0,51.0,41.0,41.0,51.0,800.0,0.2222222222222222,0.27027027027027023,0.5780346820809249,0.43069111726595793,1.2162162162162162,2.601156069364162,0.8222222222222223,2.138728323699422,0.3844444444444444,0.46756756756756757,2.77,0.7999999999999998,1.9700000000000002,-54.169899877145546,-21.801409486351808,-44.567042652717696,1.6011560693641618,0.21621621621621614,1.1387283236994221
d0mFTz4m,EUROPA CHAMPIONS LEAGUE,QUALIFICATION,2025-08-12,16:00,Benfica (Por),Nice (Fra),1.95,2.5,5.0,1.25,3.75,2.1,1.67,4.5,1.17,1.48,4.5,6.0,1.01,11.0,1.11,5.0,1.5,2.5,2.1,1.63,3.75,1.22,1.67,2.1,1.11,1.17,2.63,19.0,21.0,34.0,67.0,10.0,9.0,19.0,41.0,9.0,9.0,15.0,41.0,11.0,11.0,21.0,41.0,151.0,0.6756756756756757,0.2222222222222222,0.16666666666666666,0.5765113133418182,0.3288888888888889,0.24666666666666667,3.040540540540541,0.75,4.054054054054054,1.3333333333333333,4.52,3.02,1.5,66.13166998669264,56.48541670175861,36.86989764584402,0.7533333333333333,0.6711111111111111,0.25
KdHf1B9O,EUROPA CHAMPIONS LEAGUE,QUALIFICATION,2025-08-12,16:00,Crvena zvezda (Srb),Lech Poznan (Pol),1.95,2.5,5.0,1.25,3.75,2.1,1.67,4.5,1.17,1.55,4.33,5.25,1.03,10.5,1.17,4.5,1.6,2.25,2.54,1.48,4.5,1.18,1.62,2.2,1.14,1.2,2.38,19.0,21.0,29.0,51.0,10.0,8.5,17.0,34.0,9.5,9.0,15.0,34.0,12.0,12.0,21.0,41.0,126.0,0.6451612903225806,0.23094688221709006,0.19047619047619047,0.5192301042815526,0.3579676674364896,0.29523809523809524,2.793548387096774,0.8247619047619048,3.3870967741935485,1.2124711316397228,3.7,2.7800000000000002,0.9199999999999999,61.606980578617005,54.26783626282112,24.70243022777131,0.7047619047619048,0.6420323325635104,0.17523809523809522
Kp9ETiID,COPA LIBERTADORES,PLAY OFFS,2025-08-12,19:00,Fortaleza (Bra),Velez Sarsfield (Arg),2.75,1.95,4.75,1.53,2.38,2.34,1.72,3.65,1.36,2.05,3.2,4.0,1.1,7.0,1.5,2.5,2.5,1.5,5.0,1.17,11.0,1.05,2.1,1.63,1.22,1.36,1.73,6.5,8.5,19.0,41.0,5.5,6.0,15.0,41.0,8.5,9.5,19.0,51.0,17.0,21.0,41.0,67.0,501.0,0.48780487804878053,0.3125,0.25,0.31790953410881323,0.6406249999999999,0.5125,1.5609756097560978,0.8,1.9512195121951221,1.25,1.9500000000000002,1.1500000000000004,0.7999999999999998,44.27477570094075,29.898901838614574,21.801409486351808,0.48750000000000004,0.3593750000000001,0.19999999999999996
OdQRViw2,COPA SUDAMERICANA,PLAY OFFS,2025-08-12,19:00,Once Caldas (Col),Huracan (Arg),3.4,1.83,4.0,1.62,2.2,4.0,1.22,13.0,1.04,2.55,2.8,3.3,1.11,5.5,1.58,2.2,3.1,1.36,6.5,1.08,15.0,1.02,2.25,1.57,1.33,1.4,1.5,5.5,7.0,15.0,34.0,6.0,5.5,13.0,34.0,10.0,11.0,21.0,51.0,26.0,26.0,41.0,81.0,351.0,0.3921568627450981,0.35714285714285715,0.30303030303030304,0.1324443842472786,0.9107142857142857,0.7727272727272727,1.0980392156862746,0.8484848484848485,1.2941176470588236,1.1785714285714286,0.75,0.25,0.5,20.556045219583464,7.125016348901798,14.036243467926479,0.2272727272727273,0.08928571428571429,0.15151515151515152
2iZ6JIem,BOLIVIA 1,ROUND 10,2025-08-12,19:00,Nacional Potosi,Universitario de Vinto,2.0,2.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,1.5,4.0,5.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.67,2.1,1.11,1.19,2.5,15.0,19.0,34.0,51.0,9.0,8.0,19.0,41.0,8.5,8.5,15.0,41.0,12.0,12.0,21.0,41.0,151.0,0.6666666666666666,0.25,0.17391304347826086,0.5696002496878354,0.375,0.2608695652173913,2.6666666666666665,0.6956521739130435,3.8333333333333335,1.4375,4.25,2.5,1.75,64.79887635452492,51.34019174590991,41.18592516570965,0.7391304347826086,0.625,0.30434782608695654
Q9UvH0ig,BRAZIL 2,ROUND 21,2025-08-12,19:30,CRB,Athletic Club,3.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,3.25,3.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.73,1.3,1.3,1.63,7.5,8.0,15.0,41.0,6.5,6.5,13.0,34.0,9.5,9.5,19.0,41.0,21.0,21.0,34.0,67.0,1000.0,0.45454545454545453,0.3076923076923077,0.30303030303030304,0.2129673731838197,0.676923076923077,0.6666666666666667,1.477272727272727,0.9848484848484849,1.4999999999999998,1.0153846153846153,1.0999999999999996,1.0499999999999998,0.04999999999999982,28.81079374297305,27.699472808054992,1.4320961841646414,0.33333333333333326,0.32307692307692304,0.015151515151515098
OrgBoQEk,COPA SUDAMERICANA,PLAY OFFS,2025-08-12,21:30,America De Cali (Col),Fluminense (Bra),3.75,1.83,3.75,1.62,2.2,4.0,1.22,13.0,1.04,2.8,2.9,2.88,1.14,5.5,1.62,2.2,2.88,1.4,6.5,1.11,15.0,1.03,2.38,1.5,1.4,1.36,1.44,6.5,7.0,12.0,29.0,6.5,6.0,11.0,26.0,12.0,11.0,19.0,41.0,26.0,26.0,41.0,67.0,1000.0,0.35714285714285715,0.3448275862068966,0.3472222222222222,0.01850175742003212,0.9655172413793103,0.9722222222222222,1.0357142857142858,1.0069444444444444,1.0285714285714287,0.993103448275862,0.08000000000000007,0.10000000000000009,0.020000000000000018,2.290610042638532,2.86240522611175,-0.5729386976834864,0.027777777777777804,0.03448275862068969,0.006944444444444451
nRuzEW1L,BOLIVIA 1,ROUND 17,2025-08-12,21:30,Wilstermann,SA Bulo Bulo,3.1,2.3,3.1,0.0,0.0,0.0,0.0,0.0,0.0,2.5,3.5,2.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.57,2.25,1.5,1.25,1.47,13.0,11.0,13.0,26.0,11.0,7.0,10.0,19.0,15.0,10.0,12.0,23.0,26.0,19.0,23.0,41.0,151.0,0.4,0.2857142857142857,0.4081632653061224,0.2102882324723889,0.7142857142857143,1.0204081632653061,1.4,1.4285714285714284,0.9800000000000001,0.7000000000000001,0.04999999999999982,1.0,1.0499999999999998,-1.4320961841646414,26.56505117707799,-27.699472808054992,0.020408163265306048,0.2857142857142857,0.4285714285714285
dUxV5f04,COPA SUDAMERICANA,PLAY OFFS,2025-08-12,21:30,Ind. del Valle (Ecu),Mushuc Runa (Ecu),1.83,2.38,8.0,1.33,3.0,2.63,1.41,7.0,1.07,1.38,4.5,9.5,1.05,11.0,1.29,3.5,1.95,1.85,3.4,1.3,6.5,1.11,2.2,1.62,1.07,1.18,3.0,10.0,19.0,41.0,101.0,6.0,8.5,26.0,67.0,6.0,9.0,23.0,67.0,8.5,13.0,34.0,81.0,301.0,0.7246376811594204,0.2222222222222222,0.10526315789473684,0.798981530098055,0.30666666666666664,0.14526315789473684,3.2608695652173916,0.47368421052631576,6.884057971014493,2.111111111111111,8.120000000000001,3.12,5.0,76.16316099211812,57.33908727832619,68.19859051364818,0.8547368421052632,0.6933333333333334,0.5263157894736842
84UUVsas,COPA LIBERTADORES,PLAY OFFS,2025-08-12,21:30,Penarol (Uru),Racing Club (Arg),3.5,1.95,3.5,1.53,2.38,3.3,1.42,5.6,1.2,2.75,3.0,2.8,1.07,7.0,1.41,2.63,2.4,1.53,4.5,1.15,11.0,1.03,2.0,1.75,1.4,1.36,1.4,7.0,7.0,12.0,29.0,7.0,6.0,11.0,26.0,12.0,11.0,17.0,41.0,29.0,26.0,41.0,67.0,451.0,0.36363636363636365,0.3333333333333333,0.35714285714285715,0.04641668966779985,0.9166666666666666,0.9821428571428572,1.0909090909090908,1.0714285714285714,1.018181818181818,0.9333333333333332,0.04999999999999982,0.25,0.20000000000000018,1.4320961841646414,7.125016348901798,-5.710593137499648,0.017857142857142794,0.08333333333333333,0.0714285714285715
SGFWIz4e,COPA LIBERTADORES,PLAY OFFS,2025-08-12,21:30,Atl. Nacional (Col),Sao Paulo (Bra),3.0,1.91,4.5,1.57,2.25,3.4,1.4,5.8,1.19,2.15,3.1,3.6,1.11,6.5,1.53,2.38,2.7,1.44,5.5,1.14,13.0,1.04,2.2,1.62,1.29,1.36,1.67,6.5,7.5,15.0,41.0,5.5,6.5,13.0,34.0,9.0,10.0,21.0,51.0,21.0,21.0,41.0,81.0,251.0,0.46511627906976744,0.3225806451612903,0.2777777777777778,0.24967660784163118,0.6935483870967741,0.5972222222222222,1.4418604651162792,0.8611111111111112,1.6744186046511629,1.1612903225806452,1.4500000000000002,0.9500000000000002,0.5,35.942111871382345,25.407718108948476,14.036243467926479,0.4027777777777778,0.30645161290322587,0.1388888888888889
