Id,League,Round,Date,Time,Home,Away,Odd_H_HT,Odd_D_HT,Odd_A_HT,Odd_Over05_HT,Odd_Under05_HT,Odd_Over15_HT,Odd_Under15_HT,Odd_Over25_HT,Odd_Under25_HT,Odd_H_FT,Odd_D_FT,Odd_A_FT,Odd_Over05_FT,Odd_Under05_FT,Odd_Over15_FT,Odd_Under15_FT,Odd_Over25_FT,Odd_Under25_FT,Odd_Over35_FT,Odd_Under35_FT,Odd_Over45_FT,Odd_Under45_FT,Odd_BTTS_Yes,Odd_BTTS_No,Odd_1X,Odd_12,Odd_X2,Odd_0x0,Odd_0x1,Odd_0x2,Odd_0x3,Odd_1x0,Odd_1x1,Odd_1x2,Odd_1x3,Odd_2x0,Odd_2x1,Odd_2x2,Odd_2x3,Odd_3x0,Odd_3x1,Odd_3x2,Odd_3x3,Odd_4x4,p_H,p_D,p_A,CV_Odds,H_D,H_A,D_H,D_A,A_H,A_D,DifAbs_HomeAway,DifAbs_HomeDraw,DifAbs_DrawAway,Angle_HomeAway,Angle_HomeDraw,Angle_DrawAway,DifPer_HomeAway,DifPer_HomeDraw,DifPer_DrawAway
xlzbNIpC,ENGLAND 3,ROUND 1,2025-08-03,08:00,Stockport County,Bolton,3.2,2.2,3.25,1.42,2.8,2.8,1.42,7.92,1.07,2.55,3.25,2.6,1.02,11.0,1.28,3.48,1.94,1.83,3.38,1.29,6.4,1.09,1.75,2.0,1.5,1.33,1.5,10.0,9.0,13.0,26.0,9.0,6.5,10.0,21.0,13.0,10.0,13.0,29.0,26.0,21.0,29.0,41.0,201.0,0.3921568627450981,0.3076923076923077,0.3846153846153846,0.13946874421261884,0.7846153846153846,0.9807692307692306,1.2745098039215688,1.25,1.019607843137255,0.8,0.050000000000000266,0.7000000000000002,0.6499999999999999,1.432096184164654,19.29004621918874,-18.00416160591338,0.019230769230769332,0.21538461538461545,0.24999999999999994
GM3hBY5m,CHINA 1,ROUND 19,2025-08-03,08:00,Dalian Yingbo,Qingdao Hainiu,1.91,2.4,7.0,1.32,3.2,2.5,1.49,6.18,1.1,1.42,4.5,7.0,1.01,14.0,1.21,3.95,1.74,2.01,2.73,1.4,5.23,1.13,1.95,1.8,1.1,1.18,2.75,13.0,17.0,41.0,81.0,7.0,8.5,21.0,51.0,7.0,8.5,19.0,51.0,9.5,12.0,26.0,51.0,351.0,0.7042253521126761,0.2222222222222222,0.14285714285714285,0.6489983079979351,0.31555555555555553,0.20285714285714285,3.1690140845070425,0.6428571428571429,4.929577464788733,1.5555555555555556,5.58,3.08,2.5,70.28115579337907,57.00229489878371,51.34019174590991,0.7971428571428572,0.6844444444444444,0.35714285714285715
ncvDddse,UKRAINE 2,ROUND 1,2025-08-03,08:00,Probiy Horodenka,FC Chernihiv,2.6,2.02,4.0,1.38,2.66,2.83,1.34,6.6,1.05,1.98,3.2,3.4,1.03,9.0,1.29,3.3,1.96,1.69,3.8,1.22,7.5,1.06,2.0,1.71,1.26,1.28,1.78,8.75,7.3,13.0,32.0,5.6,5.1,9.0,22.0,7.1,6.6,10.75,27.0,12.5,11.5,19.0,45.0,300.0,0.5050505050505051,0.3125,0.29411764705882354,0.26875355035770127,0.6187499999999999,0.5823529411764706,1.6161616161616164,0.9411764705882354,1.7171717171717171,1.0625,1.42,1.2200000000000002,0.19999999999999973,35.37475184387608,31.38319105635904,5.710593137499635,0.4176470588235294,0.38125000000000003,0.05882352941176463
MJzPW6q2,GERMANY 2,ROUND 1,2025-08-03,08:30,Hannover,Kaiserslautern,2.75,2.4,3.4,1.29,3.51,2.3,1.6,5.48,1.14,2.2,3.7,3.0,1.02,15.0,1.15,4.93,1.6,2.3,2.38,1.54,4.31,1.19,1.5,2.5,1.36,1.29,1.67,17.0,13.0,17.0,29.0,11.0,7.5,11.0,21.0,13.0,9.5,12.0,23.0,21.0,15.0,21.0,34.0,101.0,0.45454545454545453,0.27027027027027023,0.3333333333333333,0.2529961853752293,0.5945945945945946,0.7333333333333334,1.6818181818181817,1.2333333333333334,1.3636363636363635,0.8108108108108107,0.7999999999999998,1.5,0.7000000000000002,21.801409486351808,36.86989764584402,-19.29004621918874,0.2666666666666666,0.4054054054054054,0.2333333333333334
hrD9aVZa,BELGIUM 1,ROUND 2,2025-08-03,08:30,Genk,Antwerp,2.2,2.4,4.75,1.29,3.51,2.3,1.6,5.48,1.14,1.67,3.9,4.75,1.02,13.0,1.18,4.49,1.6,2.3,2.47,1.5,4.31,1.19,1.67,2.1,1.18,1.25,2.15,15.0,15.0,26.0,51.0,9.0,7.5,15.0,34.0,9.0,8.5,13.0,34.0,13.0,13.0,21.0,41.0,151.0,0.5988023952095809,0.25641025641025644,0.21052631578947367,0.46241037019049214,0.4282051282051282,0.35157894736842105,2.3353293413173652,0.8210526315789474,2.8443113772455093,1.217948717948718,3.08,2.23,0.8500000000000001,57.00229489878371,48.11230860920547,23.025492008528037,0.648421052631579,0.5717948717948718,0.17894736842105266
8CGJhl6L,GERMANY 2,ROUND 1,2025-08-03,08:30,Greuther Furth,SG Dynamo Dresden,3.0,2.25,3.25,1.33,3.25,2.65,1.46,6.46,1.1,2.3,3.25,2.63,1.01,13.0,1.22,3.99,1.79,1.99,2.82,1.41,5.43,1.13,1.62,2.2,1.4,1.3,1.53,13.0,11.0,15.0,29.0,10.0,6.5,11.0,21.0,13.0,9.5,13.0,26.0,23.0,19.0,26.0,41.0,151.0,0.4347826086956522,0.3076923076923077,0.3802281368821293,0.17689026104854733,0.7076923076923076,0.8745247148288973,1.4130434782608696,1.2357414448669202,1.1434782608695653,0.8092307692307692,0.33000000000000007,0.9500000000000002,0.6200000000000001,9.369385096487484,25.407718108948476,-17.223436191131466,0.1254752851711027,0.2923076923076924,0.2357414448669202
ULepvkiS,GERMANY 2,ROUND 1,2025-08-03,08:30,Magdeburg,Braunschweig,2.1,2.5,4.5,1.26,3.77,2.22,1.64,4.98,1.16,1.65,4.33,4.5,1.01,13.0,1.13,5.43,1.5,2.47,2.22,1.64,3.74,1.25,1.57,2.25,1.18,1.2,2.2,19.0,17.0,26.0,51.0,10.0,8.5,15.0,34.0,10.0,8.5,13.0,29.0,13.0,12.0,19.0,41.0,126.0,0.6060606060606061,0.23094688221709006,0.2222222222222222,0.4576244754582409,0.38106235565819857,0.36666666666666664,2.6242424242424245,0.9622222222222222,2.7272727272727275,1.0392609699769053,2.85,2.68,0.16999999999999993,54.940573033113026,53.26717333551064,4.858462919034285,0.6333333333333333,0.6189376443418014,0.037777777777777764
p2e97j5C,CHINA 1,ROUND 19,2025-08-03,08:35,Wuhan Three Towns,Changchun Yatai,2.1,2.4,5.5,1.28,3.34,2.33,1.53,5.71,1.11,1.53,4.33,5.0,1.01,14.0,1.2,4.39,1.66,2.23,2.6,1.48,4.52,1.19,1.67,2.05,1.17,1.2,2.3,15.0,15.0,29.0,51.0,8.5,8.5,15.0,41.0,8.5,8.5,15.0,41.0,12.0,12.0,21.0,41.0,201.0,0.6535947712418301,0.23094688221709006,0.2,0.5084899307819807,0.3533487297921478,0.306,2.8300653594771243,0.866,3.2679738562091503,1.1547344110854503,3.4699999999999998,2.8,0.6699999999999999,60.0421901837249,54.46232220802562,18.520849477471103,0.694,0.6466512702078522,0.13399999999999998
On709Cz0,CHINA 1,ROUND 19,2025-08-03,08:35,Beijing Guoan,Tianjin Jinmen Tiger,1.95,2.63,5.0,1.2,4.1,2.05,1.67,4.8,1.16,1.46,4.5,5.75,1.02,17.0,1.12,5.6,1.45,2.63,2.18,1.63,3.8,1.24,1.54,2.25,1.14,1.18,2.5,21.0,21.0,34.0,51.0,10.0,9.0,17.0,41.0,9.5,8.5,13.0,34.0,12.0,11.0,19.0,41.0,126.0,0.684931506849315,0.2222222222222222,0.17391304347826086,0.5652507292594474,0.3244444444444444,0.2539130434782609,3.0821917808219177,0.782608695652174,3.9383561643835616,1.2777777777777777,4.29,3.04,1.25,65.00504491757823,56.659292653523,32.005383208083494,0.7460869565217392,0.6755555555555556,0.21739130434782608
hSbH5UZO,CHINA 1,ROUND 19,2025-08-03,09:00,Shenzhen Xinpengcheng,Zhejiang Professional,3.75,2.4,2.5,1.24,3.7,2.18,1.58,5.3,1.14,3.7,3.5,1.95,1.01,16.0,1.15,4.9,1.54,2.38,2.4,1.53,4.25,1.2,1.53,2.38,1.8,1.29,1.29,15.0,11.0,12.0,19.0,15.0,7.0,9.0,15.0,21.0,13.0,11.0,21.0,41.0,26.0,29.0,34.0,101.0,0.27027027027027023,0.2857142857142857,0.5128205128205129,0.31405318132242654,1.0571428571428572,1.8974358974358976,0.9459459459459459,1.794871794871795,0.527027027027027,0.5571428571428572,1.7500000000000002,0.20000000000000018,1.55,-41.18592516570965,-5.710593137499648,-37.77568430595466,0.8974358974358976,0.0571428571428572,0.7948717948717949
Ay3E2Kk2,SWITZERLAND 1,ROUND 2,2025-08-03,09:00,Thun,Lausanne,3.0,2.38,3.1,1.27,3.45,2.35,1.52,5.38,1.12,2.45,3.6,2.63,1.01,15.0,1.19,4.54,1.66,2.23,2.55,1.49,4.64,1.18,1.5,2.5,1.44,1.29,1.53,15.0,12.0,15.0,26.0,12.0,7.0,10.0,19.0,15.0,10.0,11.0,23.0,23.0,17.0,21.0,34.0,101.0,0.4081632653061224,0.2777777777777778,0.3802281368821293,0.21379272859273085,0.6805555555555556,0.9315589353612168,1.4693877551020407,1.3688212927756656,1.0734693877551018,0.7305555555555555,0.17999999999999972,1.15,0.9700000000000002,5.142764557884234,29.89890183861456,-25.873385226286093,0.06844106463878316,0.3194444444444444,0.3688212927756655
OOvAKt8E,SWITZERLAND 2,ROUND 2,2025-08-03,09:00,Yverdon,Lausanne Ouchy,2.92,2.07,3.5,1.29,3.15,2.47,1.48,5.87,1.09,2.32,3.25,2.92,1.04,9.02,1.22,3.99,1.73,2.02,2.82,1.41,5.02,1.15,1.6,2.22,1.4,1.31,1.6,7.7,10.5,16.5,37.0,9.25,6.4,10.25,23.0,13.0,8.75,11.75,27.0,25.0,17.5,23.0,45.0,300.0,0.4310344827586207,0.3076923076923077,0.3424657534246575,0.16660318352121956,0.7138461538461538,0.7945205479452054,1.4008620689655173,1.113013698630137,1.2586206896551724,0.8984615384615384,0.6000000000000001,0.9300000000000002,0.33000000000000007,16.699244233993625,24.93842765545723,-9.369385096487484,0.20547945205479456,0.2861538461538462,0.11301369863013701
r9L7dazB,DENMARK 1,ROUND 3,2025-08-03,09:00,Randers FC,Silkeborg,2.4,2.38,4.0,1.29,3.38,2.5,1.51,5.92,1.11,1.85,3.7,3.9,1.02,13.0,1.2,4.35,1.71,2.1,2.65,1.46,4.98,1.16,1.62,2.2,1.25,1.29,1.91,13.0,13.0,21.0,41.0,9.0,7.0,13.0,29.0,10.0,8.5,13.0,34.0,17.0,13.0,21.0,41.0,151.0,0.5405405405405405,0.27027027027027023,0.25641025641025644,0.3588144303319782,0.5,0.4743589743589744,2.0,0.9487179487179488,2.108108108108108,1.054054054054054,2.05,1.85,0.19999999999999973,45.707319368544255,42.76882539196875,5.710593137499635,0.5256410256410257,0.5,0.05128205128205122
hAko3NYo,SWEDEN 1,ROUND 18,2025-08-03,09:00,Hacken,Elfsborg,3.5,2.5,2.5,1.21,3.96,2.08,1.66,4.45,1.17,3.1,4.0,2.05,1.01,15.0,1.12,5.97,1.48,2.6,2.15,1.71,3.51,1.29,1.44,2.63,1.73,1.22,1.36,21.0,13.0,13.0,21.0,15.0,8.0,9.0,15.0,21.0,12.0,11.0,19.0,34.0,21.0,23.0,29.0,81.0,0.3225806451612903,0.25,0.48780487804878053,0.3199872343597236,0.775,1.5121951219512197,1.2903225806451613,1.9512195121951221,0.6612903225806451,0.5125,1.0500000000000003,0.8999999999999999,1.9500000000000002,-27.699472808055003,24.22774531795417,-44.27477570094075,0.5121951219512196,0.22499999999999998,0.9512195121951221
2cYuviKq,DENMARK 1,ROUND 3,2025-08-03,09:00,Sonderjyske,Nordsjaelland,3.4,2.38,2.75,1.28,3.48,2.3,1.6,5.43,1.13,2.9,3.7,2.2,1.01,13.0,1.16,4.98,1.57,2.36,2.4,1.55,4.35,1.2,1.53,2.38,1.67,1.29,1.4,15.0,11.0,13.0,21.0,13.0,7.5,9.0,15.0,17.0,11.0,12.0,21.0,34.0,21.0,23.0,34.0,126.0,0.3448275862068966,0.27027027027027023,0.45454545454545453,0.25587114202722056,0.7837837837837838,1.3181818181818181,1.2758620689655173,1.6818181818181817,0.7586206896551725,0.5945945945945946,0.6999999999999997,0.8000000000000003,1.5,-19.290046219188728,21.80140948635182,-36.86989764584402,0.318181818181818,0.21621621621621628,0.6818181818181818
nmLL4Fhg,SWEDEN 1,ROUND 18,2025-08-03,09:00,Djurgarden,Halmstad,1.62,2.88,9.0,1.23,3.7,2.08,1.66,4.89,1.14,1.25,6.25,11.0,1.01,15.0,1.14,5.48,1.51,2.5,2.25,1.65,3.77,1.26,1.95,1.8,1.05,1.13,3.75,19.0,26.0,51.0,126.0,9.0,12.0,26.0,67.0,7.0,9.5,23.0,51.0,8.0,11.0,26.0,67.0,351.0,0.8,0.16,0.09090909090909091,0.7906271608816255,0.2,0.11363636363636363,5.0,0.5681818181818182,8.8,1.76,9.75,5.0,4.75,78.40782458970894,68.19859051364818,67.16634582208245,0.8863636363636364,0.8,0.4318181818181818
AyX3Nigt,UKRAINE 1,ROUND 1,2025-08-03,09:30,Epitsentr,Shakhtar Donetsk,10.5,2.7,1.53,1.25,3.59,2.14,1.63,4.59,1.16,15.0,5.9,1.17,1.01,14.0,1.16,5.02,1.52,2.48,2.25,1.65,3.63,1.27,2.15,1.55,3.35,1.1,1.03,15.0,7.2,5.6,6.2,37.0,12.0,9.25,10.25,120.0,45.0,28.0,30.0,600.0,200.0,150.0,120.0,800.0,0.06666666666666667,0.1694915254237288,0.8547008547008548,0.9554772307825747,2.542372881355932,12.820512820512821,0.39333333333333337,5.0427350427350435,0.078,0.1983050847457627,13.83,9.1,4.73,-81.77132186498446,-77.60459316624154,-67.07975549675191,11.820512820512821,1.542372881355932,4.0427350427350435
z9V6AtzB,POLAND 2,ROUND 3,2025-08-03,09:30,Slask Wroclaw,Ruch Chorzow,2.63,2.25,4.0,1.31,3.15,2.57,1.44,6.81,1.07,2.0,3.5,3.25,1.01,13.0,1.2,3.6,1.77,1.87,2.85,1.31,5.7,1.07,1.73,2.0,1.33,1.29,1.8,12.0,11.0,17.0,41.0,8.5,7.0,12.0,26.0,10.0,9.0,13.0,34.0,19.0,17.0,26.0,41.0,201.0,0.5,0.2857142857142857,0.3076923076923077,0.275532878885513,0.5714285714285714,0.6153846153846154,1.75,1.0769230769230769,1.625,0.9285714285714286,1.25,1.5,0.25,32.005383208083494,36.86989764584402,-7.125016348901798,0.38461538461538464,0.42857142857142855,0.07692307692307693
I5jMqM7D,NORWAY 1,ROUND 16,2025-08-03,09:30,HamKam,Bodo/Glimt,7.0,2.88,1.69,1.19,4.31,2.01,1.74,3.99,1.22,7.0,5.75,1.33,1.02,11.0,1.08,6.34,1.38,2.8,1.92,1.82,3.15,1.31,1.67,2.1,3.25,1.14,1.1,23.0,11.0,8.5,9.5,23.0,12.0,9.0,10.0,41.0,21.0,19.0,21.0,81.0,41.0,41.0,41.0,151.0,0.14285714285714285,0.17391304347826086,0.7518796992481203,0.6347369917651989,1.2173913043478262,5.263157894736842,0.8214285714285714,4.323308270676692,0.19,0.23130434782608697,5.67,1.25,4.42,-70.57053732402656,-32.005383208083494,-65.6537861338351,4.263157894736842,0.21739130434782608,3.3233082706766917
l8w6bchB,CZECH 2,ROUND 4,2025-08-03,09:30,Ostrava B,Artis Brno,3.5,2.2,3.0,1.4,2.73,2.73,1.4,7.77,1.05,2.75,3.3,2.25,1.01,9.56,1.23,3.35,1.8,1.8,3.26,1.25,6.17,1.05,1.73,2.0,1.53,1.3,1.36,11.0,8.5,12.0,21.0,9.5,6.5,9.5,19.0,15.0,11.0,15.0,29.0,29.0,23.0,29.0,51.0,201.0,0.36363636363636365,0.30303030303030304,0.4444444444444444,0.18983073803118944,0.8333333333333334,1.2222222222222223,1.2,1.4666666666666666,0.8181818181818182,0.6818181818181819,0.5,0.5499999999999998,1.0499999999999998,-14.036243467926479,15.376251248826184,-27.699472808054992,0.2222222222222222,0.16666666666666663,0.46666666666666656
Qya0sRPM,POLAND 1,ROUND 3,2025-08-03,09:45,Cracovia,Lechia Gdansk,2.5,2.38,4.0,1.29,3.38,2.38,1.54,5.92,1.11,1.95,3.5,3.75,1.01,15.0,1.17,4.45,1.61,2.22,2.47,1.48,4.27,1.18,1.57,2.25,1.25,1.29,1.8,15.0,15.0,21.0,41.0,9.5,7.0,13.0,26.0,11.0,8.5,12.0,29.0,17.0,15.0,21.0,41.0,126.0,0.5128205128205129,0.2857142857142857,0.26666666666666666,0.31796961905021903,0.5571428571428572,0.52,1.794871794871795,0.9333333333333333,1.9230769230769231,1.0714285714285714,1.8,1.55,0.25,41.98721249581666,37.77568430595466,7.125016348901798,0.48000000000000004,0.4428571428571429,0.06666666666666667
0lIZ9UIq,CZECH 1,ROUND 3,2025-08-03,10:00,Slovacko,Slavia Prague,11.0,2.6,1.67,1.28,3.35,2.47,1.48,5.86,1.1,10.0,6.0,1.25,1.01,15.0,1.23,4.03,1.72,2.13,2.8,1.42,4.98,1.16,2.25,1.57,3.75,1.13,1.06,13.0,6.5,5.5,7.0,19.0,12.0,9.5,12.0,41.0,26.0,29.0,34.0,151.0,81.0,67.0,101.0,501.0,0.1,0.16666666666666666,0.8,0.7618006725189231,1.6666666666666667,8.0,0.6,4.8,0.125,0.20833333333333334,8.75,4.0,4.75,-77.12499844038753,-63.43494882292201,-67.16634582208245,7.0,0.6666666666666666,3.8
ERh46abS,SCOTLAND 1,ROUND 1,2025-08-03,10:00,Falkirk,Dundee Utd,2.38,2.25,4.75,1.35,2.95,2.73,1.4,6.81,1.07,1.75,3.7,4.33,1.03,11.0,1.27,3.69,1.9,1.9,3.35,1.31,5.97,1.12,1.8,1.95,1.2,1.29,2.0,11.0,12.0,23.0,51.0,7.0,7.0,15.0,34.0,8.5,8.5,15.0,41.0,15.0,15.0,26.0,51.0,251.0,0.5714285714285714,0.27027027027027023,0.23094688221709006,0.4126080449688374,0.47297297297297297,0.40415704387990764,2.1142857142857143,0.8545034642032333,2.474285714285714,1.1702702702702703,2.58,1.9500000000000002,0.6299999999999999,52.217379159029214,44.27477570094075,17.4844273232207,0.5958429561200924,0.5270270270270271,0.14549653579676672
