Id,League,Round,Date,Time,Home,Away,Odd_H_HT,Odd_D_HT,Odd_A_HT,Odd_Over05_HT,Odd_Under05_HT,Odd_Over15_HT,Odd_Under15_HT,Odd_Over25_HT,Odd_Under25_HT,Odd_H_FT,Odd_D_FT,Odd_A_FT,Odd_Over05_FT,Odd_Under05_FT,Odd_Over15_FT,Odd_Under15_FT,Odd_Over25_FT,Odd_Under25_FT,Odd_Over35_FT,Odd_Under35_FT,Odd_Over45_FT,Odd_Under45_FT,Odd_BTTS_Yes,Odd_BTTS_No,Odd_1X,Odd_12,Odd_X2,Odd_0x0,Odd_0x1,Odd_0x2,Odd_0x3,Odd_1x0,Odd_1x1,Odd_1x2,Odd_1x3,Odd_2x0,Odd_2x1,Odd_2x2,Odd_2x3,Odd_3x0,Odd_3x1,Odd_3x2,Odd_3x3,Odd_4x4,p_H,p_D,p_A,CV_Odds,H_D,H_A,D_H,D_A,A_H,A_D,DifAbs_HomeAway,DifAbs_HomeDraw,DifAbs_DrawAway,Angle_HomeAway,Angle_HomeDraw,Angle_DrawAway,DifPer_HomeAway,DifPer_HomeDraw,DifPer_DrawAway
l0qVQ7Tb,PARAGUAY 1,CLAUSURA,2025-07-29,16:00,General Caballero JLM,Sportivo Trinidense,4.75,2.1,2.6,1.43,2.55,3.05,1.31,7.67,1.04,4.0,3.3,1.9,1.05,7.39,1.36,2.8,2.1,1.62,3.81,1.21,7.56,1.04,2.0,1.73,1.91,1.33,1.22,8.5,6.5,8.5,15.0,10.0,6.5,9.0,17.0,21.0,15.0,17.0,34.0,41.0,34.0,41.0,51.0,1000.0,0.25,0.30303030303030304,0.5263157894736842,0.3486742376596835,1.2121212121212122,2.1052631578947367,0.825,1.736842105263158,0.475,0.5757575757575758,2.1,0.7000000000000002,1.4,-46.39718102729638,-19.29004621918874,-34.99202019855866,1.105263157894737,0.21212121212121218,0.7368421052631579
YL4M8kl4,ICELAND 2,ROUND 15,2025-07-29,16:15,Njardvik,Kopavogur,2.42,2.32,3.65,1.22,3.8,2.08,1.65,4.55,1.16,1.9,3.75,3.35,1.01,17.0,1.14,4.8,1.53,2.28,2.14,1.61,3.6,1.24,1.47,2.32,1.27,1.24,1.85,16.0,14.0,21.0,45.0,9.75,7.4,11.0,23.0,10.75,8.0,11.0,23.0,16.5,12.5,17.5,35.0,175.0,0.5263157894736842,0.26666666666666666,0.29850746268656714,0.32446537223219646,0.5066666666666666,0.5671641791044776,1.973684210526316,1.1194029850746268,1.7631578947368423,0.8933333333333333,1.4500000000000002,1.85,0.3999999999999999,35.942111871382345,42.76882539196875,-11.309932474020211,0.4328358208955224,0.49333333333333335,0.11940298507462684
21dw57mT,ICELAND 2,ROUND 15,2025-07-29,16:15,Leiknir,Keflavik,3.7,2.4,2.3,1.21,3.9,2.07,1.66,4.2,1.18,3.5,4.0,1.8,1.01,17.0,1.13,4.9,1.47,2.43,2.12,1.62,3.5,1.25,1.47,2.35,1.95,1.21,1.26,18.0,10.5,10.5,15.5,15.0,8.0,8.0,11.75,22.0,11.5,11.5,17.0,45.0,24.0,24.0,35.0,175.0,0.2857142857142857,0.25,0.5555555555555556,0.372018148215187,0.875,1.9444444444444444,1.1428571428571428,2.2222222222222223,0.5142857142857143,0.45,1.7,0.5,2.2,-40.36453657309736,14.036243467926479,-47.72631099390627,0.9444444444444444,0.125,1.2222222222222223
fygV6TIG,ICELAND 2,ROUND 15,2025-07-29,16:15,Throttur,Fylkir,2.8,2.35,2.95,1.22,3.8,1.98,1.72,4.55,1.16,2.37,3.7,2.52,1.01,18.0,1.11,5.4,1.42,2.58,1.98,1.71,3.2,1.29,1.37,2.62,1.5,1.24,1.57,19.0,13.5,16.0,28.0,13.5,7.7,9.5,16.5,15.5,9.25,10.0,18.0,26.0,15.0,17.0,27.0,120.0,0.42194092827004215,0.27027027027027023,0.3968253968253968,0.25440483149455456,0.6405405405405405,0.9404761904761905,1.5611814345991561,1.4682539682539684,1.0632911392405062,0.681081081081081,0.1499999999999999,1.33,1.1800000000000002,4.289153328819016,33.62390614717284,-30.540604849681504,0.059523809523809486,0.35945945945945945,0.4682539682539683
82aWOobB,PARAGUAY 1,CLAUSURA,2025-07-29,18:30,Sp. Luqueno,Nacional Asuncion,4.0,1.95,3.2,1.52,2.3,3.29,1.27,8.86,1.02,3.25,2.9,2.38,1.08,6.06,1.45,2.52,2.4,1.48,4.54,1.15,9.08,1.02,2.1,1.67,1.53,1.4,1.33,6.5,6.5,10.0,23.0,8.0,6.0,10.0,23.0,15.0,13.0,17.0,41.0,34.0,29.0,41.0,67.0,1000.0,0.3076923076923077,0.3448275862068966,0.42016806722689076,0.15395994614797498,1.120689655172414,1.365546218487395,0.8923076923076922,1.2184873949579833,0.7323076923076923,0.8206896551724138,0.8700000000000001,0.3500000000000001,0.52,-23.50904022419246,-9.926245506651709,-14.574216198038739,0.365546218487395,0.12068965517241383,0.21848739495798322
OOYkJ914,BOLIVIA 1,ROUND 10,2025-07-29,18:30,Academia del Balompie,Independiente,2.5,2.5,3.75,1.24,3.51,2.22,1.56,4.99,1.12,1.95,3.75,3.25,1.01,15.0,1.14,4.7,1.54,2.25,2.28,1.53,3.88,1.2,1.5,2.5,1.33,1.25,1.8,17.0,15.0,21.0,41.0,11.0,8.0,12.0,23.0,12.0,9.0,12.0,26.0,19.0,15.0,19.0,34.0,101.0,0.5128205128205129,0.26666666666666666,0.3076923076923077,0.31144938245287945,0.52,0.6,1.9230769230769231,1.1538461538461537,1.6666666666666667,0.8666666666666667,1.3,1.8,0.5,33.02386755579665,41.98721249581666,-14.036243467926479,0.4,0.48000000000000004,0.15384615384615385
ngdgoZGN,BRAZIL COPA,1/8-FINALS,2025-07-29,19:00,Botafogo RJ,Bragantino,2.05,2.2,7.0,1.43,2.6,2.95,1.35,7.68,1.05,1.5,4.0,7.0,1.06,8.29,1.35,3.1,2.08,1.75,3.69,1.27,7.29,1.08,2.2,1.62,1.1,1.22,2.5,9.0,15.0,34.0,81.0,5.5,7.5,21.0,51.0,6.0,8.5,21.0,51.0,10.0,13.0,34.0,81.0,501.0,0.6666666666666666,0.25,0.14285714285714285,0.6609084656743321,0.375,0.21428571428571427,2.6666666666666665,0.5714285714285714,4.666666666666667,1.75,5.5,2.5,3.0,70.01689347810003,51.34019174590991,56.309932474020215,0.7857142857142857,0.625,0.42857142857142855
z32dZqcB,USA 2,-,2025-07-29,20:00,Pittsburgh,Miami FC,2.07,2.2,5.9,1.38,2.72,2.73,1.4,6.34,1.07,1.5,3.9,5.7,1.05,8.5,1.29,3.38,1.96,1.78,3.48,1.28,6.46,1.09,2.05,1.7,1.14,1.21,2.55,7.3,14.0,35.0,120.0,6.0,7.8,19.5,70.0,6.4,8.5,21.0,75.0,10.0,13.0,32.0,120.0,900.0,0.6666666666666666,0.25641025641025644,0.17543859649122806,0.5694947974514992,0.38461538461538464,0.2631578947368421,2.6,0.6842105263157895,3.8000000000000003,1.4615384615384617,4.2,2.4,1.8000000000000003,64.5366549381284,50.19442890773481,41.987212495816664,0.7368421052631579,0.6153846153846154,0.31578947368421056
MFKPpxBc,BRAZIL 2,ROUND 19,2025-07-29,20:30,Criciuma,Cuiaba,2.6,1.95,5.5,1.54,2.38,3.49,1.26,9.28,1.03,1.85,3.25,4.5,1.1,6.36,1.51,2.5,2.47,1.5,4.76,1.16,10.0,1.03,2.25,1.57,1.18,1.33,1.91,6.5,9.0,21.0,51.0,5.5,6.5,17.0,41.0,7.5,9.5,21.0,51.0,15.0,19.0,41.0,81.0,251.0,0.5405405405405405,0.3076923076923077,0.2222222222222222,0.4142835494863391,0.5692307692307692,0.41111111111111115,1.7567567567567566,0.7222222222222222,2.4324324324324325,1.3846153846153846,2.65,1.4,1.25,52.95752522691714,34.99202019855866,32.005383208083494,0.5888888888888889,0.43076923076923074,0.2777777777777778
SK5TvhYo,BRAZIL 1,ROUND 14,2025-07-29,20:30,Gremio,Fortaleza,2.6,2.1,4.5,1.45,2.55,3.1,1.32,7.87,1.05,1.95,3.4,4.1,1.07,7.88,1.37,3.02,2.15,1.71,3.84,1.25,7.49,1.08,1.95,1.8,1.22,1.3,1.8,8.5,10.0,19.0,41.0,6.5,6.5,13.0,34.0,8.5,9.0,17.0,41.0,17.0,17.0,29.0,51.0,351.0,0.5128205128205129,0.29411764705882354,0.24390243902439027,0.3481224158644652,0.5735294117647058,0.475609756097561,1.7435897435897436,0.8292682926829269,2.1025641025641026,1.2058823529411764,2.1499999999999995,1.45,0.6999999999999997,47.070030653041094,35.94211187138234,19.290046219188728,0.5243902439024389,0.4264705882352941,0.17073170731707313
Us5r1uwn,BOLIVIA 1,ROUND 6,2025-07-29,21:00,Nacional Potosi,Oriente Petrolero,1.67,2.88,8.0,1.21,3.78,2.03,1.67,4.31,1.17,1.25,5.0,10.0,1.01,11.85,1.1,5.48,1.42,2.58,2.05,1.66,3.29,1.27,1.8,1.91,1.05,1.14,3.5,19.0,29.0,51.0,126.0,9.5,11.0,29.0,67.0,7.5,9.0,19.0,51.0,8.5,11.0,23.0,51.0,201.0,0.8,0.2,0.1,0.8104349040655954,0.25,0.125,4.0,0.5,8.0,2.0,8.75,3.75,5.0,77.12499844038753,61.92751306414704,68.19859051364818,0.875,0.75,0.5
trpiWxd4,BRAZIL 2,ROUND 19,2025-07-29,21:35,Goias,Remo,2.2,2.1,6.5,1.48,2.47,3.24,1.3,8.5,1.04,1.6,3.5,6.5,1.09,7.02,1.44,2.73,2.33,1.61,4.27,1.21,8.64,1.06,2.25,1.57,1.11,1.29,2.3,7.5,13.0,29.0,67.0,5.5,7.0,21.0,51.0,6.5,9.0,21.0,51.0,11.0,15.0,34.0,81.0,1250.0,0.625,0.2857142857142857,0.15384615384615385,0.6389204815064752,0.4571428571428572,0.24615384615384617,2.1875,0.5384615384615384,4.0625,1.8571428571428572,4.9,1.9,3.0,67.79652146794261,43.53119928561418,56.309932474020215,0.7538461538461539,0.5428571428571428,0.46153846153846156
