Id,League,Round,Date,Time,Home,Away,Odd_H_HT,Odd_D_HT,Odd_A_HT,Odd_Over05_HT,Odd_Under05_HT,Odd_Over15_HT,Odd_Under15_HT,Odd_Over25_HT,Odd_Under25_HT,Odd_H_FT,Odd_D_FT,Odd_A_FT,Odd_Over05_FT,Odd_Under05_FT,Odd_Over15_FT,Odd_Under15_FT,Odd_Over25_FT,Odd_Under25_FT,Odd_Over35_FT,Odd_Under35_FT,Odd_Over45_FT,Odd_Under45_FT,Odd_BTTS_Yes,Odd_BTTS_No,Odd_1X,Odd_12,Odd_X2,Odd_0x0,Odd_0x1,Odd_0x2,Odd_0x3,Odd_1x0,Odd_1x1,Odd_1x2,Odd_1x3,Odd_2x0,Odd_2x1,Odd_2x2,Odd_2x3,Odd_3x0,Odd_3x1,Odd_3x2,Odd_3x3,Odd_4x4,p_H,p_D,p_A,CV_Odds,H_D,H_A,D_H,D_A,A_H,A_D,DifAbs_HomeAway,DifAbs_HomeDraw,DifAbs_DrawAway,Angle_HomeAway,Angle_HomeDraw,Angle_DrawAway,DifPer_HomeAway,DifPer_HomeDraw,DifPer_DrawAway
2yiXZ8t9,BULGARIA 1,ROUND 3,2025-08-04,15:15,Botev Plovdiv,Arda,2.3,2.2,5.0,1.38,2.72,2.95,1.33,7.7,1.04,1.73,3.5,5.0,1.01,9.56,1.29,3.15,1.98,1.7,3.41,1.25,7.7,1.04,1.91,1.8,1.17,1.29,2.05,9.0,12.0,23.0,51.0,6.5,6.5,17.0,41.0,7.5,8.5,17.0,41.0,13.0,15.0,29.0,51.0,351.0,0.5780346820809249,0.2857142857142857,0.2,0.48001664043532216,0.4942857142857143,0.346,2.023121387283237,0.7,2.8901734104046244,1.4285714285714286,3.27,1.77,1.5,58.54917698587228,41.50882857064522,36.86989764584402,0.654,0.5057142857142857,0.3
bidMwZXI,ROMANIA 1,ROUND 4,2025-08-04,15:30,FC Rapid Bucuresti,FC Botosani,2.2,2.2,6.0,1.44,2.57,3.15,1.29,8.62,1.03,1.57,3.6,5.25,1.03,9.74,1.36,2.98,2.1,1.71,3.74,1.25,7.84,1.06,2.2,1.62,1.14,1.25,2.2,8.5,12.0,26.0,67.0,5.5,7.5,19.0,51.0,6.5,9.0,21.0,51.0,11.0,15.0,34.0,81.0,351.0,0.6369426751592356,0.2777777777777778,0.19047619047619047,0.5306910826692253,0.4361111111111111,0.29904761904761906,2.2929936305732483,0.6857142857142857,3.343949044585987,1.4583333333333333,3.6799999999999997,2.0300000000000002,1.65,61.47688139368797,45.426511572114286,39.52263127117112,0.7009523809523809,0.563888888888889,0.3142857142857143
WIiNMKr9,SCOTLAND 1,ROUND 1,2025-08-04,16:00,Hearts,Aberdeen,2.6,2.25,4.0,1.31,3.15,2.57,1.44,6.34,1.08,2.0,3.6,3.5,1.02,12.0,1.23,3.93,1.79,1.99,2.94,1.37,5.43,1.13,1.67,2.1,1.29,1.29,1.8,12.0,12.0,19.0,41.0,8.5,7.0,12.0,26.0,10.0,8.5,13.0,34.0,19.0,15.0,23.0,41.0,151.0,0.5,0.2777777777777778,0.2857142857142857,0.2954797727417308,0.5555555555555556,0.5714285714285714,1.8,1.0285714285714287,1.75,0.9722222222222222,1.5,1.6,0.10000000000000009,36.86989764584402,38.659808254090095,-2.86240522611175,0.42857142857142855,0.4444444444444445,0.0285714285714286
Ox8kSPSs,PARAGUAY 1,CLAUSURA,2025-08-04,16:00,Ameliano,Libertad Asuncion,5.0,1.95,2.63,1.51,2.32,3.5,1.24,9.17,1.02,4.33,3.25,1.9,1.07,6.39,1.48,2.4,2.52,1.45,4.94,1.13,10.0,1.01,2.25,1.57,1.91,1.33,1.2,6.5,5.5,7.5,15.0,9.0,6.5,9.5,19.0,19.0,15.0,21.0,41.0,51.0,41.0,51.0,81.0,151.0,0.23094688221709006,0.3076923076923077,0.5263157894736842,0.38528399786777895,1.3323076923076924,2.278947368421053,0.7505773672055427,1.7105263157894737,0.4387990762124711,0.5846153846153845,2.43,1.08,1.35,-50.544073343958246,-28.369046293278583,-34.01934998982646,1.2789473684210528,0.3323076923076923,0.7105263157894738
QcCh1gIF,BOLIVIA 1,ROUND 16,2025-08-04,16:00,Oriente Petrolero,Aurora,2.75,2.4,3.4,1.26,3.38,2.22,1.56,5.1,1.12,2.15,3.5,2.8,1.01,15.0,1.15,4.56,1.53,2.28,2.3,1.52,3.91,1.2,1.5,2.5,1.36,1.25,1.62,17.0,13.0,17.0,29.0,11.0,7.5,11.0,21.0,13.0,9.5,12.0,23.0,21.0,15.0,21.0,34.0,101.0,0.46511627906976744,0.2857142857142857,0.35714285714285715,0.23969975266898338,0.6142857142857142,0.7678571428571429,1.627906976744186,1.25,1.3023255813953487,0.7999999999999999,0.6499999999999999,1.35,0.7000000000000002,18.00416160591338,34.01934998982646,-19.29004621918874,0.23214285714285712,0.38571428571428573,0.25000000000000006
ppAzusxq,PERU 1,CLAUSURA,2025-08-04,17:00,Sport Boys,AD Tarma,2.75,2.2,3.75,1.38,2.8,2.73,1.4,6.53,1.08,2.15,3.2,3.3,1.04,8.88,1.29,3.37,1.9,1.86,3.15,1.33,5.92,1.11,1.73,2.0,1.33,1.36,1.67,10.0,11.0,17.0,34.0,8.0,6.0,12.0,26.0,11.0,9.0,13.0,34.0,21.0,17.0,26.0,41.0,201.0,0.46511627906976744,0.3125,0.30303030303030304,0.22094236824990054,0.6718749999999999,0.6515151515151515,1.488372093023256,0.9696969696969698,1.5348837209302326,1.0312499999999998,1.15,1.0500000000000003,0.09999999999999964,29.89890183861456,27.699472808055003,2.8624052261117376,0.34848484848484845,0.32812500000000006,0.030303030303030196
K41bQ3cf,PARAGUAY 1,CLAUSURA,2025-08-04,18:30,Recoleta,Guarani,3.75,2.05,3.1,1.42,2.58,3.0,1.32,7.72,1.04,3.1,3.1,2.38,1.05,7.22,1.36,2.8,2.15,1.6,3.83,1.21,7.68,1.04,1.83,1.83,1.53,1.36,1.36,8.0,7.5,11.0,23.0,8.5,6.0,10.0,21.0,15.0,12.0,15.0,34.0,34.0,26.0,41.0,51.0,301.0,0.3225806451612903,0.3225806451612903,0.42016806722689076,0.14534692091487086,1.0,1.3025210084033614,1.0,1.3025210084033614,0.7677419354838709,0.7677419354838709,0.7200000000000002,0.0,0.7200000000000002,-19.798876354524936,0.0,-19.798876354524936,0.30252100840336144,0.0,0.30252100840336144
MP51aXnS,BOLIVIA 1,ROUND 16,2025-08-04,18:30,Always Ready,Nacional Potosi,1.83,2.75,5.5,1.18,4.09,1.98,1.7,4.01,1.19,1.42,4.75,5.25,1.01,20.0,1.08,5.99,1.38,2.72,1.91,1.76,3.0,1.32,1.53,2.38,1.14,1.17,2.63,23.0,23.0,34.0,67.0,12.0,11.0,17.0,41.0,9.5,9.0,15.0,34.0,12.0,11.0,19.0,41.0,126.0,0.7042253521126761,0.21052631578947367,0.19047619047619047,0.5469294814231582,0.29894736842105263,0.2704761904761905,3.3450704225352115,0.9047619047619048,3.6971830985915495,1.105263157894737,3.83,3.33,0.5,62.4267420758539,59.010947319674685,14.036243467926479,0.7295238095238096,0.7010526315789474,0.09523809523809523
AJuOkOhf,BRAZIL 2,ROUND 20,2025-08-04,19:00,Athletic Club,Atletico GO,3.0,1.95,4.33,1.56,2.27,3.5,1.26,9.37,1.03,2.2,3.0,3.6,1.12,6.13,1.54,2.48,2.55,1.49,4.84,1.17,10.0,1.04,2.2,1.62,1.29,1.36,1.67,6.5,8.0,17.0,41.0,6.0,6.0,13.0,34.0,9.0,10.0,19.0,51.0,21.0,21.0,41.0,67.0,251.0,0.45454545454545453,0.3333333333333333,0.2777777777777778,0.23944667620119858,0.7333333333333334,0.6111111111111112,1.3636363636363635,0.8333333333333333,1.6363636363636362,1.2,1.4,0.7999999999999998,0.6000000000000001,34.99202019855866,21.801409486351808,16.699244233993625,0.38888888888888884,0.2666666666666666,0.16666666666666669
YkvaBTtn,CHILE 1,ROUND 18,2025-08-04,19:00,U. De Chile,Cobresal,1.73,2.75,8.0,1.23,3.7,2.18,1.61,4.89,1.14,1.33,5.0,8.5,1.01,17.0,1.15,4.93,1.56,2.32,2.3,1.6,3.99,1.22,1.83,1.83,1.08,1.17,3.25,15.0,23.0,41.0,101.0,8.5,10.0,23.0,51.0,7.0,9.5,19.0,51.0,8.5,11.0,26.0,51.0,251.0,0.7518796992481203,0.2,0.11764705882352941,0.7252870953236152,0.266,0.15647058823529414,3.7593984962406015,0.5882352941176471,6.390977443609022,1.7,7.17,3.67,3.5,74.41408572700749,61.41142147847918,60.25511870305778,0.8435294117647059,0.734,0.4117647058823529
WpnjY1IM,BRAZIL 1,ROUND 18,2025-08-04,20:00,Santos,Juventude,2.0,2.3,7.0,1.39,2.75,2.75,1.39,6.95,1.07,1.45,4.33,7.0,1.05,9.31,1.3,3.4,1.94,1.87,3.35,1.31,6.2,1.11,2.1,1.67,1.1,1.2,2.63,10.0,15.0,34.0,81.0,6.0,8.5,21.0,51.0,6.5,8.5,21.0,51.0,9.5,13.0,29.0,81.0,501.0,0.6896551724137931,0.23094688221709006,0.14285714285714285,0.6515638692909471,0.3348729792147806,0.20714285714285713,2.986206896551724,0.6185714285714285,4.827586206896552,1.6166281755196306,5.55,2.88,2.67,70.18284748038103,55.22216863363612,53.16445233775824,0.7928571428571428,0.6651270207852193,0.3814285714285714
WELdzN9j,ECUADOR 1,ROUND 23,2025-08-04,21:00,Delfin,Vinotinto,2.6,2.1,4.5,1.44,2.57,3.15,1.31,8.7,1.04,1.95,3.5,3.8,1.04,8.7,1.35,2.95,2.12,1.64,3.96,1.21,8.7,1.04,2.0,1.73,1.25,1.29,1.8,8.5,9.5,19.0,41.0,6.5,6.5,13.0,34.0,8.5,9.0,17.0,41.0,17.0,17.0,34.0,67.0,351.0,0.5128205128205129,0.2857142857142857,0.2631578947368421,0.3220188326185185,0.5571428571428572,0.5131578947368421,1.794871794871795,0.9210526315789475,1.9487179487179487,1.0857142857142856,1.8499999999999999,1.55,0.2999999999999998,42.76882539196875,37.77568430595466,8.530765609948128,0.4868421052631579,0.4428571428571429,0.07894736842105259
6abqwL6e,PERU 1,CLAUSURA,2025-08-04,21:00,Cienciano,Los Chankas,2.25,2.38,4.75,1.33,3.05,2.5,1.47,5.91,1.1,1.62,3.75,4.75,1.03,10.0,1.23,3.86,1.74,2.06,2.77,1.42,5.02,1.15,1.73,2.0,1.18,1.25,2.15,13.0,15.0,26.0,51.0,8.0,7.5,15.0,34.0,8.5,8.5,15.0,41.0,13.0,13.0,23.0,41.0,201.0,0.6172839506172839,0.26666666666666666,0.21052631578947367,0.4739036069962811,0.43200000000000005,0.3410526315789474,2.314814814814815,0.7894736842105263,2.9320987654320985,1.2666666666666666,3.13,2.13,1.0,57.42233209031801,46.80290383037871,26.56505117707799,0.6589473684210526,0.568,0.21052631578947367
KzUHpHzP,ARGENTINA 2,ROUND 25,2025-08-04,21:10,Def. de Belgrano,Deportivo Moron,3.25,1.77,4.75,1.71,2.01,4.45,1.16,11.97,1.01,2.35,2.8,3.5,1.16,4.75,1.76,2.03,3.3,1.3,6.94,1.08,17.0,1.01,2.63,1.44,1.29,1.4,1.57,4.75,6.5,15.0,41.0,5.0,6.0,15.0,41.0,9.0,12.0,26.0,51.0,23.0,29.0,51.0,126.0,201.0,0.425531914893617,0.35714285714285715,0.2857142857142857,0.2009865739966903,0.8392857142857144,0.6714285714285715,1.1914893617021276,0.7999999999999999,1.4893617021276595,1.25,1.15,0.44999999999999973,0.7000000000000002,29.89890183861456,12.68038349181981,19.29004621918874,0.32857142857142857,0.16071428571428564,0.20000000000000004
0QVOgXgS,BRAZIL 2,ROUND 20,2025-08-04,21:30,Cuiaba,Volta Redonda,2.5,2.0,5.5,1.52,2.35,3.39,1.27,9.21,1.03,1.8,3.3,4.75,1.1,6.53,1.51,2.5,2.5,1.53,4.77,1.18,9.45,1.05,2.25,1.57,1.18,1.33,1.95,7.0,9.5,21.0,51.0,5.5,6.5,17.0,41.0,7.0,9.5,21.0,51.0,15.0,19.0,41.0,81.0,251.0,0.5555555555555556,0.30303030303030304,0.21052631578947367,0.44926008724214195,0.5454545454545455,0.37894736842105264,1.8333333333333333,0.6947368421052631,2.638888888888889,1.4393939393939394,2.95,1.4999999999999998,1.4500000000000002,55.864059922087726,36.86989764584401,35.942111871382345,0.6210526315789474,0.45454545454545453,0.3052631578947369
