Id,League,Round,Date,Time,Home,Away,Odd_H_HT,Odd_D_HT,Odd_A_HT,Odd_Over05_HT,Odd_Under05_HT,Odd_Over15_HT,Odd_Under15_HT,Odd_Over25_HT,Odd_Under25_HT,Odd_H_FT,Odd_D_FT,Odd_A_FT,Odd_Over05_FT,Odd_Under05_FT,Odd_Over15_FT,Odd_Under15_FT,Odd_Over25_FT,Odd_Under25_FT,Odd_Over35_FT,Odd_Under35_FT,Odd_Over45_FT,Odd_Under45_FT,Odd_BTTS_Yes,Odd_BTTS_No,Odd_1X,Odd_12,Odd_X2,Odd_0x0,Odd_0x1,Odd_0x2,Odd_0x3,Odd_1x0,Odd_1x1,Odd_1x2,Odd_1x3,Odd_2x0,Odd_2x1,Odd_2x2,Odd_2x3,Odd_3x0,Odd_3x1,Odd_3x2,Odd_3x3,Odd_4x4,p_H,p_D,p_A,CV_Odds,H_D,H_A,D_H,D_A,A_H,A_D,DifAbs_HomeAway,DifAbs_HomeDraw,DifAbs_DrawAway,Angle_HomeAway,Angle_HomeDraw,Angle_DrawAway,DifPer_HomeAway,DifPer_HomeDraw,DifPer_DrawAway
dd7qo9Qc,POLAND 1,ROUND 3,2025-08-01,13:00,Zaglebie,Korona Kielce,2.88,2.2,3.75,1.4,2.73,2.73,1.4,7.77,1.05,2.2,3.4,3.2,1.03,11.0,1.3,3.4,2.0,1.81,3.51,1.29,6.94,1.09,1.75,2.0,1.36,1.3,1.67,10.0,10.0,17.0,34.0,8.0,6.5,12.0,26.0,11.0,9.0,15.0,34.0,21.0,17.0,26.0,51.0,201.0,0.45454545454545453,0.29411764705882354,0.3125,0.21917388093165804,0.6470588235294118,0.6875,1.5454545454545452,1.0625,1.4545454545454546,0.9411764705882354,1.0,1.1999999999999997,0.19999999999999973,26.56505117707799,30.963756532073518,-5.710593137499635,0.3125,0.35294117647058815,0.06249999999999992
hnPhIjNG,FINLAND 2,-,2025-08-01,13:00,KuPS Akatemia,Mikkeli,3.2,2.5,2.75,1.22,3.67,2.17,1.59,4.84,1.13,2.63,3.6,2.2,1.01,17.0,1.11,5.33,1.47,2.43,2.17,1.59,3.67,1.22,1.44,2.63,1.57,1.25,1.4,19.0,13.0,15.0,23.0,15.0,8.0,9.5,15.0,17.0,11.0,11.0,19.0,29.0,19.0,21.0,29.0,81.0,0.3802281368821293,0.2777777777777778,0.45454545454545453,0.2552125002739786,0.7305555555555555,1.1954545454545453,1.3688212927756656,1.6363636363636362,0.8365019011406846,0.6111111111111112,0.4299999999999997,0.9700000000000002,1.4,-12.13388017063334,25.873385226286093,-34.99202019855866,0.1954545454545453,0.2694444444444445,0.6363636363636362
vHOj0syn,DENMARK 1,ROUND 3,2025-08-01,13:00,Fredericia,FC Copenhagen,6.0,2.5,1.91,1.27,3.45,2.25,1.59,5.38,1.12,5.75,4.75,1.44,1.01,15.0,1.18,4.49,1.6,2.3,2.47,1.5,3.99,1.22,1.75,2.0,2.63,1.18,1.14,17.0,8.5,8.0,11.0,19.0,9.5,8.5,11.0,34.0,17.0,17.0,21.0,67.0,41.0,41.0,51.0,201.0,0.17391304347826086,0.21052631578947367,0.6944444444444444,0.5667876152519655,1.2105263157894737,3.993055555555556,0.8260869565217391,3.298611111111111,0.2504347826086956,0.30315789473684207,4.3100000000000005,1.0,3.31,-65.10694971768491,-26.56505117707799,-58.858385743606156,2.993055555555556,0.21052631578947367,2.298611111111111
Mo1cqw4s,ROMANIA 1,ROUND 4,2025-08-01,13:00,Farul Constanta,Metaloglobus Bucharest,1.8,2.6,7.5,1.27,3.45,2.35,1.52,5.38,1.12,1.33,4.75,9.0,1.01,15.0,1.2,4.35,1.69,2.18,2.65,1.46,4.98,1.16,2.0,1.73,1.08,1.18,3.25,13.0,21.0,41.0,101.0,7.5,9.0,23.0,51.0,6.5,9.0,21.0,51.0,8.5,11.0,26.0,51.0,301.0,0.7518796992481203,0.21052631578947367,0.1111111111111111,0.7644186006747891,0.28,0.14777777777777779,3.571428571428571,0.5277777777777778,6.7669172932330826,1.894736842105263,7.67,3.42,4.25,75.3852080430331,59.68110379924267,64.79887635452492,0.8522222222222222,0.72,0.4722222222222222
KpXtzXYO,AUSTRIA 2,ROUND 1,2025-08-01,13:00,Liefering,A. Lustenau,3.45,2.02,3.05,1.41,2.73,2.9,1.36,6.9,1.07,2.82,3.2,2.42,1.07,7.99,1.34,3.15,2.06,1.77,3.51,1.29,6.67,1.1,1.78,1.93,1.55,1.31,1.42,6.8,7.8,11.75,25.0,8.25,6.1,9.25,20.0,14.0,10.25,14.0,30.0,32.0,25.0,35.0,70.0,600.0,0.3546099290780142,0.3125,0.4132231404958678,0.13864078176597233,0.8812499999999999,1.165289256198347,1.1347517730496455,1.322314049586777,0.8581560283687943,0.75625,0.3999999999999999,0.38000000000000034,0.7800000000000002,-11.309932474020211,10.757967088390012,-21.305783617828776,0.16528925619834708,0.1187500000000001,0.32231404958677695
QeXzh5fA,AUSTRIA 2,ROUND 1,2025-08-01,13:00,A. Salzburg,A. Klagenfurt,3.0,2.25,3.0,1.31,3.15,2.47,1.48,5.44,1.12,2.47,3.65,2.5,1.04,9.98,1.23,4.1,1.7,2.16,2.65,1.46,4.6,1.19,1.6,2.2,1.53,1.26,1.55,8.5,10.25,13.5,26.0,10.25,7.2,9.5,18.5,13.5,9.5,12.5,25.0,26.0,18.5,25.0,50.0,300.0,0.4048582995951417,0.273972602739726,0.4,0.23414627642934197,0.6767123287671234,0.9880000000000001,1.477732793522267,1.46,1.0121457489878543,0.684931506849315,0.029999999999999805,1.1799999999999997,1.15,0.8593722436446752,30.540604849681493,-29.89890183861456,0.011999999999999922,0.32328767123287666,0.45999999999999996
rLecNVd3,BULGARIA 1,ROUND 3,2025-08-01,13:00,Spartak Varna,Botev Vratsa,3.0,2.3,3.2,1.29,3.15,2.58,1.42,6.75,1.06,2.3,3.5,2.9,1.02,13.0,1.22,3.67,1.74,1.93,2.95,1.33,5.81,1.09,1.62,2.2,1.4,1.29,1.57,12.0,11.0,15.0,29.0,9.5,6.5,11.0,21.0,12.0,9.5,13.0,29.0,21.0,17.0,23.0,41.0,151.0,0.4347826086956522,0.2857142857142857,0.3448275862068966,0.20689655172413796,0.6571428571428571,0.793103448275862,1.5217391304347827,1.206896551724138,1.2608695652173914,0.8285714285714285,0.6000000000000001,1.2000000000000002,0.6000000000000001,16.699244233993625,30.96375653207353,-16.699244233993625,0.20689655172413796,0.3428571428571429,0.20689655172413796
UTwSgRPc,AUSTRIA 2,ROUND 1,2025-08-01,13:00,Amstetten,Sturm Graz II,2.55,2.32,3.5,1.27,3.42,2.21,1.59,4.64,1.16,2.05,3.7,3.15,1.03,11.0,1.18,4.67,1.55,2.4,2.31,1.62,3.87,1.25,1.47,2.5,1.36,1.25,1.78,9.25,14.5,21.0,45.0,11.25,7.7,11.25,23.0,12.5,8.75,11.25,23.0,20.0,14.0,18.5,35.0,175.0,0.48780487804878053,0.27027027027027023,0.31746031746031744,0.28319288002536097,0.554054054054054,0.6507936507936507,1.804878048780488,1.1746031746031746,1.5365853658536586,0.8513513513513513,1.1,1.6500000000000004,0.5500000000000003,28.810793742973065,39.52263127117113,-15.376251248826193,0.34920634920634924,0.445945945945946,0.1746031746031747
biK8lWmI,AUSTRIA 2,ROUND 1,2025-08-01,13:00,Kapfenberg,Admira,4.25,2.3,2.27,1.3,3.25,2.35,1.52,5.13,1.13,4.05,3.95,1.72,1.04,10.0,1.21,4.27,1.66,2.23,2.55,1.49,4.43,1.2,1.62,2.18,2.1,1.23,1.25,8.75,9.0,9.25,14.0,14.5,7.8,8.25,12.5,25.0,13.5,13.5,21.0,60.0,32.0,32.0,50.0,300.0,0.2469135802469136,0.2531645569620253,0.5813953488372093,0.40657650023221464,1.0253164556962024,2.3546511627906974,0.9753086419753088,2.296511627906977,0.4246913580246914,0.43544303797468353,2.33,0.09999999999999964,2.2300000000000004,-49.358227947732274,-2.8624052261117376,-48.11230860920548,1.3546511627906976,0.02531645569620244,1.296511627906977
xzitWNXj,AUSTRIA 2,ROUND 1,2025-08-01,13:00,Stripfing,First Vienna,3.35,2.18,2.82,1.3,3.2,2.38,1.51,5.38,1.12,2.8,3.4,2.32,1.04,9.99,1.22,4.21,1.68,2.19,2.6,1.48,4.48,1.19,1.52,2.37,1.6,1.29,1.44,8.25,10.75,14.0,26.0,11.0,6.9,9.0,16.5,16.0,10.0,11.25,21.0,35.0,22.0,25.0,40.0,250.0,0.35714285714285715,0.29411764705882354,0.4310344827586207,0.19053167969674206,0.8235294117647058,1.206896551724138,1.2142857142857144,1.4655172413793105,0.8285714285714285,0.6823529411764706,0.48,0.6000000000000001,1.08,-13.495733280795811,16.699244233993625,-28.369046293278583,0.20689655172413793,0.17647058823529416,0.4655172413793104
j1LXO3bm,ESTONIA 1,ROUND 22,2025-08-01,13:30,Levadia,Kuressaare,1.47,3.05,8.5,1.14,4.68,1.85,1.83,3.22,1.28,1.15,6.6,11.5,1.01,25.0,1.05,6.1,1.28,3.05,1.75,1.85,2.7,1.35,1.9,1.82,1.04,1.07,3.5,24.0,30.0,70.0,250.0,9.25,12.0,28.0,90.0,6.3,8.25,19.0,60.0,6.0,7.9,18.5,60.0,300.0,0.8695652173913044,0.15151515151515152,0.08695652173913043,0.8068729893323675,0.17424242424242423,0.09999999999999999,5.739130434782608,0.5739130434782609,10.0,1.7424242424242424,10.35,5.449999999999999,4.9,79.06315104979356,69.84825296578812,67.79652146794261,0.9,0.8257575757575757,0.42608695652173917
Imwi6JKh,DENMARK 2,ROUND 3,2025-08-01,14:00,B.93,Hillerod,4.33,2.4,2.3,1.27,3.45,2.35,1.52,5.38,1.12,3.9,3.9,1.75,1.01,15.0,1.19,4.53,1.64,2.27,2.5,1.51,4.53,1.19,1.57,2.25,2.0,1.25,1.25,15.0,9.5,10.0,15.0,15.0,8.0,8.5,13.0,23.0,13.0,13.0,21.0,41.0,29.0,29.0,41.0,151.0,0.25641025641025644,0.25641025641025644,0.5714285714285714,0.3899381399238833,1.0,2.2285714285714286,1.0,2.2285714285714286,0.44871794871794873,0.44871794871794873,2.15,0.0,2.15,-47.0700306530411,0.0,-47.0700306530411,1.2285714285714284,0.0,1.2285714285714284
Muz82yKH,DENMARK 2,ROUND 3,2025-08-01,14:00,Kolding IF,Koge,1.91,2.5,6.5,1.31,3.15,2.57,1.44,6.34,1.08,1.42,4.75,6.25,1.02,13.0,1.23,4.03,1.75,2.08,2.8,1.42,5.48,1.14,1.83,1.83,1.13,1.18,2.75,15.0,19.0,34.0,67.0,7.5,9.0,19.0,41.0,7.5,8.5,19.0,41.0,10.0,12.0,23.0,51.0,251.0,0.7042253521126761,0.21052631578947367,0.16,0.5971266586301645,0.29894736842105263,0.22719999999999999,3.3450704225352115,0.76,4.401408450704226,1.3157894736842106,4.83,3.33,1.5,67.50659698501967,59.010947319674685,36.86989764584402,0.7728,0.7010526315789474,0.24
EFWa4ck5,DENMARK 2,ROUND 3,2025-08-01,14:00,Aalborg,Hobro,2.1,2.4,5.0,1.27,3.45,2.25,1.57,5.38,1.12,1.62,4.1,4.75,1.01,15.0,1.16,4.98,1.59,2.38,2.4,1.55,4.35,1.2,1.67,2.1,1.18,1.22,2.25,15.0,17.0,26.0,51.0,8.5,8.0,15.0,34.0,9.0,8.5,15.0,34.0,13.0,12.0,21.0,41.0,151.0,0.6172839506172839,0.24390243902439027,0.21052631578947367,0.473282705063259,0.39512195121951227,0.3410526315789474,2.530864197530864,0.863157894736842,2.9320987654320985,1.1585365853658538,3.13,2.4799999999999995,0.6500000000000004,57.42233209031801,51.1155035662854,18.004161605913392,0.6589473684210526,0.6048780487804878,0.13684210526315796
lfdEMzM6,SLOVAKIA 2,ROUND 2,2025-08-01,14:00,Z. Moravce-Vrable,Banska Bystrica,2.57,2.32,3.35,1.33,2.5,2.18,1.58,4.62,1.14,2.07,3.8,2.92,1.01,15.0,1.12,4.6,1.53,2.28,2.23,1.5,3.85,1.18,1.5,2.25,1.34,1.23,1.72,15.5,11.75,16.5,32.0,9.75,7.3,10.25,20.0,11.25,8.25,11.75,23.0,18.5,14.0,19.0,40.0,200.0,0.48309178743961356,0.2631578947368421,0.3424657534246575,0.2952366387422609,0.5447368421052632,0.708904109589041,1.8357487922705316,1.3013698630136985,1.4106280193236715,0.768421052631579,0.8500000000000001,1.73,0.8799999999999999,23.025492008528037,40.8598054317002,-23.74949449286676,0.29109589041095896,0.45526315789473687,0.3013698630136986
MabFbaoe,SWITZERLAND 2,ROUND 2,2025-08-01,14:30,Stade Nyonnais,Rapperswil-Jona,3.3,2.05,3.15,1.29,3.15,2.47,1.48,5.4,1.11,2.82,3.0,2.55,1.04,9.02,1.22,3.99,1.66,2.13,2.67,1.45,4.54,1.18,1.5,2.42,1.52,1.34,1.44,7.7,10.0,15.0,32.0,11.5,6.0,9.25,19.5,17.5,9.75,10.25,22.0,37.0,21.0,23.0,35.0,200.0,0.3546099290780142,0.3333333333333333,0.3921568627450981,0.08118101543301882,0.94,1.1058823529411765,1.0638297872340425,1.1764705882352942,0.9042553191489362,0.85,0.27,0.18000000000000016,0.4500000000000002,-7.688447769902874,5.142764557884247,-12.680383491819825,0.10588235294117648,0.06000000000000005,0.1764705882352942
63rEDvvA,CROATIA 1,ROUND 1,2025-08-01,15:00,Lok. Zagreb,Vukovar 1991,2.3,2.2,5.0,1.4,2.73,2.75,1.39,7.41,1.06,1.7,3.5,4.5,1.04,10.0,1.31,3.35,2.0,1.81,3.46,1.3,6.74,1.1,1.91,1.8,1.17,1.25,2.0,9.5,12.0,23.0,51.0,6.5,7.0,15.0,41.0,7.5,8.5,17.0,41.0,13.0,15.0,29.0,51.0,351.0,0.5882352941176471,0.2857142857142857,0.2222222222222222,0.4388411681194384,0.4857142857142857,0.37777777777777777,2.058823529411765,0.7777777777777778,2.6470588235294117,1.2857142857142858,2.8,1.8,1.0,54.46232220802562,41.98721249581666,26.56505117707799,0.6222222222222222,0.5142857142857143,0.2222222222222222
EZpigWJa,PERU 1,CLAUSURA,2025-08-01,15:00,Los Chankas,Comerciantes Unidos,2.3,2.25,5.0,1.39,2.75,2.73,1.4,6.46,1.08,1.73,3.5,4.75,1.05,9.08,1.3,3.4,1.9,1.9,3.1,1.35,5.87,1.12,1.8,1.91,1.18,1.29,2.05,10.0,13.0,23.0,51.0,7.0,7.0,15.0,41.0,8.0,8.5,15.0,41.0,13.0,15.0,26.0,51.0,251.0,0.5780346820809249,0.2857142857142857,0.21052631578947367,0.4561451978177594,0.4942857142857143,0.3642105263157895,2.023121387283237,0.7368421052631579,2.745664739884393,1.3571428571428572,3.02,1.77,1.25,56.48541670175861,41.50882857064522,32.005383208083494,0.6357894736842106,0.5057142857142857,0.2631578947368421
zqIabL5b,DENMARK 1,ROUND 3,2025-08-01,15:00,Vejle,Odense,3.2,2.3,3.0,1.28,3.35,2.47,1.5,5.86,1.1,2.6,3.6,2.45,1.01,14.0,1.19,4.31,1.67,2.16,2.67,1.45,4.93,1.15,1.57,2.25,1.53,1.29,1.5,15.0,11.0,13.0,23.0,11.0,7.0,9.5,19.0,15.0,10.0,12.0,23.0,26.0,19.0,23.0,41.0,126.0,0.3846153846153846,0.2777777777777778,0.4081632653061224,0.21682080154348032,0.7222222222222222,1.0612244897959184,1.3846153846153846,1.4693877551020407,0.9423076923076923,0.6805555555555556,0.1499999999999999,1.0,1.15,-4.289153328819016,26.56505117707799,-29.89890183861456,0.061224489795918324,0.2777777777777778,0.4693877551020407
jR8BaS4d,BULGARIA 1,ROUND 3,2025-08-01,15:15,CSKA 1948 Sofia,Septemvri Sofia,1.91,2.4,7.0,1.29,3.15,2.58,1.42,6.28,1.07,1.42,4.33,8.0,1.01,11.0,1.22,3.67,1.74,1.93,2.95,1.33,5.81,1.09,2.0,1.73,1.08,1.2,2.75,11.0,19.0,41.0,81.0,6.5,8.5,23.0,51.0,6.5,8.5,21.0,51.0,9.0,12.0,29.0,67.0,351.0,0.7042253521126761,0.23094688221709006,0.125,0.7194124324293294,0.3279445727482679,0.1775,3.0492957746478875,0.54125,5.633802816901409,1.8475750577367205,6.58,2.91,3.67,73.09327891976419,55.499834039622556,61.41142147847918,0.8225,0.6720554272517322,0.45875
A33Qfj4T,POLAND 2,ROUND 3,2025-08-01,15:30,LKS Lodz,Polonia Bytom,2.75,2.2,3.75,1.33,2.95,2.73,1.4,6.75,1.06,2.05,3.4,3.2,1.02,11.0,1.28,3.48,1.88,1.86,3.2,1.32,6.4,1.09,1.73,2.0,1.36,1.3,1.73,11.0,10.0,17.0,34.0,8.0,6.5,12.0,26.0,10.0,9.0,15.0,34.0,19.0,17.0,26.0,41.0,201.0,0.48780487804878053,0.29411764705882354,0.3125,0.2526877802820162,0.6029411764705882,0.6406249999999999,1.6585365853658538,1.0625,1.5609756097560978,0.9411764705882354,1.1500000000000004,1.35,0.19999999999999973,29.898901838614574,34.01934998982646,-5.710593137499635,0.3593750000000001,0.3970588235294118,0.06249999999999992
Mk1708Bi,GERMANY 2,ROUND 1,2025-08-01,15:30,Schalke,Hertha Berlin,3.25,2.3,2.88,1.27,3.45,2.25,1.59,5.38,1.12,2.9,3.4,2.35,1.01,15.0,1.18,4.49,1.62,2.26,2.47,1.5,4.31,1.19,1.53,2.38,1.57,1.3,1.4,13.0,10.0,13.0,23.0,12.0,6.5,9.5,17.0,17.0,11.0,11.0,23.0,29.0,21.0,26.0,34.0,126.0,0.3448275862068966,0.29411764705882354,0.425531914893617,0.1821497255096963,0.8529411764705882,1.2340425531914894,1.1724137931034482,1.4468085106382977,0.810344827586207,0.6911764705882354,0.5499999999999998,0.5,1.0499999999999998,-15.376251248826184,14.036243467926479,-27.699472808054992,0.23404255319148928,0.14705882352941177,0.4468085106382978
drSAW9B4,POLAND 1,ROUND 3,2025-08-01,15:30,Wisla Plock,Piast Gliwice,3.2,2.05,3.6,1.44,2.57,3.15,1.31,8.7,1.04,2.45,3.3,2.88,1.06,8.87,1.37,3.02,2.18,1.69,4.03,1.23,8.87,1.06,1.95,1.8,1.4,1.33,1.53,8.5,8.0,13.0,29.0,7.5,6.5,11.0,26.0,11.0,10.0,15.0,34.0,23.0,21.0,34.0,51.0,351.0,0.4081632653061224,0.30303030303030304,0.3472222222222222,0.14774384836911672,0.7424242424242425,0.8506944444444445,1.3469387755102038,1.1458333333333333,1.1755102040816325,0.8727272727272728,0.4299999999999997,0.8499999999999996,0.41999999999999993,12.13388017063334,23.02549200852803,-11.859779120947977,0.14930555555555547,0.25757575757575746,0.14583333333333331
