Id,League,Round,Date,Time,Home,Away,Odd_H_HT,Odd_D_HT,Odd_A_HT,Odd_Over05_HT,Odd_Under05_HT,Odd_Over15_HT,Odd_Under15_HT,Odd_Over25_HT,Odd_Under25_HT,Odd_H_FT,Odd_D_FT,Odd_A_FT,Odd_Over05_FT,Odd_Under05_FT,Odd_Over15_FT,Odd_Under15_FT,Odd_Over25_FT,Odd_Under25_FT,Odd_Over35_FT,Odd_Under35_FT,Odd_Over45_FT,Odd_Under45_FT,Odd_BTTS_Yes,Odd_BTTS_No,Odd_1X,Odd_12,Odd_X2,Odd_0x0,Odd_0x1,Odd_0x2,Odd_0x3,Odd_1x0,Odd_1x1,Odd_1x2,Odd_1x3,Odd_2x0,Odd_2x1,Odd_2x2,Odd_2x3,Odd_3x0,Odd_3x1,Odd_3x2,Odd_3x3,Odd_4x4,Goals_H_HT,Goals_A_HT,Goals_H_FT,Goals_A_FT,Goals_Min_H,Goals_Min_A,xG_H,xG_A,p_H,p_D,p_A,CV_Odds,H_D,H_A,D_H,D_A,A_H,A_D,DifAbs_HomeAway,DifAbs_HomeDraw,DifAbs_DrawAway,Angle_HomeAway,Angle_HomeDraw,Angle_DrawAway,DifPer_HomeAway,DifPer_HomeDraw,DifPer_DrawAway,Media_Ptos_H,Media_Ptos_A,CV_Ptos_H,CV_Ptos_A,Media_GM_H,Media_GM_A,CV_GM_H,CV_GM_A,Media_GS_H,Media_GS_A,CV_GS_H,CV_GS_A,Media_SG_H,Media_SG_A,CV_SG_H,CV_SG_A,Media_SG_H_01,Media_SG_A_01,CV_SG_H_01,CV_SG_A_01,Media_SG_H_02,Media_SG_A_02,CV_SG_H_02,CV_SG_A_02,Media_VG_H,Media_VG_A,CV_VG_H,CV_VG_A,Media_CG_H_00,Media_CG_A_00,CV_CG_H_00,CV_CG_A_00,Media_CG_H_01,Media_CG_A_01,CV_CG_H_01,CV_CG_A_01,Media_CG_H_02,Media_CG_A_02,CV_CG_H_02,CV_CG_A_02
EcJtE4V6,MEXICO 1,CLAUSURA,2025-05-08,00:10,Pachuca,Club America,3.75,2.1,3.0,1.44,2.77,2.82,1.42,6.5,1.1,3.1,3.25,2.35,1.09,7.8,1.38,3.05,2.12,1.72,3.75,1.27,7.2,1.1,1.91,1.91,1.57,1.33,1.36,8.5,7.5,11.0,21.0,9.0,6.0,9.5,21.0,15.0,11.0,15.0,29.0,34.0,26.0,34.0,51.0,301.0,0,0,0,0,[],[],0.28,1.44,0.3225806451612903,0.3076923076923077,0.425531914893617,0.16626984070677508,0.9538461538461539,1.3191489361702127,1.0483870967741935,1.3829787234042552,0.7580645161290323,0.7230769230769231,0.75,0.1499999999999999,0.8999999999999999,-20.556045219583464,4.289153328819016,-24.22774531795417,0.3191489361702127,0.04615384615384613,0.38297872340425526,2.2,1.4,0.4979295977319692,1.0832679205787925,1.6,1.0,0.9478594305064437,1.4142135623730951,0.6,0.6,0.9128709291752785,0.9128709291752783,1.0,0.4,1.2247448713915883,3.791437722025777,1.6059999999999999,0.5020000000000007,1.0518579526407288,6.307862580245743,7.0200000000000005,1.9999999999999993,1.6235692103222226,2.7101660465735327,0.2585392385392386,0.2552631578947369,0.7576478873366893,1.403917813445786,0.5382244074694282,0.6877119237774976,0.6323085750893392,0.6229691585683409,2.426,1.8779999999999988,0.8074598718835361,1.4016422679378864,1.1094842499891133,0.7268713916840381,0.7311942259814047,1.0210354403915793
U9Nn61Er,ESTONIA 2,ROUND 10,2025-05-08,13:00,Levadia U21,Flora U21,2.5,2.57,2.95,0.0,0.0,1.75,1.78,0.0,0.0,2.12,3.8,2.65,0.0,0.0,0.0,0.0,0.0,0.0,1.87,1.75,0.0,0.0,0.0,0.0,1.44,1.22,1.65,21.0,14.0,17.0,28.0,12.5,7.7,9.25,15.5,13.0,8.25,9.25,15.5,19.5,12.5,14.0,22.0,90.0,0,1,0,2,[],"[15, 55]",0,0,0.4716981132075471,0.2631578947368421,0.37735849056603776,0.3006496480835986,0.5578947368421053,0.8,1.792452830188679,1.4339622641509433,1.25,0.6973684210526316,0.5299999999999998,1.6799999999999997,1.15,14.842227057911096,40.0302592718897,-29.89890183861456,0.19999999999999993,0.44210526315789467,0.43396226415094336,1.4,1.2,1.0832679205787932,0.9128709291752772,2.0,2.0,0.7905694150420949,0.6123724356957941,1.8,1.8,0.8240220541217405,0.2484519974999773,0.2,0.2,9.617692030835668,5.477225575051652,-0.10199999999999995,1.0060000000000004,-31.902870662031038,4.025130633929694,2.1800000000000037,0.23200000000000012,4.26644345671892,7.921799345800845,0.5298154577417679,1.0193406124455064,0.617386895900531,0.8584781771245887,0.39176332122436347,0.21494666138868185,0.8838798020458206,0.6254980868311084,3.6060000000000003,7.212000000000001,0.6553619164808117,0.7719525260894557,1.2495425198603396,1.1825052734054597,0.698085957551732,0.5310724664386984
AVH7dFi4,DENMARK 2,RELEGATION GROUP,2025-05-08,14:00,Hillerod,B.93,1.91,2.63,6.0,1.28,3.45,2.25,1.6,4.65,1.17,1.44,5.0,5.75,1.03,10.25,1.16,4.75,1.5,2.47,2.22,1.62,3.65,1.26,1.67,2.1,1.14,1.17,2.63,19.0,19.0,34.0,67.0,9.5,10.0,17.0,41.0,8.5,8.5,17.0,41.0,11.0,11.0,21.0,41.0,151.0,2,2,5,2,"[3, 12, 66, 67, 90]","[42, 45]",2.39,1.82,0.6944444444444444,0.2,0.17391304347826086,0.5666811622830237,0.288,0.2504347826086956,3.4722222222222223,0.8695652173913043,3.993055555555556,1.15,4.3100000000000005,3.56,0.75,65.10694971768491,60.6728205095432,20.556045219583464,0.7495652173913044,0.712,0.13043478260869565,2.2,1.0,0.4979295977319693,1.2247448713915892,2.4,1.0,0.6972166887783964,1.2247448713915883,0.8,1.8,1.0458250331675938,0.7243558228002941,1.6,-0.8,0.9478594305064442,-2.053959590644374,2.932,-4.74,0.9137317199198836,-1.9126075440008632,6.709999999999999,-1.1700000000000004,1.0374333921340144,-2.335148475287245,0.5861766485178462,0.5381790791827512,0.599993729624186,1.0864583011007527,0.33463600333265264,0.4988304093567251,0.7746415033630532,0.9276035792141872,4.392,4.42,0.6000773663268911,1.0522672835293128,1.4769996055764945,0.6108315660947239,0.5774797677471493,1.0501384312720092
QaHszFjD,EGYPT 1,CHAMPIONSHIP GROUP,2025-05-08,14:00,Al Ahly,Al Masry,2.0,2.22,6.2,1.4,2.75,2.72,1.4,5.9,1.1,1.47,4.1,6.5,1.06,7.5,1.28,3.35,1.83,1.87,3.0,1.34,5.2,1.13,2.02,1.72,1.12,1.21,2.67,7.5,15.5,40.0,150.0,6.2,8.0,20.0,75.0,6.4,8.25,20.0,70.0,9.5,12.5,30.0,100.0,900.0,2,1,4,2,"[36, 45, 58, 79]","[6, 81]",2.26,0.56,0.6802721088435374,0.24390243902439027,0.15384615384615385,0.6253213559822266,0.3585365853658537,0.22615384615384615,2.7891156462585034,0.6307692307692307,4.421768707482993,1.5853658536585367,5.03,2.63,2.4000000000000004,68.31652334095257,52.748598564570045,50.19442890773481,0.7738461538461539,0.6414634146341464,0.3692307692307693,2.6,1.6,0.3440104580768905,0.8385254915624214,2.2,1.2,0.7468943965979534,1.0865337342004415,0.4,0.6,1.369306393762915,0.9128709291752768,1.8,0.6,1.0686324478706304,2.5276251480171847,2.282,1.3780000000000006,1.0063071093508722,2.7789280633440665,22.6,2.1399999999999997,1.3259717245005471,2.261315332870566,0.21678318135764946,0.352016129032258,0.40787073328446777,1.1124358843454976,0.4467248234657015,0.5482898258490597,0.5164906935602622,0.7704377165134985,2.9099999999999993,2.9159999999999995,0.6314988170184139,1.0865932637420717,1.4630256683398415,0.7796121853181375,0.5848674527708826,0.876201584053271
6ups7n26,ENGLAND 2,PLAY OFFS,2025-05-08,16:00,Bristol City,Sheffield Utd,3.75,2.0,3.2,1.53,2.47,3.25,1.33,7.8,1.07,3.0,3.0,2.5,1.11,6.6,1.5,2.62,2.45,1.57,4.55,1.21,8.75,1.07,1.91,1.8,1.5,1.36,1.36,7.0,7.0,11.0,23.0,8.0,5.5,10.0,23.0,13.0,12.0,15.0,34.0,34.0,29.0,41.0,51.0,401.0,0,1,0,3,[],"[45, 73, 79]",0.23,2.55,0.3333333333333333,0.3333333333333333,0.4,0.10188534162169867,1.0,1.2,1.0,1.2,0.8333333333333334,0.8333333333333334,0.5,0.0,0.5,-14.036243467926479,0.0,-14.036243467926479,0.2,0.0,0.2,2.6,1.2,0.3440104580768911,1.3693063937629157,2.0,1.0,0.0,0.7071067811865476,1.2,1.0,0.37267799624996517,1.0000000000000002,0.8,0.0,0.5590169943749465,1.0,1.7400000000000007,0.33200000000000285,0.5708924759106461,12.12972039467325,2.7800000000000002,-1.1119999999999997,0.5901912029350653,-4.118024628854068,0.5664414414414415,0.3915914745089301,0.18143452529328513,0.8402878137412517,0.2378674184838811,0.48815487961829424,0.1071351284873322,0.7072210066453379,4.244,2.87,0.11018669514876708,0.8029601416090737,1.2378674184838812,0.7185475746839064,0.02058698376070364,0.44569796086551766
Is88zTJb,EUROPA LEAGUE,PLAY OFFS,2025-05-08,16:00,Bodo/Glimt,Tottenham,3.1,2.4,2.88,1.28,3.55,2.2,1.65,4.6,1.19,2.55,3.9,2.45,1.03,12.0,1.17,5.0,1.53,2.52,2.3,1.62,3.8,1.27,1.44,2.63,1.53,1.25,1.5,19.0,13.0,15.0,26.0,13.0,8.0,10.0,17.0,15.0,10.0,12.0,21.0,29.0,17.0,21.0,34.0,101.0,0,0,0,2,[],"[63, 69]",0.43,0.77,0.3921568627450981,0.25641025641025644,0.4081632653061224,0.2729782160282324,0.6538461538461539,1.040816326530612,1.5294117647058825,1.5918367346938773,0.9607843137254903,0.6282051282051283,0.09999999999999964,1.35,1.4499999999999997,-2.8624052261117376,34.01934998982646,-35.94211187138234,0.040816326530612096,0.3461538461538462,0.5918367346938774,3.0,0.8,0.0,1.629800601300661,3.2,1.0,0.34232659844072816,0.707106781186545,0.4,2.2,2.2360679774997907,0.9854310631217635,2.8,-1.2,0.15971914124998612,-1.6029486718059447,5.282,-11.966,0.2981070687045651,-1.8930766927714773,16.340000000000003,-1.6839999999999997,0.7187178368467526,-1.806341658725998,0.7705885384456812,0.5394071190324119,0.5951709899771953,0.6756479996421395,0.1904685717493599,0.37171675397481857,0.4090426167193117,0.9891264166363022,6.062,5.18,0.42472428583329286,0.948542649763529,1.8889742988265155,0.6250820974671827,0.30198097029693716,0.5976964312576155
b3blVXsJ,EUROPA LEAGUE,PLAY OFFS,2025-05-08,16:00,Manchester Utd,Ath Bilbao,2.38,2.2,4.75,1.42,2.8,2.82,1.42,6.5,1.1,1.8,3.75,4.33,1.07,8.5,1.33,3.35,1.98,1.83,3.35,1.33,6.3,1.12,1.91,1.91,1.2,1.25,1.95,10.0,12.0,21.0,41.0,7.0,7.0,15.0,34.0,8.5,8.5,17.0,41.0,15.0,15.0,26.0,51.0,301.0,0,1,4,1,"[72, 80, 85, 90]",[31],2.19,0.81,0.5555555555555556,0.26666666666666666,0.23094688221709006,0.4024434560299732,0.48000000000000004,0.41570438799076215,2.0833333333333335,0.8660508083140878,2.4055555555555554,1.1546666666666667,2.5300000000000002,1.95,0.5800000000000001,51.67314168051262,44.27477570094075,16.172159015782555,0.584295612009238,0.52,0.13394919168591227,1.6,1.2,0.8385254915624211,0.912870929175277,2.0,0.2,1.1726039399558572,2.2360679774997934,1.4,0.2,1.083267920578793,2.2360679774997796,0.6,0.0,2.5276251480171896,1.0,0.9939999999999994,-0.9,3.124132046714098,-4.346134936801766,2.8699999999999997,0.21600000000000055,2.06104261483144,6.560823892689984,0.5199339812947001,0.08,0.978213255737341,2.236067977499782,0.4895931214494089,0.8666666666666668,0.953807347844567,0.34401045807689123,4.2299999999999995,0.6,0.9610009043020147,2.2360679774997836,1.1997897417834014,0.2617982456140351,1.0335337650839176,0.9044740487643163
UN6XYFrf,EUROPA CONFERENCE LEAGUE,PLAY OFFS,2025-05-08,16:00,Chelsea,Djurgarden,1.67,2.75,9.0,1.27,3.7,2.18,1.65,4.55,1.19,1.27,6.25,9.0,1.03,12.5,1.17,5.1,1.53,2.52,2.27,1.65,3.8,1.27,2.0,1.73,1.07,1.13,3.75,17.0,23.0,41.0,101.0,8.5,12.0,23.0,51.0,7.0,9.0,23.0,51.0,8.0,11.0,26.0,67.0,351.0,1,0,1,0,[38],[],1.33,0.52,0.7874015748031495,0.16,0.1111111111111111,0.7115454577765032,0.2032,0.1411111111111111,4.921259842519685,0.6944444444444444,7.086614173228346,1.44,7.73,4.98,2.75,75.4938442110675,68.11928844731433,53.9726266148964,0.8588888888888889,0.7968000000000001,0.3055555555555556,2.0,1.8,0.7071067811865474,0.9128709291752769,1.6,1.4,0.559016994374948,1.1952286093343945,1.0,1.0,0.999999999999999,0.707106781186548,0.6,0.4,1.9002923751652294,4.873397172404481,1.31,0.9400000000000001,1.649826544396472,7.924050268474512,0.7859999999999999,1.060000000000001,10.355873042327191,3.7862993352017704,0.33776446801850957,0.6498015873015873,1.2251612910976657,1.4260923155890075,0.5504997386721417,0.544225417439703,0.5076122317376129,0.8068480587027076,2.694,4.62,0.8882028291987949,1.4444221000934319,1.1469704193174906,0.8609202408491129,0.35285058201386404,0.9756346106764286
biYm6dY9,EUROPA CONFERENCE LEAGUE,PLAY OFFS,2025-05-08,16:00,Fiorentina,Betis,2.88,2.25,3.5,1.38,2.95,2.62,1.47,5.9,1.12,2.2,3.4,3.3,1.05,10.0,1.26,3.9,1.78,2.05,2.87,1.42,5.1,1.17,1.62,2.2,1.33,1.3,1.67,12.0,12.0,17.0,34.0,8.5,6.5,12.0,23.0,12.0,8.5,12.0,29.0,21.0,17.0,21.0,41.0,151.0,2,1,2,2,"[34, 42]","[30, 97]",1.89,2.73,0.45454545454545453,0.29411764705882354,0.30303030303030304,0.22443802646559746,0.6470588235294118,0.6666666666666667,1.5454545454545452,1.0303030303030303,1.4999999999999998,0.9705882352941176,1.0999999999999996,1.1999999999999997,0.10000000000000009,28.81079374297305,30.963756532073518,-2.86240522611175,0.33333333333333326,0.35294117647058815,0.03030303030303033,2.2,2.2,0.49792959773196943,0.4979295977319693,1.6,2.0,0.712609640686961,0.5,0.6,1.2,1.4907119849998594,0.3726779962499649,1.0,0.8,1.2247448713915885,1.0458250331675927,3.1299999999999994,1.9759999999999998,1.2871871023381982,1.142635897494665,2.55,2.4499999999999993,1.1580253380575787,0.9522108691663835,0.5205701141871355,0.714831573655103,0.9104607362269668,0.45189707185845907,0.39322721519517867,0.2350738369524943,0.894236544738263,0.6992945837379371,4.101999999999999,5.484,0.8673014593399014,0.430038664786843,1.0363394336110408,1.1961210794133492,0.5373453218565608,0.44138744417698167
EijnF8en,COPA LIBERTADORES,GROUP STAGE,2025-05-08,19:00,Talleres Cordoba (Arg),Libertad Asuncion (Par),2.37,2.1,5.5,1.47,2.62,3.0,1.38,7.0,1.09,1.71,3.3,5.25,1.1,7.2,1.42,2.9,2.25,1.65,4.0,1.25,7.7,1.09,2.0,1.75,1.17,1.33,2.0,8.0,12.0,23.0,51.0,6.0,6.5,17.0,41.0,7.5,9.0,17.0,51.0,13.0,15.0,34.0,67.0,451.0,0,0,0,0,[],[],0.57,0.96,0.5847953216374269,0.30303030303030304,0.19047619047619047,0.5184351528346388,0.5181818181818182,0.32571428571428573,1.9298245614035088,0.6285714285714286,3.0701754385964914,1.590909090909091,3.54,1.5899999999999999,1.9500000000000002,60.534778615233314,38.48469944870402,44.27477570094075,0.6742857142857143,0.4818181818181818,0.37142857142857144,1.8,1.6,0.9128709291752768,0.8385254915624211,1.2,0.8,1.0865337342004415,0.559016994374948,0.8,0.8,0.5590169943749473,1.0458250331675945,0.4,0.0,3.3541019662496843,1.0,0.15400000000000008,-2.68,19.50548184209744,-3.4504738311088303,4.0,0.7739999999999998,1.7943269977905365,3.3168874994085873,0.2383603238866397,0.40347122905521127,1.2061933448007156,0.7141888222711886,0.6468404091354911,0.41890959282263635,0.6309282841104965,0.8443124924573168,2.184,3.6699999999999995,1.1430647822552582,0.7668012590899602,0.8556895225513493,0.5199811122007918,0.8285103720607004,0.5201355522988499
