Id,League,Round,Date,Time,Home,Away,Odd_H_HT,Odd_D_HT,Odd_A_HT,Odd_Over05_HT,Odd_Under05_HT,Odd_Over15_HT,Odd_Under15_HT,Odd_Over25_HT,Odd_Under25_HT,Odd_H_FT,Odd_D_FT,Odd_A_FT,Odd_Over05_FT,Odd_Under05_FT,Odd_Over15_FT,Odd_Under15_FT,Odd_Over25_FT,Odd_Under25_FT,Odd_Over35_FT,Odd_Under35_FT,Odd_Over45_FT,Odd_Under45_FT,Odd_BTTS_Yes,Odd_BTTS_No,Odd_1X,Odd_12,Odd_X2,Odd_0x0,Odd_0x1,Odd_0x2,Odd_0x3,Odd_1x0,Odd_1x1,Odd_1x2,Odd_1x3,Odd_2x0,Odd_2x1,Odd_2x2,Odd_2x3,Odd_3x0,Odd_3x1,Odd_3x2,Odd_3x3,Odd_4x4,p_H,p_D,p_A,CV_Odds,H_D,H_A,D_H,D_A,A_H,A_D,DifAbs_HomeAway,DifAbs_HomeDraw,DifAbs_DrawAway,Angle_HomeAway,Angle_HomeDraw,Angle_DrawAway,DifPer_HomeAway,DifPer_HomeDraw,DifPer_DrawAway
YRV209xB,PORTUGAL 1,ROUND 1,2025-08-11,14:45,Estoril,Estrela,2.5,2.1,4.75,1.4,2.73,2.95,1.35,7.54,1.06,1.82,3.5,4.1,1.03,8.96,1.31,3.15,2.0,1.72,3.61,1.25,7.31,1.06,1.95,1.8,1.22,1.29,1.91,9.5,11.0,21.0,41.0,6.5,6.5,13.0,34.0,8.5,8.5,17.0,41.0,15.0,15.0,29.0,51.0,351.0,0.5494505494505494,0.2857142857142857,0.24390243902439027,0.37638947013233515,0.52,0.4439024390243903,1.923076923076923,0.853658536585366,2.2527472527472523,1.1714285714285713,2.2799999999999994,1.68,0.5999999999999996,48.74298829568713,40.0302592718897,16.699244233993614,0.5560975609756097,0.48,0.14634146341463408
WhC161Lb,NETHERLANDS 2,ROUND 1,2025-08-11,15:00,Jong AZ,Waalwijk,3.5,2.4,2.63,1.27,3.45,2.25,1.57,5.38,1.12,3.1,3.8,2.1,1.01,15.0,1.15,4.93,1.57,2.36,2.38,1.54,3.99,1.22,1.5,2.5,1.73,1.25,1.36,17.0,11.0,13.0,21.0,15.0,7.5,9.0,15.0,19.0,12.0,12.0,21.0,34.0,21.0,26.0,34.0,101.0,0.3225806451612903,0.2631578947368421,0.47619047619047616,0.28480012484391765,0.8157894736842106,1.4761904761904763,1.225806451612903,1.8095238095238093,0.6774193548387097,0.5526315789473685,1.0,0.6999999999999997,1.6999999999999997,-26.56505117707799,19.290046219188728,-40.364536573097354,0.47619047619047616,0.1842105263157894,0.8095238095238093
buEg8Njn,NETHERLANDS 2,ROUND 1,2025-08-11,15:00,Jong PSV,FC Emmen,3.6,2.5,2.5,1.23,3.7,2.18,1.61,4.89,1.14,3.1,4.0,1.96,1.01,17.0,1.15,4.93,1.53,2.4,2.3,1.6,3.99,1.22,1.5,2.5,1.8,1.22,1.36,19.0,11.0,12.0,19.0,15.0,8.0,9.0,15.0,19.0,12.0,12.0,19.0,34.0,23.0,23.0,34.0,101.0,0.3225806451612903,0.25,0.5102040816326531,0.33852656739422676,0.775,1.5816326530612246,1.2903225806451613,2.0408163265306123,0.632258064516129,0.49,1.1400000000000001,0.8999999999999999,2.04,-29.683140179123303,24.22774531795417,-45.567266409857936,0.5816326530612246,0.22499999999999998,1.0408163265306123
fZVBSQYr,BULGARIA 1,ROUND 4,2025-08-11,15:15,Arda,Lok. Plovdiv,2.75,1.95,4.75,1.51,2.32,3.67,1.22,11.0,1.01,2.0,3.2,4.0,1.06,6.75,1.47,2.43,2.43,1.47,4.84,1.13,11.0,1.01,2.2,1.62,1.22,1.36,1.8,7.0,8.0,17.0,41.0,5.5,6.5,15.0,41.0,8.5,9.5,21.0,51.0,17.0,21.0,41.0,81.0,251.0,0.5,0.3125,0.25,0.3282536710987283,0.625,0.5,1.6,0.8,2.0,1.25,2.0,1.2000000000000002,0.7999999999999998,45.0,30.96375653207353,21.801409486351808,0.5,0.37500000000000006,0.19999999999999996
WrZTZPWp,ROMANIA 1,ROUND 5,2025-08-11,15:30,Otelul,FC Rapid Bucuresti,4.0,2.1,2.88,1.44,2.57,3.15,1.29,8.62,1.03,3.5,3.2,2.15,1.05,8.79,1.36,2.98,2.16,1.67,3.74,1.25,8.79,1.05,1.8,1.8,1.67,1.36,1.29,8.5,7.0,9.5,19.0,9.5,6.0,9.5,19.0,17.0,13.0,15.0,29.0,41.0,29.0,41.0,51.0,301.0,0.2857142857142857,0.3125,0.46511627906976744,0.24029570980945472,1.09375,1.627906976744186,0.9142857142857144,1.488372093023256,0.6142857142857142,0.6718749999999999,1.35,0.2999999999999998,1.0500000000000003,-34.01934998982646,-8.530765609948128,-27.699472808055003,0.6279069767441862,0.09374999999999994,0.48837209302325596
GvytExSQ,TURKEY 1,ROUND 1,2025-08-11,15:30,Trabzonspor,Kocaelispor,2.05,2.38,6.0,1.31,3.15,2.57,1.44,6.34,1.08,1.5,3.9,5.0,1.03,12.0,1.23,3.7,1.72,2.0,2.95,1.35,5.38,1.12,1.8,1.8,1.14,1.22,2.38,12.0,15.0,29.0,51.0,7.0,8.0,17.0,41.0,7.5,8.5,17.0,41.0,11.0,13.0,26.0,51.0,301.0,0.6666666666666666,0.25641025641025644,0.2,0.5162843753330307,0.38461538461538464,0.3,2.6,0.78,3.3333333333333335,1.2820512820512822,3.5,2.4,1.1,60.25511870305778,50.19442890773481,28.810793742973065,0.7,0.6153846153846154,0.22000000000000003
QHOWr16d,TURKEY 2,ROUND 1,2025-08-11,15:30,Erokspor,Adana Demirspor,1.53,3.0,11.0,1.2,3.92,2.06,1.65,4.41,1.16,1.17,6.25,13.0,1.01,15.49,1.1,5.86,1.45,2.55,2.1,1.68,3.45,1.27,2.1,1.63,1.04,1.13,5.0,19.0,34.0,67.0,201.0,9.0,13.0,34.0,81.0,6.5,10.0,26.0,67.0,7.0,11.0,29.0,67.0,351.0,0.8547008547008548,0.16,0.07692307692307693,0.8718824423874516,0.18719999999999998,0.09,5.341880341880342,0.4807692307692308,11.111111111111112,2.08,11.83,5.08,6.75,80.40421293996098,68.510401201401,73.49563861824498,0.91,0.8128,0.5192307692307693
YPbM2rc4,FRANCE 2,ROUND 1,2025-08-11,15:45,Amiens,Reims,5.5,2.1,2.3,1.43,2.6,2.9,1.36,7.55,1.06,4.75,3.4,1.65,1.04,8.37,1.33,3.05,2.04,1.69,3.64,1.24,7.18,1.06,2.0,1.73,2.1,1.29,1.17,8.5,6.0,7.5,13.0,12.0,7.0,8.5,15.0,23.0,17.0,19.0,29.0,51.0,41.0,51.0,67.0,351.0,0.21052631578947367,0.29411764705882354,0.6060606060606061,0.4758046298789494,1.397058823529412,2.878787878787879,0.7157894736842105,2.0606060606060606,0.34736842105263155,0.4852941176470588,3.1,1.35,1.75,-57.171458208587474,-34.01934998982646,-41.18592516570965,1.878787878787879,0.3970588235294118,1.0606060606060606
WIJcn19D,ICELAND 1,ROUND 18,2025-08-11,16:15,KR Reykjavik,Afturelding,2.3,2.45,3.75,1.2,3.87,2.06,1.65,4.26,1.17,1.82,4.05,3.55,1.02,11.0,1.11,5.35,1.42,2.58,1.98,1.7,3.31,1.27,1.45,2.55,1.3,1.22,1.98,9.75,17.5,25.0,50.0,11.75,8.5,12.5,26.0,11.75,8.5,12.0,25.0,17.0,12.5,17.5,35.0,175.0,0.5494505494505494,0.2469135802469136,0.28169014084507044,0.37266590053673665,0.44938271604938274,0.5126760563380283,2.225274725274725,1.1408450704225352,1.9505494505494503,0.8765432098765432,1.7299999999999998,2.2299999999999995,0.5,40.8598054317002,48.11230860920547,-14.036243467926479,0.4873239436619718,0.5506172839506172,0.14084507042253522
bPBqA41K,ICELAND 1,ROUND 18,2025-08-11,16:15,Hafnarfjordur,Akranes,1.93,2.55,5.0,1.2,3.86,1.97,1.71,4.2,1.17,1.5,4.4,5.3,1.01,18.0,1.09,5.76,1.39,2.7,1.97,1.71,3.26,1.28,1.5,2.42,1.16,1.19,2.57,10.0,22.0,40.0,100.0,11.5,9.5,17.0,45.0,10.25,8.5,13.5,35.0,12.5,10.5,17.0,40.0,200.0,0.6666666666666666,0.22727272727272727,0.18867924528301888,0.5319061074502315,0.3409090909090909,0.2830188679245283,2.9333333333333336,0.8301886792452832,3.533333333333333,1.2045454545454544,3.8,2.9000000000000004,0.8999999999999995,62.24145939893998,55.40771131249006,24.227745317954156,0.7169811320754716,0.6590909090909092,0.1698113207547169
l2Sw2MDF,PORTUGAL 1,ROUND 1,2025-08-11,16:45,FC Porto,Vitoria Guimaraes,2.05,2.38,5.5,1.32,3.1,2.5,1.47,6.25,1.09,1.52,4.0,5.75,1.01,11.0,1.22,3.88,1.73,1.99,2.75,1.39,5.3,1.12,1.8,1.95,1.14,1.22,2.38,12.0,15.0,29.0,67.0,7.5,7.5,17.0,41.0,7.5,8.5,17.0,41.0,11.0,12.0,23.0,51.0,251.0,0.6578947368421053,0.25,0.17391304347826086,0.5657868224905518,0.38,0.2643478260869565,2.6315789473684212,0.6956521739130435,3.7828947368421053,1.4375,4.23,2.48,1.75,64.69459567428737,51.115503566285405,41.18592516570965,0.7356521739130436,0.62,0.30434782608695654
vBcmunpp,PERU 1,CLAUSURA,2025-08-11,17:00,Alianza Atl.,Cajamarca,2.05,2.25,6.5,1.4,2.73,2.8,1.38,7.08,1.07,1.46,4.1,6.0,1.05,8.69,1.31,3.25,1.98,1.8,3.37,1.29,6.38,1.09,2.1,1.67,1.13,1.22,2.5,10.0,13.0,29.0,67.0,6.0,8.0,19.0,51.0,6.5,8.5,21.0,51.0,10.0,13.0,29.0,67.0,251.0,0.684931506849315,0.24390243902439027,0.16666666666666666,0.5917030898560361,0.3560975609756098,0.24333333333333332,2.8082191780821915,0.6833333333333332,4.109589041095891,1.4634146341463417,4.54,2.6399999999999997,1.9000000000000004,66.2251346839148,52.85331330197822,43.531199285614186,0.7566666666666667,0.6439024390243903,0.3166666666666667
YDI0NtV8,ECUADOR 1,ROUND 24,2025-08-11,18:00,Emelec,Dep. Cuenca,2.5,2.1,4.75,1.44,2.57,3.15,1.31,8.7,1.04,1.85,3.3,4.33,1.04,8.7,1.35,2.95,2.16,1.62,3.96,1.21,8.7,1.04,2.0,1.73,1.2,1.33,1.91,8.0,10.0,21.0,41.0,6.0,6.5,15.0,41.0,8.0,9.0,17.0,41.0,15.0,17.0,34.0,67.0,301.0,0.5405405405405405,0.30303030303030304,0.23094688221709006,0.39427636696752527,0.5606060606060607,0.42725173210161665,1.7837837837837835,0.7621247113163971,2.3405405405405406,1.3121212121212122,2.48,1.4499999999999997,1.0300000000000002,51.115503566285405,35.94211187138234,27.248467426644762,0.5727482678983834,0.43939393939393934,0.23787528868360283
rNU0Yeue,VENEZUELA 1,CLAUSURA,2025-08-11,18:00,Yaracuyanos,Monagas,4.7,2.15,2.25,1.37,2.79,2.45,1.35,5.95,1.08,4.6,3.5,1.7,1.05,10.0,1.3,3.4,1.87,1.79,3.5,1.29,6.5,1.1,1.8,1.8,2.07,1.25,1.18,9.75,6.1,7.3,12.5,11.75,6.5,7.7,13.0,24.0,13.5,14.5,25.0,70.0,40.0,45.0,70.0,500.0,0.2173913043478261,0.2857142857142857,0.5882352941176471,0.44816716848975,1.3142857142857143,2.705882352941176,0.7608695652173914,2.058823529411765,0.3695652173913044,0.4857142857142857,2.8999999999999995,1.0999999999999996,1.8,-55.40771131249005,-28.81079374297305,-41.98721249581666,1.7058823529411762,0.31428571428571417,1.0588235294117647
4GJWcfRO,URUGUAY 1,CLAUSURA,2025-08-11,19:00,Defensor Sp.,River Plate,2.5,2.1,4.75,1.43,2.6,3.05,1.33,8.26,1.04,1.83,3.4,4.0,1.06,7.93,1.37,2.94,2.14,1.68,3.92,1.23,8.07,1.06,2.0,1.73,1.22,1.3,1.91,8.5,10.0,21.0,41.0,6.5,6.5,15.0,41.0,8.0,9.0,17.0,41.0,15.0,17.0,34.0,67.0,1250.0,0.5464480874316939,0.29411764705882354,0.25,0.36420925026028633,0.5382352941176471,0.4575,1.8579234972677594,0.85,2.1857923497267757,1.1764705882352942,2.17,1.5699999999999998,0.6000000000000001,47.33450643666486,38.13191367560171,16.699244233993625,0.5425,0.4617647058823529,0.15000000000000002
r3lM9b1n,ARGENTINA 1,CLAUSURA,2025-08-11,19:00,Defensa y Justicia,Dep. Riestra,2.88,1.91,5.0,1.58,2.23,3.76,1.23,10.0,1.02,2.05,3.0,4.1,1.12,5.92,1.61,2.33,2.8,1.42,5.74,1.13,12.0,1.02,2.38,1.53,1.22,1.36,1.73,6.0,8.0,19.0,41.0,5.0,6.0,15.0,41.0,8.0,10.0,21.0,51.0,19.0,21.0,41.0,81.0,251.0,0.48780487804878053,0.3333333333333333,0.24390243902439027,0.33636532014234743,0.6833333333333332,0.5,1.4634146341463417,0.7317073170731708,2.0,1.3666666666666665,2.05,0.9500000000000002,1.0999999999999996,45.707319368544255,25.407718108948476,28.81079374297305,0.5,0.3166666666666667,0.26829268292682923
UsyWIMMt,BRAZIL 2,ROUND 21,2025-08-11,19:00,Criciuma,Athletico-PR,3.1,1.91,4.0,1.56,2.27,3.54,1.25,9.33,1.03,2.3,3.2,3.1,1.11,6.18,1.56,2.44,2.6,1.48,5.12,1.16,11.0,1.03,2.2,1.62,1.36,1.36,1.57,6.5,7.0,15.0,34.0,6.0,6.5,12.0,34.0,9.5,10.0,21.0,41.0,21.0,23.0,41.0,81.0,1250.0,0.4347826086956522,0.3125,0.3225806451612903,0.17207730915056682,0.7187499999999999,0.7419354838709676,1.3913043478260871,1.032258064516129,1.347826086956522,0.96875,0.8000000000000003,0.9000000000000004,0.10000000000000009,21.80140948635182,24.22774531795418,-2.86240522611175,0.25806451612903236,0.2812500000000001,0.03225806451612906
S45716Wo,ARGENTINA 2,ROUND 26,2025-08-11,19:10,All Boys,Patronato,3.5,1.83,4.0,1.67,2.07,4.05,1.19,8.45,1.03,2.6,2.8,3.1,1.14,5.23,1.65,2.2,2.94,1.37,5.91,1.11,13.0,1.01,2.38,1.53,1.36,1.4,1.5,5.0,6.5,13.0,34.0,6.0,6.0,13.0,34.0,11.0,12.0,21.0,51.0,26.0,29.0,51.0,81.0,201.0,0.3846153846153846,0.35714285714285715,0.3225806451612903,0.08882158159142058,0.9285714285714287,0.8387096774193549,1.0769230769230769,0.9032258064516128,1.1923076923076923,1.1071428571428572,0.5,0.19999999999999973,0.30000000000000027,14.036243467926479,5.710593137499635,8.53076560994814,0.16129032258064516,0.07142857142857134,0.09677419354838718
rN25Egge,CHILE 1,ROUND 19,2025-08-11,20:00,Limache,A. Italiano,3.25,2.2,3.2,1.35,2.95,2.73,1.4,6.81,1.07,2.7,3.2,2.6,1.02,11.0,1.25,3.74,1.88,1.88,3.2,1.32,6.4,1.09,1.67,2.1,1.5,1.36,1.44,10.0,9.5,13.0,26.0,9.5,6.0,10.0,21.0,13.0,10.0,13.0,29.0,26.0,21.0,29.0,41.0,151.0,0.37037037037037035,0.3125,0.3846153846153846,0.11345471483521125,0.84375,1.0384615384615385,1.1851851851851851,1.2307692307692308,0.9629629629629629,0.8125,0.10000000000000009,0.5,0.6000000000000001,-2.86240522611175,14.036243467926479,-16.699244233993625,0.03846153846153849,0.15625,0.23076923076923078
hMmJlrK0,BRAZIL 1,ROUND 19,2025-08-11,20:00,Juventude,Corinthians,4.5,1.95,2.88,1.51,2.38,3.35,1.28,9.19,1.03,3.75,3.2,2.1,1.09,6.82,1.49,2.55,2.48,1.54,4.79,1.17,9.76,1.04,2.1,1.67,1.7,1.36,1.25,7.0,6.0,9.0,19.0,8.0,6.0,9.5,21.0,17.0,13.0,19.0,41.0,41.0,34.0,41.0,67.0,501.0,0.26666666666666666,0.3125,0.47619047619047616,0.27849907538405655,1.171875,1.7857142857142856,0.8533333333333334,1.5238095238095237,0.56,0.65625,1.65,0.5499999999999998,1.1,-39.52263127117112,-15.376251248826184,-28.810793742973065,0.7857142857142856,0.17187499999999994,0.5238095238095238
v9E3hHWQ,VENEZUELA 1,CLAUSURA,2025-08-11,20:30,Portuguesa,Rayo Zuliano,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,inf,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,
zwidwQEd,PERU 1,CLAUSURA,2025-08-11,21:00,Deportivo Garcilaso,Alianza Huanuco,2.2,2.25,5.5,1.38,2.8,2.73,1.4,6.47,1.08,1.6,3.7,5.5,1.05,8.81,1.29,3.37,1.9,1.86,3.15,1.33,5.89,1.11,1.83,1.83,1.14,1.29,2.3,10.0,15.0,29.0,51.0,6.5,7.0,17.0,41.0,7.5,8.5,17.0,41.0,12.0,13.0,26.0,51.0,301.0,0.625,0.27027027027027023,0.18181818181818182,0.5422005915539759,0.43243243243243246,0.29090909090909095,2.3125,0.6727272727272727,3.4375,1.4864864864864864,3.9,2.1,1.7999999999999998,62.850318302216834,46.39718102729638,41.98721249581666,0.7090909090909091,0.5675675675675675,0.3272727272727272
drI4wfpd,ARGENTINA 2,ROUND 26,2025-08-11,21:10,Racing Cordoba,Quilmes,2.88,1.91,5.0,1.64,2.12,3.91,1.2,8.4,1.03,2.05,2.85,4.2,1.14,5.23,1.64,2.22,2.85,1.39,5.77,1.12,12.0,1.01,2.5,1.5,1.22,1.4,1.7,5.5,8.0,19.0,41.0,5.0,6.0,17.0,41.0,8.0,10.0,23.0,51.0,19.0,23.0,41.0,101.0,201.0,0.48780487804878053,0.3508771929824561,0.23809523809523808,0.3582400728066602,0.719298245614035,0.488095238095238,1.3902439024390245,0.6785714285714286,2.048780487804878,1.4736842105263157,2.1500000000000004,0.8000000000000003,1.35,47.07003065304111,21.80140948635182,34.01934998982646,0.511904761904762,0.280701754385965,0.32142857142857145
I37D0u7C,BRAZIL 2,ROUND 21,2025-08-11,21:30,Paysandu PA,Vila Nova FC,3.0,1.95,4.33,1.52,2.35,3.45,1.27,9.12,1.03,2.15,3.25,3.3,1.1,6.46,1.51,2.5,2.5,1.53,4.75,1.18,9.58,1.05,2.2,1.62,1.33,1.33,1.67,7.0,7.5,15.0,41.0,6.0,6.5,13.0,34.0,9.0,10.0,21.0,41.0,19.0,21.0,41.0,81.0,900.0,0.46511627906976744,0.3076923076923077,0.30303030303030304,0.22413793103448276,0.6615384615384615,0.6515151515151515,1.5116279069767442,0.9848484848484849,1.5348837209302326,1.0153846153846153,1.15,1.1,0.04999999999999982,29.89890183861456,28.810793742973065,1.4320961841646414,0.34848484848484845,0.3384615384615385,0.015151515151515098
