League,Date,Time,Rodada,Home,Away,Odd_H_HT,Odd_D_HT,Odd_A_HT,Odd_H_FT,Odd_D_FT,Odd_A_FT,Odd_Over05_HT,Odd_Under05_HT,Odd_Over15_HT,Odd_Under15_HT,Odd_Over25_HT,Odd_Under25_HT,Odd_Over05_FT,Odd_Under05_FT,Odd_Over15_FT,Odd_Under15_FT,Odd_Over25_FT,Odd_Under25_FT,Odd_BTTS_Yes,Odd_BTTS_No,Odd_DC_1X,Odd_DC_12,Odd_DC_X2,PPG_Home,PPG_Away,XG_Home_Pre,XG_Away_Pre,XG_Total_Pre,Odd_Corners_H,Odd_Corners_D,Odd_Corners_A,Odd_Corners_Over75,Odd_Corners_Under75,Odd_Corners_Over85,Odd_Corners_Under85,Odd_Corners_Over95,Odd_Corners_Under95,Odd_Corners_Over105,Odd_Corners_Under105,Odd_Corners_Over115,Odd_Corners_Under115
BULGARIA 1,2025-12-04,08:00:00,18,Dobrudzha 1919,Ludogorets,7.0,2.38,1.89,8.0,4.81,1.37,1.33,2.95,2.73,1.45,6.4,1.05,1.01,13.5,1.21,3.58,1.8,1.95,2.05,1.73,1.17,1.15,1.05,1.22,1.78,1.59,1.78,3.37,3.7,8.0,1.38,1.31,2.6,1.62,2.17,2.0,1.72,2.59,1.41,3.59,1.2
BOSNIA 1,2025-12-04,10:00:00,17,Željezničar,Široki Brijeg,2.27,1.97,6.1,1.6,3.5,5.5,1.46,2.44,3.25,1.27,6.84,1.08,1.07,6.5,1.4,2.69,2.2,1.65,2.18,1.53,1.08,1.22,2.02,1.88,1.0,1.4,0.9,2.3,0.0,0.0,0.0,0.0,0.0,1.85,1.85,0.0,0.0,0.0,0.0,0.0,0.0
BULGARIA 1,2025-12-04,10:30:00,18,Botev Vratsa,Spartak Varna,2.4,1.94,5.0,1.61,3.4,5.26,1.49,2.62,3.1,1.28,9.5,1.0,1.07,7.2,1.38,2.62,2.35,1.57,2.1,1.65,1.29,1.25,2.04,1.33,0.89,1.02,0.96,1.98,1.46,7.5,2.99,1.33,2.88,1.63,2.13,2.38,1.69,2.66,1.39,3.72,1.19
CROATIA 2,2025-12-04,12:00:00,16,Cibalia,Sesvete,2.5,1.8,5.84,1.98,2.75,4.2,1.61,2.15,3.74,1.2,12.0,1.01,1.09,5.4,1.59,2.25,2.66,1.38,2.31,1.52,1.31,1.29,1.76,1.88,1.5,1.54,0.98,2.52,0.0,0.0,0.0,1.4,2.64,1.7,2.0,2.62,1.59,2.92,1.32,4.2,1.14
BOSNIA 1,2025-12-04,12:00:00,17,Posusje,Sloga Doboj,2.82,1.85,4.76,2.11,2.95,3.4,1.54,2.31,3.5,1.22,11.0,1.05,1.05,6.25,1.47,2.49,2.43,1.44,2.1,1.62,1.3,1.28,1.63,0.78,0.38,1.4,0.76,2.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BULGARIA 1,2025-12-04,13:00:00,18,Slavia Sofia,Levski Sofia,7.0,2.26,1.94,7.0,4.33,1.42,1.38,2.85,2.63,1.42,7.0,1.06,1.01,8.9,1.27,3.34,1.95,1.9,2.06,1.7,1.18,1.18,1.03,1.9,2.11,1.59,2.05,3.64,4.5,10.4,1.26,1.3,3.28,1.47,2.39,1.84,1.84,2.36,1.48,3.14,1.27
POLAND 1,2025-12-04,13:00:00,8,Wisła Płock,Cracovia Kraków,3.55,1.97,3.04,2.94,3.0,2.55,1.51,2.36,3.25,1.29,7.9,1.02,1.1,7.34,1.44,2.62,2.3,1.6,1.89,1.81,1.36,1.32,1.4,1.71,1.53,1.39,1.38,2.77,1.95,7.0,2.2,1.28,3.25,1.5,2.41,2.1,1.9,2.35,1.5,3.05,1.33
HUNGARY 1,2025-12-04,14:00:00,5,Várda SE,Ferencváros,4.84,2.26,2.07,4.9,4.0,1.5,1.3,3.23,2.57,1.46,6.0,1.08,1.0,9.3,1.24,3.84,1.79,2.06,1.76,2.0,1.25,1.25,1.08,1.63,2.5,1.46,1.68,3.14,4.35,8.0,1.37,1.24,3.34,1.46,2.17,2.05,1.73,2.19,1.59,3.3,1.28
SERBIA 1,2025-12-04,15:00:00,6,Red Star Belgrade,Čukarički,1.4,3.05,8.68,1.1,7.0,12.0,1.16,4.2,1.87,1.83,3.5,1.22,1.01,20.0,1.09,6.55,1.33,3.14,1.74,1.96,1.07,1.1,5.6,2.75,0.71,2.67,1.6,4.27,1.08,13.75,8.1,1.1,4.15,1.27,3.14,1.65,2.34,1.85,1.85,2.3,1.52
NETHERLANDS 2,2025-12-04,16:00:00,4,Vitesse,De Graafschap,3.53,2.43,2.47,2.8,3.8,1.95,1.18,4.05,1.91,1.76,4.2,1.17,1.01,18.0,1.09,6.35,1.33,2.83,1.39,3.11,1.22,1.24,1.38,1.25,1.56,1.73,1.74,3.47,1.82,9.0,2.4,1.14,4.8,1.22,3.7,1.5,2.65,1.64,2.07,2.06,1.7
ENGLAND 1,2025-12-04,17:00:00,14,Manchester United,West Ham United,1.83,2.6,6.0,1.46,5.0,7.22,1.23,3.45,2.27,1.65,5.15,1.12,1.03,17.0,1.15,4.45,1.54,2.43,1.65,2.1,1.18,1.18,2.8,1.86,0.86,2.04,1.1,3.14,1.33,10.25,4.35,1.15,4.5,1.28,3.12,1.66,2.35,1.85,1.89,2.53,1.51
BRAZIL 1,2025-12-04,19:30:00,37,Cruzeiro,Botafogo,2.35,2.05,5.03,1.75,3.48,5.1,1.46,2.75,2.95,1.36,8.3,1.02,1.07,9.0,1.34,3.05,2.2,1.7,1.95,1.72,1.27,1.28,2.0,2.33,1.33,1.67,1.32,2.99,1.5,9.1,3.25,1.22,3.94,1.36,2.7,1.64,2.05,2.05,1.7,2.73,1.36
