League,Date,Time,Rodada,Home,Away,Odd_H_HT,Odd_D_HT,Odd_A_HT,Odd_H_FT,Odd_D_FT,Odd_A_FT,Odd_Over05_HT,Odd_Under05_HT,Odd_Over15_HT,Odd_Under15_HT,Odd_Over25_HT,Odd_Under25_HT,Odd_Over05_FT,Odd_Under05_FT,Odd_Over15_FT,Odd_Under15_FT,Odd_Over25_FT,Odd_Under25_FT,Odd_BTTS_Yes,Odd_BTTS_No,Odd_DC_1X,Odd_DC_12,Odd_DC_X2,PPG_Home,PPG_Away,XG_Home_Pre,XG_Away_Pre,XG_Total_Pre,Odd_Corners_H,Odd_Corners_D,Odd_Corners_A,Odd_Corners_Over75,Odd_Corners_Under75,Odd_Corners_Over85,Odd_Corners_Under85,Odd_Corners_Over95,Odd_Corners_Under95,Odd_Corners_Over105,Odd_Corners_Under105,Odd_Corners_Over115,Odd_Corners_Under115
SERBIA 2,2026-03-09,10:00:00,26,Stepojevac Vaga,Trajal Krusevac,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.17,0.25,1.06,1.0,2.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SERBIA 2,2026-03-09,10:00:00,26,Grafičar,Dubočica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.67,1.59,0.94,2.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TURKEY 1,2026-03-09,10:00:00,25,Eyüpspor,Kocaelispor,4.33,1.95,2.77,3.55,3.25,2.19,1.48,2.47,3.22,1.3,8.2,1.02,1.03,7.3,1.35,2.76,2.07,1.69,1.9,1.8,1.37,0.0,1.3,1.08,0.82,1.3,1.06,2.36,2.61,8.1,1.68,1.38,2.67,1.72,1.98,2.6,1.56,2.92,1.31,4.2,1.16
BULGARIA 1,2026-03-09,10:30:00,25,Montana,Ludogorets,11.0,2.52,1.6,10.2,5.15,1.28,1.31,3.1,2.39,1.5,5.35,1.09,1.02,14.8,1.17,4.05,1.65,2.17,2.43,1.53,1.1,0.0,1.02,0.91,1.83,1.24,1.8,3.04,8.9,13.7,1.08,1.25,3.3,1.5,2.36,2.12,1.83,2.36,1.5,3.18,1.27
SERBIA 2,2026-03-09,11:00:00,26,Jedinstvo Ub,Semendrija 1924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.83,1.47,0.98,2.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SERBIA 2,2026-03-09,13:00:00,26,Mačva Šabac,FAP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.42,0.5,1.37,1.14,2.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BULGARIA 1,2026-03-09,13:00:00,25,Levski Sofia,Lokomotiv Plovdiv,1.77,2.29,8.0,1.28,4.6,8.5,1.37,2.81,2.77,1.38,7.0,1.04,1.02,10.9,1.25,3.28,1.77,1.85,2.49,1.46,1.15,0.0,3.44,2.58,1.18,2.21,1.36,3.57,1.09,14.2,9.7,1.31,2.97,1.6,2.17,2.32,1.72,2.59,1.41,3.58,1.21
GREECE 1,2026-03-09,13:00:00,24,Panaitolikos,Kifisia,2.75,1.95,3.8,2.25,3.1,2.87,1.58,2.29,3.34,1.26,9.0,1.01,1.08,7.0,1.41,2.63,2.4,1.57,1.91,1.8,1.36,0.0,1.53,0.82,1.0,0.93,1.49,2.42,1.9,7.7,2.23,1.43,2.5,1.8,1.88,2.31,1.5,3.14,1.27,0.0,0.0
SLOVENIA 1,2026-03-09,13:30:00,25,Radomlje,Bravo,3.79,2.1,2.74,2.95,3.5,2.1,1.33,2.91,2.44,1.46,6.0,1.11,1.01,11.5,1.19,3.8,1.69,2.04,1.56,2.25,1.25,0.0,1.28,1.82,1.25,1.43,1.75,3.18,2.15,7.13,2.1,1.24,3.38,1.48,2.4,2.08,1.87,2.32,1.52,3.1,1.28
POLAND 2,2026-03-09,14:00:00,24,Polonia Warszawa,ŁKS Łódź,2.6,2.12,4.03,2.05,3.35,3.0,1.34,2.88,2.5,1.43,6.0,1.09,1.0,9.0,1.22,3.5,1.78,1.95,1.64,2.1,1.25,0.0,1.65,1.55,1.17,1.79,1.46,3.25,1.94,7.31,2.3,1.17,3.87,1.39,2.67,1.88,2.04,2.11,1.65,2.74,1.37
