League,Date,Time,Rodada,Home,Away,Odd_H_HT,Odd_D_HT,Odd_A_HT,Odd_H_FT,Odd_D_FT,Odd_A_FT,Odd_Over05_HT,Odd_Under05_HT,Odd_Over15_HT,Odd_Under15_HT,Odd_Over25_HT,Odd_Under25_HT,Odd_Over05_FT,Odd_Under05_FT,Odd_Over15_FT,Odd_Under15_FT,Odd_Over25_FT,Odd_Under25_FT,Odd_BTTS_Yes,Odd_BTTS_No,Odd_DC_1X,Odd_DC_12,Odd_DC_X2,PPG_Home,PPG_Away,XG_Home_Pre,XG_Away_Pre,XG_Total_Pre,Odd_Corners_H,Odd_Corners_D,Odd_Corners_A,Odd_Corners_Over75,Odd_Corners_Under75,Odd_Corners_Over85,Odd_Corners_Under85,Odd_Corners_Over95,Odd_Corners_Under95,Odd_Corners_Over105,Odd_Corners_Under105,Odd_Corners_Over115,Odd_Corners_Under115
SOUTH KOREA 2,2025-09-07,07:00:00,28,Gimpo Citizen,Cheonan City,2.5,2.1,4.45,1.82,3.29,3.76,1.39,2.76,2.65,1.37,6.7,1.05,1.01,8.4,1.28,3.08,1.96,1.74,1.85,1.89,1.21,1.25,1.83,1.43,0.82,1.31,1.17,2.48,1.55,8.0,2.98,1.5,2.38,1.92,1.88,3.0,1.48,3.34,1.24,4.96,1.09
SOUTH KOREA 2,2025-09-07,07:00:00,28,Bucheon 1995,Incheon United,3.8,1.91,2.76,3.55,2.83,2.06,1.42,2.47,3.0,1.33,8.0,1.03,1.07,6.9,1.32,2.88,2.1,1.65,1.87,1.86,1.32,1.34,1.24,1.71,2.21,1.36,1.28,2.64,2.17,5.9,2.05,1.5,2.38,1.92,1.88,2.42,1.48,3.34,1.24,4.96,1.09
SOUTH KOREA 2,2025-09-07,07:00:00,28,Hwaseong,Asan Mugunghwa,3.7,2.1,2.75,3.12,3.41,1.97,1.39,2.84,2.93,1.35,7.7,1.02,1.06,8.0,1.28,3.08,1.95,1.75,1.75,1.83,1.27,1.33,1.28,1.07,1.18,0.99,1.39,2.38,2.76,8.0,1.62,1.37,2.73,1.69,2.04,2.53,1.63,2.82,1.34,4.0,1.16
SPAIN 3,2025-09-07,07:00:00,2,Real Madrid II,Racing Club de Ferrol,3.75,2.15,2.7,3.1,3.2,2.05,1.36,2.88,2.75,1.38,6.5,1.08,1.05,9.0,1.3,3.25,1.98,1.8,1.75,2.0,1.27,0.0,1.28,3.0,3.0,0.86,1.56,2.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPAIN 3,2025-09-07,07:00:00,2,Talavera CF,Athletic Club II,3.38,2.08,3.3,2.67,3.1,2.65,1.48,2.5,3.26,1.29,8.9,1.01,1.06,7.5,1.35,2.7,2.2,1.6,1.93,1.83,1.32,0.0,1.4,0.5,1.0,1.1,2.05,3.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPAIN 3,2025-09-07,07:00:00,2,Algeciras CF,Marbella FC,3.64,1.91,3.22,2.83,3.05,2.6,1.5,2.5,3.3,1.27,9.0,1.05,1.08,6.5,1.41,2.6,2.4,1.53,1.95,1.75,1.35,0.0,1.4,0.5,2.0,1.07,1.1,2.17,1.99,5.9,2.24,1.53,2.31,1.87,1.82,3.14,1.45,3.48,1.23,5.24,1.08
SPAIN 3,2025-09-07,07:00:00,2,SD Tarazona,Antequera CF,3.1,1.85,4.34,2.38,2.9,3.25,1.65,2.2,4.05,1.18,9.0,1.02,1.09,5.3,1.62,2.08,3.0,1.36,2.17,1.5,1.3,0.0,1.5,1.5,0.5,0.61,1.16,1.77,1.69,6.97,2.93,1.53,2.34,1.91,1.79,2.46,1.45,3.34,1.24,5.19,1.08
WALES 1,2025-09-07,08:30:00,6,Caernarfon Town,Barry Town United,2.0,2.45,5.25,1.53,4.2,5.4,1.25,3.6,2.3,1.57,5.0,1.11,1.02,13.5,1.18,4.5,1.57,2.4,1.68,2.05,1.17,0.0,2.35,3.0,1.33,2.39,1.61,4.0,1.4,8.25,4.14,1.36,2.88,1.56,2.25,1.95,1.77,2.49,1.45,3.3,1.29
SPAIN 2,2025-09-07,09:00:00,4,Ceuta,SD Huesca,3.4,1.95,3.5,2.62,2.68,2.58,1.57,2.23,3.8,1.22,12.0,1.04,1.12,6.0,1.55,2.3,2.6,1.44,2.2,1.67,1.44,0.0,1.42,1.5,1.5,1.62,0.74,2.36,2.12,9.0,2.05,1.4,2.72,1.7,2.09,2.44,1.67,2.7,1.36,4.0,1.25
SPAIN 3,2025-09-07,09:00:00,2,Celta de Vigo II,Guadalajara,0.0,0.0,0.0,1.82,3.44,3.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.85,1.95,0.0,0.0,0.0,0.0,0.0,0.5,1.5,0.73,0.98,1.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPAIN 3,2025-09-07,11:00:00,2,Osasuna II,Ourense CF,2.4,2.08,4.75,2.35,3.1,3.0,1.42,2.65,3.0,1.33,7.0,1.07,1.06,7.8,1.33,3.0,1.8,1.9,1.95,1.75,1.22,0.0,1.85,2.0,1.0,1.3,0.32,1.62,1.78,8.0,2.69,1.28,3.08,1.65,2.24,2.42,1.75,2.49,1.38,3.42,1.18
SPAIN 2,2025-09-07,11:15:00,4,Burgos CF,UD Las Palmas,3.25,2.0,3.7,2.42,3.02,3.08,1.58,2.4,3.3,1.29,8.5,1.01,1.04,6.85,1.5,2.4,2.45,1.55,2.0,1.7,1.42,0.0,1.5,2.0,2.0,1.91,1.44,3.35,1.82,8.1,2.16,1.35,2.72,1.66,2.09,2.1,1.67,2.75,1.37,3.7,1.21
SPAIN 2,2025-09-07,11:15:00,4,Real Sociedad II,Cádiz,3.85,1.95,2.75,3.45,3.1,2.19,1.44,2.45,3.28,1.3,9.5,1.05,1.08,7.0,1.41,2.62,2.25,1.65,2.0,1.73,1.3,0.0,1.3,1.67,1.0,0.74,1.15,1.89,2.4,9.7,1.85,1.3,3.07,1.55,2.2,1.95,1.68,2.65,1.39,3.3,1.29
CROATIA 2,2025-09-07,11:30:00,4,Croatia Zmijavci,Sesvete,3.12,2.0,3.5,2.4,3.1,2.7,1.47,2.5,3.28,1.29,8.7,1.05,1.08,6.5,1.38,2.6,2.32,1.55,1.98,1.72,1.27,0.0,1.51,0.5,1.33,1.08,0.83,1.91,0.0,0.0,0.0,1.54,2.28,2.0,1.8,3.19,1.43,3.54,1.21,5.35,1.07
CHILE 2,2025-09-07,12:30:00,24,Antofagasta,Santiago Morning,2.5,2.05,3.8,2.05,3.26,3.19,1.4,2.7,3.1,1.33,8.5,1.06,1.02,8.0,1.36,2.93,2.15,1.66,1.87,1.8,1.33,0.0,1.7,1.83,1.15,1.49,1.41,2.9,0.0,0.0,0.0,1.14,4.2,1.34,2.85,1.62,2.14,2.0,1.72,2.56,1.42
ISRAEL 2,2025-09-07,13:00:00,3,Hapoel Hadera,Hapoel Acre,3.94,2.05,2.88,3.05,3.2,2.26,1.42,2.62,2.89,1.36,7.4,1.07,1.02,8.5,1.36,2.97,1.99,1.72,1.8,1.91,1.35,0.0,1.35,0.0,2.0,1.04,2.08,3.12,0.0,0.0,0.0,1.39,2.65,1.72,2.0,2.18,1.6,2.9,1.32,4.16,1.15
