League,Date,Time,Rodada,Home,Away,Odd_H_HT,Odd_D_HT,Odd_A_HT,Odd_H_FT,Odd_D_FT,Odd_A_FT,Odd_Over05_HT,Odd_Under05_HT,Odd_Over15_HT,Odd_Under15_HT,Odd_Over25_HT,Odd_Under25_HT,Odd_Over05_FT,Odd_Under05_FT,Odd_Over15_FT,Odd_Under15_FT,Odd_Over25_FT,Odd_Under25_FT,Odd_BTTS_Yes,Odd_BTTS_No,Odd_DC_1X,Odd_DC_12,Odd_DC_X2,PPG_Home,PPG_Away,XG_Home_Pre,XG_Away_Pre,XG_Total_Pre,Odd_Corners_H,Odd_Corners_D,Odd_Corners_A,Odd_Corners_Over75,Odd_Corners_Under75,Odd_Corners_Over85,Odd_Corners_Under85,Odd_Corners_Over95,Odd_Corners_Under95,Odd_Corners_Over105,Odd_Corners_Under105,Odd_Corners_Over115,Odd_Corners_Under115
TURKEY 2,2026-02-23,07:30:00,27,Sivasspor,Sakaryaspor,2.11,2.24,5.0,1.55,3.9,5.0,1.33,3.0,2.58,1.44,6.25,1.1,1.02,11.0,1.18,3.75,1.71,2.04,1.8,1.91,1.15,0.0,2.38,1.79,0.71,1.41,1.13,2.54,1.43,7.85,4.02,1.44,2.6,1.73,2.0,2.26,1.62,2.8,1.38,3.8,1.22
TURKEY 2,2026-02-23,07:30:00,27,Sarıyer,Adana Demirspor,1.2,4.8,19.0,1.03,15.0,47.84,1.05,7.8,1.48,2.38,2.38,1.48,0.0,0.0,1.02,19.0,1.1,7.0,1.91,1.85,1.05,0.0,13.0,1.38,0.08,1.4,0.52,1.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SERBIA 2,2026-02-23,09:00:00,24,Grafičar,FAP,2.14,1.97,4.94,1.57,3.6,5.0,1.41,2.56,2.92,1.32,8.0,1.05,1.04,7.3,1.3,2.97,2.01,1.7,2.01,1.69,1.21,0.0,2.0,1.36,0.55,1.57,1.12,2.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TURKEY 2,2026-02-23,10:00:00,27,Pendikspor,Keçiörengücü,2.4,2.2,3.75,1.91,3.61,3.47,1.34,3.0,2.6,1.44,6.0,1.09,1.02,10.0,1.21,3.6,1.74,1.91,1.67,2.1,1.33,0.0,1.73,2.08,1.08,1.59,1.43,3.02,1.48,7.7,3.44,1.53,2.38,1.71,1.85,2.17,1.5,3.2,1.3,4.33,1.18
SERBIA 1,2026-02-23,12:00:00,24,Javor Ivanjica,LFK Mladost Lučani,2.5,2.05,4.0,1.85,3.1,3.85,1.5,2.4,3.3,1.29,8.5,1.04,1.08,7.0,1.33,2.8,2.25,1.61,2.05,1.67,1.36,0.0,1.75,1.45,0.82,1.38,1.03,2.41,1.27,8.9,5.47,1.34,2.84,1.65,2.1,2.42,1.68,2.7,1.38,3.8,1.18
ROMANIA 1,2026-02-23,12:00:00,28,Csikszereda,Hermannstadt,3.17,1.99,3.0,2.7,3.1,2.3,1.41,2.65,2.85,1.32,8.0,1.06,1.06,8.0,1.36,2.9,2.14,1.65,1.85,1.85,1.33,0.0,1.36,1.38,0.77,1.35,1.17,2.52,2.1,7.9,1.73,1.43,2.55,1.67,1.93,2.74,1.55,3.04,1.29,4.42,1.12
BULGARIA 1,2026-02-23,13:00:00,22,Botev Plovdiv,Ludogorets,5.5,2.2,2.0,6.29,4.13,1.49,1.36,2.88,2.75,1.39,6.55,1.08,1.05,9.0,1.22,3.3,1.94,1.84,1.91,1.8,1.25,0.0,1.16,0.9,2.0,1.63,1.79,3.42,3.04,8.6,1.5,1.3,3.2,1.55,2.3,1.85,1.85,2.3,1.55,3.0,1.33
HUNGARY 2,2026-02-23,13:45:00,19,Videoton,Kecskeméti TE,3.0,2.1,3.0,2.3,3.2,2.7,1.4,2.7,2.88,1.36,8.0,1.07,1.04,8.5,1.32,3.2,2.0,1.73,1.75,1.95,1.33,0.0,1.4,1.67,1.22,1.42,1.57,2.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TURKEY 2,2026-02-23,14:00:00,27,Amed,Van BB,2.05,2.3,4.75,1.6,3.9,4.82,1.33,3.0,2.5,1.48,5.75,1.1,1.02,10.0,1.23,3.8,1.73,2.0,1.75,1.95,1.17,0.0,2.33,2.54,1.17,1.82,1.09,2.91,1.33,8.95,3.96,1.48,2.5,1.85,1.91,2.82,1.57,3.0,1.33,3.8,1.22
POLAND 2,2026-02-23,14:00:00,22,Stal Mielec,ŁKS Łódź,3.84,2.3,2.63,3.0,3.3,2.26,1.38,3.0,2.59,1.5,5.5,1.11,1.05,10.0,1.2,3.5,1.82,1.85,1.67,2.2,1.25,0.0,1.33,0.6,1.0,1.5,1.48,2.98,2.96,8.0,1.62,1.06,5.53,1.21,3.55,1.54,2.54,1.74,1.98,2.14,1.62
