League,Date,Time,Rodada,Home,Away,Odd_H_HT,Odd_D_HT,Odd_A_HT,Odd_H_FT,Odd_D_FT,Odd_A_FT,Odd_Over05_HT,Odd_Under05_HT,Odd_Over15_HT,Odd_Under15_HT,Odd_Over25_HT,Odd_Under25_HT,Odd_Over05_FT,Odd_Under05_FT,Odd_Over15_FT,Odd_Under15_FT,Odd_Over25_FT,Odd_Under25_FT,Odd_BTTS_Yes,Odd_BTTS_No,Odd_DC_1X,Odd_DC_12,Odd_DC_X2,PPG_Home,PPG_Away,XG_Home_Pre,XG_Away_Pre,XG_Total_Pre,Odd_Corners_H,Odd_Corners_D,Odd_Corners_A,Odd_Corners_Over75,Odd_Corners_Under75,Odd_Corners_Over85,Odd_Corners_Under85,Odd_Corners_Over95,Odd_Corners_Under95,Odd_Corners_Over105,Odd_Corners_Under105,Odd_Corners_Over115,Odd_Corners_Under115
ESTONIA 1,2025-10-22,12:00:00,33,Harju Jalgpallikool,Tammeka,2.74,2.38,3.02,2.32,3.55,2.58,1.22,3.7,2.07,1.7,4.5,1.14,1.0,16.0,1.07,5.3,1.38,2.81,1.35,2.75,1.2,1.2,1.55,0.93,0.63,1.31,1.29,2.6,0.0,0.0,0.0,1.08,5.07,1.25,3.31,1.61,2.4,1.85,1.95,2.26,1.55
ESTONIA 1,2025-10-22,12:00:00,33,Tallinna Kalev,Nõmme Kalju,8.3,3.0,1.6,12.0,7.3,1.14,1.2,4.0,2.03,1.75,4.2,1.16,1.01,18.5,1.09,5.3,1.38,2.81,1.8,1.85,1.09,1.14,1.04,0.75,1.88,1.35,1.85,3.2,0.0,0.0,0.0,1.02,6.91,1.14,4.26,1.39,2.94,1.57,2.22,1.98,1.82
FINLAND 1,2025-10-22,12:00:00,6,Inter Turku,Gnistan,1.75,2.65,5.03,1.4,4.5,5.5,1.2,4.0,2.1,1.7,4.2,1.2,1.01,17.5,1.14,6.15,1.43,2.62,1.69,2.15,1.15,1.14,3.1,1.96,1.15,1.7,1.33,3.03,1.17,16.0,6.51,1.1,5.2,1.22,3.48,1.42,2.53,1.73,1.97,2.15,1.68
NORWAY 2,2025-10-22,13:00:00,27,Egersund,Moss,2.2,2.42,4.2,1.75,3.6,3.6,1.22,3.45,2.2,1.6,4.4,1.17,1.02,13.9,1.18,5.14,1.54,2.4,1.48,2.35,1.2,1.25,2.0,1.46,0.31,1.54,1.34,2.88,1.68,8.9,3.26,1.13,4.34,1.32,2.93,1.76,2.22,1.92,1.77,2.46,1.44
NORWAY 2,2025-10-22,13:00:00,27,Kongsvinger,Hødd,1.77,2.72,5.25,1.38,4.6,5.75,1.2,4.2,1.95,1.77,4.05,1.2,1.01,18.0,1.09,6.87,1.32,2.95,1.5,2.4,1.11,1.13,2.85,2.08,1.0,2.19,1.08,3.27,1.22,11.0,6.12,1.06,5.66,1.19,3.76,1.38,2.67,1.66,2.06,2.04,1.64
NORWAY 2,2025-10-22,13:00:00,27,Odd,Lillestrøm,5.5,2.5,1.84,6.3,4.5,1.4,1.22,3.75,2.06,1.7,4.6,1.19,1.01,15.0,1.08,5.7,1.38,2.62,1.62,2.27,1.14,1.13,1.07,1.69,2.54,1.34,1.94,3.28,3.0,7.5,1.42,1.09,4.99,1.25,3.28,1.67,2.41,1.88,1.88,2.32,1.55
NORWAY 2,2025-10-22,13:00:00,27,Ranheim,Mjøndalen,1.73,2.64,5.22,1.35,4.9,6.4,1.22,3.8,2.05,1.7,4.1,1.18,1.02,16.5,1.11,5.2,1.39,2.65,1.71,2.1,1.11,1.13,2.88,1.38,0.85,1.57,1.11,2.68,1.38,9.7,3.2,1.06,5.58,1.23,3.42,1.44,2.47,1.76,1.93,2.18,1.56
NORWAY 2,2025-10-22,13:00:00,27,Raufoss,Sogndal,3.0,2.25,2.75,2.6,3.55,2.34,1.3,3.25,2.3,1.55,4.8,1.15,1.02,12.8,1.18,4.33,1.6,2.25,1.49,2.45,1.25,1.3,1.42,1.23,1.31,1.22,1.38,2.6,2.14,7.55,1.95,1.08,5.14,1.26,3.22,1.64,2.36,1.83,1.85,2.29,1.51
NORWAY 2,2025-10-22,13:00:00,27,Stabæk,Åsane,1.88,2.6,5.6,1.44,4.5,5.5,1.22,3.8,2.05,1.7,4.5,1.18,1.02,16.0,1.09,5.25,1.44,2.65,1.6,2.35,1.16,1.2,2.65,1.08,1.0,1.56,1.34,2.9,1.44,9.1,4.28,1.07,5.43,1.25,3.28,1.46,2.56,1.78,1.97,2.27,1.52
NORWAY 2,2025-10-22,13:00:00,27,Start,Skeid,1.55,2.7,8.9,1.19,6.87,11.27,1.2,4.0,2.0,1.73,4.2,1.2,1.01,16.5,1.12,6.22,1.38,2.9,1.9,1.93,1.06,1.12,3.6,1.69,0.54,2.02,0.95,2.97,1.09,12.5,9.0,1.08,5.07,1.26,3.31,1.48,2.5,1.88,1.88,2.32,1.55
