League,Date,Time,Rodada,Home,Away,Odd_H_HT,Odd_D_HT,Odd_A_HT,Odd_H_FT,Odd_D_FT,Odd_A_FT,Odd_Over05_HT,Odd_Under05_HT,Odd_Over15_HT,Odd_Under15_HT,Odd_Over25_HT,Odd_Under25_HT,Odd_Over05_FT,Odd_Under05_FT,Odd_Over15_FT,Odd_Under15_FT,Odd_Over25_FT,Odd_Under25_FT,Odd_BTTS_Yes,Odd_BTTS_No,Odd_DC_1X,Odd_DC_12,Odd_DC_X2,PPG_Home,PPG_Away,XG_Home_Pre,XG_Away_Pre,XG_Total_Pre,Odd_Corners_H,Odd_Corners_D,Odd_Corners_A,Odd_Corners_Over75,Odd_Corners_Under75,Odd_Corners_Over85,Odd_Corners_Under85,Odd_Corners_Over95,Odd_Corners_Under95,Odd_Corners_Over105,Odd_Corners_Under105,Odd_Corners_Over115,Odd_Corners_Under115
SAUDI ARABIA 1,2026-02-12,12:45:00,22,Dhamk,Al Taawon,4.0,2.05,2.52,3.55,3.4,1.99,1.38,2.62,2.82,1.35,7.0,1.04,1.02,8.0,1.3,3.36,2.01,1.77,1.85,1.85,1.3,0.0,1.2,0.56,1.8,1.16,1.21,2.37,2.63,8.0,1.85,1.34,2.97,1.62,2.2,2.33,1.78,2.54,1.5,3.48,1.24
ITALY 3,2026-02-12,14:00:00,26,Juventus II,Sambenedettese,2.95,1.91,3.85,2.1,2.96,3.3,1.5,2.3,3.5,1.22,9.0,1.04,1.05,6.4,1.48,2.38,2.49,1.46,2.06,1.65,1.27,0.0,1.62,1.5,1.0,1.3,1.32,2.62,1.73,6.94,2.83,1.51,2.38,1.92,1.73,2.56,1.48,3.58,1.24,4.97,1.09
ITALY 3,2026-02-12,14:00:00,26,Nuova Monterosi,Bra,2.62,2.05,4.83,1.8,3.2,4.13,1.44,2.5,3.34,1.25,8.7,1.0,1.03,7.2,1.44,2.7,2.05,1.54,2.0,1.68,1.16,0.0,1.75,1.26,1.0,1.23,1.02,2.25,1.42,7.9,4.12,1.56,2.19,2.01,1.71,2.66,1.37,3.8,1.18,5.8,1.05
ITALY 3,2026-02-12,14:00:00,26,Forlì,Pontedera,2.35,2.0,4.59,1.9,3.33,3.8,1.41,2.56,2.97,1.35,7.5,1.03,1.02,8.1,1.3,2.97,2.1,1.73,1.85,1.83,1.16,0.0,1.88,1.13,0.7,1.49,1.19,2.68,1.38,8.25,4.41,1.38,2.63,1.74,1.98,2.19,1.59,2.94,1.32,4.22,1.14
SAUDI ARABIA 1,2026-02-12,14:30:00,22,Al Hazm,Al Akhdoud,2.6,2.05,4.71,1.95,3.35,3.7,1.4,2.59,2.9,1.34,7.0,1.04,1.06,8.5,1.3,3.1,2.0,1.75,1.75,1.91,1.3,0.0,1.73,0.78,0.11,1.26,0.76,2.02,1.62,6.5,3.03,1.36,2.88,1.65,2.2,2.08,1.73,2.56,1.48,3.15,1.28
SAUDI ARABIA 1,2026-02-12,14:30:00,22,Al Quadisiya,Neom SC,2.05,2.38,5.25,1.53,4.5,5.74,1.22,3.42,2.24,1.57,4.95,1.11,1.03,13.0,1.15,4.97,1.55,2.45,1.57,2.2,1.22,0.0,2.2,2.2,1.67,1.67,1.32,2.99,1.37,8.5,3.78,1.24,3.43,1.46,2.52,1.97,1.97,2.2,1.59,2.7,1.37
FRANCE 3,2026-02-12,15:00:00,21,Quevilly Rouen,Concarneau,4.0,1.8,2.8,3.1,2.82,2.25,1.5,2.24,3.4,1.21,8.6,1.04,1.06,6.25,1.41,2.38,2.66,1.47,2.09,1.65,1.33,0.0,1.25,0.5,1.22,0.93,0.95,1.88,2.75,6.83,1.8,1.54,2.28,1.94,1.77,2.5,1.43,3.54,1.21,5.35,1.07
NETHERLANDS 2,2026-02-12,16:00:00,27,Den Bosch,Eindhoven,2.3,2.39,3.8,1.87,3.7,3.65,1.25,3.5,2.3,1.57,4.8,1.17,1.03,11.0,1.12,4.8,1.53,2.33,1.48,2.45,1.21,0.0,1.9,1.62,1.17,1.75,1.51,3.26,1.44,9.5,2.81,1.17,4.35,1.31,3.05,1.67,2.31,1.78,1.85,2.18,1.58
SWITZERLAND 1,2026-02-12,16:30:00,24,Sion,Basel,3.2,2.16,2.92,2.75,3.25,2.3,1.3,3.04,2.45,1.49,5.4,1.09,1.05,9.5,1.18,4.0,1.7,2.1,1.55,2.38,1.25,0.0,1.41,1.58,1.82,1.54,1.76,3.3,2.02,7.0,2.29,1.16,4.1,1.39,2.75,1.85,2.09,2.05,1.69,2.62,1.46
SWITZERLAND 1,2026-02-12,16:30:00,24,Thun,Lausanne Sport,2.42,2.3,4.53,1.9,3.56,4.07,1.31,3.15,2.25,1.56,5.05,1.15,1.0,10.0,1.14,4.45,1.58,2.31,1.51,2.38,1.31,0.0,1.86,2.0,1.18,2.06,1.5,3.56,1.57,8.5,2.7,1.17,3.74,1.4,2.73,1.66,2.08,2.06,1.68,2.67,1.38
