League,Date,Time,Rodada,Home,Away,Odd_H_HT,Odd_D_HT,Odd_A_HT,Odd_H_FT,Odd_D_FT,Odd_A_FT,Odd_Over05_HT,Odd_Under05_HT,Odd_Over15_HT,Odd_Under15_HT,Odd_Over25_HT,Odd_Under25_HT,Odd_Over05_FT,Odd_Under05_FT,Odd_Over15_FT,Odd_Under15_FT,Odd_Over25_FT,Odd_Under25_FT,Odd_BTTS_Yes,Odd_BTTS_No,Odd_DC_1X,Odd_DC_12,Odd_DC_X2,PPG_Home,PPG_Away,XG_Home_Pre,XG_Away_Pre,XG_Total_Pre,Odd_Corners_H,Odd_Corners_D,Odd_Corners_A,Odd_Corners_Over75,Odd_Corners_Under75,Odd_Corners_Over85,Odd_Corners_Under85,Odd_Corners_Over95,Odd_Corners_Under95,Odd_Corners_Over105,Odd_Corners_Under105,Odd_Corners_Over115,Odd_Corners_Under115
TURKEY 2,2025-10-20,10:00:00,10,Serik Belediyespor,Amed,4.95,2.38,2.2,4.35,3.5,1.7,1.32,3.02,2.5,1.45,6.0,1.09,1.0,9.7,1.24,3.88,1.76,1.97,1.73,1.97,1.22,1.2,1.14,1.75,0.75,1.04,1.81,2.85,3.84,7.55,1.46,1.52,2.31,1.91,1.79,2.49,1.45,3.46,1.22,5.21,1.08
BULGARIA 1,2025-10-20,11:30:00,12,Arda,Septemvri Sofia,1.9,2.35,6.5,1.39,4.4,8.0,1.37,2.88,2.65,1.4,6.7,1.08,1.0,11.7,1.23,3.42,1.93,1.89,2.18,1.67,1.12,1.18,2.75,1.0,0.2,1.6,0.99,2.59,1.18,8.0,4.35,1.35,2.91,1.62,2.15,1.97,1.72,2.5,1.4,3.67,1.2
ROMANIA 1,2025-10-20,12:00:00,13,Hermannstadt,Csikszereda,2.2,2.28,5.25,1.7,3.5,4.75,1.38,2.77,2.81,1.37,6.6,1.09,1.01,8.6,1.35,3.14,1.94,1.82,1.86,1.83,1.23,1.22,2.12,1.0,0.25,1.64,1.18,2.82,1.33,9.2,4.25,1.35,2.93,1.58,2.28,2.28,1.79,2.52,1.47,3.3,1.27
POLAND 2,2025-10-20,14:00:00,13,Puszcza Niepołomice,Wisła Kraków,5.57,2.45,2.0,5.4,3.99,1.46,1.32,3.12,2.4,1.5,5.6,1.11,1.04,9.5,1.17,4.0,1.65,2.1,1.73,2.02,1.19,1.17,1.1,0.67,2.17,1.5,1.96,3.46,5.0,9.8,1.34,1.07,5.42,1.22,3.5,1.44,2.51,1.75,1.96,2.17,1.6
DENMARK 1,2025-10-20,14:00:00,12,SønderjyskE,Fredericia,2.25,2.33,4.0,1.73,3.6,4.0,1.29,3.4,2.34,1.53,5.0,1.13,1.04,10.0,1.18,4.7,1.54,2.28,1.55,2.3,1.2,1.22,2.0,1.4,0.8,0.97,1.21,2.18,1.69,9.4,2.58,1.25,3.8,1.43,2.62,1.73,2.06,2.15,1.67,2.75,1.38
POLAND 1,2025-10-20,14:00:00,12,Wisła Płock,Nieciecza,2.5,2.15,4.0,1.96,3.53,3.5,1.36,3.05,2.55,1.42,6.5,1.09,1.01,11.9,1.25,3.42,1.9,2.02,1.7,2.0,1.26,1.22,1.75,1.8,0.82,1.45,1.51,2.96,1.75,7.5,2.75,1.22,3.7,1.4,2.88,1.59,2.13,2.1,1.7,2.6,1.4
TURKEY 1,2025-10-20,14:00:00,9,Eyüpspor,Kasımpaşa,2.75,2.0,3.85,2.4,3.16,3.07,1.4,2.69,2.9,1.33,6.75,1.06,1.0,8.0,1.36,2.99,2.11,1.83,1.81,1.91,1.27,1.28,1.6,1.0,1.75,0.98,1.14,2.12,2.07,7.0,2.1,1.41,3.07,1.58,2.22,2.0,1.73,2.53,1.42,3.2,1.22
BULGARIA 1,2025-10-20,14:00:00,12,Beroe,Montana,2.62,2.1,4.33,2.05,3.0,3.45,1.45,2.5,3.1,1.3,7.5,1.05,1.03,7.3,1.41,2.7,2.24,1.61,1.94,1.77,1.21,1.33,1.76,1.75,0.6,1.46,1.16,2.62,1.66,7.35,2.98,1.31,2.96,1.57,2.17,1.92,1.77,2.59,1.41,3.58,1.2
TURKEY 2,2025-10-20,14:00:00,10,İstanbulspor,Bandırmaspor,3.25,2.11,3.02,2.45,3.2,2.5,1.36,2.88,2.74,1.42,6.95,1.08,1.0,10.9,1.26,3.45,1.85,1.85,1.67,2.0,1.57,1.25,1.38,1.8,1.5,1.27,1.12,2.39,2.24,6.2,2.04,1.31,2.97,1.6,2.17,1.97,1.71,2.56,1.4,3.58,1.22
ROMANIA 1,2025-10-20,14:30:00,13,Petrolul 52,CFR Cluj,4.2,2.03,2.75,3.7,3.1,2.05,1.46,2.48,3.2,1.27,8.8,1.06,1.03,7.0,1.39,2.62,2.35,1.77,2.06,1.72,1.3,1.33,1.21,0.2,0.8,1.49,1.69,3.18,3.14,7.6,1.55,1.24,3.15,1.49,2.37,2.13,1.87,2.37,1.52,3.2,1.26
HUNGARY 2,2025-10-20,15:00:00,10,Békéscsaba,Kecskeméti TE,3.2,2.1,3.1,3.55,3.25,1.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.8,0.0,0.0,0.0,0.0,0.0,1.75,1.8,1.46,1.62,3.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NETHERLANDS 2,2025-10-20,15:00:00,12,Roda JC,Almere City,2.85,2.26,3.2,2.3,3.4,2.65,1.3,3.25,2.23,1.55,4.8,1.14,1.02,10.0,1.18,4.78,1.58,2.25,1.49,2.4,1.26,1.22,1.54,1.5,0.6,1.74,1.45,3.19,2.08,6.55,2.08,1.18,4.1,1.26,3.4,1.44,2.55,1.72,1.98,2.12,1.5
NETHERLANDS 2,2025-10-20,15:00:00,12,Dordrecht,RKC Waalwijk,2.55,2.55,3.3,2.07,3.75,3.15,1.2,4.0,2.06,1.66,4.6,1.17,1.01,15.0,1.15,5.6,1.48,2.6,1.42,2.61,1.2,1.25,1.68,1.6,1.4,1.79,1.35,3.14,1.73,7.5,2.38,0.0,0.0,1.24,3.55,1.41,2.63,1.67,2.06,2.02,1.68
