League,Date,Time,Rodada,Home,Away,Odd_H_HT,Odd_D_HT,Odd_A_HT,Odd_H_FT,Odd_D_FT,Odd_A_FT,Odd_Over05_HT,Odd_Under05_HT,Odd_Over15_HT,Odd_Under15_HT,Odd_Over25_HT,Odd_Under25_HT,Odd_Over05_FT,Odd_Under05_FT,Odd_Over15_FT,Odd_Under15_FT,Odd_Over25_FT,Odd_Under25_FT,Odd_BTTS_Yes,Odd_BTTS_No,Odd_DC_1X,Odd_DC_12,Odd_DC_X2,PPG_Home,PPG_Away,XG_Home_Pre,XG_Away_Pre,XG_Total_Pre,Odd_Corners_H,Odd_Corners_D,Odd_Corners_A,Odd_Corners_Over75,Odd_Corners_Under75,Odd_Corners_Over85,Odd_Corners_Under85,Odd_Corners_Over95,Odd_Corners_Under95,Odd_Corners_Over105,Odd_Corners_Under105,Odd_Corners_Over115,Odd_Corners_Under115
SAUDI ARABIA 1,2026-02-02,12:15:00,20,Al Riyadh,Al Nassr,7.6,3.3,1.49,9.0,6.5,1.18,1.12,4.9,1.9,1.85,3.35,1.25,1.01,21.0,1.04,6.75,1.26,3.2,1.68,2.04,1.03,0.0,1.02,1.0,2.11,1.4,2.14,3.54,6.15,11.7,1.15,1.17,3.78,1.32,2.95,1.69,2.04,2.17,1.67,2.78,1.34
ROMANIA 1,2026-02-02,13:30:00,24,Botoşani,Oţelul Galaţi,3.0,1.94,3.74,2.45,3.0,2.9,1.48,2.44,2.8,1.3,7.9,1.02,1.04,6.85,1.37,2.66,1.98,1.61,1.89,1.81,1.33,0.0,1.49,2.0,1.09,1.5,1.51,3.01,1.76,7.16,2.54,1.27,3.16,1.5,2.21,2.19,1.79,2.44,1.46,3.28,1.3
CROATIA 1,2026-02-02,14:00:00,20,Dinamo Zagreb,HNK Vukovar 1991,1.44,3.1,10.33,1.18,7.93,13.12,1.15,4.45,1.98,1.84,3.8,1.21,1.01,24.0,1.05,6.07,1.28,3.08,1.92,1.79,1.05,0.0,5.25,2.44,0.2,1.97,1.18,3.15,1.06,14.7,10.2,1.24,3.28,1.47,2.38,2.1,1.85,2.35,1.51,3.16,1.27
TURKEY 1,2026-02-02,14:00:00,20,Kocaelispor,Fenerbahçe,5.42,2.23,2.42,4.75,3.6,1.7,1.42,2.69,2.94,1.35,6.5,1.04,1.02,8.1,1.28,3.25,2.09,1.8,1.93,1.78,1.3,0.0,1.2,1.8,2.2,1.32,1.7,3.02,2.9,7.7,1.5,1.45,2.83,1.67,1.92,2.23,1.57,2.67,1.42,3.5,1.24
TURKEY 2,2026-02-02,14:00:00,23,Erokspor,Ümraniyespor,1.73,2.53,7.24,1.36,4.8,6.8,1.22,3.5,2.13,1.63,4.6,1.13,1.01,14.8,1.1,5.2,1.49,2.52,1.75,2.02,1.1,0.0,3.05,2.0,0.91,1.43,1.07,2.5,1.18,10.0,7.42,1.37,2.73,1.69,2.04,2.13,1.63,2.82,1.35,4.0,1.16
SAUDI ARABIA 1,2026-02-02,14:30:00,20,Al Akhdoud,Neom SC,4.73,2.17,2.31,0.0,0.0,0.0,1.33,2.88,2.62,1.4,6.15,1.05,1.03,9.3,1.23,3.42,1.81,1.94,1.72,1.98,1.98,0.0,1.15,0.89,1.75,1.11,1.2,2.31,3.08,6.6,1.59,1.33,3.28,1.48,2.33,1.85,1.81,2.38,1.46,3.2,1.26
SAUDI ARABIA 1,2026-02-02,14:30:00,20,Al Hilal,Al Ahli,2.3,2.5,4.42,1.85,3.6,3.75,1.2,3.75,2.1,1.59,4.65,1.12,1.02,12.9,1.17,5.0,1.49,2.35,1.44,2.56,1.25,0.0,1.73,2.78,2.38,1.97,1.63,3.6,1.6,6.6,2.55,1.23,3.42,1.44,2.42,1.85,1.86,2.28,1.5,3.08,1.29
POLAND 1,2026-02-02,15:00:00,19,Nieciecza,Cracovia Kraków,3.5,1.99,2.75,3.0,3.3,2.2,1.4,2.66,2.95,1.34,5.8,1.08,1.01,8.5,1.28,3.08,2.1,1.79,1.78,1.93,1.28,0.0,1.3,1.06,1.5,1.44,1.38,2.82,2.15,6.4,1.85,1.2,3.75,1.37,2.7,1.66,2.1,1.98,1.63,2.75,1.43
PORTUGAL 1,2026-02-02,15:45:00,20,AVS,Sporting Braga,8.08,2.3,1.97,7.5,4.75,1.38,1.34,2.99,2.65,1.42,7.0,1.05,1.03,12.2,1.26,3.62,1.91,2.04,2.05,1.69,1.2,0.0,1.06,0.3,1.6,1.23,1.72,2.95,5.2,11.5,1.16,1.36,2.4,1.67,2.05,2.11,1.6,3.0,1.49,3.92,1.18
NETHERLANDS 2,2026-02-02,16:00:00,22,Vitesse,Eindhoven,2.5,2.26,4.0,1.92,3.6,3.9,1.29,3.2,2.41,1.53,5.5,1.08,1.03,12.4,1.21,4.46,1.65,2.17,1.6,2.19,1.21,0.0,1.9,1.42,1.3,1.6,1.53,3.13,1.56,9.4,2.95,1.17,4.3,1.3,3.08,1.5,2.32,1.81,1.84,2.39,1.56
HUNGARY 2,2026-02-02,16:00:00,16,Honvéd W,Videoton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.43,2.11,1.42,3.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NETHERLANDS 2,2026-02-02,16:00:00,25,Utrecht II,VVV,2.7,2.35,2.9,2.14,3.75,2.71,1.22,3.6,2.2,1.65,4.75,1.16,1.01,14.2,1.11,4.95,1.52,2.41,1.47,2.63,1.24,0.0,1.58,1.5,1.33,1.73,1.41,3.14,1.98,6.45,2.05,1.22,3.75,1.38,2.75,1.63,2.1,2.0,1.68,2.5,1.46
NETHERLANDS 2,2026-02-02,16:00:00,25,Ajax II,Willem II,3.68,2.5,2.45,3.27,3.75,1.95,1.21,3.68,2.13,1.67,4.33,1.15,1.01,15.5,1.1,5.2,1.4,2.56,1.41,2.69,1.22,0.0,1.3,0.92,1.5,1.46,1.41,2.87,3.44,7.0,1.49,1.21,3.85,1.34,2.8,1.68,2.09,2.04,1.67,2.48,1.46
NETHERLANDS 2,2026-02-02,16:00:00,25,PSV II,Cambuur,3.91,2.5,2.21,3.8,4.2,1.76,1.18,4.33,1.93,1.83,3.84,1.2,1.01,18.5,1.04,7.1,1.32,3.14,1.37,3.04,1.19,0.0,1.23,1.82,1.91,1.74,1.58,3.32,3.1,8.0,1.48,1.21,3.9,1.32,2.8,1.59,2.13,1.99,1.75,2.56,1.41
NETHERLANDS 2,2026-02-02,16:00:00,22,MVV,Almere City,4.3,2.69,2.12,4.24,4.24,1.7,1.18,3.95,2.05,1.71,4.35,1.15,1.01,16.0,1.07,5.95,1.36,2.76,1.42,2.66,2.15,0.0,1.19,1.27,1.36,1.3,1.76,3.06,3.24,8.0,1.45,1.16,4.25,1.32,3.08,1.51,2.29,1.87,1.84,2.28,1.48
ITALY 3,2026-02-02,16:30:00,24,Giana Erminio,Union Brescia,0.0,0.0,0.0,4.1,3.0,1.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.62,1.44,0.0,0.0,0.0,0.0,0.0,1.39,1.87,1.35,1.82,3.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ITALY 3,2026-02-02,16:30:00,24,Renate,Alcione,3.02,1.81,4.12,2.0,3.0,3.6,1.52,2.28,3.1,1.23,9.2,1.03,1.05,6.55,1.41,2.52,2.36,1.51,1.97,1.72,1.33,0.0,1.53,1.52,1.57,1.45,1.39,2.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPAIN 2,2026-02-02,16:30:00,24,Mirandés,Málaga CF,3.55,1.95,3.12,2.99,3.1,2.25,1.45,2.55,3.15,1.31,8.4,1.01,1.02,6.5,1.36,2.89,2.15,1.68,1.83,1.87,1.55,0.0,1.32,0.73,1.18,1.36,1.2,2.56,1.96,6.2,2.05,1.32,2.8,1.61,2.24,2.01,1.78,2.62,1.38,3.68,1.25
ITALY 1,2026-02-02,16:45:00,23,Udinese,Roma,4.4,2.19,2.5,3.9,3.3,1.79,1.48,2.62,3.22,1.35,8.5,1.04,1.06,8.0,1.37,3.0,2.21,1.67,1.95,1.8,1.94,0.0,1.25,1.18,1.91,1.45,1.46,2.91,2.63,7.0,1.67,1.39,2.63,1.67,2.07,2.22,1.66,2.73,1.4,3.6,1.23
SPAIN 1,2026-02-02,17:00:00,22,RCD Mallorca,Sevilla FC,3.0,2.13,3.41,2.48,3.11,3.09,1.52,2.52,3.3,1.33,9.3,1.03,1.06,7.7,1.41,2.88,2.28,1.66,1.85,1.85,1.36,0.0,1.53,1.6,1.1,1.28,1.29,2.57,2.1,7.8,2.02,1.27,3.28,1.53,2.43,2.04,1.91,2.34,1.56,2.98,1.34
ENGLAND 1,2026-02-02,17:00:00,24,Sunderland,Burnley,2.4,2.03,5.58,1.72,3.55,4.6,1.4,2.6,3.3,1.33,7.5,1.03,1.06,9.0,1.41,2.9,2.26,1.66,2.05,1.73,1.3,0.0,2.12,2.09,0.45,1.25,1.0,2.25,1.61,9.0,3.32,1.35,2.9,1.64,2.24,2.36,1.76,2.55,1.44,3.4,1.27
PORTUGAL 1,2026-02-02,17:45:00,20,Casa Pia,Porto,9.0,2.42,1.8,10.0,5.5,1.28,1.34,2.99,2.74,1.43,6.2,1.06,1.01,10.0,1.21,3.62,1.8,2.04,2.33,1.49,1.14,0.0,1.03,0.56,3.0,0.93,1.66,2.59,8.3,13.0,1.14,1.36,2.97,1.59,2.18,2.05,1.68,2.6,1.5,3.58,1.21
CHILE 1,2026-02-02,18:00:00,1,Everton,Unión La Calera,2.46,2.05,4.5,1.74,3.25,4.1,1.44,2.56,2.99,1.33,7.3,1.03,1.06,8.0,1.33,2.9,2.11,1.67,1.85,1.83,1.3,0.0,1.91,0.0,0.0,0.0,0.0,0.0,1.69,7.0,2.91,1.36,3.25,1.68,2.06,2.1,1.65,2.78,1.36,2.97,1.33
CHILE 1,2026-02-02,20:30:00,1,O'Higgins,Concepción,0.0,0.0,0.0,2.17,3.3,2.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
