League,Date,Time,Rodada,Home,Away,Odd_H_HT,Odd_D_HT,Odd_A_HT,Odd_H_FT,Odd_D_FT,Odd_A_FT,Odd_Over05_HT,Odd_Under05_HT,Odd_Over15_HT,Odd_Under15_HT,Odd_Over25_HT,Odd_Under25_HT,Odd_Over05_FT,Odd_Under05_FT,Odd_Over15_FT,Odd_Under15_FT,Odd_Over25_FT,Odd_Under25_FT,Odd_BTTS_Yes,Odd_BTTS_No,Odd_DC_1X,Odd_DC_12,Odd_DC_X2,PPG_Home,PPG_Away,XG_Home_Pre,XG_Away_Pre,XG_Total_Pre,Odd_Corners_H,Odd_Corners_D,Odd_Corners_A,Odd_Corners_Over75,Odd_Corners_Under75,Odd_Corners_Over85,Odd_Corners_Under85,Odd_Corners_Over95,Odd_Corners_Under95,Odd_Corners_Over105,Odd_Corners_Under105,Odd_Corners_Over115,Odd_Corners_Under115
CROATIA 2,2025-10-10,10:00:00,10,Rudeš,Bijelo Brdo,2.45,1.95,5.4,1.79,2.76,4.2,1.47,2.43,3.2,1.26,8.9,1.03,1.06,6.38,1.38,2.62,2.32,1.55,2.07,1.66,1.25,1.24,1.87,2.17,0.4,1.64,1.22,2.86,0.0,0.0,0.0,1.47,2.44,1.88,1.92,2.35,1.51,3.21,1.26,4.73,1.1
SPAIN 3,2025-10-10,14:00:00,7,Hércules CF,Atlético Madrid II,3.3,1.88,3.45,2.61,2.84,2.84,1.44,2.45,3.3,1.29,10.0,1.05,1.06,6.0,1.44,2.45,2.54,1.44,2.1,1.71,1.38,1.35,1.47,0.67,1.83,1.27,1.66,2.93,1.79,6.81,2.7,1.54,2.28,1.91,1.76,2.52,1.41,3.5,1.22,5.32,1.07
NETHERLANDS 2,2025-10-10,15:15:00,1,Almere City,Vitesse,1.91,2.6,5.56,1.49,4.55,6.4,1.22,3.84,2.09,1.75,4.4,1.15,1.02,19.0,1.13,5.5,1.41,2.63,1.57,2.28,1.19,1.18,2.7,1.4,1.25,2.34,0.94,3.28,1.44,7.9,3.35,1.13,4.8,1.21,3.58,1.4,2.6,1.71,1.99,2.11,1.6
SPAIN 2,2025-10-10,15:30:00,9,Granada CF,UD Las Palmas,3.4,1.97,3.25,2.65,2.84,2.5,1.55,2.4,3.25,1.3,10.0,1.06,1.06,7.0,1.4,2.8,2.36,1.59,1.9,1.95,1.4,1.3,1.44,0.8,2.0,1.45,1.19,2.64,1.99,6.05,2.3,1.49,2.33,1.91,1.8,2.6,1.7,3.58,1.21,5.3,1.09
IRELAND 2,2025-10-10,15:45:00,35,Dundalk,Finn Harps,1.78,2.63,5.8,1.3,5.25,10.99,1.25,3.6,2.2,1.62,5.0,1.15,1.03,17.0,1.15,5.0,1.55,2.4,1.85,1.85,1.15,1.14,3.77,2.33,0.88,1.91,1.18,3.09,1.08,15.25,10.5,1.21,3.58,1.41,2.52,1.74,1.93,2.17,1.55,2.88,1.32
IRELAND 2,2025-10-10,15:45:00,35,Kerry,Wexford,3.26,2.08,2.88,2.97,3.41,2.3,1.33,3.0,2.63,1.44,6.5,1.1,1.05,11.0,1.25,3.75,1.8,1.95,1.64,2.27,1.32,1.28,1.4,1.24,1.44,1.37,1.15,2.52,1.93,6.05,2.4,1.38,2.62,1.72,1.95,2.19,1.54,2.97,1.3,4.08,1.15
IRELAND 2,2025-10-10,15:45:00,35,Treaty United,Bray Wanderers,2.8,2.4,3.0,2.13,3.58,3.01,1.25,3.5,2.3,1.57,5.15,1.14,1.03,13.0,1.2,4.33,1.62,2.15,1.56,2.4,1.22,1.3,1.59,1.83,1.28,1.53,1.34,2.87,1.95,7.08,2.34,1.26,3.22,1.55,2.28,1.92,1.79,2.42,1.44,3.28,1.25
IRELAND 2,2025-10-10,15:45:00,35,UCD,Athlone Town,1.91,2.38,6.0,1.33,4.59,6.4,1.33,3.1,2.5,1.44,5.9,1.11,1.04,12.0,1.19,3.9,1.79,2.03,1.96,1.84,1.2,1.17,2.96,1.33,0.5,1.64,1.37,3.01,1.28,9.4,4.33,1.3,2.97,1.56,2.16,1.98,1.7,2.59,1.39,3.58,1.21
IRELAND 2,2025-10-10,15:45:00,35,Longford Town,Cobh Ramblers,5.4,2.6,1.86,7.0,4.6,1.33,1.29,3.4,2.17,1.6,5.5,1.12,1.03,15.0,1.14,4.4,1.54,2.23,1.7,1.96,1.16,1.17,1.09,1.61,1.56,1.31,1.48,2.79,4.05,9.6,1.26,1.26,3.22,1.5,2.28,1.87,1.79,2.42,1.44,3.28,1.25
WALES 1,2025-10-10,15:45:00,13,Haverfordwest County,Bala Town,2.35,2.0,4.41,1.8,3.3,4.17,1.4,2.7,3.0,1.33,8.5,1.06,1.08,8.0,1.36,2.9,2.2,1.65,1.95,1.83,1.32,1.33,1.95,1.14,1.29,1.21,1.09,2.3,1.5,7.85,3.06,1.42,2.49,1.79,1.87,2.3,1.49,3.14,1.27,4.42,1.12
IRELAND 1,2025-10-10,16:00:00,28,Shamrock Rovers,Shelbourne,2.8,1.95,4.4,1.73,3.35,3.75,1.44,2.5,3.4,1.3,10.0,1.05,1.07,7.0,1.44,2.5,2.5,1.5,2.1,1.74,1.41,1.25,1.71,2.25,1.44,1.8,1.39,3.19,1.56,8.5,2.7,1.49,2.54,1.73,2.0,2.22,1.57,2.97,1.31,4.25,1.15
SPAIN 3,2025-10-10,16:15:00,7,Barakaldo CF,Athletic Club II,3.35,1.84,3.64,2.45,2.9,3.1,1.53,2.29,3.38,1.26,9.1,1.0,1.05,6.45,1.44,2.59,2.33,1.48,1.97,1.73,1.35,1.3,1.43,1.43,1.29,1.47,1.73,3.2,1.99,6.94,2.25,1.34,2.81,1.64,2.11,2.08,1.68,2.69,1.38,3.78,1.18
