League,Date,Time,Rodada,Home,Away,Odd_H_HT,Odd_D_HT,Odd_A_HT,Odd_H_FT,Odd_D_FT,Odd_A_FT,Odd_Over05_HT,Odd_Under05_HT,Odd_Over15_HT,Odd_Under15_HT,Odd_Over25_HT,Odd_Under25_HT,Odd_Over05_FT,Odd_Under05_FT,Odd_Over15_FT,Odd_Under15_FT,Odd_Over25_FT,Odd_Under25_FT,Odd_BTTS_Yes,Odd_BTTS_No,Odd_DC_1X,Odd_DC_12,Odd_DC_X2,PPG_Home,PPG_Away,XG_Home_Pre,XG_Away_Pre,XG_Total_Pre,Odd_Corners_H,Odd_Corners_D,Odd_Corners_A,Odd_Corners_Over75,Odd_Corners_Under75,Odd_Corners_Over85,Odd_Corners_Under85,Odd_Corners_Over95,Odd_Corners_Under95,Odd_Corners_Over105,Odd_Corners_Under105,Odd_Corners_Over115,Odd_Corners_Under115
TURKEY 2,2026-02-19,07:30:00,26,Adana Demirspor,Sivasspor,19.5,4.6,1.27,30.0,15.0,1.03,1.06,7.3,1.55,2.22,2.59,1.41,0.0,0.0,1.02,14.5,1.1,7.0,2.09,1.65,1.03,0,1.02,0.14,0.62,0.89,1.11,2.0,0.0,0.0,0.0,1.54,2.27,1.94,1.77,3.21,1.43,3.56,1.21,5.39,1.07
TURKEY 2,2026-02-19,07:30:00,26,Van BB,BB Bodrumspor,2.81,2.32,3.2,2.2,3.3,2.86,1.32,2.96,2.68,1.46,6.45,1.05,1.01,8.8,1.19,3.74,1.74,1.99,1.6,2.18,1.3,0,1.53,1.71,1.14,1.43,1.34,2.77,1.87,5.95,2.73,1.52,2.22,1.99,1.73,2.7,1.4,3.7,1.21,5.66,1.06
TURKEY 2,2026-02-19,07:30:00,26,Sarıyer,Amed,3.85,2.18,2.5,3.49,3.2,1.95,1.36,2.77,2.6,1.38,6.65,1.05,1.0,9.2,1.28,3.34,1.81,1.85,1.67,2.07,1.24,0,1.21,1.38,1.38,1.38,1.59,2.97,3.46,6.4,1.54,1.56,2.24,1.87,1.83,2.52,1.44,3.42,1.24,4.96,1.09
TURKEY 2,2026-02-19,14:00:00,26,Sakaryaspor,Pendikspor,3.8,2.1,2.75,3.28,3.14,2.15,1.38,2.8,2.8,1.38,6.5,1.08,1.03,9.0,1.29,3.3,1.91,1.8,1.73,2.0,1.3,0,1.35,1.15,1.38,1.19,1.24,2.43,3.12,7.17,1.61,1.55,2.3,1.91,1.8,2.4,1.5,3.2,1.3,4.33,1.18
SAUDI ARABIA 1,2026-02-19,16:00:00,23,Al Kholood,Al Riyadh,2.62,2.2,3.8,2.0,3.55,3.35,1.36,2.9,2.62,1.42,6.0,1.09,1.02,10.0,1.25,3.6,1.8,1.91,1.65,2.1,1.3,0,1.73,0.75,0.55,1.07,1.24,2.31,1.67,6.75,2.5,1.26,3.3,1.42,2.67,2.16,1.87,2.1,1.65,2.85,1.34
SAUDI ARABIA 1,2026-02-19,16:00:00,23,Al Ahli,Al Najma,1.4,3.78,12.0,1.07,7.5,17.0,1.18,4.33,1.91,1.8,3.8,1.22,1.0,21.0,1.08,6.5,1.33,3.0,2.25,1.57,1.02,0,6.15,2.5,0.17,1.67,1.0,2.67,1.09,11.5,9.4,1.2,4.1,1.37,2.83,1.81,2.21,2.0,1.72,2.56,1.4
SAUDI ARABIA 1,2026-02-19,16:00:00,23,Al Ittifaq,Al Fateh,3.0,2.28,3.1,2.33,3.5,2.53,1.33,3.0,2.5,1.48,6.15,1.1,1.02,10.0,1.22,3.8,1.7,2.1,1.57,2.25,1.3,0,1.53,1.83,0.91,1.06,1.21,2.27,2.2,6.75,1.85,1.18,3.2,1.41,2.67,1.89,2.04,2.1,1.7,2.7,1.41
EGYPT 1,2026-02-19,16:30:00,18,Al Mokawloon,Al Masry,4.2,1.85,3.1,3.12,2.96,2.24,1.57,2.25,3.6,1.25,8.9,1.02,1.09,6.0,1.5,2.4,2.5,1.48,2.1,1.67,1.4,0,1.33,0.56,1.38,1.4,1.24,2.64,1.91,7.0,2.3,1.4,2.5,1.7,2.07,2.5,1.65,2.78,1.39,3.8,1.22
EGYPT 1,2026-02-19,16:30:00,18,Al Ahly,El Gounah,1.85,2.3,7.43,1.28,4.63,9.18,1.4,2.7,2.88,1.36,7.0,1.07,1.04,8.5,1.33,3.0,2.06,1.73,2.4,1.5,1.18,0,3.2,2.44,1.67,1.76,1.06,2.82,1.18,10.0,6.5,1.33,3.0,1.57,2.25,1.91,1.8,2.4,1.5,3.2,1.3
EGYPT 1,2026-02-19,16:30:00,18,Pharco,Petrojet,3.8,1.95,3.1,3.0,2.87,2.32,1.5,2.4,3.28,1.3,8.5,1.04,1.08,6.5,1.42,2.62,2.3,1.55,1.95,1.75,1.38,0,1.38,0.89,1.11,1.15,1.21,2.36,2.25,7.0,1.95,1.5,2.4,1.8,1.91,2.25,1.57,3.0,1.33,3.8,1.22
BRAZIL 1,2026-02-19,19:30:00,2,Atlético PR,Corinthians,3.1,2.0,3.3,2.45,3.0,3.12,1.58,2.4,3.2,1.3,8.5,1.04,1.08,7.0,1.4,2.63,2.38,1.53,1.91,1.8,1.4,0,1.5,3.0,0.0,1.51,0.0,1.51,1.66,7.0,2.25,1.25,3.6,1.44,2.6,1.73,2.0,2.1,1.65,2.7,1.4
