League,Date,Time,Rodada,Home,Away,Odd_H_HT,Odd_D_HT,Odd_A_HT,Odd_H_FT,Odd_D_FT,Odd_A_FT,Odd_Over05_HT,Odd_Under05_HT,Odd_Over15_HT,Odd_Under15_HT,Odd_Over25_HT,Odd_Under25_HT,Odd_Over05_FT,Odd_Under05_FT,Odd_Over15_FT,Odd_Under15_FT,Odd_Over25_FT,Odd_Under25_FT,Odd_BTTS_Yes,Odd_BTTS_No,Odd_DC_1X,Odd_DC_12,Odd_DC_X2,PPG_Home,PPG_Away,XG_Home_Pre,XG_Away_Pre,XG_Total_Pre,Odd_Corners_H,Odd_Corners_D,Odd_Corners_A,Odd_Corners_Over75,Odd_Corners_Under75,Odd_Corners_Over85,Odd_Corners_Under85,Odd_Corners_Over95,Odd_Corners_Under95,Odd_Corners_Over105,Odd_Corners_Under105,Odd_Corners_Over115,Odd_Corners_Under115
TURKEY 1,2025-12-22,11:00:00,17,İstanbul Başakşehir,Gazişehir Gaziantep,2.32,2.4,3.77,1.76,3.94,4.5,1.31,3.15,2.4,1.49,5.45,1.08,1.04,13.0,1.23,4.17,1.65,2.15,1.65,2.15,1.19,1.25,2.05,1.0,1.71,1.32,1.15,2.47,1.49,8.7,3.12,1.25,3.28,1.5,2.47,1.79,1.85,2.23,1.57,3.2,1.26
GREECE 1,2025-12-22,13:00:00,15,Panserraikos,Levadiakos,6.1,2.25,2.11,6.1,3.9,1.55,1.4,2.9,2.81,1.38,7.0,1.05,1.01,8.3,1.25,3.39,1.75,1.95,1.75,1.95,1.25,1.25,1.14,0.57,1.5,1.05,1.19,2.24,4.33,9.0,1.32,1.46,2.41,1.8,1.84,2.39,1.47,3.28,1.25,4.14,1.17
TURKEY 1,2025-12-22,14:00:00,17,Gençlerbirliği,Trabzonspor,4.0,2.1,2.58,3.57,3.52,2.03,1.36,2.89,2.5,1.42,6.6,1.05,1.05,11.0,1.25,3.4,1.88,1.95,1.67,2.1,1.73,1.3,1.28,1.43,2.29,1.39,1.42,2.81,2.38,7.0,1.87,1.28,3.08,1.56,2.24,2.2,1.76,2.44,1.43,3.42,1.23
TURKEY 2,2025-12-22,14:00:00,18,BB Bodrumspor,Amed,2.49,2.2,4.0,1.96,3.34,3.44,1.33,2.9,2.67,1.44,6.15,1.06,1.04,9.0,1.2,3.65,1.8,1.95,1.65,2.15,1.23,1.25,1.75,2.75,1.5,1.69,1.68,3.37,1.64,7.01,3.12,1.58,2.21,1.93,1.72,3.36,1.4,3.72,1.19,5.7,1.06
SERBIA 1,2025-12-22,15:00:00,20,Napredak,Radnički Kragujevac,3.9,2.45,2.37,4.0,3.33,1.75,1.3,3.08,2.4,1.5,5.55,1.08,1.02,9.2,1.16,4.1,1.94,1.76,1.57,2.3,1.22,1.22,1.19,0.89,0.89,1.59,1.74,3.33,2.91,8.0,1.53,1.49,2.39,1.86,1.84,2.98,1.48,3.31,1.25,4.92,1.09
ROMANIA 1,2025-12-22,15:00:00,21,CS U Craiova,Csikszereda,1.65,2.63,6.86,1.22,5.4,8.9,1.25,3.3,2.27,1.58,4.95,1.12,1.02,16.5,1.15,4.79,1.8,1.9,1.95,1.75,1.14,1.11,3.75,2.1,0.44,1.87,1.04,2.91,1.13,10.5,6.75,1.24,3.37,1.46,2.4,1.82,1.92,2.16,1.58,3.11,1.28
PORTUGAL 1,2025-12-22,15:45:00,15,Alverca,Porto,8.0,2.4,1.8,9.0,4.7,1.35,1.39,2.77,2.8,1.41,7.0,1.05,1.05,11.0,1.29,3.5,1.78,1.92,2.2,1.62,3.0,1.2,1.08,1.43,3.0,1.3,1.76,3.06,5.0,9.0,1.17,1.46,2.41,1.85,1.83,2.23,1.47,3.28,1.25,4.75,1.12
NETHERLANDS 2,2025-12-22,16:00:00,21,Ajax II,RKC Waalwijk,4.4,2.6,2.15,4.27,4.0,1.55,1.22,4.0,2.1,1.65,4.5,1.14,1.02,19.0,1.13,5.5,1.44,2.6,1.44,2.5,2.02,1.2,1.18,1.0,1.2,1.52,1.62,3.14,2.7,8.0,1.57,1.16,4.3,1.29,3.2,1.58,2.41,1.92,1.88,2.27,1.56
NETHERLANDS 2,2025-12-22,16:00:00,21,Utrecht II,Roda JC,2.87,2.43,2.96,2.5,3.5,2.3,1.25,3.5,2.33,1.55,5.0,1.11,1.03,15.0,1.18,4.75,1.59,2.35,1.53,2.4,1.57,1.22,1.44,1.5,1.8,1.7,1.4,3.1,2.35,7.5,1.75,1.17,3.98,1.36,2.75,1.62,2.08,2.06,1.63,2.69,1.36
SPAIN 1,2025-12-22,17:00:00,17,Athletic Club Bilbao,RCD Espanyol,2.38,2.0,4.75,1.75,3.6,4.8,1.48,2.66,3.39,1.32,8.5,1.03,1.08,7.8,1.43,2.76,2.3,1.68,2.1,1.7,1.24,1.3,2.05,1.78,1.57,1.57,1.42,2.99,1.24,11.0,5.0,1.28,3.22,1.51,2.38,1.91,1.89,2.43,1.48,3.28,1.33
ENGLAND 1,2025-12-22,17:00:00,17,Fulham,Nottingham Forest,2.7,2.01,3.7,2.2,3.35,3.3,1.44,2.75,2.8,1.35,8.1,1.06,1.06,8.7,1.3,3.14,2.0,1.8,1.76,2.1,1.33,1.28,1.53,1.63,1.0,1.51,1.2,2.71,1.7,9.0,2.55,1.13,4.19,1.28,3.05,1.6,2.3,1.91,1.83,2.37,1.52
PORTUGAL 1,2025-12-22,17:45:00,15,Benfica,Famalicão,1.78,2.55,7.5,1.3,5.2,10.0,1.33,3.04,2.5,1.46,5.5,1.07,1.04,13.0,1.22,4.0,1.7,2.02,2.05,1.7,1.18,1.13,3.3,1.86,2.0,2.02,1.62,3.64,1.18,10.0,5.5,1.14,3.75,1.37,2.97,1.55,2.1,1.97,1.75,2.45,1.44
