League,Date,Time,Rodada,Home,Away,Odd_H_HT,Odd_D_HT,Odd_A_HT,Odd_H_FT,Odd_D_FT,Odd_A_FT,Odd_Over05_HT,Odd_Under05_HT,Odd_Over15_HT,Odd_Under15_HT,Odd_Over25_HT,Odd_Under25_HT,Odd_Over05_FT,Odd_Under05_FT,Odd_Over15_FT,Odd_Under15_FT,Odd_Over25_FT,Odd_Under25_FT,Odd_BTTS_Yes,Odd_BTTS_No,Odd_DC_1X,Odd_DC_12,Odd_DC_X2,PPG_Home,PPG_Away,XG_Home_Pre,XG_Away_Pre,XG_Total_Pre,Odd_Corners_H,Odd_Corners_D,Odd_Corners_A,Odd_Corners_Over75,Odd_Corners_Under75,Odd_Corners_Over85,Odd_Corners_Under85,Odd_Corners_Over95,Odd_Corners_Under95,Odd_Corners_Over105,Odd_Corners_Under105,Odd_Corners_Over115,Odd_Corners_Under115
FINLAND 1,2025-07-25,13:00:00,17,Jaro,VPS,3.9,2.2,2.35,3.1,3.3,2.14,1.33,3.0,2.5,1.46,6.0,1.11,1.0,9.0,1.24,3.7,1.84,2.0,1.7,2.1,1.3,1.31,1.25,0.71,1.25,1.07,1.15,2.22,2.39,6.7,1.9,1.16,4.2,1.33,2.91,1.7,2.05,2.0,1.69,2.48,1.49
CZECH 2,2025-07-25,13:00:00,2,Prostějov,Chrudim,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CZECH 2,2025-07-25,13:00:00,2,Vysočina Jihlava,Táborsko,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CZECH 2,2025-07-25,13:00:00,2,Zbrojovka Brno,Sparta Praha II,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CZECH 2,2025-07-25,13:00:00,2,Ústí nad Labem,Vlašim,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
POLAND 1,2025-07-25,13:00:00,0,Cracovia Kraków,Nieciecza,2.5,2.3,4.0,1.94,3.6,3.73,1.33,3.25,2.63,1.44,6.5,1.11,0.0,0.0,0.0,0.0,1.8,2.0,1.67,2.1,0.0,0.0,0.0,3.0,3.0,1.03,2.01,3.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
POLAND 2,2025-07-25,13:00:00,0,Znicz Pruszków,Stal Mielec,2.85,2.1,3.4,2.25,3.4,2.83,1.36,2.88,2.65,1.42,5.5,1.09,1.05,8.5,1.28,3.55,1.8,1.93,1.62,2.1,1.25,1.25,1.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ESTONIA 1,2025-07-25,13:00:00,0,Vaprus,Harju Jalgpallikool,2.15,2.3,4.5,1.71,3.8,4.45,1.3,3.3,2.53,1.5,5.55,1.08,1.02,12.0,1.16,4.4,1.67,2.05,1.55,2.15,1.29,0.0,2.0,0.91,0.67,1.41,1.29,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
POLAND 1,2025-07-25,13:00:00,2,GKS Katowice,Zagłębie Lubin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.03,1.01,2.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ROMANIA 1,2025-07-25,13:45:00,3,Metaloglobus,Petrolul 52,5.36,2.13,2.28,4.1,3.21,1.77,1.4,2.73,2.89,1.36,6.9,1.04,1.04,8.5,1.33,3.0,1.95,1.75,1.92,1.8,2.08,1.27,1.17,0.0,1.0,1.4,0.84,2.24,2.7,6.75,1.55,1.29,3.15,1.49,2.35,1.8,1.87,2.23,1.56,2.9,1.34
