League,Date,Time,Rodada,Home,Away,Odd_H_HT,Odd_D_HT,Odd_A_HT,Odd_H_FT,Odd_D_FT,Odd_A_FT,Odd_Over05_HT,Odd_Under05_HT,Odd_Over15_HT,Odd_Under15_HT,Odd_Over25_HT,Odd_Under25_HT,Odd_Over05_FT,Odd_Under05_FT,Odd_Over15_FT,Odd_Under15_FT,Odd_Over25_FT,Odd_Under25_FT,Odd_BTTS_Yes,Odd_BTTS_No,Odd_DC_1X,Odd_DC_12,Odd_DC_X2,PPG_Home,PPG_Away,XG_Home_Pre,XG_Away_Pre,XG_Total_Pre,Odd_Corners_H,Odd_Corners_D,Odd_Corners_A,Odd_Corners_Over75,Odd_Corners_Under75,Odd_Corners_Over85,Odd_Corners_Under85,Odd_Corners_Over95,Odd_Corners_Under95,Odd_Corners_Over105,Odd_Corners_Under105,Odd_Corners_Over115,Odd_Corners_Under115
JAPAN 1,2025-07-23,07:30:00,21,Urawa Reds,Shonan Bellmare,2.3,2.05,5.0,1.91,3.27,3.45,1.42,2.65,2.88,1.36,8.6,1.01,1.08,7.5,1.4,2.9,2.01,1.71,2.0,1.7,1.15,1.25,2.05,2.33,0.92,1.47,1.29,2.76,1.81,8.5,2.45,1.3,3.0,1.54,2.2,1.89,1.76,2.4,1.47,3.15,1.28
SOUTH KOREA 1,2025-07-23,07:30:00,23,Ulsan,Daejeon Citizen,2.3,2.2,4.2,1.73,3.41,4.0,1.34,2.95,2.55,1.44,6.25,1.1,1.05,9.0,1.3,3.45,1.87,1.83,1.78,1.9,1.22,1.26,1.95,1.36,1.92,2.17,1.36,3.53,1.51,8.7,3.16,1.31,2.92,1.59,2.16,2.02,1.71,2.64,1.4,3.58,1.21
SOUTH KOREA 1,2025-07-23,07:30:00,23,Jeju United,FC Seoul,4.33,2.05,2.5,3.87,3.16,1.83,1.43,2.6,2.95,1.34,8.0,1.07,1.07,8.0,1.38,3.0,1.93,1.77,1.93,1.75,1.83,1.3,1.23,1.58,1.42,1.52,1.68,3.2,2.86,6.45,1.7,1.41,2.6,1.76,1.95,2.25,1.54,3.04,1.29,4.33,1.14
SOUTH KOREA 1,2025-07-23,07:30:00,23,Jeonbuk Motors,Gangwon,2.55,2.0,4.2,1.77,3.23,4.1,1.43,2.6,2.95,1.35,7.75,1.07,1.07,8.0,1.38,3.0,1.95,1.75,1.9,1.78,1.24,1.31,1.8,1.92,1.33,1.59,1.01,2.6,1.65,8.0,2.8,1.46,2.48,1.78,1.9,2.23,1.57,2.88,1.35,3.8,1.21
BRAZIL 1,2025-07-23,12:00:00,16,Vasco da Gama,Bahia,2.35,2.15,4.33,2.51,3.27,2.75,1.36,2.87,2.55,1.44,6.25,1.1,1.05,9.5,1.26,3.5,2.2,1.6,1.73,1.95,1.22,1.28,1.93,1.38,1.14,1.73,1.44,3.17,1.19,11.0,5.67,1.22,3.7,1.42,2.67,1.91,1.77,2.1,1.69,2.63,1.43
BRAZIL 1,2025-07-23,12:00:00,16,Atlético Mineiro,Fortaleza,0.0,0.0,0.0,1.71,3.58,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.36,1.59,0.0,0.0,0.0,0.0,0.0,2.0,0.5,2.06,1.27,3.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BRAZIL 1,2025-07-23,12:00:00,16,Grêmio,Botafogo,0.0,0.0,0.0,2.89,3.34,2.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1,1.67,0.0,0.0,0.0,0.0,0.0,1.71,1.38,1.35,1.49,2.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EUROPA CHAMPIONS LEAGUE,2025-07-23,14:00:00,0,Brann,Salzburg,3.25,2.3,2.63,3.6,3.6,1.94,1.29,3.5,2.38,1.53,5.0,1.14,1.04,9.0,1.25,3.7,1.62,2.15,1.53,2.38,1.63,1.27,1.38,0.0,0.0,0.0,0.0,0.0,1.99,6.55,2.28,1.2,3.72,1.41,2.6,1.77,1.95,2.17,1.58,2.88,1.32
EUROPA CHAMPIONS LEAGUE,2025-07-23,15:45:00,0,Shelbourne,Qarabağ,5.5,2.27,2.12,4.9,4.3,1.55,1.29,3.14,2.45,1.46,6.15,1.06,1.01,11.0,1.18,4.1,1.75,1.95,1.74,1.98,2.33,1.24,1.15,2.0,0.0,2.06,0.0,2.06,2.95,6.75,1.49,1.33,2.95,1.58,2.2,1.94,1.76,2.43,1.48,3.15,1.29
BRAZIL 2,2025-07-23,19:00:00,0,Novorizontino,Goiás,3.25,1.75,4.2,2.46,2.72,3.73,1.7,2.15,4.45,1.15,11.0,1.01,1.18,6.1,1.76,2.14,3.35,1.34,2.4,1.53,1.44,1.39,1.57,2.33,2.0,1.86,1.39,3.25,1.58,6.75,3.1,1.23,3.2,1.39,2.3,1.91,1.88,2.43,1.53,2.9,1.35
BRAZIL 2,2025-07-23,19:00:00,0,Chapecoense,Volta Redonda,2.8,1.88,4.75,2.1,3.2,3.95,1.57,2.25,3.66,1.22,10.5,1.0,1.11,6.0,1.53,2.4,2.6,1.44,2.1,1.7,1.36,1.28,1.7,2.0,0.33,1.51,1.34,2.85,1.94,7.0,2.37,1.15,3.6,1.39,2.75,1.82,2.1,2.2,1.67,2.62,1.42
BRAZIL 1,2025-07-23,19:00:00,0,Fluminense,Palmeiras,3.75,1.85,3.4,2.8,3.05,2.75,1.5,2.19,3.82,1.19,10.0,1.02,1.13,5.65,1.62,2.25,2.8,1.4,2.25,1.57,1.42,1.34,1.4,2.17,2.5,2.07,1.52,3.59,2.25,8.3,1.84,1.25,3.3,1.5,2.49,2.1,1.91,2.25,1.57,3.04,1.31
BRAZIL 1,2025-07-23,19:00:00,0,Ceará,Mirassol,2.75,1.89,4.75,2.0,3.15,4.24,1.57,2.25,3.3,1.25,10.0,1.02,1.1,6.0,1.58,2.4,2.6,1.47,2.15,1.67,1.38,1.35,1.83,1.86,1.0,1.41,1.34,2.75,1.6,7.0,3.0,1.25,3.6,1.34,2.78,1.7,2.05,2.1,1.67,2.62,1.42
BRAZIL 1,2025-07-23,19:30:00,0,Corinthians,Cruzeiro,3.7,1.85,3.5,2.75,2.85,2.75,1.57,2.25,3.58,1.25,10.0,1.02,1.07,5.75,1.52,2.3,2.7,1.42,2.2,1.62,1.4,1.34,1.44,1.86,1.57,1.64,1.51,3.15,1.96,6.65,2.25,1.19,4.1,1.42,3.0,1.67,2.13,1.88,1.81,2.33,1.4
BRAZIL 2,2025-07-23,21:30:00,0,Cuiabá,América Mineiro,3.02,1.86,4.11,2.2,3.0,3.5,1.5,2.4,3.45,1.29,8.5,1.04,1.11,6.25,1.5,2.45,2.55,1.5,2.19,1.66,1.38,1.33,1.62,2.0,0.75,1.7,1.66,3.36,1.58,7.95,3.22,1.14,3.6,1.33,2.88,1.61,2.15,2.05,1.7,2.6,1.44
BRAZIL 1,2025-07-23,21:30:00,0,Santos,Internacional,3.1,2.0,3.6,2.55,3.0,2.95,1.53,2.59,3.28,1.29,10.0,1.03,1.1,7.0,1.44,2.6,2.4,1.53,2.05,1.73,1.36,1.32,1.51,1.33,0.57,1.67,1.32,2.99,1.95,6.5,2.33,1.19,3.6,1.43,2.62,1.73,2.0,2.1,1.65,2.7,1.4
BRAZIL 1,2025-07-23,21:30:00,0,Bragantino,Flamengo,4.5,2.07,2.63,4.0,3.25,1.98,1.45,2.4,3.18,1.3,7.9,1.04,1.07,7.0,1.42,2.62,2.3,1.57,2.03,1.7,1.33,1.34,1.24,1.75,1.67,1.63,1.6,3.23,2.88,7.1,1.65,1.23,3.6,1.39,2.7,1.73,2.0,2.1,1.65,2.62,1.42
BRAZIL 1,2025-07-23,21:30:00,0,Vitória,Sport Recife,2.86,1.97,4.15,2.36,2.88,3.6,1.57,2.25,3.58,1.25,10.5,1.02,1.08,5.75,1.57,2.25,2.62,1.42,2.25,1.57,1.38,1.32,1.62,1.57,0.14,1.49,1.48,2.97,1.64,6.5,2.55,1.2,3.75,1.41,2.7,1.68,2.05,2.1,1.67,2.6,1.48
BRAZIL 2,2025-07-23,21:30:00,0,Amazonas,Paysandu,3.0,1.91,3.86,2.25,2.87,3.1,1.55,2.3,3.6,1.25,9.0,1.03,1.09,6.0,1.5,2.4,2.44,1.48,2.1,1.65,1.4,1.38,1.57,1.67,1.0,1.46,1.21,2.67,1.82,7.6,2.74,1.14,4.24,1.44,2.55,1.78,1.98,1.99,1.73,2.54,1.43
