League,Date,Time,Rodada,Home,Away,Odd_H_HT,Odd_D_HT,Odd_A_HT,Odd_H_FT,Odd_D_FT,Odd_A_FT,Odd_Over05_HT,Odd_Under05_HT,Odd_Over15_HT,Odd_Under15_HT,Odd_Over25_HT,Odd_Under25_HT,Odd_Over05_FT,Odd_Under05_FT,Odd_Over15_FT,Odd_Under15_FT,Odd_Over25_FT,Odd_Under25_FT,Odd_BTTS_Yes,Odd_BTTS_No,Odd_DC_1X,Odd_DC_12,Odd_DC_X2,PPG_Home,PPG_Away,XG_Home_Pre,XG_Away_Pre,XG_Total_Pre,Odd_Corners_H,Odd_Corners_D,Odd_Corners_A,Odd_Corners_Over75,Odd_Corners_Under75,Odd_Corners_Over85,Odd_Corners_Under85,Odd_Corners_Over95,Odd_Corners_Under95,Odd_Corners_Over105,Odd_Corners_Under105,Odd_Corners_Over115,Odd_Corners_Under115
JAPAN 2,2025-07-06,06:00:00,22,Roasso Kumamoto,Jubilo Iwata,3.75,2.25,2.75,2.82,3.28,2.17,1.33,3.25,2.63,1.44,7.0,1.1,1.0,9.3,1.19,3.74,1.76,1.94,1.67,2.1,1.66,1.25,1.3,0.82,1.3,1.44,1.24,2.68,1.99,7.15,2.28,1.23,3.4,1.48,2.42,1.82,1.88,2.3,1.53,3.08,1.29
JAPAN 2,2025-07-06,07:00:00,22,Ehime,Montedio Yamagata,3.6,2.2,2.75,2.93,3.26,2.12,1.36,3.0,2.63,1.44,7.0,1.1,1.01,11.0,1.22,3.5,1.82,1.88,1.67,2.1,1.61,1.26,1.32,0.5,1.0,1.19,1.32,2.51,2.43,7.38,1.89,1.16,4.04,1.36,2.76,1.66,2.09,2.05,1.68,2.64,1.4
SOUTH KOREA 2,2025-07-06,07:00:00,19,Seongnam,Cheonan City,2.5,2.15,4.0,1.93,3.16,3.5,1.36,2.9,2.8,1.4,7.5,1.08,1.01,8.6,1.31,2.92,2.0,1.67,1.85,1.91,1.25,1.35,1.75,1.71,0.0,1.06,1.27,2.33,1.87,7.03,2.51,1.33,2.87,1.64,2.12,2.04,1.69,2.67,1.39,3.74,1.19
SOUTH KOREA 2,2025-07-06,07:00:00,19,Hwaseong,Bucheon 1995,4.2,2.1,2.6,3.29,3.21,1.98,1.4,2.75,3.0,1.36,8.5,1.07,1.02,8.1,1.33,2.83,1.95,1.75,1.8,1.95,1.75,1.33,1.25,1.14,1.83,1.5,1.64,3.14,2.98,6.94,1.68,1.56,2.24,1.97,1.75,2.58,1.42,3.64,1.2,5.53,1.06
SOUTH KOREA 2,2025-07-06,07:00:00,19,Gimpo Citizen,Busan I'Park,3.2,2.05,3.3,2.44,3.09,2.59,1.44,2.62,3.1,1.33,9.0,1.06,1.03,7.2,1.36,2.69,2.15,1.57,1.91,1.83,1.44,1.36,1.44,0.71,2.33,1.56,1.12,2.68,1.98,6.65,2.39,1.56,2.25,1.96,1.75,2.58,1.42,3.63,1.2,5.51,1.06
CHINA 2,2025-07-06,08:30:00,0,Nanjing City,Yanbian Longding,2.7,2.04,4.15,1.95,3.25,3.3,1.38,2.75,2.94,1.33,8.2,1.02,1.01,9.0,1.33,3.14,2.09,1.73,1.79,1.87,1.25,1.25,1.69,1.14,0.43,1.39,1.01,2.4,0.0,0.0,0.0,1.32,2.93,1.7,1.99,2.15,1.59,2.62,1.4,3.64,1.2
CHINA 2,2025-07-06,08:30:00,15,Nantong Zhiyun,Guangzhou E-Power,4.2,2.19,2.5,3.4,3.1,2.0,1.39,2.68,2.84,1.38,6.9,1.04,1.04,8.1,1.29,3.2,2.0,1.73,1.8,1.91,1.33,1.25,1.25,1.57,2.17,1.51,1.39,2.9,0.0,0.0,0.0,1.25,3.26,1.6,2.14,1.98,1.7,2.38,1.49,3.22,1.26
CHINA 2,2025-07-06,08:30:00,15,Chongqing Tongliang Long,Shanghai Jiading,1.8,2.19,7.5,1.28,4.6,8.5,1.38,2.9,2.77,1.4,7.2,1.03,1.02,10.8,1.25,3.45,1.85,2.0,2.32,1.58,1.16,1.1,3.18,2.14,0.67,2.13,1.04,3.17,0.0,0.0,0.0,1.07,5.3,1.23,3.43,1.46,2.47,1.8,2.0,2.2,1.59
CHINA 2,2025-07-06,08:30:00,15,Dongguan United,Shenyang Urban,6.25,2.3,1.75,6.75,4.6,1.35,1.3,3.15,2.55,1.42,6.0,1.07,1.02,10.0,1.25,3.6,1.78,1.97,1.9,1.75,1.14,1.14,1.06,1.0,1.71,0.94,1.43,2.37,0.0,0.0,0.0,1.34,2.84,1.66,2.04,2.07,1.65,2.7,1.38,3.78,1.18
SWEDEN 1,2025-07-06,09:00:00,14,IFK Göteborg,Sirius,2.38,2.38,4.33,1.64,3.68,4.2,1.3,3.4,2.5,1.5,6.0,1.13,1.01,13.0,1.17,4.5,1.65,2.1,1.62,2.2,1.22,1.25,2.0,1.17,0.86,1.57,1.27,2.84,1.43,7.5,3.05,1.14,4.8,1.25,3.4,1.44,2.55,1.68,2.05,2.05,1.68
