League,Date,Time,Rodada,Home,Away,Odd_H_HT,Odd_D_HT,Odd_A_HT,Odd_H_FT,Odd_D_FT,Odd_A_FT,Odd_Over05_HT,Odd_Under05_HT,Odd_Over15_HT,Odd_Under15_HT,Odd_Over25_HT,Odd_Under25_HT,Odd_Over05_FT,Odd_Under05_FT,Odd_Over15_FT,Odd_Under15_FT,Odd_Over25_FT,Odd_Under25_FT,Odd_BTTS_Yes,Odd_BTTS_No,Odd_DC_1X,Odd_DC_12,Odd_DC_X2,PPG_Home,PPG_Away,XG_Home_Pre,XG_Away_Pre,XG_Total_Pre,Odd_Corners_H,Odd_Corners_D,Odd_Corners_A,Odd_Corners_Over75,Odd_Corners_Under75,Odd_Corners_Over85,Odd_Corners_Under85,Odd_Corners_Over95,Odd_Corners_Under95,Odd_Corners_Over105,Odd_Corners_Under105,Odd_Corners_Over115,Odd_Corners_Under115
ESTONIA 1,2025-09-16,13:00:00,28,Tammeka,Vaprus,3.45,2.32,2.32,3.15,3.6,1.88,1.25,3.55,2.1,1.65,4.6,1.14,1.01,15.0,1.1,5.2,1.42,2.6,1.41,2.5,1.15,1.18,1.2,0.87,1.79,1.25,1.41,2.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ISRAEL 1,2025-09-16,13:30:00,1,Hapoel Petah Tikva,Maccabi Tel Aviv,6.5,2.48,1.75,7.0,5.25,1.25,1.28,3.3,2.38,1.53,5.1,1.1,1.03,10.0,1.2,4.2,1.65,2.15,1.98,1.74,1.14,1.14,1.03,1.5,3.0,1.91,2.37,4.28,8.8,11.7,1.13,1.43,2.54,1.79,1.94,2.2,1.59,3.06,1.29,4.46,1.12
EUROPA CHAMPIONS LEAGUE,2025-09-16,13:45:00,1,PSV,Union Saint-Gilloise,2.3,2.25,4.5,1.72,4.0,4.2,1.3,3.5,2.35,1.51,5.0,1.15,1.03,15.0,1.2,4.6,1.62,2.3,1.59,2.3,1.29,1.28,2.0,0.0,0.0,0.0,0.0,0.0,1.52,8.0,3.1,1.24,3.6,1.41,2.65,1.68,2.02,2.1,1.64,2.7,1.4
EUROPA CHAMPIONS LEAGUE,2025-09-16,13:45:00,1,Athletic Club Bilbao,Arsenal,4.0,2.29,2.61,3.6,3.41,2.0,1.41,2.7,2.89,1.38,7.0,1.08,1.04,9.5,1.3,3.55,1.94,1.8,1.77,2.02,1.25,1.3,1.25,0.0,0.0,0.0,0.0,0.0,2.55,7.0,1.72,1.32,3.05,1.55,2.28,1.9,1.78,2.43,1.48,3.2,1.29
GERMANY 3,2025-09-16,14:00:00,6,Saarbrucken,Ulm,2.61,2.4,3.75,1.98,3.4,3.1,1.32,3.3,2.45,1.47,6.0,1.07,1.03,11.8,1.18,3.85,1.71,2.05,1.55,2.19,1.26,1.21,1.68,3.0,0.75,1.16,1.69,2.85,1.82,7.5,2.66,1.14,4.16,1.34,2.83,1.8,2.13,2.01,1.72,2.58,1.49
GERMANY 3,2025-09-16,14:00:00,6,Schweinfurt,MSV Duisburg,3.35,2.29,2.49,2.8,3.4,2.15,1.28,3.3,2.3,1.55,5.15,1.1,1.04,10.0,1.2,4.33,1.5,2.25,1.48,2.4,1.22,1.24,1.31,0.0,3.0,1.45,1.39,2.84,2.84,7.55,1.7,1.2,3.8,1.39,2.59,1.9,2.02,2.17,1.63,2.78,1.33
GERMANY 3,2025-09-16,14:00:00,6,Viktoria Köln,Hoffenheim II,2.76,2.39,3.29,2.19,3.45,2.95,1.33,3.0,2.5,1.48,5.55,1.08,1.05,9.5,1.22,3.85,1.72,2.0,1.58,2.28,1.31,1.23,1.62,3.0,2.0,1.64,1.72,3.36,2.0,6.1,2.2,1.3,2.97,1.55,2.17,2.35,1.73,2.62,1.39,3.58,1.21
GERMANY 3,2025-09-16,14:00:00,6,Verl,Alemannia Aachen,2.53,2.17,3.5,2.0,3.25,3.0,1.35,2.95,2.55,1.45,6.0,1.07,1.05,11.0,1.25,3.58,1.75,2.0,1.61,2.1,1.25,1.25,1.67,1.33,1.33,2.06,1.38,3.44,1.52,8.2,3.44,1.28,3.08,1.52,2.32,1.88,1.82,2.4,1.48,3.42,1.23
GERMANY 3,2025-09-16,14:00:00,6,Wehen Wiesbaden,Jahn Regensburg,2.45,2.2,3.94,1.95,3.5,3.3,1.33,3.1,2.5,1.48,5.85,1.07,1.05,9.5,1.18,3.9,1.73,2.1,1.6,2.15,1.25,1.3,1.75,2.0,0.33,2.08,1.68,3.76,1.91,6.3,2.43,1.26,3.28,1.53,2.31,2.15,1.81,2.41,1.48,3.2,1.25
FRANCE 2,2025-09-16,14:00:00,1,Boulogne,Bastia,4.2,1.92,2.8,3.6,2.98,2.29,1.49,2.32,3.3,1.33,10.5,1.0,1.05,6.65,1.45,2.7,2.38,1.47,1.95,1.6,1.36,1.28,1.3,1.0,0.33,1.02,1.05,2.07,2.25,7.0,1.84,1.3,3.1,1.53,2.28,1.87,1.85,2.46,1.52,3.1,1.3
