League,Date,Time,Rodada,Home,Away,Odd_H_HT,Odd_D_HT,Odd_A_HT,Odd_H_FT,Odd_D_FT,Odd_A_FT,Odd_Over05_HT,Odd_Under05_HT,Odd_Over15_HT,Odd_Under15_HT,Odd_Over25_HT,Odd_Under25_HT,Odd_Over05_FT,Odd_Under05_FT,Odd_Over15_FT,Odd_Under15_FT,Odd_Over25_FT,Odd_Under25_FT,Odd_BTTS_Yes,Odd_BTTS_No,Odd_DC_1X,Odd_DC_12,Odd_DC_X2,PPG_Home,PPG_Away,XG_Home_Pre,XG_Away_Pre,XG_Total_Pre,Odd_Corners_H,Odd_Corners_D,Odd_Corners_A,Odd_Corners_Over75,Odd_Corners_Under75,Odd_Corners_Over85,Odd_Corners_Under85,Odd_Corners_Over95,Odd_Corners_Under95,Odd_Corners_Over105,Odd_Corners_Under105,Odd_Corners_Over115,Odd_Corners_Under115
ROMANIA 1,2025-09-01,12:00:00,8,Csikszereda,Oţelul Galaţi,3.6,2.1,2.88,3.1,3.18,2.23,1.46,2.75,3.15,1.33,7.6,1.06,1.06,8.0,1.34,2.79,2.3,1.58,1.97,1.85,1.57,0.0,1.24,0.5,0.5,1.4,1.51,2.91,2.79,7.0,1.69,1.34,2.76,1.68,2.06,1.97,1.65,2.78,1.36,3.92,1.17
ISRAEL 2,2025-09-01,13:00:00,2,Hapoel Nazareth Illit,Kiryat Yam SC,3.64,2.08,3.0,3.46,3.24,2.11,1.36,2.79,2.86,1.38,6.4,1.08,1.01,8.7,1.25,3.28,1.86,1.83,1.69,2.03,1.25,0.0,1.31,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.39,2.65,1.72,2.0,2.6,1.6,2.9,1.32,4.16,1.15
ISRAEL 2,2025-09-01,13:00:00,2,Maccabi Kabilio Jaffa,Hapoel Ramat Gan,3.34,1.94,2.83,2.52,3.26,2.16,1.39,2.78,2.89,1.34,7.1,1.06,1.01,8.3,1.3,3.2,2.0,1.71,1.79,1.87,1.55,0.0,1.32,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.22,3.5,1.46,2.47,2.02,1.98,2.25,1.56,2.99,1.3
BOSNIA 1,2025-09-01,13:00:00,6,Zrinjski,Radnik Bijeljina,1.82,2.19,8.0,1.29,4.55,9.2,1.39,2.76,2.55,1.38,7.0,1.06,1.02,9.35,1.25,3.5,1.88,1.83,2.35,1.49,1.04,0.0,3.2,2.0,0.5,1.96,1.77,3.73,1.14,9.5,7.8,1.24,3.32,1.5,2.37,2.1,1.8,2.35,1.51,3.16,1.27
SPAIN 3,2025-09-01,14:30:00,1,Villarreal II,AD Alcorcón,2.84,1.91,3.2,2.37,3.1,2.7,1.44,2.47,3.34,1.32,9.1,1.0,1.03,7.7,1.4,2.8,2.24,1.58,1.85,1.85,1.32,0.0,1.47,3.0,0.0,0.0,0.0,0.0,1.93,6.97,2.24,1.4,2.79,1.62,2.14,2.09,1.52,2.75,1.36,3.87,1.17
SPAIN 3,2025-09-01,14:30:00,1,Atlético Madrid II,Atlético Sanluqueño CF,2.55,2.0,4.55,2.09,3.0,3.5,1.5,2.52,3.35,1.28,10.0,1.01,1.04,7.1,1.39,2.59,2.3,1.57,1.95,1.71,1.22,0.0,1.72,1.0,1.0,0.0,0.0,0.0,1.48,7.9,4.1,1.45,2.48,1.85,1.89,2.83,1.52,3.14,1.27,4.61,1.11
SPAIN 2,2025-09-01,14:30:00,3,SD Huesca,SD Eibar,3.4,1.82,3.75,2.54,2.87,2.95,1.57,2.17,4.0,1.17,13.0,1.0,1.08,5.75,1.63,2.27,3.03,1.35,2.28,1.6,1.4,0.0,1.5,1.0,1.0,1.37,0.87,2.24,1.83,9.3,2.39,1.5,2.41,1.86,1.9,1.85,1.85,3.15,1.31,4.5,1.17
ROMANIA 1,2025-09-01,15:00:00,8,SSC Farul,Petrolul 52,2.55,2.0,4.54,1.92,3.05,3.25,1.4,2.53,3.04,1.33,8.5,1.03,1.03,8.0,1.33,2.9,2.15,1.65,1.91,1.83,1.26,0.0,1.73,2.0,1.25,1.84,0.9,2.74,1.56,7.8,2.8,1.19,3.68,1.42,2.48,1.95,1.97,2.17,1.6,2.86,1.34
SPAIN 3,2025-09-01,16:30:00,1,Marbella FC,Real Murcia,3.34,1.89,3.85,2.51,2.79,2.61,1.55,2.31,3.56,1.25,9.8,1.0,1.05,6.55,1.48,2.5,2.51,1.5,2.0,1.69,1.35,0.0,1.46,0.0,0.0,0.0,0.0,0.0,2.0,6.84,2.27,1.39,2.62,1.74,1.98,2.58,1.58,2.95,1.31,4.24,1.14
SPAIN 2,2025-09-01,16:30:00,3,Leganés,Deportivo La Coruña,2.9,1.93,3.8,2.2,2.97,3.1,1.44,2.42,3.37,1.32,9.5,1.06,1.08,7.0,1.4,2.8,2.25,1.61,1.95,1.82,1.36,0.0,1.57,1.0,3.0,1.16,1.63,2.79,1.84,8.5,2.59,1.3,3.1,1.57,2.31,2.35,1.74,2.42,1.5,3.15,1.29
BRAZIL 2,2025-09-01,19:00:00,24,Chapecoense,Vila Nova,2.49,2.01,4.65,1.82,3.1,4.51,1.55,2.37,3.55,1.22,11.0,1.02,1.11,6.0,1.53,2.45,2.6,1.4,2.29,1.55,1.2,0.0,1.8,2.27,0.92,1.52,1.13,2.65,1.69,8.8,2.5,1.18,4.26,1.33,2.88,1.54,2.25,1.98,1.8,2.54,1.43
CHILE 2,2025-09-01,20:00:00,23,Univ. Concepción,Recoleta,2.62,1.97,4.47,2.0,3.1,3.7,1.44,2.55,3.3,1.3,8.8,1.01,1.02,8.2,1.42,2.75,2.2,1.65,1.92,1.78,1.28,0.0,1.7,1.45,1.09,1.51,1.48,2.99,0.0,0.0,0.0,1.21,3.58,1.44,2.51,1.8,2.0,2.22,1.57,2.94,1.32
BRAZIL 2,2025-09-01,21:30:00,24,Ferroviária,Cuiabá,0.0,0.0,0.0,2.57,2.95,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,2.4,2.4,1.46,0.0,0.0,0.0,0.0,0.0,1.55,0.83,1.41,1.34,2.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
