League,Date,Time,Rodada,Home,Away,Odd_H_HT,Odd_D_HT,Odd_A_HT,Odd_H_FT,Odd_D_FT,Odd_A_FT,Odd_Over05_HT,Odd_Under05_HT,Odd_Over15_HT,Odd_Under15_HT,Odd_Over25_HT,Odd_Under25_HT,Odd_Over05_FT,Odd_Under05_FT,Odd_Over15_FT,Odd_Under15_FT,Odd_Over25_FT,Odd_Under25_FT,Odd_BTTS_Yes,Odd_BTTS_No,Odd_DC_1X,Odd_DC_12,Odd_DC_X2,PPG_Home,PPG_Away,XG_Home_Pre,XG_Away_Pre,XG_Total_Pre,Odd_Corners_H,Odd_Corners_D,Odd_Corners_A,Odd_Corners_Over75,Odd_Corners_Under75,Odd_Corners_Over85,Odd_Corners_Under85,Odd_Corners_Over95,Odd_Corners_Under95,Odd_Corners_Over105,Odd_Corners_Under105,Odd_Corners_Over115,Odd_Corners_Under115
CROATIA 1,2025-10-27,12:30:00,11,Rijeka,Osijek,2.45,2.1,4.0,1.75,3.3,3.7,1.4,2.7,2.88,1.36,6.4,1.07,1.01,8.6,1.3,3.14,1.9,1.8,1.8,1.92,1.22,1.24,1.85,1.0,0.83,1.63,1.49,3.12,1.53,8.5,3.7,1.27,3.18,1.53,2.25,1.93,1.76,2.4,1.43,3.34,1.25
ROMANIA 1,2025-10-27,12:30:00,14,Botoşani,Hermannstadt,2.54,2.15,4.0,2.03,3.0,3.25,1.44,2.69,3.25,1.36,7.8,1.03,1.03,7.5,1.33,2.85,2.1,1.68,1.91,1.8,1.3,1.3,1.62,2.43,0.71,1.44,1.13,2.57,1.65,7.0,2.6,1.24,3.25,1.54,2.4,1.8,1.87,2.25,1.55,3.16,1.27
BULGARIA 1,2025-10-27,12:30:00,13,CSKA 1948 Sofia,Ludogorets,4.1,2.15,2.6,3.4,3.1,2.0,1.41,2.73,2.8,1.36,7.1,1.08,1.02,8.3,1.3,3.05,2.0,1.77,1.75,1.87,1.78,1.33,1.26,2.67,1.8,1.65,1.78,3.43,2.8,8.0,1.84,1.33,2.75,1.67,2.1,2.44,1.67,2.72,1.37,3.83,1.18
FINLAND 1,2025-10-27,13:00:00,7,SJK,KuPS,3.1,2.33,2.6,2.67,3.75,2.3,1.25,4.0,2.2,1.63,4.6,1.13,1.02,16.0,1.13,5.0,1.43,2.45,1.4,2.55,1.22,1.25,1.46,1.93,2.04,1.57,1.61,3.18,2.07,7.5,1.97,1.1,5.15,1.23,3.27,1.48,2.52,1.76,1.95,2.2,1.63
BOSNIA 1,2025-10-27,14:00:00,12,Zrinjski,Borac Banja Luka,3.1,1.9,3.9,2.35,3.05,3.0,1.5,2.43,3.45,1.25,9.3,1.03,1.09,6.1,1.42,2.4,2.41,1.5,2.0,1.69,1.32,1.32,1.51,2.2,2.0,1.69,1.71,3.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TURKEY 1,2025-10-27,14:00:00,10,Samsunspor,Rizespor,2.58,2.05,4.0,1.95,3.4,3.75,1.4,2.87,3.13,1.37,7.5,1.03,1.03,9.0,1.27,3.26,2.0,1.84,1.83,1.83,1.3,1.33,1.75,1.6,1.25,1.36,1.07,2.43,1.46,7.5,3.38,1.3,2.95,1.57,2.27,2.27,1.78,2.48,1.39,3.34,1.27
TURKEY 1,2025-10-27,14:00:00,10,Gazişehir Gaziantep,Fenerbahçe,5.0,2.3,2.1,4.72,4.11,1.67,1.31,3.15,2.45,1.48,5.5,1.11,1.03,10.0,1.2,4.0,1.7,2.11,1.72,2.1,2.1,1.25,1.18,2.0,1.5,1.89,1.05,2.94,3.0,9.2,1.4,1.3,3.35,1.49,2.37,1.86,1.82,2.39,1.47,2.9,1.26
DENMARK 1,2025-10-27,15:00:00,13,OB,Brøndby,3.45,2.23,2.43,3.6,3.75,1.85,1.29,3.3,2.45,1.48,5.1,1.12,1.0,12.5,1.17,4.0,1.73,2.18,1.6,2.25,1.25,1.25,1.25,1.67,1.8,1.39,1.95,3.34,2.8,7.0,1.7,1.22,3.8,1.4,2.65,1.71,2.01,2.19,1.63,2.65,1.39
POLAND 1,2025-10-27,15:00:00,13,Radomiak Radom,Wisła Płock,2.74,2.15,3.35,2.35,3.15,2.95,1.38,2.77,2.81,1.37,7.5,1.04,1.0,9.2,1.26,3.22,1.9,1.82,1.72,2.11,1.28,1.28,1.56,1.25,1.91,1.63,1.53,3.16,1.78,8.5,2.72,1.18,3.9,1.45,2.55,1.95,2.05,2.15,1.65,2.74,1.4
POLAND 2,2025-10-27,15:00:00,14,Wieczysta Kraków,Pogoń Grod. Mazowiecki,2.13,2.4,4.82,1.63,3.75,4.6,1.25,3.5,2.21,1.6,5.0,1.15,1.02,13.9,1.12,4.75,1.55,2.3,1.54,2.34,1.18,1.18,2.18,2.33,1.17,1.65,1.67,3.32,1.25,10.4,3.86,1.04,6.04,1.18,3.82,1.38,2.69,1.67,2.07,2.05,1.69
