League,Date,Time,Rodada,Home,Away,Odd_H_HT,Odd_D_HT,Odd_A_HT,Odd_H_FT,Odd_D_FT,Odd_A_FT,Odd_Over05_HT,Odd_Under05_HT,Odd_Over15_HT,Odd_Under15_HT,Odd_Over25_HT,Odd_Under25_HT,Odd_Over05_FT,Odd_Under05_FT,Odd_Over15_FT,Odd_Under15_FT,Odd_Over25_FT,Odd_Under25_FT,Odd_BTTS_Yes,Odd_BTTS_No,Odd_DC_1X,Odd_DC_12,Odd_DC_X2,PPG_Home,PPG_Away,XG_Home_Pre,XG_Away_Pre,XG_Total_Pre,Odd_Corners_H,Odd_Corners_D,Odd_Corners_A,Odd_Corners_Over75,Odd_Corners_Under75,Odd_Corners_Over85,Odd_Corners_Under85,Odd_Corners_Over95,Odd_Corners_Under95,Odd_Corners_Over105,Odd_Corners_Under105,Odd_Corners_Over115,Odd_Corners_Under115
TURKEY 2,2025-12-08,08:30:00,16,Hatayspor,Sarıyer,5.87,2.47,1.91,6.5,4.4,1.4,1.25,3.55,2.2,1.56,4.95,1.15,1.01,14.7,1.14,4.85,1.48,2.45,1.74,1.93,1.18,0.0,1.07,0.29,0.75,1.0,1.41,2.41,0.0,0.0,0.0,1.56,2.26,1.95,1.76,2.52,1.44,0.0,0.0,0.0,0.0
TURKEY 2,2025-12-08,08:30:00,16,Bandırmaspor,BB Bodrumspor,4.6,2.05,2.42,0.0,0.0,0.0,1.38,2.83,2.91,1.36,7.5,1.02,1.0,9.1,1.35,2.88,2.1,1.72,1.92,1.82,1.24,0.0,1.17,1.88,1.14,1.33,1.33,2.66,0.0,0.0,0.0,1.49,2.4,1.85,1.87,2.34,1.52,0.0,0.0,0.0,0.0
BULGARIA 1,2025-12-08,10:00:00,19,CSKA 1948 Sofia,Dobrudzha 1919,1.75,2.45,8.3,1.24,5.1,7.5,1.28,3.28,2.3,1.53,5.2,1.12,1.01,16.5,1.14,4.4,1.58,2.27,1.85,1.75,1.14,0.0,3.34,2.44,0.0,1.72,1.2,2.92,1.26,8.1,5.15,1.3,3.15,1.48,2.41,1.82,1.88,2.33,1.52,2.95,1.34
SERBIA 1,2025-12-08,11:00:00,18,Radnik Surdulica,LFK Mladost Lučani,2.35,2.03,5.38,1.68,3.41,3.61,1.41,2.59,2.91,1.33,7.5,1.06,1.02,7.0,1.28,3.05,1.99,1.72,1.88,1.81,1.24,0.0,1.92,2.0,1.0,1.92,1.18,3.1,2.05,6.05,2.15,1.37,2.72,1.7,2.04,2.53,1.63,2.82,1.33,4.01,1.16
ITALY 1,2025-12-08,11:00:00,14,Pisa,Parma,3.0,2.0,4.05,2.56,3.05,3.25,1.5,2.38,3.55,1.3,9.6,1.01,1.08,6.55,1.5,2.65,2.55,1.53,2.04,1.83,1.35,0.0,1.53,0.86,0.83,1.07,1.22,2.29,2.0,6.3,2.33,1.37,2.75,1.7,2.1,2.28,1.68,3.0,1.32,4.05,1.16
BOSNIA 1,2025-12-08,12:00:00,18,Široki Brijeg,Radnik Bijeljina,2.76,1.83,4.99,1.85,3.0,3.9,1.49,2.36,3.28,1.25,8.7,1.03,1.07,6.6,1.41,2.52,2.35,1.57,1.97,1.66,1.19,0.0,1.63,1.63,0.25,1.29,1.13,2.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPAIN 2,2025-12-08,12:15:00,17,Burgos CF,Albacete Balompié,2.88,1.94,4.0,2.1,3.0,3.25,1.51,2.48,3.27,1.34,9.5,1.03,1.05,6.55,1.38,2.64,2.33,1.63,1.94,1.75,1.37,0.0,1.64,1.5,1.13,1.2,1.38,2.58,1.66,8.4,2.63,1.41,3.22,1.72,2.29,2.0,1.58,2.85,1.35,3.28,1.25
ROMANIA 1,2025-12-08,12:30:00,19,UTA Arad,Petrolul 52,3.1,2.02,3.88,2.3,2.9,3.2,1.51,2.36,3.35,1.27,8.6,1.04,1.04,6.75,1.45,2.71,2.42,1.56,1.95,1.76,1.37,0.0,1.6,1.44,1.11,1.66,0.99,2.65,1.84,7.5,2.31,1.3,2.95,1.59,2.19,2.3,1.73,2.57,1.42,3.5,1.22
BULGARIA 1,2025-12-08,12:30:00,19,Ludogorets,Slavia Sofia,1.63,2.8,8.9,1.27,5.1,9.6,1.27,3.1,2.33,1.49,5.3,1.12,1.02,14.6,1.17,4.0,1.67,2.15,2.16,1.62,1.03,0.0,3.67,2.13,1.0,2.47,1.5,3.97,1.23,10.5,5.2,1.33,3.0,1.48,2.41,1.84,1.88,2.34,1.52,3.1,1.28
SERBIA 1,2025-12-08,13:00:00,18,Radnički Niš,Čukarički,3.62,2.0,3.02,2.65,3.2,2.33,1.38,2.62,2.8,1.35,7.1,1.07,1.01,8.5,1.33,3.14,1.93,1.77,1.72,1.98,1.47,0.0,1.24,1.5,0.71,1.56,1.62,3.18,2.69,6.1,1.79,1.42,2.55,1.77,1.94,2.73,1.56,3.04,1.29,4.41,1.13
GREECE 1,2025-12-08,13:00:00,13,Panserraikos,Panaitolikos,3.41,2.1,3.0,2.5,3.0,2.5,1.47,2.5,2.88,1.31,7.9,1.06,1.08,7.0,1.39,2.8,2.19,1.65,1.8,1.83,1.27,0.0,1.36,0.67,1.0,1.02,0.88,1.9,2.15,7.7,2.06,1.47,2.39,1.91,1.83,2.41,1.46,3.34,1.24,0.0,0.0
TURKEY 2,2025-12-08,14:00:00,16,Çorum Belediyespor,Pendikspor,2.93,2.09,3.56,2.2,3.25,2.9,1.38,2.7,2.7,1.4,6.2,1.1,1.01,8.5,1.25,3.28,1.85,1.85,1.7,2.09,1.27,0.0,1.5,2.14,1.38,1.55,1.33,2.88,0.0,0.0,0.0,1.43,2.56,1.77,1.95,2.24,1.56,0.0,0.0,0.0,0.0
TURKEY 1,2025-12-08,14:00:00,15,Alanyaspor,Antalyaspor,2.2,2.16,5.0,1.66,3.5,4.9,1.35,2.85,2.73,1.4,6.65,1.08,1.05,11.5,1.22,3.55,1.94,1.93,1.83,1.91,1.28,0.0,2.19,1.33,1.43,1.48,0.76,2.24,1.36,9.5,4.0,1.33,2.86,1.7,2.05,2.48,1.64,2.7,1.36,3.8,1.19
