Date,Time,League,Home,Away,Odd_Under05_HT_Back,Odd_Under05_HT_Lay,Odd_Over05_HT_Back,Odd_Over05_HT_Lay,Odd_Under15_HT_Back,Odd_Under15_HT_Lay,Odd_Over15_HT_Back,Odd_Over15_HT_Lay,Odd_Under25_HT_Back,Odd_Under25_HT_Lay,Odd_Over25_HT_Back,Odd_Over25_HT_Lay,Odd_H_Back,Odd_H_Lay,Odd_A_Back,Odd_A_Lay,Odd_D_Back,Odd_D_Lay,Odd_1X_Back,Odd_1X_Lay,Odd_X2_Back,Odd_X2_Lay,Odd_12_Back,Odd_12_Lay,Odd_Under05_FT_Back,Odd_Under05_FT_Lay,Odd_Over05_FT_Back,Odd_Over05_FT_Lay,Odd_Under15_FT_Back,Odd_Under15_FT_Lay,Odd_Over15_FT_Back,Odd_Over15_FT_Lay,Odd_Under25_FT_Back,Odd_Under25_FT_Lay,Odd_Over25_FT_Back,Odd_Over25_FT_Lay,Odd_Under35_FT_Back,Odd_Under35_FT_Lay,Odd_Over35_FT_Back,Odd_Over35_FT_Lay,Odd_Under45_FT_Back,Odd_Under45_FT_Lay,Odd_Over45_FT_Back,Odd_Over45_FT_Lay,Odd_BTTS_Yes_Back,Odd_BTTS_Yes_Lay,Odd_BTTS_No_Back,Odd_BTTS_No_Lay,Odd_CS_0x0_Back,Odd_CS_0x0_Lay,Odd_CS_0x1_Back,Odd_CS_0x1_Lay,Odd_CS_0x2_Back,Odd_CS_0x2_Lay,Odd_CS_0x3_Back,Odd_CS_0x3_Lay,Odd_CS_1x0_Back,Odd_CS_1x0_Lay,Odd_CS_1x1_Back,Odd_CS_1x1_Lay,Odd_CS_1x2_Back,Odd_CS_1x2_Lay,Odd_CS_1x3_Back,Odd_CS_1x3_Lay,Odd_CS_2x0_Back,Odd_CS_2x0_Lay,Odd_CS_2x1_Back,Odd_CS_2x1_Lay,Odd_CS_2x2_Back,Odd_CS_2x2_Lay,Odd_CS_2x3_Back,Odd_CS_2x3_Lay,Odd_CS_3x0_Back,Odd_CS_3x0_Lay,Odd_CS_3x1_Back,Odd_CS_3x1_Lay,Odd_CS_3x2_Back,Odd_CS_3x2_Lay,Odd_CS_3x3_Back,Odd_CS_3x3_Lay,Odd_CS_Goleada_H_Back,Odd_CS_Goleada_H_Lay,Odd_CS_Goleada_A_Back,Odd_CS_Goleada_A_Lay,Odd_CS_Goleada_D_Back,Odd_CS_Goleada_D_Lay,IDMercado_First_Half_Goals_05,IDMercado_First_Half_Goals_15,IDMercado_First_Half_Goals_25,ID_Home,ID_Away,ID_Draw,IDMercado_Match_Odds,IDMercado_Double_Chance,IDMercado_Over_Under_05_Goals,IDMercado_Over_Under_15_Goals,IDMercado_Over_Under_25_Goals,IDMercado_Over_Under_35_Goals,IDMercado_Over_Under_45_Goals,IDMercado_Both_teams_to_Score,IDMercado_Correct_Score,ID_Evento,First_Half_Goals_0.5_5851482,First_Half_Goals_0.5_5851483,Double_Chance_6384646,Double_Chance_6384647,Double_Chance_6384648,First_Half_Goals_2.5_47972,First_Half_Goals_2.5_47973,Over_Under_4.5_Goals_1222347,Over_Under_4.5_Goals_1222346,Over_Under_2.5_Goals_47972,Over_Under_2.5_Goals_47973,Correct_Score_1,Correct_Score_4,Correct_Score_9,Correct_Score_16,Correct_Score_2,Correct_Score_3,Correct_Score_8,Correct_Score_15,Correct_Score_5,Correct_Score_6,Correct_Score_7,Correct_Score_14,Correct_Score_10,Correct_Score_11,Correct_Score_12,Correct_Score_13,Correct_Score_9063254,Correct_Score_9063255,Correct_Score_9063256,First_Half_Goals_1.5_1221385,First_Half_Goals_1.5_1221386,Over_Under_0.5_Goals_5851482,Over_Under_0.5_Goals_5851483,Both_teams_to_Score_30246,Both_teams_to_Score_110503,Over_Under_3.5_Goals_1222344,Over_Under_3.5_Goals_1222345,Over_Under_1.5_Goals_1221385,Over_Under_1.5_Goals_1221386,IDMercado_First_Half_Goals_0.5,IDMercado_First_Half_Goals_2.5,IDMercado_Over_Under_4.5_Goals,IDMercado_Over_Under_2.5_Goals,IDMercado_First_Half_Goals_1.5,IDMercado_Over_Under_0.5_Goals,IDMercado_Over_Under_3.5_Goals,IDMercado_Over_Under_1.5_Goals,_merge
2025-11-19,09:00:00,AFC Asian Cup Qualifiers,Laos,Vietnam,1.05,1000.0,1.01,1000.0,1.04,1000.0,1.04,1000.0,1.01,1000.0,1.02,1000.0,1.04,1000.0,1.11,1.18,5.5,1000.0,6.4,10.5,1.02,1.04,1.08,1.13,5.1,55.0,1.02,1.12,5.1,11.0,1.1,1.25,2.4,4.4,1.3,1.71,1.56,2.38,1.72,2.76,1.24,1.6,2.66,5.1,2.12,3.85,1.35,1.89,1.12,1000.0,4.4,1000.0,3.85,1000.0,3.8,1000.0,1.07,1000.0,1.15,1000.0,1.32,1000.0,1.23,1000.0,1.08,1000.0,1.07,1000.0,1.13,1000.0,1.13,1000.0,1.08,1000.0,1.08,1000.0,1.08,1000.0,1.08,1000.0,1.08,1000.0,2.34,3.1,1.08,1000.0,1.250682723,1.250682725,1.250682718,920030.0,833281.0,58805.0,1.250682720,1.250682711,1.250682724,1.250682734,1.250682730,1.250682676,1.250682731,1.250682719,1.250682729,34969713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-11-19,17:00:00,Peruvian Primera Division,Atletico Grau,Sporting Cristal,1.2,110.0,1.01,110.0,1.04,1000.0,1.04,1000.0,1.01,1000.0,1.02,1000.0,2.7,3.1,2.58,2.94,3.2,3.75,1.51,1.64,1.47,1.59,1.36,1.46,10.0,15.5,1.07,1.1,3.4,4.1,1.33,1.41,1.84,2.04,1.97,2.2,1.32,1.4,3.5,4.2,1.12,1.16,7.4,9.4,1.75,1.93,2.08,2.34,11.5,16.5,9.4,13.5,15.0,22.0,34.0,55.0,9.6,14.0,6.8,9.4,10.5,14.5,22.0,38.0,16.0,21.0,11.0,15.5,14.5,21.0,4.2,55.0,4.2,60.0,4.0,980.0,36.0,980.0,4.4,120.0,21.0,36.0,19.5,34.0,4.5,1000.0,1.250495648,1.250495650,1.250495643,16192656.0,328696.0,58805.0,1.250495645,1.250495646,1.250495649,1.250495693,1.250495690,1.250495694,1.250495691,1.250495729,1.250495654,34954032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-11-19,19:30:00,Brazilian Serie A,SE Palmeiras,EC Vitoria Salvador,3.4,3.75,1.37,1.41,1.53,1.61,2.66,2.92,1.14,1.17,6.0,8.2,1.31,1.36,11.0,13.0,5.6,6.4,1.08,1.1,3.7,4.3,1.18,1.22,14.0,21.0,1.05,1.07,4.0,4.6,1.28,1.33,2.1,2.28,1.78,1.91,1.42,1.47,3.1,3.4,1.16,1.2,6.2,7.2,2.26,2.42,1.7,1.8,17.0,24.0,5.2,1000.0,5.9,140.0,6.2,1000.0,6.4,8.4,11.5,14.0,5.5,48.0,6.0,280.0,6.6,8.6,9.0,12.0,30.0,44.0,6.0,210.0,9.2,12.5,13.0,19.5,21.0,46.0,6.0,290.0,5.5,6.4,6.0,1000.0,6.2,1000.0,1.250481449,1.250481451,1.250481444,22498185.0,5336581.0,58805.0,1.250481446,1.250481437,1.250481450,1.250481460,1.250481456,1.250481402,1.250481457,1.250481445,1.250481455,34952493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-11-19,20:00:00,Chilean Primera B,Santiago Wanderers,Cobreloa Calama,2.56,4.4,1.29,1.64,1.33,1.73,2.36,3.95,1.01,1000.0,1.01,1000.0,2.36,3.45,2.36,3.25,2.88,6.6,1.44,1.74,1.4,1.73,1.18,1.53,1.01,1000.0,1.01,1000.0,1.76,980.0,1.01,2.3,1.76,2.32,1.76,2.3,1.18,2.32,1.76,7.4,1.07,2.32,1.76,18.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.250518842,1.250518844,1.250518837,913363.0,5913012.0,58805.0,1.250518839,1.250518840,1.250518843,1.250518887,1.250518884,1.250518888,1.250518885,1.250518923,1.250518848,34956434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-11-19,20:00:00,Bolivian Cup,San Antonio Bulo Bulo,Bolivar,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.02,1000.0,1.02,1000.0,1.02,1000.0,1.01,1000.0,1.01,1000.0,1.01,250.0,1.25,1000.0,1.01,6.0,1.24,1000.0,1.01,6.0,1.24,300.0,1.01,6.4,1.18,110.0,1.01,7.8,1.06,110.0,1.02,26.0,1.01,1000.0,1.01,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.01,1000.0,1.01,1000.0,1.03,1000.0,1.250698947,1.250698949,1.250698942,82392723.0,329419.0,58805.0,1.250698944,1.250698945,1.250698948,1.250698992,1.250698989,1.250698993,1.250698990,1.250699028,1.250698953,34971368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-11-19,20:30:00,Colombian Primera A,Atletico Bucaramanga,Santa Fe,1.01,110.0,1.01,110.0,1.31,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.26,2.1,3.15,7.8,2.9,1000.0,1.15,1.32,1.9,26.0,1.01,1.53,1.01,1000.0,1.01,1000.0,1.48,1000.0,1.01,3.1,1.48,1.76,2.3,3.15,1.16,1.34,3.95,7.2,1.05,1.1,4.0,26.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.250585121,1.250585123,1.250585116,7227021.0,4908158.0,58805.0,1.250585118,1.250585109,1.250585122,1.250585132,1.250585128,1.250585074,1.250585129,1.250585117,1.250585127,34961728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
