League,Date,Time,Home,Away,Odd_H_Back,Odd_H_Lay,Odd_A_Back,Odd_A_Lay,Odd_D_Back,Odd_D_Lay,Odd_Under25_FT_Back,Odd_Under25_FT_Lay,Odd_Over25_FT_Back,Odd_Over25_FT_Lay,Odd_BTTS_Yes_Back,Odd_BTTS_Yes_Lay,Odd_BTTS_No_Back,Odd_BTTS_No_Lay,Odd_CS_0x0_Back,Odd_CS_0x0_Lay,Odd_CS_0x1_Back,Odd_CS_0x1_Lay,Odd_CS_0x2_Back,Odd_CS_0x2_Lay,Odd_CS_0x3_Back,Odd_CS_0x3_Lay,Odd_CS_1x0_Back,Odd_CS_1x0_Lay,Odd_CS_1x1_Back,Odd_CS_1x1_Lay,Odd_CS_1x2_Back,Odd_CS_1x2_Lay,Odd_CS_1x3_Back,Odd_CS_1x3_Lay,Odd_CS_2x0_Back,Odd_CS_2x0_Lay,Odd_CS_2x1_Back,Odd_CS_2x1_Lay,Odd_CS_2x2_Back,Odd_CS_2x2_Lay,Odd_CS_2x3_Back,Odd_CS_2x3_Lay,Odd_CS_3x0_Back,Odd_CS_3x0_Lay,Odd_CS_3x1_Back,Odd_CS_3x1_Lay,Odd_CS_3x2_Back,Odd_CS_3x2_Lay,Odd_CS_3x3_Back,Odd_CS_3x3_Lay,Odd_CS_Goleada_H_Back,Odd_CS_Goleada_H_Lay,Odd_CS_Goleada_A_Back,Odd_CS_Goleada_A_Lay,Odd_CS_Goleada_D_Back,Odd_CS_Goleada_D_Lay,ID_Evento,ID_Home,ID_Away,ID_Draw,IDMercado_Match_Odds,IDMercado_Over/Under_25_Goals,IDMercado_Both_teams_to_Score,IDMercado_Correct_Score,Odd_Under05_HT_Back,Odd_Under05_HT_Lay,Odd_Over05_HT_Back,Odd_Over05_HT_Lay,Odd_Under05_FT_Back,Odd_Under05_FT_Lay,Odd_Over05_FT_Back,Odd_Over05_FT_Lay,Odd_Under15_FT_Back,Odd_Under15_FT_Lay,Odd_Over15_FT_Back,Odd_Over15_FT_Lay,Double_Chance_Home_or_Draw_Back,Double_Chance_Home_or_Draw_Lay,Double_Chance_Draw_or_Away_Back,Double_Chance_Draw_or_Away_Lay,Double_Chance_Home_or_Away_Back,Double_Chance_Home_or_Away_Lay,IDMercado_Double_Chance,IDMercado_First_Half_Goals_05,IDMercado_Over/Under_05_Goals,IDMercado_Over/Under_15_Goals
Italian Serie C,2024-10-31,14:30:00,Casertana,Team Altamura,2.26,2.48,4.0,4.6,2.78,3.05,1.5,1.51,2.96,3.0,2.26,2.52,1.66,1.79,6.0,7.6,8.6,11.5,6.0,32.0,7.0,120.0,5.8,7.4,6.0,7.6,14.5,980.0,6.8,85.0,10.0,14.0,10.0,13.5,13.5,980.0,7.0,130.0,6.2,36.0,6.4,40.0,6.8,85.0,7.4,1000.0,6.4,48.0,7.2,150.0,7.6,1000.0,33738083,5727546.0,12151861.0,58805.0,1.235298394,1.235298439,1.235298478,1.235298403,2.4,2.52,1.66,1.72,5.6,7.8,1.15,1.18,2.32,2.64,1.62,1.75,1.27,1.33,1.68,1.79,1.48,1.55,1.235298395,1.235298397,1.235298398,1.235298442
Italian Serie C,2024-10-31,14:30:00,US Latina Calcio,Monopoli,3.25,3.8,2.52,2.76,2.86,3.1,1.49,1.61,2.62,3.05,2.18,2.44,1.7,1.84,6.0,8.6,6.2,8.4,11.0,18.5,5.2,55.0,8.0,10.5,5.8,7.6,10.0,15.0,5.1,48.0,15.5,26.0,12.5,19.0,18.5,980.0,5.3,90.0,5.2,85.0,5.2,70.0,5.3,110.0,5.5,270.0,5.3,95.0,5.1,55.0,5.6,1000.0,33738086,19693888.0,10284167.0,58805.0,1.235298207,1.235298252,1.235298291,1.235298216,2.48,2.62,1.62,1.68,1.27,1000.0,1.12,1.17,2.48,2.8,1.56,1.66,1.57,1.66,1.37,1.44,1.48,1.54,1.235298208,1.235298210,1.235298211,1.235298255
Argentinian Primera B Nacional,2024-10-31,15:00:00,Deportivo Moron,CA Temperley,3.85,4.2,2.44,2.48,2.86,3.0,1.48,1.51,2.96,3.1,2.24,2.54,1.65,1.8,6.8,8.4,5.7,6.8,11.0,13.0,30.0,36.0,6.4,10.5,6.4,7.0,5.8,13.0,32.0,38.0,22.0,28.0,6.8,19.0,26.0,1000.0,9.4,80.0,9.6,100.0,9.4,75.0,9.8,120.0,10.0,260.0,9.8,120.0,8.8,44.0,10.5,1000.0,33722546,5289143.0,8742769.0,58805.0,1.235019432,1.235019477,1.235019516,1.235019441,2.34,2.46,1.68,1.74,6.8,7.8,1.15,1.17,2.46,2.6,1.63,1.68,1.67,1.7,1.31,1.35,1.5,1.54,1.235019433,1.235019435,1.235019436,1.235019480
Saudi Professional League,2024-10-31,15:00:00,Al-Ittihad,Al Ahli,2.32,2.38,2.92,3.0,4.1,4.3,2.92,2.98,1.5,1.52,1.52,1.59,2.7,2.94,24.0,27.0,17.0,21.0,20.0,26.0,38.0,1000.0,15.5,18.0,9.8,11.5,12.5,13.5,23.0,27.0,18.5,21.0,11.0,12.5,13.0,14.5,26.0,29.0,27.0,34.0,17.0,21.0,23.0,26.0,36.0,48.0,9.6,11.0,13.5,15.0,14.0,300.0,33723468,3727829.0,1252792.0,58805.0,1.235035304,1.235035263,1.235035295,1.235035359,4.5,4.8,1.26,1.29,26.0,36.0,1.03,1.04,6.6,7.6,1.16,1.18,1.51,1.53,1.71,1.75,1.3,1.32,1.235035316,1.235035331,1.235035341,1.235035266
Austrian Landesliga,2024-10-31,15:00:00,SC Furstenfeld,SV Gady Raika Lebring,2.1,2.34,2.88,3.45,4.0,5.3,2.74,3.25,1.46,1.55,1.52,1.59,2.54,2.92,4.0,980.0,3.8,980.0,3.95,34.0,4.1,60.0,3.75,980.0,3.55,980.0,3.65,980.0,4.0,36.0,3.75,23.0,3.6,980.0,3.55,980.0,4.0,36.0,3.95,34.0,3.8,25.0,3.85,29.0,4.1,60.0,3.3,11.5,3.65,20.0,4.4,1000.0,33738977,4119046.0,48428670.0,58805.0,1.235312028,1.235312073,1.235312112,1.235312037,4.3,4.8,1.27,1.31,1.16,55.0,1.03,1.07,1.15,8.8,1.13,1.18,1.42,1.54,1.74,1.9,1.25,1.32,1.235312029,1.235312031,1.235312032,1.235312076
Austrian Landesliga,2024-10-31,15:00:00,Ilzer SV,FC RB Kindberg-Murzhofen,1.3,1.37,8.0,10.5,5.7,8.2,3.6,4.3,1.32,1.38,1.67,1.86,2.16,2.48,1.82,980.0,4.2,980.0,4.2,1000.0,4.2,1000.0,2.06,980.0,2.06,980.0,4.2,980.0,4.2,1000.0,2.42,13.0,2.44,980.0,2.06,980.0,4.2,1000.0,5.0,12.5,2.48,15.0,1.77,32.0,1.87,1000.0,3.0,5.1,4.2,1000.0,1.87,1000.0,33738969,26739217.0,59417405.0,58805.0,1.235311282,1.235311327,1.235311366,1.235311291,5.3,5.6,1.22,1.23,1.16,1000.0,1.01,1.04,3.6,12.5,1.09,1.13,1.1,1.14,3.6,4.4,1.14,1.2,1.235311283,1.235311285,1.235311286,1.235311330
Brazilian U20,2024-10-31,15:30:00,Tuna Luso U20,Sao Paulo U20,14.5,1000.0,1.04,1.18,5.6,950.0,2.28,21.0,1.05,1.79,1.01,1000.0,1.01,1000.0,1.07,980.0,1.07,980.0,1.07,1000.0,1.07,1000.0,1.32,980.0,1.07,980.0,1.07,980.0,1.07,1000.0,1.32,1000.0,1.32,980.0,1.07,980.0,1.07,1000.0,4.2,1000.0,1.32,1000.0,1.32,1000.0,1.07,1000.0,1.55,1000.0,1.06,55.0,1.2,1000.0,33738734,40019099.0,5181620.0,58805.0,1.235309976,1.235310021,1.235310060,1.235309985,1.2,7.0,1.17,1.27,2.28,1000.0,1.01,1.79,2.28,21.0,1.05,1.79,2.0,36.0,1.01,1.08,1.01,1.1,1.235309977,1.235309979,1.235309980,1.235310024
Austrian Landesliga,2024-10-31,15:30:00,Admira Wacker Modling II,SC Wiener Neustadt,3.15,3.85,1.92,2.18,4.0,5.6,2.68,3.3,1.45,1.57,1.46,1.63,2.58,3.2,1.44,980.0,2.54,980.0,2.32,19.0,1.5,29.0,1.6,980.0,4.4,980.0,4.4,980.0,2.08,20.0,1.51,34.0,2.22,980.0,2.54,980.0,1.51,27.0,1.38,70.0,1.42,36.0,1.42,38.0,1.47,200.0,2.1,220.0,3.85,55.0,1.51,1000.0,33738986,22603988.0,7017551.0,58805.0,1.235311848,1.235311893,1.235311932,1.235311857,4.4,4.9,1.26,1.3,1.16,110.0,1.03,1.05,1.15,9.4,1.12,1.2,1.84,2.1,1.35,1.45,1.24,1.33,1.235311849,1.235311851,1.235311852,1.235311896
Austrian Landesliga,2024-10-31,15:30:00,SKN St. Polten Juniors,SCU Kilb,2.4,2.66,2.54,2.9,3.8,4.8,2.8,3.15,1.47,1.55,1.44,1.6,2.66,3.25,4.2,980.0,3.9,980.0,4.0,28.0,4.3,50.0,3.9,980.0,3.45,980.0,3.6,980.0,4.1,32.0,4.0,25.0,3.6,980.0,3.75,980.0,4.1,32.0,4.3,42.0,4.0,28.0,4.1,32.0,4.4,200.0,3.6,14.5,3.75,17.5,4.7,1000.0,33738980,41611415.0,24228376.0,58805.0,1.235311938,1.235311983,1.235312022,1.235311947,4.3,4.8,1.27,1.3,1.27,55.0,1.02,1.04,5.5,8.8,1.15,1.19,1.53,1.65,1.6,1.71,1.27,1.36,1.235311939,1.235311941,1.235311942,1.235311986
Austrian Landesliga,2024-10-31,15:30:00,SV Langenrohr,FC Zwettl,1.74,2.66,2.78,4.2,3.45,8.6,2.14,300.0,1.01,1.87,1.01,1000.0,1.01,1000.0,1.06,980.0,1.06,980.0,1.06,1000.0,1.06,1000.0,1.06,980.0,1.06,980.0,1.06,980.0,1.06,1000.0,1.06,1000.0,1.06,980.0,1.06,980.0,1.06,1000.0,1.06,1000.0,1.06,1000.0,1.06,1000.0,1.06,1000.0,1.55,1000.0,1.55,1000.0,1.06,1000.0,33738992,10496802.0,25493346.0,58805.0,1.235311758,1.235311803,1.235311842,1.235311767,3.7,5.4,1.23,1.38,2.14,1000.0,1.01,1.87,2.14,1000.0,1.01,1.87,1.33,1.57,1.6,2.34,1.17,1.39,1.235311759,1.235311761,1.235311762,1.235311806
Chilean Segunda Division,2024-10-31,16:30:00,Deportes Melipilla,Deportes Concepcion,2.86,3.45,2.32,2.72,3.2,3.9,1.83,2.08,1.92,2.2,1.76,1.97,2.04,2.32,4.6,980.0,4.3,980.0,4.9,17.5,2.98,38.0,4.5,980.0,3.8,980.0,4.4,980.0,2.98,30.0,4.4,23.0,4.7,980.0,5.1,980.0,2.68,48.0,2.7,60.0,2.84,40.0,2.84,55.0,2.92,1000.0,2.76,38.0,2.66,25.0,2.98,1000.0,33738870,7084729.0,5704675.0,58805.0,1.235310066,1.235310111,1.235310150,1.235310075,3.0,3.25,1.44,1.5,1.27,1000.0,1.05,1.09,3.3,4.4,1.31,1.39,1.58,1.76,1.4,1.52,1.34,1.46,1.235310067,1.235310069,1.235310070,1.235310114
Swiss Super League,2024-10-31,16:30:00,Grasshoppers Zurich,Lugano,3.65,3.8,2.14,2.18,3.75,3.85,2.14,2.2,1.84,1.87,1.71,1.77,2.3,2.42,15.5,17.5,10.0,11.5,13.0,14.0,24.0,27.0,14.0,16.0,7.8,8.4,9.8,10.5,19.0,22.0,25.0,27.0,13.5,15.0,15.5,17.0,29.0,34.0,38.0,70.0,36.0,40.0,38.0,46.0,34.0,85.0,30.0,36.0,13.0,14.0,16.0,750.0,33729624,373489.0,65780.0,58805.0,1.235139077,1.235139122,1.235139161,1.235139086,3.45,3.7,1.37,1.4,15.5,18.0,1.06,1.07,4.5,4.7,1.27,1.29,1.86,1.88,1.36,1.38,1.35,1.37,1.235139078,1.235139080,1.235139081,1.235139125
Swiss Super League,2024-10-31,16:30:00,Servette,Luzern,1.92,1.94,4.2,4.3,4.0,4.1,2.58,2.62,1.62,1.63,1.6,1.65,2.54,2.64,21.0,22.0,20.0,22.0,30.0,36.0,65.0,80.0,11.5,13.0,9.0,9.8,15.5,16.5,38.0,42.0,13.0,14.0,9.6,10.5,14.5,15.5,26.0,42.0,20.0,23.0,15.5,17.5,24.0,26.0,34.0,65.0,8.2,8.8,29.0,34.0,28.0,490.0,33729629,51405.0,65784.0,58805.0,1.235138680,1.235138728,1.235138769,1.235138691,4.0,4.2,1.32,1.34,19.0,24.0,1.04,1.05,5.6,6.0,1.2,1.21,1.3,1.32,2.06,2.1,1.32,1.34,1.235138681,1.235138684,1.235138685,1.235138732
Italian Serie C,2024-10-31,16:30:00,Juventus B,Sorrento,2.6,2.9,2.82,3.2,3.15,3.4,1.69,1.81,2.22,2.46,1.91,2.1,1.91,2.1,8.8,17.0,8.4,980.0,14.5,20.0,6.6,55.0,7.6,10.5,6.6,14.0,5.3,980.0,6.4,42.0,5.3,18.5,5.2,980.0,5.7,980.0,6.8,65.0,6.4,48.0,6.2,38.0,6.6,60.0,7.2,150.0,6.2,38.0,6.2,40.0,7.4,1000.0,33738268,5470963.0,2519555.0,58805.0,1.235301718,1.235301763,1.235301802,1.235301727,2.82,3.0,1.5,1.55,5.2,12.5,1.09,1.12,3.05,3.35,1.43,1.48,1.48,1.55,1.53,1.6,1.42,1.46,1.235301719,1.235301721,1.235301722,1.235301766
Italian Serie C,2024-10-31,16:45:00,ACR Messina,Cavese 1919,3.05,3.35,2.66,2.94,2.9,3.05,1.55,1.62,2.62,2.86,2.04,2.28,1.78,1.96,7.4,9.4,7.0,9.2,13.0,17.0,6.2,46.0,7.8,10.5,5.9,7.8,10.5,980.0,6.2,42.0,5.5,22.0,12.5,980.0,5.6,980.0,6.6,70.0,6.6,65.0,6.4,55.0,6.6,80.0,7.0,190.0,6.4,60.0,6.2,42.0,7.2,1000.0,33738312,7602657.0,60908994.0,58805.0,1.235301354,1.235301399,1.235301438,1.235301363,2.6,2.76,1.57,1.62,3.9,11.0,1.11,1.15,2.62,3.05,1.5,1.59,1.52,1.6,1.42,1.48,1.48,1.53,1.235301355,1.235301357,1.235301358,1.235301402
Italian Serie C,2024-10-31,16:45:00,AP Turris Calcio,Catania,5.9,7.0,1.74,1.83,3.3,3.85,1.6,1.73,2.36,2.7,2.16,2.5,1.7,1.85,7.4,11.0,5.5,7.4,7.4,10.0,12.5,22.0,12.0,21.0,6.6,9.0,8.0,13.0,4.4,28.0,4.9,65.0,4.5,980.0,20.0,980.0,4.9,70.0,5.1,260.0,5.1,150.0,5.1,160.0,5.1,280.0,5.1,250.0,11.5,19.5,5.2,1000.0,33738309,11926102.0,201262.0,58805.0,1.235301626,1.235301671,1.235301710,1.235301635,2.74,2.92,1.52,1.57,1.27,13.5,1.1,1.13,2.8,3.35,1.44,1.53,2.18,2.38,1.17,1.2,1.36,1.42,1.235301627,1.235301629,1.235301630,1.235301674
Italian Serie C,2024-10-31,16:45:00,Crotone,Benevento,3.7,4.3,2.12,2.3,3.1,3.55,1.77,1.85,2.18,2.3,1.84,1.99,2.0,2.2,6.4,20.0,5.0,15.5,5.4,14.0,6.8,32.0,5.5,980.0,6.2,7.6,5.9,20.0,6.8,28.0,6.8,32.0,6.0,980.0,9.0,980.0,7.4,48.0,7.8,90.0,7.6,60.0,7.6,70.0,8.2,130.0,7.6,65.0,6.2,55.0,8.6,1000.0,33738311,60300.0,522054.0,58805.0,1.235301444,1.235301489,1.235301528,1.235301453,3.0,3.25,1.45,1.49,3.4,15.5,1.08,1.11,3.35,3.8,1.36,1.41,1.76,1.9,1.31,1.38,1.4,1.47,1.235301445,1.235301447,1.235301448,1.235301492
Italian Serie A,2024-10-31,16:45:00,Roma,Torino,1.81,1.82,5.2,5.3,3.85,3.9,1.84,1.86,2.16,2.2,2.06,2.1,1.92,1.95,12.0,12.5,15.5,16.5,36.0,40.0,120.0,140.0,7.4,7.8,7.8,8.0,19.0,19.5,70.0,75.0,9.4,9.6,10.0,10.5,21.0,22.0,70.0,85.0,17.5,18.0,19.0,19.5,38.0,42.0,110.0,140.0,13.0,13.5,85.0,110.0,370.0,1000.0,33707455,56967.0,44503.0,58805.0,1.234760101,1.234760085,1.234760100,1.234760110,3.0,3.1,1.47,1.49,12.0,13.0,1.08,1.09,3.55,3.65,1.37,1.39,1.23,1.24,2.2,2.24,1.34,1.36,1.234760103,1.234760105,1.234760106,1.234760088
Italian Serie A,2024-10-31,16:45:00,Como,Lazio,3.15,3.2,2.6,2.62,3.35,3.4,1.85,1.87,2.14,2.18,1.83,1.87,2.14,2.22,12.0,12.5,9.6,9.8,14.5,15.5,34.0,38.0,10.5,11.0,6.8,7.0,11.0,11.5,26.0,28.0,19.5,20.0,12.0,12.5,16.5,17.5,38.0,42.0,50.0,55.0,38.0,40.0,46.0,50.0,85.0,110.0,40.0,42.0,24.0,25.0,300.0,950.0,33707466,60298.0,56966.0,58805.0,1.234759140,1.234759124,1.234759139,1.234759149,3.0,3.1,1.47,1.5,12.0,13.0,1.08,1.09,3.55,3.65,1.37,1.39,1.62,1.63,1.46,1.47,1.42,1.43,1.234759142,1.234759144,1.234759145,1.234759127
