League,Date,Time,Home,Away,Odd_H_Back,Odd_H_Lay,Odd_A_Back,Odd_A_Lay,Odd_D_Back,Odd_D_Lay,Odd_Under25_FT_Back,Odd_Under25_FT_Lay,Odd_Over25_FT_Back,Odd_Over25_FT_Lay,Odd_BTTS_Yes_Back,Odd_BTTS_Yes_Lay,Odd_BTTS_No_Back,Odd_BTTS_No_Lay,Odd_CS_0x0_Back,Odd_CS_0x0_Lay,Odd_CS_0x1_Back,Odd_CS_0x1_Lay,Odd_CS_0x2_Back,Odd_CS_0x2_Lay,Odd_CS_0x3_Back,Odd_CS_0x3_Lay,Odd_CS_1x0_Back,Odd_CS_1x0_Lay,Odd_CS_1x1_Back,Odd_CS_1x1_Lay,Odd_CS_1x2_Back,Odd_CS_1x2_Lay,Odd_CS_1x3_Back,Odd_CS_1x3_Lay,Odd_CS_2x0_Back,Odd_CS_2x0_Lay,Odd_CS_2x1_Back,Odd_CS_2x1_Lay,Odd_CS_2x2_Back,Odd_CS_2x2_Lay,Odd_CS_2x3_Back,Odd_CS_2x3_Lay,Odd_CS_3x0_Back,Odd_CS_3x0_Lay,Odd_CS_3x1_Back,Odd_CS_3x1_Lay,Odd_CS_3x2_Back,Odd_CS_3x2_Lay,Odd_CS_3x3_Back,Odd_CS_3x3_Lay,Odd_CS_Goleada_H_Back,Odd_CS_Goleada_H_Lay,Odd_CS_Goleada_A_Back,Odd_CS_Goleada_A_Lay,Odd_CS_Goleada_D_Back,Odd_CS_Goleada_D_Lay,ID_Evento,ID_Home,ID_Away,ID_Draw,IDMercado_Match_Odds,IDMercado_Over/Under_25_Goals,IDMercado_Both_teams_to_Score,IDMercado_Correct_Score,Odd_Under05_HT_Back,Odd_Under05_HT_Lay,Odd_Over05_HT_Back,Odd_Over05_HT_Lay,Odd_Under05_FT_Back,Odd_Under05_FT_Lay,Odd_Over05_FT_Back,Odd_Over05_FT_Lay,Odd_Under15_FT_Back,Odd_Under15_FT_Lay,Odd_Over15_FT_Back,Odd_Over15_FT_Lay,Double_Chance_Home_or_Draw_Back,Double_Chance_Home_or_Draw_Lay,Double_Chance_Draw_or_Away_Back,Double_Chance_Draw_or_Away_Lay,Double_Chance_Home_or_Away_Back,Double_Chance_Home_or_Away_Lay,IDMercado_Double_Chance,IDMercado_First_Half_Goals_05,IDMercado_Over/Under_05_Goals,IDMercado_Over/Under_15_Goals
Friendly Matches,2024-11-21,16:00:00,Shamrock Rovers,HJK Helsinki,1.76,1.89,4.7,5.8,3.6,4.3,1.86,1.99,2.02,2.16,1.87,2.04,1.96,2.16,4.9,980.0,4.5,980.0,3.9,340.0,4.0,900.0,3.95,980.0,4.0,42.0,4.5,980.0,4.5,80.0,4.3,90.0,8.8,10.0,5.6,980.0,4.0,90.0,5.5,180.0,5.5,70.0,5.1,46.0,6.8,200.0,4.7,55.0,3.05,300.0,7.2,1000.0,33802665,184325.0,6390.0,58805.0,1.236242935,1.236242980,1.236243019,1.236242944,3.1,3.35,1.43,1.47,1.27,36.0,1.07,1.1,3.55,4.2,1.33,1.38,1.22,1.25,2.12,2.34,1.31,1.38,1.236242936,1.236242938,1.236242939,1.236242983
Italian Serie C,2024-11-21,16:45:00,Pescara,AC Milan B,1.46,1.57,6.4,9.4,4.4,5.9,1.83,2.06,1.96,2.2,2.2,2.44,1.69,1.83,11.0,980.0,4.8,980.0,5.4,560.0,5.8,1000.0,5.4,60.0,8.0,42.0,5.0,980.0,5.7,180.0,5.8,9.2,7.8,980.0,5.1,980.0,5.7,160.0,8.8,14.5,4.6,70.0,5.3,60.0,5.8,1000.0,7.4,44.0,4.2,1000.0,5.9,1000.0,33672185,201327.0,72737101.0,58805.0,1.236166542,1.236166545,1.236166589,1.236166590,3.0,3.95,1.34,1.49,3.55,21.0,1.06,1.16,3.55,4.2,1.32,1.4,1.11,1.17,2.76,3.2,1.23,1.3,1.236166591,1.236166552,1.236166543,1.236166544
Argentinian Primera C,2024-11-21,17:00:00,General Lamadrid,CSR Espanol BA,2.26,2.72,3.25,4.1,2.82,3.4,1.64,1.88,2.12,2.58,1.81,2.14,1.88,2.24,4.2,980.0,4.8,980.0,2.62,200.0,2.0,900.0,4.5,980.0,6.0,42.0,3.05,980.0,2.16,55.0,5.1,100.0,8.4,980.0,2.16,980.0,1.96,1000.0,2.48,250.0,2.58,70.0,1.95,1000.0,7.2,1000.0,1.71,60.0,1.56,1000.0,2.64,1000.0,33800524,6185676.0,11931769.0,58805.0,1.236212261,1.236212306,1.236212345,1.236212270,1.2,110.0,1.01,20.0,2.9,1000.0,1.1,1.52,2.9,3.75,1.36,1.53,1.32,1.44,1.58,1.8,1.41,1.52,1.236212262,1.236212264,1.236212265,1.236212309
Argentinian Primera Division,2024-11-21,17:00:00,Barracas Central,Belgrano,4.0,4.1,2.26,2.28,3.2,3.25,1.52,1.55,2.82,2.92,2.22,2.38,1.72,1.82,7.4,8.0,6.4,7.2,10.5,12.0,24.0,32.0,9.8,11.0,6.6,7.2,10.5,12.0,27.0,34.0,23.0,26.0,16.5,980.0,24.0,27.0,40.0,70.0,80.0,100.0,60.0,100.0,80.0,110.0,17.0,240.0,14.5,110.0,17.5,34.0,17.0,1000.0,33774356,5408226.0,1496989.0,58805.0,1.235898092,1.235898137,1.235898176,1.235898101,2.48,2.6,1.63,1.67,7.6,8.2,1.14,1.15,2.6,2.7,1.59,1.62,1.78,1.8,1.32,1.34,1.44,1.46,1.235898093,1.235898095,1.235898096,1.235898140
Bolivian Liga de Futbol Profesional,2024-11-21,18:00:00,Always Ready,Royal Pari,1.32,1.36,12.5,16.0,5.2,6.2,2.06,2.16,1.87,1.95,2.26,2.62,1.62,1.8,13.5,19.0,6.0,980.0,6.4,150.0,6.8,1000.0,6.6,8.2,11.0,14.0,6.0,980.0,6.6,1000.0,6.0,7.6,8.8,12.0,13.0,980.0,6.6,270.0,8.4,11.5,12.5,17.0,27.0,75.0,6.6,310.0,5.2,6.8,6.8,1000.0,6.8,1000.0,33800470,12198533.0,16922830.0,58805.0,1.236211381,1.236211426,1.236211465,1.236211390,3.4,3.65,1.38,1.41,13.5,21.0,1.06,1.08,4.1,4.6,1.28,1.32,1.06,1.09,3.7,4.4,1.2,1.23,1.236211382,1.236211384,1.236211385,1.236211429
Paraguayan Primera Division,2024-11-21,19:00:00,Sportivo Trinidense,Cerro Porteno,4.3,4.7,1.99,2.12,3.35,3.7,1.75,1.82,2.2,2.34,1.89,2.2,1.83,2.12,9.8,22.0,7.2,32.0,10.0,90.0,20.0,190.0,12.0,110.0,7.0,14.0,9.6,85.0,20.0,70.0,20.0,240.0,15.5,140.0,18.5,60.0,6.0,50.0,6.4,900.0,6.2,70.0,6.2,85.0,6.4,1000.0,6.2,85.0,5.0,60.0,6.8,1000.0,33804163,9610998.0,335852.0,58805.0,1.236256578,1.236256623,1.236256662,1.236256587,2.92,3.05,1.48,1.52,1.02,13.5,1.09,1.11,3.3,3.55,1.39,1.42,1.89,2.02,1.27,1.31,1.38,1.43,1.236256579,1.236256581,1.236256582,1.236256626
Argentinian Primera Division,2024-11-21,19:15:00,CA Independiente,Gimnasia La Plata,2.04,2.06,5.2,5.4,3.05,3.15,1.4,1.43,3.35,3.5,2.6,2.9,1.52,1.62,6.0,7.8,10.5,11.5,29.0,38.0,12.5,900.0,5.2,5.6,7.0,7.6,22.0,26.0,75.0,140.0,9.0,10.5,11.5,12.5,24.0,38.0,11.5,180.0,16.0,25.0,29.0,36.0,11.5,95.0,13.0,490.0,9.8,36.0,11.5,280.0,13.5,1000.0,33774355,8015153.0,1213581.0,58805.0,1.235898182,1.235898227,1.235898266,1.235898191,2.26,2.34,1.74,1.8,6.0,6.6,1.18,1.2,2.28,2.32,1.76,1.79,1.22,1.24,1.94,1.97,1.46,1.49,1.235898183,1.235898185,1.235898186,1.235898230
Argentinian Primera Division,2024-11-21,19:15:00,Talleres,Sarmiento de Junin,1.56,1.58,7.6,7.8,4.2,4.4,1.71,1.73,2.36,2.42,2.2,2.48,1.68,1.84,11.0,15.5,14.5,19.0,40.0,65.0,11.0,310.0,5.2,6.2,8.2,9.2,24.0,30.0,10.5,170.0,6.8,7.8,10.0,11.0,28.0,34.0,10.5,180.0,12.5,14.5,18.5,21.0,50.0,60.0,11.5,280.0,11.0,13.5,11.0,300.0,15.0,1000.0,33774381,194518.0,5971606.0,58805.0,1.235899613,1.235899658,1.235899697,1.235899622,2.78,2.9,1.53,1.57,10.0,12.5,1.09,1.11,3.15,3.25,1.44,1.46,1.14,1.16,2.72,2.8,1.29,1.32,1.235899614,1.235899616,1.235899617,1.235899661
Brazilian Serie A,2024-11-21,20:00:00,Vasco da Gama,Internacional,3.75,3.85,2.26,2.3,3.35,3.4,1.73,1.75,2.34,2.38,2.02,2.08,1.93,1.99,9.6,10.5,7.8,8.2,12.0,12.5,27.0,29.0,11.0,11.5,7.0,7.2,10.0,11.0,25.0,27.0,22.0,25.0,15.0,15.5,19.5,21.0,44.0,50.0,70.0,75.0,46.0,55.0,60.0,70.0,65.0,130.0,20.0,70.0,25.0,27.0,27.0,1000.0,33761540,198124.0,198137.0,58805.0,1.235690770,1.235690754,1.235690769,1.235690779,2.84,2.94,1.52,1.55,9.8,10.5,1.11,1.12,3.15,3.3,1.44,1.46,1.76,1.79,1.35,1.37,1.41,1.43,1.235690772,1.235690774,1.235690775,1.235690757
Brazilian U20,2024-11-21,20:00:00,Palmeiras U20,Ceara SC U20,1.16,2.26,3.7,100.0,3.5,330.0,1.25,110.0,1.03,5.6,1.02,1000.0,1.02,1000.0,1.01,980.0,1.01,980.0,1.01,1000.0,1.01,1000.0,1.01,980.0,1.01,980.0,1.01,980.0,1.01,1000.0,1.01,1000.0,1.01,980.0,1.01,980.0,1.01,1000.0,1.01,900.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.55,1000.0,1.03,1000.0,33801954,5181619.0,16757770.0,58805.0,1.236229892,1.236229937,1.236229976,1.236229901,1.2,110.0,1.01,20.0,1.25,110.0,1.01,5.4,1.25,110.0,1.03,5.6,1.01,1.38,1.79,7.8,1.08,1.4,1.236229893,1.236229895,1.236229896,1.236229940
Bolivian Liga de Futbol Profesional,2024-11-21,20:00:00,Real Tomayapo,Bolivar,4.2,4.6,1.89,1.9,4.0,4.2,2.18,2.3,1.78,1.85,1.72,1.86,2.16,2.38,15.5,18.0,9.6,11.0,10.5,12.5,18.0,21.0,15.5,18.5,8.2,9.2,9.2,10.5,16.0,18.5,29.0,34.0,15.0,17.5,16.0,19.5,26.0,32.0,11.5,150.0,44.0,90.0,42.0,60.0,11.5,90.0,32.0,50.0,9.8,11.5,13.5,1000.0,33800469,25238903.0,329419.0,58805.0,1.236211471,1.236211516,1.236211555,1.236211480,3.4,3.65,1.38,1.42,1.27,26.0,1.05,1.07,4.4,4.9,1.26,1.3,2.1,2.12,1.28,1.31,1.31,1.34,1.236211472,1.236211474,1.236211475,1.236211519
Colombian Primera A,2024-11-21,20:30:00,Once Caldas,Tolima,2.4,2.52,3.65,4.0,2.94,3.1,1.52,1.56,2.78,2.94,2.08,2.4,1.71,1.93,7.2,8.0,9.2,10.5,20.0,23.0,34.0,85.0,6.8,7.6,6.4,7.2,15.5,18.0,32.0,65.0,11.5,13.5,11.0,13.5,22.0,26.0,11.5,100.0,29.0,36.0,29.0,36.0,20.0,70.0,20.0,210.0,30.0,38.0,48.0,90.0,13.0,1000.0,33791554,816112.0,2277370.0,58805.0,1.236126360,1.236126405,1.236126444,1.236126369,2.52,2.62,1.62,1.66,7.2,9.4,1.14,1.16,2.62,2.76,1.57,1.61,1.33,1.38,1.66,1.71,1.47,1.52,1.236126361,1.236126363,1.236126364,1.236126408
Bolivian Liga de Futbol Profesional,2024-11-21,21:00:00,The Strongest,Jorge Wilstermann,1.37,1.44,9.4,12.0,4.6,5.6,1.94,2.1,1.9,2.06,2.28,2.52,1.65,1.78,12.0,980.0,2.52,980.0,2.54,1000.0,2.54,1000.0,6.4,7.6,10.0,980.0,2.76,980.0,2.54,1000.0,6.4,8.2,8.8,980.0,26.0,980.0,2.54,1000.0,9.0,11.5,14.0,1000.0,2.54,1000.0,2.54,1000.0,6.0,8.8,2.54,1000.0,2.54,1000.0,33800615,328205.0,706904.0,58805.0,1.236244405,1.236244408,1.236244452,1.236244453,3.0,3.5,1.4,1.5,3.3,18.0,1.06,1.43,1.94,18.0,1.06,2.06,1.1,1.12,3.2,3.7,1.22,1.26,1.236244454,1.236244415,1.236244406,1.236244407
Argentinian Primera Division,2024-11-21,21:30:00,Independiente Rivadavia,River Plate,8.6,9.4,1.52,1.54,4.2,4.4,1.72,1.78,2.28,2.4,2.4,2.58,1.63,1.72,10.5,12.0,5.8,6.4,6.6,7.4,11.5,13.0,18.0,22.0,9.2,10.0,9.6,11.0,18.0,21.0,12.5,80.0,30.0,36.0,30.0,36.0,50.0,60.0,46.0,420.0,14.0,200.0,12.5,190.0,13.0,330.0,13.0,340.0,9.8,11.5,13.5,1000.0,33774373,5333044.0,194515.0,58805.0,1.235897642,1.235897687,1.235897726,1.235897651,2.8,3.1,1.48,1.56,9.2,13.0,1.09,1.12,3.1,3.45,1.41,1.48,2.84,2.94,1.12,1.14,1.3,1.32,1.235897643,1.235897645,1.235897646,1.235897690
Mexican Liga MX,2024-11-21,22:05:00,Guadalajara,Atlas,1.82,1.87,5.4,5.6,3.5,3.7,1.65,1.69,2.44,2.52,2.16,2.32,1.76,1.86,7.6,12.5,13.0,18.0,5.4,50.0,5.9,200.0,6.2,7.0,7.4,9.4,20.0,28.0,5.8,120.0,8.4,9.6,9.6,11.0,6.0,32.0,5.8,140.0,17.0,24.0,20.0,29.0,5.5,65.0,5.9,250.0,14.5,21.0,5.8,180.0,6.0,1000.0,33781739,230909.0,328950.0,58805.0,1.236002157,1.236002202,1.236002241,1.236002166,2.62,2.86,1.54,1.62,2.92,12.5,1.09,1.52,2.92,3.2,1.46,1.52,1.22,1.23,2.14,2.22,1.37,1.4,1.236002158,1.236002160,1.236002161,1.236002205
Colombian Primera A,2024-11-21,22:30:00,Junior FC Barranquilla,America de Cali S.A,2.1,2.22,3.85,4.5,3.1,3.55,1.61,1.75,2.32,2.64,2.02,2.22,1.81,1.97,3.25,12.0,3.75,15.0,20.0,34.0,4.1,110.0,6.8,9.4,6.6,9.0,3.75,22.0,8.2,75.0,3.8,15.0,3.8,14.5,3.85,29.0,4.1,100.0,19.5,34.0,6.4,34.0,4.0,70.0,25.0,210.0,17.0,29.0,4.1,100.0,12.0,1000.0,33791550,22018255.0,26076470.0,58805.0,1.236126450,1.236126495,1.236126534,1.236126459,2.58,2.86,1.54,1.63,2.84,1000.0,1.01,1.55,2.84,3.25,1.45,1.55,1.28,1.36,1.81,1.91,1.39,1.48,1.236126451,1.236126453,1.236126454,1.236126498
