League,Date,Time,Home,Away,Odd_H_Back,Odd_H_Lay,Odd_A_Back,Odd_A_Lay,Odd_D_Back,Odd_D_Lay,Odd_Under25_FT_Back,Odd_Under25_FT_Lay,Odd_Over25_FT_Back,Odd_Over25_FT_Lay,Odd_BTTS_Yes_Back,Odd_BTTS_Yes_Lay,Odd_BTTS_No_Back,Odd_BTTS_No_Lay,Odd_CS_0x0_Back,Odd_CS_0x0_Lay,Odd_CS_0x1_Back,Odd_CS_0x1_Lay,Odd_CS_0x2_Back,Odd_CS_0x2_Lay,Odd_CS_0x3_Back,Odd_CS_0x3_Lay,Odd_CS_1x0_Back,Odd_CS_1x0_Lay,Odd_CS_1x1_Back,Odd_CS_1x1_Lay,Odd_CS_1x2_Back,Odd_CS_1x2_Lay,Odd_CS_1x3_Back,Odd_CS_1x3_Lay,Odd_CS_2x0_Back,Odd_CS_2x0_Lay,Odd_CS_2x1_Back,Odd_CS_2x1_Lay,Odd_CS_2x2_Back,Odd_CS_2x2_Lay,Odd_CS_2x3_Back,Odd_CS_2x3_Lay,Odd_CS_3x0_Back,Odd_CS_3x0_Lay,Odd_CS_3x1_Back,Odd_CS_3x1_Lay,Odd_CS_3x2_Back,Odd_CS_3x2_Lay,Odd_CS_3x3_Back,Odd_CS_3x3_Lay,Odd_CS_Goleada_H_Back,Odd_CS_Goleada_H_Lay,Odd_CS_Goleada_A_Back,Odd_CS_Goleada_A_Lay,Odd_CS_Goleada_D_Back,Odd_CS_Goleada_D_Lay,ID_Evento,ID_Home,ID_Away,ID_Draw,IDMercado_Match_Odds,IDMercado_Over/Under_25_Goals,IDMercado_Both_teams_to_Score,IDMercado_Correct_Score,Odd_Under05_HT_Back,Odd_Under05_HT_Lay,Odd_Over05_HT_Back,Odd_Over05_HT_Lay,Odd_Under05_FT_Back,Odd_Under05_FT_Lay,Odd_Over05_FT_Back,Odd_Over05_FT_Lay,Odd_Under15_FT_Back,Odd_Under15_FT_Lay,Odd_Over15_FT_Back,Odd_Over15_FT_Lay,Double_Chance_Home_or_Draw_Back,Double_Chance_Home_or_Draw_Lay,Double_Chance_Draw_or_Away_Back,Double_Chance_Draw_or_Away_Lay,Double_Chance_Home_or_Away_Back,Double_Chance_Home_or_Away_Lay,IDMercado_Double_Chance,IDMercado_First_Half_Goals_05,IDMercado_Over/Under_05_Goals,IDMercado_Over/Under_15_Goals
UEFA Europa League,2024-11-28,14:45:00,Qarabag FK,Lyon,3.55,3.6,2.12,2.14,3.95,4.0,2.6,2.64,1.61,1.62,1.56,1.6,2.68,2.8,20.0,22.0,13.5,14.5,15.0,16.0,24.0,26.0,19.0,20.0,9.0,9.4,10.0,11.0,17.5,18.5,27.0,29.0,14.0,15.0,14.0,14.5,24.0,27.0,50.0,65.0,30.0,34.0,32.0,36.0,50.0,60.0,21.0,23.0,9.4,10.0,110.0,430.0,33810228,10583858.0,55271.0,58805.0,1.236317482,1.236317466,1.236317481,1.236317491,4.0,4.3,1.31,1.33,21.0,23.0,1.04,1.05,5.8,6.2,1.19,1.21,1.88,1.9,1.38,1.39,1.33,1.34,1.236317484,1.236317486,1.236317487,1.236317469
UEFA Europa League,2024-11-28,14:45:00,Dynamo Kiev,Plzen,2.84,2.9,2.86,2.94,3.25,3.3,1.68,1.71,2.42,2.46,1.98,2.06,1.95,2.02,9.6,10.5,9.2,9.4,16.0,17.0,42.0,46.0,9.0,9.4,6.6,7.0,12.0,13.0,32.0,38.0,15.5,16.5,12.0,13.0,19.0,21.0,50.0,60.0,42.0,46.0,32.0,36.0,50.0,60.0,100.0,140.0,34.0,38.0,36.0,40.0,60.0,1000.0,33810230,238549.0,52613879.0,58805.0,1.236317362,1.236317346,1.236317361,1.236317371,2.74,2.86,1.54,1.58,9.6,10.5,1.1,1.12,3.05,3.2,1.47,1.48,1.52,1.54,1.52,1.55,1.43,1.45,1.236317364,1.236317366,1.236317367,1.236317349
UEFA Europa League,2024-11-28,14:45:00,Athletic Bilbao,Elfsborg,1.26,1.27,14.0,15.0,7.0,7.2,2.5,2.56,1.64,1.66,2.3,2.4,1.72,1.77,24.0,28.0,40.0,46.0,95.0,160.0,55.0,1000.0,8.4,9.0,14.0,16.5,44.0,55.0,48.0,500.0,7.0,7.4,10.5,11.0,34.0,40.0,46.0,200.0,8.4,8.8,13.0,15.0,38.0,44.0,48.0,250.0,4.1,4.5,55.0,1000.0,420.0,1000.0,33810221,9162.0,30684.0,58805.0,1.236317842,1.236317826,1.236317841,1.236317851,4.0,4.3,1.3,1.33,23.0,26.0,1.04,1.05,5.5,5.7,1.21,1.23,1.07,1.08,4.7,4.9,1.16,1.17,1.236317844,1.236317846,1.236317847,1.236317829
UEFA Europa League,2024-11-28,14:45:00,Rigas Futbola Skola,PAOK,5.1,5.2,1.76,1.77,4.1,4.3,2.14,2.2,1.83,1.87,1.8,1.87,2.14,2.24,15.5,16.5,9.0,9.6,10.0,10.5,16.5,18.0,18.5,20.0,8.4,8.8,9.4,9.6,16.0,17.0,36.0,40.0,18.0,19.5,17.5,19.0,29.0,32.0,80.0,130.0,55.0,65.0,55.0,65.0,85.0,95.0,55.0,70.0,9.2,9.8,60.0,1000.0,33810219,6456470.0,232095.0,58805.0,1.236317962,1.236317946,1.236317961,1.236317971,3.45,3.65,1.38,1.41,15.5,17.0,1.06,1.07,4.4,4.7,1.27,1.3,2.28,2.32,1.23,1.25,1.3,1.33,1.236317964,1.236317966,1.236317967,1.236317949
UEFA Europa League,2024-11-28,14:45:00,Anderlecht,Porto,4.0,4.1,2.02,2.04,3.75,3.85,2.24,2.28,1.79,1.8,1.69,1.72,2.38,2.46,16.0,17.0,10.5,11.0,12.0,13.0,21.0,23.0,16.5,18.0,8.0,8.2,9.8,10.5,18.0,19.0,28.0,30.0,15.0,15.5,14.5,16.0,28.0,32.0,70.0,80.0,40.0,42.0,46.0,50.0,70.0,80.0,36.0,42.0,10.5,12.0,250.0,980.0,33810209,58163.0,48785.0,58805.0,1.236318323,1.236318307,1.236318322,1.236318332,3.55,3.65,1.38,1.4,16.0,17.5,1.06,1.07,4.7,4.9,1.26,1.27,1.96,1.98,1.32,1.33,1.35,1.37,1.236318325,1.236318327,1.236318328,1.23631831
UEFA Europa Conference League,2024-11-28,14:45:00,FC Noah,Vikingur Reykjavik,1.93,1.96,4.7,4.9,3.6,3.7,1.86,1.91,2.1,2.16,1.9,1.98,2.02,2.12,11.5,13.0,13.5,15.5,30.0,36.0,15.0,110.0,7.6,8.6,7.4,8.0,16.5,18.0,46.0,65.0,10.0,11.0,9.4,10.5,18.5,21.0,44.0,70.0,19.5,21.0,19.5,21.0,36.0,40.0,22.0,130.0,13.5,15.5,40.0,75.0,17.5,1000.0,33808568,25068897.0,5241831.0,58805.0,1.23629676,1.23629677,1.236296759,1.236296769,3.0,3.2,1.46,1.5,11.0,13.5,1.08,1.1,3.65,3.8,1.36,1.38,1.25,1.28,2.04,2.08,1.37,1.39,1.236296751,1.236296763,1.236296764,1.236296774
UEFA Europa League,2024-11-28,14:45:00,Lazio,Ludogorets,1.3,1.31,14.0,14.5,6.0,6.2,2.3,2.34,1.75,1.77,2.3,2.38,1.73,1.76,19.0,21.0,36.0,42.0,95.0,130.0,190.0,690.0,8.0,8.2,12.5,13.5,46.0,50.0,55.0,260.0,6.8,7.0,10.0,10.5,32.0,38.0,46.0,210.0,9.0,9.4,13.5,14.0,40.0,44.0,100.0,230.0,4.8,5.1,55.0,420.0,60.0,1000.0,33810234,56966.0,5112599.0,58805.0,1.236319322,1.236319305,1.236319321,1.236319331,3.65,3.75,1.36,1.38,19.0,22.0,1.05,1.06,4.8,5.1,1.24,1.26,1.07,1.08,4.2,4.4,1.19,1.2,1.236319324,1.236319326,1.236319327,1.236319308
UEFA Europa Conference League,2024-11-28,14:45:00,Panathinaikos,HJK Helsinki,1.27,1.28,12.5,13.5,6.8,7.4,2.72,2.78,1.56,1.58,2.12,2.22,1.82,1.89,25.0,32.0,20.0,44.0,21.0,150.0,44.0,530.0,9.0,10.5,13.5,15.5,24.0,48.0,15.0,850.0,7.4,8.4,9.6,11.0,13.5,34.0,14.5,850.0,8.6,9.4,12.5,14.5,15.0,38.0,40.0,170.0,3.95,4.3,15.0,290.0,16.0,1000.0,33808564,50334.0,6390.0,58805.0,1.236296976,1.236296986,1.236296975,1.236296985,4.3,4.6,1.28,1.31,24.0,36.0,1.03,1.05,6.0,6.4,1.18,1.2,1.08,1.09,4.5,4.7,1.16,1.17,1.236296967,1.236296979,1.23629698,1.23629699
UEFA Europa Conference League,2024-11-28,14:45:00,The New Saints,Djurgardens,5.3,5.4,1.8,1.81,3.9,4.0,2.16,2.24,1.81,1.85,1.77,1.85,2.16,2.3,15.5,16.5,9.2,10.5,10.0,11.0,17.0,19.0,18.0,20.0,8.4,9.0,9.4,10.5,16.0,17.5,34.0,40.0,18.0,19.5,16.5,18.5,29.0,32.0,40.0,120.0,48.0,80.0,50.0,65.0,38.0,95.0,50.0,60.0,9.0,9.8,55.0,1000.0,33808571,3667304.0,232104.0,58805.0,1.236296436,1.236296446,1.236296435,1.236296445,3.45,3.65,1.37,1.41,15.5,17.5,1.06,1.07,4.5,4.8,1.26,1.28,2.24,2.26,1.23,1.24,1.34,1.35,1.236296427,1.236296439,1.23629644,1.23629645
UEFA Europa Conference League,2024-11-28,14:45:00,Borac Banja Luka,Lask Linz,3.7,3.8,2.38,2.44,3.1,3.2,1.59,1.62,2.62,2.7,2.1,2.24,1.8,1.91,8.2,8.8,7.4,7.8,12.0,13.5,29.0,34.0,9.6,10.5,6.6,7.0,11.0,12.0,29.0,32.0,21.0,23.0,14.5,16.0,21.0,23.0,50.0,60.0,42.0,75.0,44.0,60.0,48.0,80.0,30.0,170.0,60.0,80.0,27.0,32.0,23.0,1000.0,33808553,4837337.0,8587663.0,58805.0,1.236297642,1.236297652,1.236297641,1.236297651,2.62,2.7,1.59,1.62,8.0,9.2,1.12,1.14,2.8,2.9,1.53,1.56,1.7,1.73,1.35,1.38,1.45,1.48,1.236297633,1.236297645,1.236297646,1.236297656
UEFA Europa Conference League,2024-11-28,14:45:00,Molde,APOEL,1.75,1.76,5.5,5.6,4.0,4.1,2.16,2.2,1.83,1.87,1.79,1.9,2.12,2.28,15.0,16.5,19.0,21.0,36.0,44.0,40.0,130.0,8.8,9.8,8.2,9.0,18.5,21.0,44.0,65.0,10.0,11.0,9.0,10.0,17.0,19.0,44.0,70.0,15.5,17.5,16.0,17.5,28.0,32.0,55.0,240.0,8.8,9.4,55.0,70.0,22.0,1000.0,33808559,31321.0,1209582.0,58805.0,1.236297318,1.236297328,1.236297317,1.236297327,3.4,3.55,1.39,1.42,15.0,17.5,1.06,1.07,4.4,4.6,1.27,1.3,1.22,1.23,2.3,2.32,1.33,1.34,1.236297309,1.236297321,1.236297322,1.236297332
UEFA Europa Conference League,2024-11-28,14:45:00,FC Heidenheim,Chelsea,6.8,7.2,1.53,1.54,4.8,4.9,2.88,2.94,1.52,1.53,1.66,1.72,2.4,2.5,26.0,27.0,13.0,13.5,10.5,11.0,13.5,14.5,30.0,36.0,10.5,12.0,9.6,10.0,13.0,13.5,50.0,65.0,22.0,25.0,17.0,19.0,22.0,26.0,28.0,310.0,60.0,75.0,50.0,65.0,60.0,70.0,50.0,65.0,5.1,5.2,210.0,990.0,33808549,3237590.0,55190.0,58805.0,1.23629775,1.23629776,1.236297749,1.236297759,4.4,4.8,1.26,1.29,26.0,34.0,1.03,1.04,6.6,7.2,1.16,1.18,2.84,2.92,1.16,1.18,1.25,1.27,1.236297741,1.236297753,1.236297754,1.236297764
UEFA Europa Conference League,2024-11-28,14:45:00,Dinamo Minsk,FC Copenhagen,10.5,11.5,1.41,1.43,4.7,5.1,1.94,1.97,2.02,2.06,2.4,2.56,1.64,1.72,12.5,14.5,6.4,7.0,6.6,7.2,10.0,11.0,24.0,28.0,10.0,11.0,9.8,10.5,16.0,18.0,36.0,95.0,34.0,40.0,30.0,34.0,40.0,50.0,46.0,460.0,22.0,220.0,21.0,200.0,28.0,260.0,19.0,350.0,7.0,7.8,24.0,1000.0,33808563,198689.0,52533356.0,58805.0,1.236297084,1.236297094,1.236297083,1.236297093,3.2,3.35,1.42,1.46,13.0,15.0,1.07,1.08,3.8,3.95,1.34,1.36,3.3,3.45,1.1,1.11,1.24,1.27,1.236297075,1.236297087,1.236297088,1.236297098
UEFA Europa Conference League,2024-11-28,14:45:00,NK Celje,Jagiellonia Bialystock,2.1,2.14,3.6,3.7,3.9,3.95,2.76,2.78,1.56,1.57,1.53,1.58,2.74,2.88,22.0,25.0,19.0,22.0,28.0,30.0,50.0,65.0,14.0,16.0,8.8,9.8,14.0,16.0,30.0,34.0,15.5,16.5,10.0,11.0,12.5,14.0,32.0,34.0,25.0,27.0,17.5,19.5,22.0,25.0,42.0,55.0,8.8,9.6,19.0,22.0,55.0,330.0,33808560,3188553.0,7391394.0,58805.0,1.236297202,1.236297212,1.236297201,1.236297211,4.2,4.4,1.29,1.31,21.0,36.0,1.04,1.05,6.2,6.6,1.18,1.19,1.37,1.39,1.87,1.91,1.33,1.35,1.236297193,1.236297205,1.236297206,1.236297216
UEFA Europa Conference League,2024-11-28,14:45:00,St Gallen,FK Backa Topola,1.47,1.5,7.4,7.8,5.1,5.4,3.05,3.2,1.45,1.49,1.64,1.72,2.4,2.58,28.0,32.0,34.0,250.0,40.0,420.0,21.0,250.0,13.0,14.0,11.5,13.0,24.0,27.0,40.0,80.0,10.5,11.5,9.8,10.5,17.5,19.5,44.0,90.0,13.0,14.5,12.5,13.0,22.0,24.0,40.0,240.0,4.4,4.7,48.0,60.0,23.0,530.0,33808565,6392.0,14609047.0,58805.0,1.236296868,1.236296878,1.236296867,1.236296877,4.6,4.9,1.26,1.28,26.0,36.0,1.03,1.04,7.2,7.8,1.15,1.16,1.14,1.16,3.0,3.2,1.22,1.25,1.236296859,1.236296871,1.236296872,1.236296882
UEFA Europa Conference League,2024-11-28,14:45:00,Cercle Brugge,Hearts,1.99,2.0,4.2,4.4,3.75,3.85,2.08,2.12,1.89,1.92,1.76,1.84,2.2,2.3,14.5,15.0,16.5,19.0,28.0,32.0,50.0,85.0,9.4,10.5,7.8,8.6,15.5,16.5,42.0,50.0,11.0,12.5,9.6,10.0,16.5,17.5,42.0,55.0,20.0,23.0,18.0,19.5,29.0,34.0,40.0,90.0,11.0,12.5,42.0,46.0,19.0,1000.0,33808556,259394.0,47993.0,58805.0,1.236297534,1.236297544,1.236297533,1.236297543,3.4,3.55,1.39,1.42,14.0,16.0,1.06,1.08,4.3,4.5,1.29,1.31,1.3,1.32,2.0,2.02,1.35,1.37,1.236297525,1.236297537,1.236297538,1.236297548
Spanish Segunda RFEF - Group 3,2024-11-28,15:00:00,Espanyol B,Valencia-Mestalla,2.24,2.62,3.45,4.3,2.84,3.75,1.52,2.44,1.7,3.9,2.02,2.3,1.77,1.99,3.05,980.0,3.75,980.0,9.2,140.0,9.6,900.0,2.82,980.0,2.56,980.0,2.24,980.0,9.6,240.0,4.2,75.0,3.9,980.0,2.38,980.0,9.6,1000.0,9.6,900.0,9.6,140.0,9.6,1000.0,13.0,1000.0,1.55,1000.0,4.0,1000.0,7.2,1000.0,33820371,2250351.0,11494961.0,58805.0,1.236478289,1.236478334,1.236478373,1.236478298,2.6,2.82,1.55,1.62,2.02,11.0,1.1,1.63,2.02,11.0,1.45,1.63,1.31,1.41,1.62,1.8,1.41,1.54,1.23647829,1.236478292,1.236478293,1.236478337
Bolivian Liga de Futbol Profesional,2024-11-28,16:00:00,Club Real Santa Cruz,Club Independiente Petroler,2.24,2.34,3.6,4.0,3.25,3.4,1.7,1.79,2.26,2.44,1.93,2.14,1.88,2.08,9.6,11.0,11.0,12.5,21.0,26.0,20.0,85.0,7.8,8.6,7.0,7.8,14.0,16.0,42.0,55.0,11.0,13.0,10.5,11.5,19.0,22.0,38.0,75.0,25.0,32.0,24.0,29.0,42.0,55.0,10.5,150.0,21.0,26.0,25.0,65.0,11.5,1000.0,33820306,25226893.0,37241994.0,58805.0,1.236477487,1.236477533,1.236477574,1.236477497,2.78,2.96,1.51,1.56,9.4,13.0,1.09,1.12,3.15,3.4,1.42,1.46,1.35,1.38,1.74,1.81,1.41,1.45,1.236477488,1.23647749,1.236477491,1.236477537
UEFA Europa League,2024-11-28,17:00:00,Nice,Rangers,2.02,2.04,4.1,4.2,3.75,3.8,2.14,2.16,1.86,1.87,1.73,1.79,2.28,2.36,15.0,16.0,16.0,16.5,28.0,30.0,70.0,80.0,10.0,10.5,8.0,8.4,15.5,16.0,42.0,46.0,12.0,13.0,9.8,10.5,16.0,17.0,46.0,50.0,21.0,23.0,18.5,19.0,30.0,34.0,75.0,85.0,11.5,12.5,40.0,42.0,230.0,990.0,33810237,189829.0,52458346.0,58805.0,1.236319161,1.236319142,1.23631916,1.236319172,3.45,3.6,1.39,1.41,15.0,16.5,1.06,1.07,4.5,4.6,1.27,1.29,1.31,1.33,1.96,1.99,1.35,1.37,1.236319164,1.236319166,1.236319167,1.236319146
