Id,League,Round,Date,Time,Home,Away,Odd_H_HT,Odd_D_HT,Odd_A_HT,Odd_Over05_HT,Odd_Under05_HT,Odd_Over15_HT,Odd_Under15_HT,Odd_Over25_HT,Odd_Under25_HT,Odd_H_FT,Odd_D_FT,Odd_A_FT,Odd_Over05_FT,Odd_Under05_FT,Odd_Over15_FT,Odd_Under15_FT,Odd_Over25_FT,Odd_Under25_FT,Odd_Over35_FT,Odd_Under35_FT,Odd_Over45_FT,Odd_Under45_FT,Odd_BTTS_Yes,Odd_BTTS_No,Odd_1X,Odd_12,Odd_X2,Odd_0x0,Odd_0x1,Odd_0x2,Odd_0x3,Odd_1x0,Odd_1x1,Odd_1x2,Odd_1x3,Odd_2x0,Odd_2x1,Odd_2x2,Odd_2x3,Odd_3x0,Odd_3x1,Odd_3x2,Odd_3x3,Odd_4x4,p_H,p_D,p_A,CV_Odds,H_D,H_A,D_H,D_A,A_H,A_D,DifAbs_HomeAway,DifAbs_HomeDraw,DifAbs_DrawAway,Angle_HomeAway,Angle_HomeDraw,Angle_DrawAway,DifPer_HomeAway,DifPer_HomeDraw,DifPer_DrawAway,Media_Ptos_H,CV_Ptos_H,Media_GM_H,CV_GM_H,Media_GS_H,CV_GS_H,Media_SG_H,CV_SG_H,Media_SG_H_01,CV_SG_H_01,Media_SG_H_02,CV_SG_H_02,Media_VG_H,CV_VG_H,Media_CG_H_00,CV_CG_H_00,Media_CG_H_01,CV_CG_H_01,Media_CG_H_02,CV_CG_H_02,Media_Ptos_A,CV_Ptos_A,Media_GM_A,CV_GM_A,Media_GS_A,CV_GS_A,Media_SG_A,CV_SG_A,Media_SG_A_01,CV_SG_A_01,Media_SG_A_02,CV_SG_A_02,Media_VG_A,CV_VG_A,Media_CG_A_00,CV_CG_A_00,Media_CG_A_01,CV_CG_A_01,Media_CG_A_02,CV_CG_A_02
6wThT5dn,ROMANIA 1,ROUND 1,2025-07-11,13:00,Metaloglobus Bucharest,U. Cluj,7.5,2.3,1.95,1.34,3.0,2.6,1.44,6.25,1.08,6.25,4.0,1.42,1.01,13.0,1.24,3.85,1.81,1.95,3.2,1.33,6.75,1.1,2.1,1.67,2.63,1.2,1.11,10.0,6.0,6.5,9.5,15.0,8.5,9.0,13.0,34.0,21.0,21.0,29.0,81.0,51.0,51.0,67.0,301.0,0.16,0.25,0.7042253521126761,0.621305437446248,1.5625,4.401408450704226,0.64,2.8169014084507045,0.22719999999999999,0.355,4.83,2.25,2.58,-67.50659698501967,-48.366460663429805,-52.217379159029214,3.4014084507042255,0.5625,1.8169014084507045,1.4,1.0832679205787932,0.6,1.4907119849998598,1.0,1.2247448713915894,-0.4,-4.183300132670378,-0.35999999999999943,-17.296936947846536,-1.13,-3.17250157300429,0.3611992945326278,1.5153657357180415,0.6584987057808456,0.7134770245591279,3.3899999999999997,1.5743896471417553,0.4355690939015814,0.9392428456000576,1.2,1.3693063937629155,1.0,1.414213562373095,1.2,0.9128709291752767,-0.2,-10.839741694339398,-1.7400000000000002,-4.2278699597885,0.18199999999999933,25.89269026675473,0.39437984496124023,1.3729456238185422,0.6583972719522592,0.71045161713695,2.7399999999999998,1.3693671888681809,0.6449170526024746,1.1576233638675864
OClrIeo3,ESTONIA 1,ROUND 20,2025-07-11,13:00,Kuressaare,Tammeka,2.77,2.25,3.1,1.26,3.37,2.2,1.58,4.52,1.15,2.27,3.5,2.62,1.01,17.0,1.12,4.5,1.5,2.23,2.3,1.48,4.0,1.16,1.48,2.47,1.4,1.25,1.6,14.5,9.25,12.0,22.0,8.75,5.9,7.7,14.0,10.5,7.2,8.75,16.0,17.5,12.0,14.5,25.0,120.0,0.44052863436123346,0.2857142857142857,0.38167938931297707,0.22660744216851625,0.6485714285714286,0.866412213740458,1.5418502202643172,1.3358778625954197,1.1541850220264318,0.7485714285714286,0.3500000000000001,1.23,0.8799999999999999,9.926245506651709,31.591515701040688,-23.74949449286676,0.133587786259542,0.3514285714285714,0.3358778625954198,1.2,1.3693063937629155,1.6,0.3423265984407281,1.8,0.7243558228002939,-0.2,-8.215838362577482,-5.716,-1.8888845975539643,0.34000000000000047,10.996598247202652,0.8334693229758894,0.20654751952435127,0.15846635222782016,0.5103000230218808,7.932,0.5288868520530443,0.9413234950849629,0.38940712325647564,0.6,2.2360679774997902,1.4,0.8144110179279561,2.8,0.29880715233359834,-1.4,-1.2975644374703539,-8.876,-1.2741555310507184,-2.298,-1.3071732603250297,0.6746272778857405,0.7464882704924546,0.3567377139268331,1.040787908314345,5.2620000000000005,0.8270579361920893,0.8485180169571362,0.7341072215660321
xW4ltiQk,ARGENTINA 1,CLAUSURA,2025-07-11,15:30,Aldosivi,Central Cordoba,4.0,1.91,3.4,1.58,2.18,3.65,1.23,8.68,1.04,3.1,2.88,2.63,1.1,5.75,1.5,2.35,2.65,1.41,5.0,1.12,12.0,1.01,2.2,1.62,1.44,1.4,1.36,5.5,6.0,11.0,26.0,7.0,5.5,11.0,26.0,13.0,12.0,19.0,41.0,34.0,34.0,41.0,81.0,501.0,0.3225806451612903,0.3472222222222222,0.3802281368821293,0.08193711509620107,1.076388888888889,1.1787072243346008,0.9290322580645161,1.0950570342205324,0.8483870967741934,0.9131944444444444,0.4700000000000002,0.2200000000000002,0.25,-13.224551192213534,-6.27729848959756,-7.125016348901798,0.17870722433460084,0.07638888888888896,0.09505703422053233,1.8,0.9128709291752768,1.2,0.9128709291752768,1.4,0.3912303982179756,-0.2,-8.215838362577497,-1.1140000000000003,-4.436821130242037,0.22399999999999914,20.25183739931942,0.35833099202707175,0.960881436342597,0.5246547103689959,0.8291075699463,2.9720000000000004,0.9446419026024546,0.786559472273758,0.734354707820374,1.2,1.3693063937629155,0.8,1.0458250331675945,1.2,0.912870929175275,-0.4,-3.3541019662496834,-1.27,-5.29257461191548,-0.7579999999999997,-3.315224945444843,0.4240918868460571,0.975518904234101,0.5002506265664161,0.9160897334416912,3.8800000000000003,0.9804660299472583,0.5084522901456539,0.8332869289597761
hAJSuqth,ROMANIA 1,ROUND 1,2025-07-11,15:30,FC Arges,FC Rapid Bucuresti,4.0,2.1,2.75,1.44,2.6,3.05,1.33,7.0,1.05,3.4,3.0,2.05,1.04,9.5,1.34,3.15,2.16,1.66,4.2,1.21,9.5,1.04,1.8,1.91,1.67,1.33,1.29,9.0,7.5,10.0,19.0,10.0,6.0,9.0,17.0,17.0,13.0,13.0,29.0,41.0,29.0,41.0,51.0,251.0,0.29411764705882354,0.3333333333333333,0.48780487804878053,0.24618513683686064,1.1333333333333333,1.6585365853658538,0.8823529411764706,1.4634146341463417,0.6029411764705882,0.6833333333333332,1.35,0.3999999999999999,0.9500000000000002,-34.01934998982646,-11.309932474020211,-25.407718108948476,0.6585365853658538,0.1333333333333333,0.4634146341463416,2.6,0.34401045807689107,2.2,0.7468943965979536,0.4,2.2360679774997907,1.8,0.7243558228002938,3.723999999999999,0.7606719891014969,7.790000000000001,0.8232742592426513,0.5751006975144907,0.8962543466663845,0.4054736624142784,0.944965336958145,4.692000000000001,0.8366563672525807,1.3427478323258868,0.6117309473570737,1.4,0.63887656499994,1.6,0.712609640686961,1.4,0.8144110179279557,0.2,2.236067977499801,1.0,2.2360679774997725,0.3139999999999993,2.2360679774997494,0.9673946919627532,0.694077029219194,0.29481481481481475,1.3471121402489457,7.7,0.6835167463345849,0.9214379084967321,0.5866649353488321
OGOkozZr,ICELAND 2,ROUND 12,2025-07-11,15:30,Fjolnir,Grindavik,2.57,2.52,3.0,1.18,4.07,1.9,1.78,3.58,1.23,2.18,4.0,2.65,1.01,22.0,1.09,5.8,1.34,2.9,1.88,1.8,3.0,1.33,1.33,2.8,1.39,1.21,1.75,24.0,16.0,18.5,30.0,15.0,8.75,10.25,17.0,15.5,9.25,10.5,17.5,23.0,14.0,15.5,25.0,110.0,0.4587155963302752,0.25,0.37735849056603776,0.3209941380177981,0.545,0.8226415094339623,1.8348623853211008,1.509433962264151,1.2155963302752293,0.6625,0.46999999999999975,1.8199999999999998,1.35,13.224551192213521,42.30219436668369,-34.01934998982646,0.17735849056603764,0.45499999999999996,0.5094339622641509,0.2,2.236067977499794,0.4,1.3693063937629053,2.8,0.5297284633639759,-2.4,-0.7569125885243736,-8.662,-0.8578380877393867,-4.750000000000001,-0.6999802134124823,0.25642079309636323,1.369353281876208,0.6884004884004884,0.6198079232061939,1.81,1.3693412240229512,0.3526698349288533,0.6896568172589653,1.4,1.0832679205787932,2.6,0.8854511102477953,2.6,0.749753411139151,0.0,1.0,-2.2940000000000014,-6.99626385062849,0.4800000000000001,12.079201879907274,1.428723858301323,0.8054469594733306,0.18251128551219553,0.7383189795696006,9.414,0.7737873474832092,1.4374331354051222,0.8096864132090589
nwUnwTXi,IRELAND 1,ROUND 24,2025-07-11,15:45,Waterford,Cork City,2.63,2.2,4.0,1.36,2.9,2.7,1.4,6.5,1.07,2.05,3.4,3.5,1.04,11.0,1.23,3.65,1.82,1.86,3.3,1.27,6.75,1.07,1.75,2.0,1.29,1.3,1.73,11.0,11.0,19.0,41.0,8.0,6.5,12.0,29.0,10.0,9.0,13.0,34.0,19.0,17.0,26.0,41.0,201.0,0.48780487804878053,0.29411764705882354,0.2857142857142857,0.2714531980615943,0.6029411764705882,0.5857142857142856,1.6585365853658538,0.9714285714285714,1.707317073170732,1.0294117647058825,1.4500000000000002,1.35,0.10000000000000009,35.942111871382345,34.01934998982646,2.86240522611175,0.4142857142857143,0.3970588235294118,0.0285714285714286,1.6,0.8385254915624213,1.6,0.34232659844072993,1.6,0.7126096406869612,0.0,1.0,-0.39200000000000024,-12.541403732444579,0.1900000000000004,11.695584790899087,0.722057978155539,0.27874462248774784,0.21225282913178684,0.27693560160714015,4.99,0.25962540666455497,0.9588551106070475,0.31058376597057774,0.2,2.2360679774997703,1.4,0.3912303982179758,2.6,0.4385290096535146,-1.2,-0.912870929175277,-8.64,-1.2240534121638251,-1.7440000000000004,-0.7836081425209588,0.8806993322972942,0.4563046059827237,0.16698412698412696,0.6231639311948272,7.88,0.5349854058020082,0.8025396825396826,0.3372175910867997
WUo0FPuo,IRELAND 1,ROUND 24,2025-07-11,15:45,Bohemians,Galway,2.1,2.25,6.0,1.36,2.88,2.7,1.4,6.4,1.08,1.57,3.75,5.5,1.04,11.0,1.23,3.6,1.83,1.85,3.3,1.28,6.5,1.07,1.95,1.8,1.14,1.25,2.3,10.0,15.0,29.0,51.0,6.5,7.5,17.0,41.0,7.5,8.5,17.0,41.0,11.0,13.0,29.0,51.0,351.0,0.6369426751592356,0.26666666666666666,0.18181818181818182,0.5459103859177047,0.4186666666666667,0.28545454545454546,2.3885350318471334,0.6818181818181818,3.503184713375796,1.4666666666666666,3.9299999999999997,2.1799999999999997,1.75,63.02819048759755,47.46575899499776,41.18592516570965,0.7145454545454545,0.5813333333333333,0.3181818181818182,2.6,0.34401045807689107,1.2,0.3726779962499648,0.2,2.236067977499799,1.0,0.7071067811865475,2.74,0.8439065860407916,2.7400000000000007,0.6099368956510741,0.39872092206058046,0.7277689590014509,0.43430250305250306,0.5092335472493329,3.0,0.658596993615973,0.8327762515262516,0.23679427714869308,0.4,1.3693063937629062,0.4,1.3693063937629195,1.0,0.7071067811865471,-0.6,-0.9128709291752745,-1.3999999999999995,-0.9367769320431522,-1.7699999999999996,-0.9252436653529704,0.17595628415300543,1.4347019417510658,0.7461893764434179,0.48289010631234586,1.2659999999999993,1.516048646967275,0.3716548237383662,0.7865008021089829
nLh4ouAk,PARAGUAY 1,CLAUSURA,2025-07-11,16:00,Sp. Luqueno,General Caballero JLM,3.5,1.95,3.5,1.54,2.3,3.14,1.25,6.33,1.04,2.7,2.9,2.7,1.08,6.1,1.47,2.45,2.45,1.47,4.7,1.14,11.0,1.04,2.1,1.67,1.44,1.4,1.44,6.5,7.0,12.0,29.0,7.0,6.0,11.0,26.0,12.0,11.0,17.0,41.0,29.0,26.0,41.0,67.0,1000.0,0.37037037037037035,0.3448275862068966,0.37037037037037035,0.04173616403780422,0.9310344827586208,1.0,1.074074074074074,1.074074074074074,1.0,0.9310344827586208,0.0,0.19999999999999973,0.19999999999999973,0.0,5.710593137499635,-5.710593137499635,0.0,0.06896551724137923,0.07407407407407397,1.6,0.8385254915624207,0.4,1.3693063937629142,0.2,2.2360679774997947,0.2,4.183300132670376,1.3000000000000003,2.631314608336931,0.3240000000000007,5.865115262821494,0.21426691234535414,1.4605634521030093,0.7092006033182504,0.5738995098967394,1.81,1.5717236760767974,0.38805102119305845,0.5961067875108826,0.8,1.629800601300663,1.0,1.224744871391589,1.2,1.0865337342004415,-0.2,-9.61769203083567,-2.349999999999999,-5.027988662121189,-0.22800000000000073,-12.640614154093678,0.6680189317106153,1.198664344341312,0.47304347826086957,1.0207071721348866,6.1,1.161579816448783,0.5938302277432712,1.0157349742373005
jTF6shY7,ICELAND 2,ROUND 12,2025-07-11,16:15,Throttur,Keflavik,3.1,2.45,2.57,1.2,3.93,2.05,1.67,3.73,1.22,2.82,3.8,2.12,1.01,20.0,1.12,5.1,1.43,2.55,2.08,1.65,3.4,1.26,1.32,2.82,1.7,1.23,1.37,22.0,15.0,16.0,24.0,19.0,9.0,9.5,14.5,23.0,11.25,10.5,16.5,40.0,19.5,18.5,26.0,110.0,0.3546099290780142,0.2631578947368421,0.4716981132075471,0.2896613026090981,0.7421052631578947,1.3301886792452828,1.3475177304964538,1.792452830188679,0.7517730496453902,0.5578947368421053,0.6999999999999997,0.98,1.6799999999999997,-19.290046219188728,26.104854009099295,-40.0302592718897,0.3301886792452829,0.2578947368421053,0.7924528301886791,1.0,1.2247448713915883,2.2,0.4979295977319691,2.6,0.5160156871153362,-0.4,-5.755432216610668,-0.7300000000000004,-4.555077754094153,-0.3100000000000002,-44.22244169690084,0.5592176341732803,0.43397028841786733,0.3198680063041765,0.6242187410606599,3.8600000000000003,0.39908147108618097,1.390238376674547,0.4157926078544314,2.0,0.7071067811865477,2.6,0.5832981110808884,1.6,0.5590169943749476,1.0,2.0,1.7859999999999991,2.4288227105859206,3.7800000000000002,1.6714259753334242,0.8394381774302163,0.765896951401556,0.3118948500091653,0.8017998685421205,5.264,0.7012536974958394,1.568567738448605,0.4737592004497499
UDRcqE3e,ICELAND 2,ROUND 12,2025-07-11,16:15,IR Reykjavik,Kopavogur,2.7,2.37,3.05,1.29,3.3,2.25,1.56,4.9,1.14,2.25,3.8,2.62,1.01,17.0,1.16,4.4,1.57,2.23,2.4,1.49,4.1,1.19,1.47,2.35,1.47,1.23,1.62,17.0,12.0,15.0,28.0,11.0,7.5,9.5,17.5,13.0,8.75,11.25,20.0,22.0,15.0,19.0,35.0,175.0,0.4444444444444444,0.2631578947368421,0.38167938931297707,0.28010589003928965,0.5921052631578948,0.8587786259541984,1.6888888888888889,1.450381679389313,1.1644444444444444,0.6894736842105263,0.3700000000000001,1.5499999999999998,1.1799999999999997,10.481218144130922,37.77568430595466,-30.540604849681493,0.14122137404580157,0.40789473684210525,0.45038167938931284,3.0,0.0,2.4,0.8640183897219883,0.4,1.369306393762915,2.0,0.8660254037844385,3.12,0.74140026352577,10.254,1.0517116716156898,0.5188447435032246,0.6902485347602901,0.3880128451867464,0.6261301577617102,3.854,0.7472611426851574,1.5071721553411142,0.7010957715857575,2.0,0.7071067811865477,1.8,0.4648111258522643,1.0,0.999999999999998,0.8,1.8540496217739166,4.008,1.8456762758553757,1.182,2.4387753616255567,0.9138910050271022,0.7512460659784475,0.27477531194808685,0.6900413262974043,6.361999999999999,0.9514551797470121,1.086705005291393,0.332274327764596
