Id,League,Round,Date,Time,Home,Away,Odd_H_HT,Odd_D_HT,Odd_A_HT,Odd_Over05_HT,Odd_Under05_HT,Odd_Over15_HT,Odd_Under15_HT,Odd_Over25_HT,Odd_Under25_HT,Odd_H_FT,Odd_D_FT,Odd_A_FT,Odd_Over05_FT,Odd_Under05_FT,Odd_Over15_FT,Odd_Under15_FT,Odd_Over25_FT,Odd_Under25_FT,Odd_Over35_FT,Odd_Under35_FT,Odd_Over45_FT,Odd_Under45_FT,Odd_BTTS_Yes,Odd_BTTS_No,Odd_1X,Odd_12,Odd_X2,Odd_0x0,Odd_0x1,Odd_0x2,Odd_0x3,Odd_1x0,Odd_1x1,Odd_1x2,Odd_1x3,Odd_2x0,Odd_2x1,Odd_2x2,Odd_2x3,Odd_3x0,Odd_3x1,Odd_3x2,Odd_3x3,Odd_4x4,p_H,p_D,p_A,CV_Odds,H_D,H_A,D_H,D_A,A_H,A_D,DifAbs_HomeAway,DifAbs_HomeDraw,DifAbs_DrawAway,Angle_HomeAway,Angle_HomeDraw,Angle_DrawAway,DifPer_HomeAway,DifPer_HomeDraw,DifPer_DrawAway,Media_Ptos_H,CV_Ptos_H,Media_GM_H,CV_GM_H,Media_GS_H,CV_GS_H,Media_SG_H,CV_SG_H,Media_SG_H_01,CV_SG_H_01,Media_SG_H_02,CV_SG_H_02,Media_VG_H,CV_VG_H,Media_CG_H_00,CV_CG_H_00,Media_CG_H_01,CV_CG_H_01,Media_CG_H_02,CV_CG_H_02,Media_Ptos_A,CV_Ptos_A,Media_GM_A,CV_GM_A,Media_GS_A,CV_GS_A,Media_SG_A,CV_SG_A,Media_SG_A_01,CV_SG_A_01,Media_SG_A_02,CV_SG_A_02,Media_VG_A,CV_VG_A,Media_CG_A_00,CV_CG_A_00,Media_CG_A_01,CV_CG_A_01,Media_CG_A_02,CV_CG_A_02
0UNQVvaK,SLOVAKIA 2,ROUND 1,2025-07-25,12:00,Puchov,Slovan Bratislava B,2.22,2.32,4.2,1.28,3.48,2.2,1.58,4.87,1.16,1.72,3.85,4.05,1.01,13.0,1.12,4.5,1.63,2.08,2.25,1.5,3.9,1.17,1.57,2.12,1.21,1.22,2.07,14.5,14.0,23.0,55.0,8.5,7.4,12.5,30.0,9.0,7.8,12.5,30.0,13.5,11.5,19.0,45.0,250.0,0.5813953488372093,0.2597402597402597,0.2469135802469136,0.4027137576472015,0.44675324675324674,0.4246913580246914,2.238372093023256,0.9506172839506174,2.3546511627906974,1.051948051948052,2.33,2.13,0.19999999999999973,49.358227947732274,46.80290383037871,5.710593137499635,0.5753086419753087,0.5532467532467532,0.04938271604938265,2.0,0.7071067811865477,2.4,0.7569125885243732,0.8,1.0458250331675938,1.6,1.4388580541526665,2.329999999999999,1.7767825667446604,8.040000000000001,1.4299318017996783,0.6096195743254567,0.6304618139993176,0.36053869947123046,1.0084528784305675,4.396,0.6680710051529634,1.4477695340581156,0.6678611147541968,1.4,1.083267920578793,1.2,0.912870929175277,1.4,0.6388765649999399,-0.2,-8.944271909999161,-0.7199999999999998,-10.865071031452976,-0.2780000000000006,-11.950363588485603,0.6934160056495353,0.953549268247086,0.47322243966079586,1.0186489408166193,5.62,1.0778277897076853,0.7218649735974474,0.7609159357814277
tnW394qe,FINLAND 2,-,2025-07-25,12:30,PK-35,JIPPO,3.15,2.12,3.0,1.33,2.95,2.58,1.42,6.75,1.06,2.62,3.4,2.42,1.01,11.0,1.22,3.67,1.79,1.87,3.15,1.29,5.81,1.09,1.65,1.98,1.53,1.27,1.47,10.75,8.25,11.5,23.0,8.75,6.3,8.75,18.0,12.5,9.25,12.5,26.0,27.0,19.5,27.0,50.0,350.0,0.38167938931297707,0.29411764705882354,0.4132231404958678,0.1840577936410558,0.7705882352941177,1.0826446280991737,1.297709923664122,1.4049586776859504,0.9236641221374046,0.711764705882353,0.20000000000000018,0.7799999999999998,0.98,-5.710593137499648,21.305783617828762,-26.104854009099295,0.08264462809917363,0.22941176470588232,0.4049586776859504,2.0,0.7071067811865476,1.8,0.4648111258522642,1.2,0.9128709291752768,0.6,1.9002923751652305,0.74,2.88164387789445,3.7399999999999998,1.5465146799664995,0.48000298199766284,0.46052161440079337,0.3472380347380347,0.43234597750143944,3.3520000000000003,0.4219984469257437,1.1703960828960829,0.3900226964970047,0.6,0.9128709291752761,1.0,0.7071067811865478,1.6,0.838525491562421,-0.6,-1.4907119849998594,-1.64,-1.3935294936714826,-1.94,-1.8105922330121191,0.4664155298025648,1.0082190628591523,0.4848736047962353,0.6872755840534769,3.314,1.0813219919568169,0.7136811608765188,0.4026416672355222
xEPC7rE7,FINLAND 2,-,2025-07-25,12:30,JaPS,Lahti,5.2,2.55,1.87,1.22,3.67,2.06,1.65,4.41,1.16,5.7,4.6,1.44,1.01,17.0,1.11,5.33,1.47,2.43,2.06,1.65,3.67,1.22,1.6,2.07,2.72,1.17,1.12,18.0,9.25,8.0,10.0,20.0,9.0,7.9,10.0,37.0,17.0,14.5,18.0,100.0,45.0,40.0,50.0,250.0,0.17543859649122806,0.2173913043478261,0.6944444444444444,0.565107757997476,1.2391304347826089,3.9583333333333335,0.8070175438596491,3.194444444444444,0.25263157894736843,0.3130434782608696,4.26,1.1000000000000005,3.1599999999999997,-64.85071599612523,-28.810793742973072,-57.66981426494965,2.9583333333333335,0.23913043478260884,2.194444444444444,1.6,0.8385254915624213,2.0,0.6123724356957948,2.0,0.7905694150420947,0.0,1.0,-0.3160000000000009,-17.686810495460207,0.39200000000000035,10.340705263154998,0.7397099779122251,0.3407219622294556,0.23561809260467528,0.3223904229699052,4.668000000000001,0.3565226173384662,1.2054027685033797,0.5573191204230675,2.2,0.49792959773196943,2.0,0.35355339059327373,1.0,1.0,1.0,1.2247448713915887,1.5419999999999994,1.1520875929251395,6.38,1.1937668753155706,0.44865419476081775,0.6482643139478493,0.3206410540110511,0.3733669379167525,3.5840000000000005,0.449944303703195,1.2982436727817792,0.3129935427960975
U7CbVo6E,FINLAND 2,-,2025-07-25,12:30,Ekenas,TPS,2.6,2.37,3.2,1.2,3.92,2.06,1.65,4.41,1.16,2.12,3.8,2.8,1.01,18.0,1.09,5.81,1.42,2.58,2.06,1.65,3.41,1.25,1.38,2.6,1.37,1.23,1.7,19.5,14.5,18.5,32.0,12.5,7.9,10.25,18.5,14.0,8.75,10.25,19.0,22.0,13.5,16.0,28.0,120.0,0.4716981132075471,0.2631578947368421,0.35714285714285715,0.2907330619723087,0.5578947368421053,0.7571428571428572,1.792452830188679,1.3571428571428572,1.320754716981132,0.7368421052631579,0.6799999999999997,1.6799999999999997,1.0,18.778033222445533,40.0302592718897,-26.56505117707799,0.24285714285714277,0.44210526315789467,0.35714285714285715,2.0,0.7071067811865475,2.0,0.7905694150420949,0.6,0.9128709291752776,1.4,1.3923991921155665,1.8240000000000003,1.9406562795012672,9.144,1.3095747782105784,0.39463118580765644,0.6400553287657238,0.41861210422907214,0.8058392356882843,3.22,0.6628052432492983,1.267880620040249,0.696637984658678,2.0,0.7071067811865475,2.2,0.20327890704543536,2.0,0.6123724356957946,0.2,6.5192024052026465,0.7399999999999997,3.1265171627593036,0.14399999999999977,39.28903755785103,0.8139517344655843,0.48490206524222135,0.21933919350624373,0.49489736259604505,5.614,0.49543657854886436,1.333523590669364,0.1756282480983582
UJ2fgij5,FINLAND 1,-,2025-07-25,13:00,Jaro,VPS,3.75,2.2,2.75,1.33,2.95,2.58,1.42,6.75,1.06,3.4,3.3,2.0,1.01,11.0,1.22,3.67,1.79,1.87,3.15,1.29,5.81,1.09,1.7,2.05,1.67,1.3,1.29,11.0,8.0,10.0,19.0,11.0,6.5,9.0,17.0,19.0,12.0,13.0,26.0,41.0,26.0,34.0,41.0,201.0,0.29411764705882354,0.30303030303030304,0.5,0.26931895434160874,1.0303030303030303,1.7,0.9705882352941176,1.65,0.5882352941176471,0.6060606060606061,1.4,0.10000000000000009,1.2999999999999998,-34.99202019855866,-2.86240522611175,-33.02386755579664,0.7,0.03030303030303033,0.6499999999999999,1.0,1.224744871391589,0.8,1.045825033167595,1.4,0.6388765649999399,-0.6,-2.5276251480171834,-3.6740000000000004,-1.9957268529026846,-0.8219999999999998,-3.3838041513053003,0.2957516339869281,1.1186583381528974,0.6222994217623872,0.602594747299451,2.006,1.1131930000141106,0.5682563558205381,0.8330062093205975,1.2,1.3693063937629155,2.2,0.7468943965979539,1.6,0.712609640686961,0.6,3.8369548110737783,1.0900000000000012,5.969333577120347,2.1159999999999997,3.2669349907242378,0.9527919148880211,0.5610492004667171,0.21507750870735082,0.70821199904505,6.889999999999999,0.5835914604529563,1.2688247853958041,0.6728924945008239
MPypIXyK,POLAND 2,ROUND 2,2025-07-25,13:00,Pruszkow,Stal Mielec,2.88,2.25,3.6,1.33,2.95,2.57,1.44,6.75,1.06,2.2,3.4,2.9,1.02,11.0,1.25,3.74,1.82,1.92,3.2,1.32,5.92,1.11,1.67,2.1,1.4,1.3,1.67,11.0,10.0,15.0,34.0,8.5,6.5,11.0,23.0,11.0,9.5,13.0,29.0,21.0,17.0,26.0,41.0,201.0,0.45454545454545453,0.29411764705882354,0.3448275862068966,0.21274283905911903,0.6470588235294118,0.7586206896551725,1.5454545454545452,1.1724137931034482,1.3181818181818181,0.8529411764705882,0.6999999999999997,1.1999999999999997,0.5,19.290046219188728,30.963756532073518,-14.036243467926479,0.2413793103448275,0.35294117647058815,0.1724137931034483,1.6,0.8385254915624211,1.2,0.9128709291752768,1.0,0.7071067811865477,0.2,4.183300132670378,0.33000000000000024,8.163278658559939,0.67,2.8920197309672377,0.501198026779422,0.9359610045541451,0.5092940146261803,0.8803568554892642,3.34,0.9275640453719084,0.7843902919047426,0.6966501831334054,1.0,1.224744871391589,2.0,0.3535533905932743,2.6,0.3440104580768909,-0.6,-2.5276251480171843,-2.1399999999999997,-2.2731135380315384,-1.1700000000000004,-2.8269158090493245,1.0102480016396804,0.3600780200791153,0.15593233926567254,0.5581074858610111,7.919999999999999,0.48782166572766167,1.1379749879749879,0.3230347962672055
dnYEsF9j,ESTONIA 1,ROUND 19,2025-07-25,13:00,Parnu JK Vaprus,Harju JK Laagri,2.25,2.22,4.3,1.28,3.24,2.2,1.58,4.84,1.13,1.7,3.6,4.05,1.01,15.0,1.12,4.6,1.49,2.28,2.25,1.5,3.9,1.17,1.63,2.15,1.2,1.24,2.07,13.0,11.0,18.5,45.0,6.7,5.9,10.0,23.0,7.1,6.3,9.75,23.0,10.75,9.5,14.5,32.0,150.0,0.5882352941176471,0.2777777777777778,0.2469135802469136,0.40021298913513703,0.4722222222222222,0.4197530864197531,2.1176470588235294,0.888888888888889,2.3823529411764706,1.125,2.3499999999999996,1.9000000000000001,0.44999999999999973,49.60009566626328,43.53119928561418,12.68038349181981,0.5802469135802468,0.5277777777777778,0.11111111111111105,1.6,0.8385254915624211,1.4,0.63887656499994,1.2,0.6972166887783964,0.2,4.183300132670368,-0.2240000000000002,-12.413508164454361,1.09,2.109194065137299,0.6450097016735387,0.7922403747071943,0.36338954443446186,1.0012340427789992,4.9319999999999995,0.9061949352794275,0.875239445685285,0.551537316806876,0.2,2.2360679774997805,1.2,0.6972166887783969,2.4,0.47507309379130774,-1.2,-0.6972166887783962,-4.973999999999996,-0.8459302986404157,-2.4319999999999973,-0.8495428005982055,0.7432088631296727,0.9232217090492144,0.4060269477650139,0.9289806581959209,6.044000000000001,1.058622538358036,0.7327281200355091,0.5642538865831656
U78TJWRb,POLAND 1,ROUND 2,2025-07-25,13:00,Cracovia,Termalica B-B.,2.5,2.25,4.33,1.31,3.15,2.57,1.44,6.34,1.08,1.9,3.5,3.9,1.02,13.0,1.26,3.77,1.86,1.94,3.02,1.37,5.97,1.12,1.75,2.0,1.22,1.29,1.91,11.0,12.0,21.0,41.0,8.0,6.5,13.0,29.0,9.5,8.5,15.0,34.0,17.0,15.0,23.0,41.0,201.0,0.5263157894736842,0.2857142857142857,0.25641025641025644,0.3413872659438182,0.5428571428571428,0.48717948717948717,1.842105263157895,0.8974358974358975,2.0526315789473686,1.1142857142857143,2.0,1.6,0.3999999999999999,45.0,38.659808254090095,11.309932474020211,0.5128205128205129,0.4571428571428572,0.10256410256410255,1.2,1.3693063937629153,1.8,0.7243558228002943,2.0,0.6123724356957948,-0.2,-10.246950765959594,-0.45799999999999985,-10.49349157794786,-0.14999999999999963,-45.91417113605692,0.5640005298077039,0.8528387856127798,0.40643643793939077,0.8853428905788809,4.018,0.8124940387260758,1.1280535536203515,0.5894185878545513,2.0,0.7071067811865478,2.2,0.5926547641093317,1.4,0.8144110179279557,0.8,1.854049621773916,1.6600000000000001,2.358204838943877,2.456000000000001,1.5139206332829807,0.7456640764992347,0.6638650104250187,0.2736367605731767,0.609463363879593,4.938000000000001,0.6271462936347687,1.3280812984859227,0.49784273009173335
Yw2vJUY1,CZECH 2,ROUND 2,2025-07-25,13:00,Jihlava,Taborsko,3.4,2.1,3.25,1.42,2.58,3.15,1.29,8.62,1.03,2.63,3.0,2.5,1.03,8.62,1.29,3.15,2.05,1.66,3.67,1.22,7.7,1.04,1.83,1.83,1.44,1.33,1.4,8.5,8.0,12.0,26.0,8.5,6.0,10.0,21.0,13.0,11.0,15.0,34.0,26.0,23.0,34.0,51.0,251.0,0.3802281368821293,0.3333333333333333,0.4,0.09572783594887714,0.8766666666666666,1.052,1.1406844106463878,1.2,0.9505703422053232,0.8333333333333334,0.1299999999999999,0.3700000000000001,0.5,-3.7189939731580397,10.481218144130922,-14.036243467926479,0.051999999999999956,0.12333333333333336,0.2,2.2,0.49792959773196943,1.8,0.4648111258522641,0.8,0.5590169943749472,1.0,1.2247448713915876,2.0599999999999996,1.1616810150200145,3.3560000000000003,1.3575863233317584,0.5872665898981688,0.41601303361144915,0.31327621327621336,0.6563760522580313,3.9859999999999998,0.4020300576145153,1.1357756357756357,0.3788108104418005,2.0,0.7071067811865476,1.4,0.8144110179279557,0.6,0.9128709291752789,0.8,1.8540496217739155,1.8719999999999999,1.4445485520440295,2.98,2.2698372053291522,0.4716834613149182,0.6810077185646682,0.4148905182398603,0.8181354063843581,3.3680000000000008,0.7079327530917884,0.9206373082014906,0.6312399899896564
QXlQtYQ8,CZECH 2,ROUND 2,2025-07-25,13:00,Brno,Sparta Prague B,1.91,2.5,7.0,1.27,3.32,2.43,1.47,5.81,1.09,1.4,4.5,5.5,1.02,13.0,1.2,3.92,1.66,2.05,2.72,1.38,4.84,1.13,1.91,1.8,1.13,1.17,2.63,15.0,17.0,34.0,67.0,7.5,9.5,19.0,41.0,7.0,8.5,21.0,41.0,9.5,12.0,26.0,51.0,351.0,0.7142857142857143,0.2222222222222222,0.18181818181818182,0.5625673243797882,0.3111111111111111,0.2545454545454545,3.2142857142857144,0.8181818181818182,3.928571428571429,1.2222222222222223,4.1,3.1,1.0,63.99665415548856,57.171458208587474,26.56505117707799,0.7454545454545454,0.6888888888888889,0.18181818181818182,2.2,0.4979295977319693,1.6,0.8385254915624215,0.6,0.9128709291752796,1.0,1.2247448713915896,1.568,1.199093228983046,4.7299999999999995,1.304364360608255,0.3452134071083155,0.7450116348539819,0.5352029615028127,0.4022030379749144,2.508,0.807213927035776,1.1166210885945436,0.6063727369551571,1.4,1.083267920578793,0.6,1.4907119849998605,0.8,1.0458250331675945,-0.2,-6.519202405202645,-1.22,-3.673992319620869,-0.14399999999999996,-18.18984515659735,0.25442372070779534,1.4299557993538115,0.7033163265306124,0.5801873436540187,1.6199999999999997,1.4186791429329284,0.4502618152524168,1.0643648228653564
