Id,League,Round,Date,Time,Home,Away,Odd_H_HT,Odd_D_HT,Odd_A_HT,Odd_Over05_HT,Odd_Under05_HT,Odd_Over15_HT,Odd_Under15_HT,Odd_Over25_HT,Odd_Under25_HT,Odd_H_FT,Odd_D_FT,Odd_A_FT,Odd_Over05_FT,Odd_Under05_FT,Odd_Over15_FT,Odd_Under15_FT,Odd_Over25_FT,Odd_Under25_FT,Odd_Over35_FT,Odd_Under35_FT,Odd_Over45_FT,Odd_Under45_FT,Odd_BTTS_Yes,Odd_BTTS_No,Odd_1X,Odd_12,Odd_X2,Odd_0x0,Odd_0x1,Odd_0x2,Odd_0x3,Odd_1x0,Odd_1x1,Odd_1x2,Odd_1x3,Odd_2x0,Odd_2x1,Odd_2x2,Odd_2x3,Odd_3x0,Odd_3x1,Odd_3x2,Odd_3x3,Odd_4x4,p_H,p_D,p_A,CV_Odds,H_D,H_A,D_H,D_A,A_H,A_D,DifAbs_HomeAway,DifAbs_HomeDraw,DifAbs_DrawAway,Angle_HomeAway,Angle_HomeDraw,Angle_DrawAway,DifPer_HomeAway,DifPer_HomeDraw,DifPer_DrawAway,Media_Ptos_H,CV_Ptos_H,Media_GM_H,CV_GM_H,Media_GS_H,CV_GS_H,Media_SG_H,CV_SG_H,Media_SG_H_01,CV_SG_H_01,Media_SG_H_02,CV_SG_H_02,Media_VG_H,CV_VG_H,Media_CG_H_00,CV_CG_H_00,Media_CG_H_01,CV_CG_H_01,Media_CG_H_02,CV_CG_H_02,Media_Ptos_A,CV_Ptos_A,Media_GM_A,CV_GM_A,Media_GS_A,CV_GS_A,Media_SG_A,CV_SG_A,Media_SG_A_01,CV_SG_A_01,Media_SG_A_02,CV_SG_A_02,Media_VG_A,CV_VG_A,Media_CG_A_00,CV_CG_A_00,Media_CG_A_01,CV_CG_A_01,Media_CG_A_02,CV_CG_A_02
xnPvnT2l,CZECH 2,ROUND 3,2025-07-30,12:00,Sparta Prague B,Slavia Prague B,4.33,2.4,2.3,1.25,3.41,2.32,1.51,5.33,1.11,3.75,3.7,1.73,1.01,15.0,1.17,4.23,1.61,2.12,2.58,1.42,4.41,1.16,1.62,2.2,1.91,1.25,1.22,15.0,9.5,10.0,15.0,15.0,7.5,8.5,13.0,23.0,13.0,13.0,21.0,41.0,29.0,29.0,41.0,151.0,0.26666666666666666,0.27027027027027023,0.5780346820809249,0.3764983876809476,1.0135135135135134,2.167630057803468,0.9866666666666667,2.138728323699422,0.4613333333333333,0.46756756756756757,2.02,0.04999999999999982,1.9700000000000002,-45.28505127758383,-1.4320961841646414,-44.567042652717696,1.1676300578034682,0.013513513513513466,1.1387283236994221,2.2,0.4979295977319691,1.4,0.8144110179279554,0.4,2.2360679774997894,1.0,1.224744871391589,1.7899999999999998,0.9656889580483526,5.8100000000000005,1.7636160404890058,0.33869453044375647,0.5865224652497586,0.4669806384092098,0.6526495983247983,2.49,0.6097940973375535,0.9621242868629627,0.659594694156186,0.8,1.629800601300662,1.2,1.0865337342004415,1.8,0.9938079899999067,-0.6,-3.8369548110737792,-2.7019999999999995,-2.0755278752865283,-0.15000000000000036,-45.6508488420532,0.46900584795321637,1.0421135777595525,0.5377419946784109,0.7988469670425575,3.0379999999999994,1.0469907081466308,0.7865475210900763,0.8804288717237453
6RGero2D,CZECH 2,ROUND 3,2025-07-30,12:30,Artis Brno,Jihlava,1.73,2.6,8.5,1.29,3.15,2.58,1.42,6.28,1.07,1.3,4.75,7.5,1.01,11.0,1.22,3.67,1.74,1.93,2.95,1.33,5.81,1.09,2.1,1.67,1.08,1.17,3.25,13.0,19.0,41.0,101.0,7.0,10.0,23.0,51.0,6.5,9.0,23.0,51.0,8.0,12.0,29.0,67.0,351.0,0.7692307692307692,0.21052631578947367,0.13333333333333333,0.6878034775465788,0.2736842105263158,0.17333333333333334,3.6538461538461537,0.6333333333333333,5.769230769230769,1.5789473684210527,6.2,3.45,2.75,72.12130340415867,59.8986954344003,53.9726266148964,0.8266666666666667,0.7263157894736842,0.36666666666666664,0.6,0.9128709291752776,0.6,0.9128709291752768,1.0,1.0,-0.4,-1.369306393762913,-0.9459999999999997,-1.3835590070596362,-1.0859999999999999,-1.3735144428981008,0.23483233873259451,0.9223425348109155,0.6407281670589656,0.5171812334201854,1.5219999999999998,0.931436226051465,0.4914751946405939,0.5881409683342264,0.8,0.5590169943749468,0.8,1.045825033167594,1.0,0.7071067811865495,-0.2,-2.2360679774997907,-0.5600000000000007,-2.2360679774997907,-0.42999999999999955,-2.236067977499785,0.429411568705851,0.9873767241957647,0.5383462391885161,0.7872861407539751,2.7459999999999996,0.9738688340688797,0.5585911090122474,0.7297555020113753
Qkr0XKF6,NORWAY 2,ROUND 15,2025-07-30,13:00,Skeid,Ranheim,3.5,2.38,2.75,1.25,3.41,2.35,1.52,5.33,1.11,3.1,3.5,2.15,1.01,15.0,1.18,4.49,1.62,2.26,2.47,1.5,4.49,1.18,1.53,2.38,1.67,1.29,1.36,15.0,10.0,12.0,21.0,13.0,7.0,9.0,15.0,19.0,12.0,12.0,21.0,34.0,23.0,26.0,34.0,126.0,0.3225806451612903,0.2857142857142857,0.46511627906976744,0.23774450357388255,0.8857142857142858,1.4418604651162792,1.129032258064516,1.627906976744186,0.6935483870967741,0.6142857142857142,0.9500000000000002,0.3999999999999999,1.35,-25.407718108948476,11.309932474020211,-34.01934998982646,0.4418604651162792,0.11428571428571425,0.6279069767441862,0.6,0.9128709291752785,1.0,0.0,2.2,0.7468943965979538,-1.2,-1.3693063937629166,-4.458,-1.4002289723356562,-2.262000000000001,-1.3840715620556172,0.5575162356831217,0.2290851852989331,0.2621340769042475,0.3318214599676386,4.296,0.43909535041530856,0.6310670384521238,0.06891638035711857,2.4,0.5590169943749477,2.4,0.6319062870042961,1.4,0.8144110179279561,1.0,1.4142135623730947,2.276000000000001,1.4867004350569017,2.7539999999999987,1.4125016568154236,0.9780596382078965,0.6205198288857983,0.23284761682851896,0.6265487922426873,5.994,0.5989922111269536,1.3975503462898466,0.5492012081858569
4zfiZtof,NORWAY 2,ROUND 15,2025-07-30,13:00,Odd,Stabaek,2.75,2.5,3.2,1.2,3.92,2.08,1.66,4.41,1.16,2.25,3.6,2.9,1.02,17.0,1.11,5.92,1.43,2.74,2.12,1.69,3.48,1.28,1.37,2.75,1.37,1.25,1.58,21.0,17.0,19.0,34.0,13.0,7.5,12.0,21.0,15.0,10.0,10.0,21.0,23.0,15.0,19.0,26.0,81.0,0.4444444444444444,0.2777777777777778,0.3448275862068966,0.23148147543461822,0.625,0.7758620689655172,1.6,1.2413793103448276,1.2888888888888888,0.8055555555555555,0.6499999999999999,1.35,0.7000000000000002,18.00416160591338,34.01934998982646,-19.29004621918874,0.22413793103448273,0.375,0.24137931034482765,1.8,0.6085806194501847,1.4,0.39123039821797617,0.8,1.0458250331675945,0.6,1.4907119849998591,1.0399999999999991,1.4733831776444613,2.55,1.5507560384075385,0.41018931975453715,0.6638018831613484,0.4450978203837129,0.433832712919092,2.772,0.5667536277472366,0.9709720817418453,0.25853846739049474,0.6,0.9128709291752728,1.0,0.7071067811865469,2.0,0.8660254037844384,-1.0,-1.7320508075688776,-3.1400000000000006,-1.884586262807507,-2.0840000000000005,-1.5451711339076089,0.4696070778037991,0.7685429365517605,0.4514642220524573,0.7216028692251012,3.0,0.7958224257542225,0.6885026737967916,0.4709576344577141
dAjqy3Gs,NORWAY 2,ROUND 15,2025-07-30,13:00,Moss,Sogndal,3.0,2.38,3.0,1.25,3.41,2.25,1.57,5.33,1.11,2.55,3.5,2.55,1.01,15.0,1.15,4.93,1.6,2.3,2.47,1.5,4.31,1.19,1.47,2.5,1.5,1.29,1.5,15.0,12.0,15.0,26.0,12.0,7.0,10.0,19.0,15.0,10.0,11.0,23.0,26.0,19.0,23.0,34.0,101.0,0.3921568627450981,0.2857142857142857,0.3921568627450981,0.19133119385935277,0.7285714285714285,1.0,1.3725490196078431,1.3725490196078431,1.0,0.7285714285714285,0.0,0.9500000000000002,0.9500000000000002,0.0,25.407718108948476,-25.407718108948476,0.0,0.27142857142857146,0.37254901960784326,1.8,0.9128709291752768,1.8,0.6085806194501846,1.8,0.9128709291752769,0.0,1.0,-0.4159999999999995,-13.488453947185924,0.8219999999999985,8.130209544914262,0.575781730943328,0.6640171594998748,0.3770309192497879,0.936558560018321,3.8379999999999996,0.6253376323334278,1.1325067681259235,0.5024096989036162,1.4,1.0832679205787934,1.8,0.8240220541217402,1.4,1.1952286093343938,0.4,5.184110338331928,0.242,26.114074381722816,1.5219999999999998,3.4278419717761897,0.7743400784936012,0.7130909404189756,0.3552079039237877,1.0601502773007978,5.178,0.7280962200115848,1.054327947378432,0.7535143793623182
xQ9CtPhK,NORWAY 2,ROUND 15,2025-07-30,13:00,Mjondalen,Asane,3.75,2.25,2.63,1.29,3.15,2.57,1.44,6.28,1.07,3.4,3.4,2.1,1.02,11.0,1.25,3.74,1.79,1.99,2.98,1.36,5.43,1.13,1.67,2.1,1.7,1.3,1.3,12.0,8.5,11.0,19.0,12.0,6.5,9.0,17.0,19.0,12.0,13.0,23.0,34.0,26.0,34.0,41.0,151.0,0.29411764705882354,0.29411764705882354,0.47619047619047616,0.2529961853752292,1.0,1.6190476190476188,1.0,1.6190476190476188,0.6176470588235294,0.6176470588235294,1.2999999999999998,0.0,1.2999999999999998,-33.02386755579664,0.0,-33.02386755579664,0.619047619047619,0.0,0.619047619047619,0.4,1.3693063937629093,1.0,0.7071067811865464,3.4,0.5733408438122919,-2.4,-1.045825033167595,-15.24,-1.6634382417311346,-4.313999999999999,-0.9171035496861968,0.5082293523469994,0.7303845602146268,0.41315989064291375,0.8360555158144232,3.5899999999999985,0.7567430546390801,0.6312858276743982,0.6197602154694531,0.8,1.6298006013006623,1.2,1.0865337342004417,1.8,0.24845199749997632,-0.6,-1.900292375165226,-1.8199999999999998,-2.2084734066927436,-1.254,-1.7475908713484891,0.771063233490979,1.1266737112215532,0.49848484848484836,0.950935547635817,7.35,1.300458951369246,0.7274242424242426,0.8676721140932321
pWMQIL0D,NORWAY 2,ROUND 15,2025-07-30,13:00,Lyn,Aalesund,3.25,2.3,2.88,1.27,3.32,2.47,1.48,5.81,1.09,2.88,3.4,2.3,1.01,13.0,1.19,4.31,1.71,2.1,2.67,1.45,4.93,1.15,1.54,2.25,1.57,1.3,1.4,13.0,10.0,13.0,23.0,12.0,7.0,9.5,17.0,17.0,11.0,12.0,23.0,29.0,21.0,26.0,41.0,126.0,0.3472222222222222,0.29411764705882354,0.4347826086956522,0.19240302786290364,0.8470588235294118,1.2521739130434784,1.1805555555555556,1.4782608695652175,0.798611111111111,0.676470588235294,0.5800000000000001,0.52,1.1,-16.172159015782555,14.574216198038739,-28.810793742973065,0.2521739130434783,0.15294117647058825,0.47826086956521746,1.4,1.0832679205787932,1.4,0.8144110179279554,1.6,0.5590169943749473,-0.2,-6.519202405202649,-0.10400000000000001,-21.70252163381648,-1.7499999999999996,-3.3197000110349304,0.39307359307359296,0.9549925195593776,0.537975912975913,0.6363928250764544,2.67,0.8931622369867677,0.9857835029242213,0.5501709141615361,0.6,0.9128709291752748,0.8,1.045825033167594,1.6,0.712609640686961,-0.8,-1.6298006013006663,-2.6500000000000004,-1.8168155648620001,-1.7300000000000004,-1.4579771891375986,0.21784946236559133,0.9948344859420033,0.65348738486447,0.5085739673384716,1.564,1.0313221935294445,0.6334246657593432,0.708520762870431
r7Q9M31l,NORWAY 2,ROUND 15,2025-07-30,13:00,Kongsvinger,Start,2.4,2.4,3.75,1.25,3.41,2.25,1.57,5.33,1.11,1.9,3.7,3.7,1.01,15.0,1.15,4.93,1.53,2.4,2.3,1.6,3.99,1.22,1.47,2.5,1.29,1.29,1.91,17.0,15.0,21.0,41.0,11.0,7.5,13.0,26.0,11.0,9.0,12.0,29.0,17.0,13.0,21.0,34.0,101.0,0.5263157894736842,0.27027027027027023,0.27027027027027023,0.33523564017462143,0.5135135135135135,0.5135135135135135,1.9473684210526319,1.0,1.9473684210526319,1.0,1.8000000000000003,1.8000000000000003,0.0,41.987212495816664,41.987212495816664,0.0,0.4864864864864865,0.4864864864864865,0.0,2.0,0.7071067811865478,2.4,0.4750730937913079,1.6,0.7126096406869611,0.8,2.404423007708917,1.4540000000000002,2.2942041086905283,3.1019999999999994,2.5671476572603504,0.5289079720294014,0.6052110723612332,0.32469075274640613,0.5745773155535875,3.9619999999999997,0.5272951451575054,1.5109204954631748,0.3690364751996278,1.8,0.6085806194501847,1.4,0.8144110179279561,0.6,1.490711984999859,0.8,1.6298006013006616,2.0499999999999994,1.6511672722939528,2.04,1.6298006013006614,0.5908167449489302,0.7384866627952992,0.3928572027297101,0.9025871463633581,3.920000000000001,0.7408178198950506,0.8858255641633523,0.6506371510970914
OIDyuCHF,NORWAY 2,ROUND 15,2025-07-30,13:00,Hodd,Egersund,2.75,2.38,3.4,1.27,3.32,2.47,1.48,5.81,1.09,2.2,3.8,2.8,1.02,13.0,1.22,3.99,1.71,2.1,2.67,1.45,4.93,1.15,1.54,2.25,1.4,1.25,1.67,15.0,12.0,17.0,29.0,10.0,7.5,11.0,21.0,12.0,9.0,13.0,26.0,21.0,17.0,23.0,41.0,151.0,0.45454545454545453,0.2631578947368421,0.35714285714285715,0.27555353756777584,0.5789473684210527,0.7857142857142858,1.727272727272727,1.3571428571428572,1.2727272727272725,0.7368421052631579,0.5999999999999996,1.5999999999999996,1.0,16.699244233993614,38.65980825409008,-26.56505117707799,0.21428571428571416,0.4210526315789473,0.35714285714285715,2.0,0.7071067811865477,2.0,0.6123724356957945,1.2,0.37267799624996495,0.8,1.629800601300662,1.844,1.8921375290482756,2.816,1.6032320811516048,0.8277470819386668,0.6951838994270915,0.32019322758625723,1.1992317601696305,6.172,0.7316675435945366,1.1860292315150796,0.5403170148787693,1.4,1.083267920578793,1.8,0.9128709291752769,1.4,0.3912303982179756,0.4,3.791437722025776,0.78,7.686108613253335,0.9540000000000001,3.2286272407046486,0.8826535626535627,0.8901380194718675,0.35659373659373655,1.0536345190784875,5.860000000000001,0.8938787435354599,1.0395544995544994,0.8207227581757889
pCSnp7X0,CZECH 2,ROUND 3,2025-07-30,13:00,Taborsko,Vlasim,2.5,2.2,4.5,1.38,2.72,2.72,1.38,7.7,1.04,1.85,3.3,3.75,1.01,9.56,1.27,3.32,1.93,1.74,3.41,1.25,6.75,1.06,1.83,1.83,1.22,1.3,1.8,10.0,11.0,21.0,41.0,7.0,6.5,13.0,34.0,9.0,9.0,15.0,41.0,15.0,15.0,29.0,51.0,251.0,0.5405405405405405,0.30303030303030304,0.26666666666666666,0.3346824945754265,0.5606060606060607,0.49333333333333335,1.7837837837837835,0.88,2.0270270270270268,1.1363636363636365,1.9,1.4499999999999997,0.4500000000000002,43.53119928561418,35.94211187138234,12.680383491819825,0.5066666666666666,0.43939393939393934,0.12000000000000005,1.2,1.3693063937629155,1.0,0.7071067811865474,1.2,1.0865337342004415,-0.2,-8.215838362577491,-0.36600000000000027,-8.061859585820526,-0.72,-9.126939376184291,0.24761904761904763,0.8316057042476793,0.6209834719228005,0.42370265666545065,1.7440000000000002,0.7806761317117107,0.7854502342374825,0.4601919578828007,1.0,1.224744871391589,1.0,1.224744871391589,1.2,0.9128709291752768,-0.2,-7.416198487095664,-0.7299999999999999,-8.788714850638845,-0.4580000000000002,-5.673840314269046,0.5906836808797592,1.2199902841151853,0.5092603303129619,0.8888749248751219,4.25,1.2125069114774658,0.6360346567776908,0.9352390644038987
