Id,League,Round,Date,Time,Home,Away,Odd_H_HT,Odd_D_HT,Odd_A_HT,Odd_Over05_HT,Odd_Under05_HT,Odd_Over15_HT,Odd_Under15_HT,Odd_Over25_HT,Odd_Under25_HT,Odd_H_FT,Odd_D_FT,Odd_A_FT,Odd_Over05_FT,Odd_Under05_FT,Odd_Over15_FT,Odd_Under15_FT,Odd_Over25_FT,Odd_Under25_FT,Odd_Over35_FT,Odd_Under35_FT,Odd_Over45_FT,Odd_Under45_FT,Odd_BTTS_Yes,Odd_BTTS_No,Odd_1X,Odd_12,Odd_X2,Odd_0x0,Odd_0x1,Odd_0x2,Odd_0x3,Odd_1x0,Odd_1x1,Odd_1x2,Odd_1x3,Odd_2x0,Odd_2x1,Odd_2x2,Odd_2x3,Odd_3x0,Odd_3x1,Odd_3x2,Odd_3x3,Odd_4x4,Goals_H_HT,Goals_A_HT,Goals_H_FT,Goals_A_FT,Goals_Min_H,Goals_Min_A,xG_H,xG_A,p_H,p_D,p_A,CV_Odds,H_D,H_A,D_H,D_A,A_H,A_D,DifAbs_HomeAway,DifAbs_HomeDraw,DifAbs_DrawAway,Angle_HomeAway,Angle_HomeDraw,Angle_DrawAway,DifPer_HomeAway,DifPer_HomeDraw,DifPer_DrawAway,Media_Ptos_H,Media_Ptos_A,CV_Ptos_H,CV_Ptos_A,Media_GM_H,Media_GM_A,CV_GM_H,CV_GM_A,Media_GS_H,Media_GS_A,CV_GS_H,CV_GS_A,Media_SG_H,Media_SG_A,CV_SG_H,CV_SG_A,Media_SG_H_01,Media_SG_A_01,CV_SG_H_01,CV_SG_A_01,Media_SG_H_02,Media_SG_A_02,CV_SG_H_02,CV_SG_A_02,Media_VG_H,Media_VG_A,CV_VG_H,CV_VG_A,Media_CG_H_00,Media_CG_A_00,CV_CG_H_00,CV_CG_A_00,Media_CG_H_01,Media_CG_A_01,CV_CG_H_01,CV_CG_A_01,Media_CG_H_02,Media_CG_A_02,CV_CG_H_02,CV_CG_A_02
OEP4KpYj,SAUDI ARABIA 2,ROUND 18,2025-01-21,09:40,Al Bukiryah,Al Adalah,3.45,1.98,3.05,1.54,2.35,0.0,0.0,0.0,0.0,2.82,2.92,2.55,0.0,0.0,1.39,2.75,2.2,1.6,3.9,1.21,0.0,0.0,1.78,1.83,1.5,1.34,1.42,7.7,7.7,12.5,29.0,7.6,5.7,9.5,22.0,13.5,10.5,14.0,32.0,35.0,28.0,37.0,70.0,600.0,0,2,0,2,[],"[6, 45]",0,0,0.3546099290780142,0.3424657534246575,0.3921568627450981,0.06926358127843472,0.9657534246575342,1.1058823529411765,1.0354609929078014,1.1450980392156864,0.9042553191489362,0.8732876712328766,0.27,0.10000000000000009,0.3700000000000001,-7.688447769902874,2.86240522611175,-10.481218144130922,0.10588235294117648,0.034246575342465786,0.14509803921568631,1.8,1.2,0.9128709291752769,0.9128709291752767,1.2,1.8,0.6972166887783964,0.9938079899999065,0.8,1.6,1.0458250331675945,0.7126096406869612,0.4,0.2,3.3541019662496843,5.4772255750516585,0.316,0.17199999999999854,13.348384857530847,10.89851905927008,1.9780000000000002,1.8200000000000003,1.9151141697276859,3.3431706870461015,0.41414959309696153,0.6260619610348133,0.7704036898723099,1.0296398718484354,0.4415942919647654,0.4747148952385845,0.7858772491163459,1.0114981685009297,3.232,5.074,0.7286572307441236,0.9660569863156749,0.8048924317334935,1.114594871559132,0.549568125998623,0.8100821691752804
jLHjrlQc,SAUDI ARABIA 2,ROUND 18,2025-01-21,09:50,Al Taee,Al Najma,2.4,2.07,4.5,1.45,2.6,2.55,1.45,0.0,0.0,1.83,3.35,4.05,0.0,0.0,1.25,3.55,1.79,1.92,2.9,1.35,0.0,0.0,1.62,2.02,1.21,1.27,1.93,10.5,12.0,23.0,65.0,8.0,6.6,13.5,37.0,9.75,8.0,13.0,40.0,16.5,13.5,22.0,55.0,400.0,0,2,0,3,[],"[34, 39, 90]",0,0,0.5464480874316939,0.29850746268656714,0.2469135802469136,0.3688926167356856,0.5462686567164179,0.4518518518518519,1.830601092896175,0.8271604938271605,2.2131147540983607,1.208955223880597,2.2199999999999998,1.52,0.6999999999999997,47.984282143593376,37.23483398157467,19.290046219188728,0.5481481481481482,0.45373134328358206,0.17283950617283944,2.6,0.8,0.3440104580768909,1.629800601300662,2.6,0.8,0.5832981110808888,1.045825033167594,0.6,1.6,0.9128709291752756,0.5590169943749473,2.0,-0.8,1.0000000000000004,-1.629800601300662,3.1880000000000006,-2.1020000000000003,1.006014670379521,-1.3990335903968407,11.139999999999999,-1.9119999999999997,1.0018049844132593,-2.2537120048508448,0.5050416503952031,0.1903213317847464,0.4843137261962848,1.0607253590950367,0.28439365919416076,0.6746194915929556,0.44520782015088034,0.485370431843196,4.268,1.4820000000000007,0.5413268709274,1.0379350541368086,1.5967055606989486,0.6436213124530452,0.4886965901582561,0.7155992821413165
Cz6atSfA,SAUDI ARABIA 2,ROUND 18,2025-01-21,10:00,Neom SC,Abha,2.0,2.22,6.0,1.38,2.57,2.45,1.49,0.0,0.0,1.47,3.95,6.3,0.0,0.0,1.23,3.7,1.73,1.99,2.8,1.38,0.0,0.0,1.83,1.78,1.11,1.21,2.6,11.0,16.5,40.0,150.0,6.8,7.8,19.5,70.0,6.9,8.0,17.5,65.0,10.25,11.75,26.0,80.0,700.0,2,0,2,2,"[43, 45]","[48, 72]",0,0,0.6802721088435374,0.2531645569620253,0.15873015873015872,0.6182486935495128,0.3721518987341772,0.23333333333333334,2.687074829931973,0.626984126984127,4.285714285714286,1.5949367088607593,4.83,2.4800000000000004,2.3499999999999996,67.50659698501967,51.11550356628541,49.60009566626328,0.7666666666666667,0.6278481012658229,0.37301587301587297,2.2,0.6,0.4979295977319692,2.2360679774997894,1.6,0.4,0.7126096406869612,1.3693063937629146,0.6,2.0,1.4907119849998598,0.6123724356957945,1.0,-1.6,0.9999999999999998,-1.045825033167595,1.454,-4.9179999999999975,1.0543757186283575,-0.9269412733448288,7.65,-3.9599999999999995,0.9643568810940146,-1.2354847981503314,0.27852938089454665,0.18371212121212122,0.9055293005421016,1.481275055193345,0.5281570647183296,0.7400966183574879,0.6845354413588612,0.49733592090479983,2.584,1.334,0.778790285058984,1.5246683427196337,1.1497480702665543,0.3844811093258298,0.4498927725116069,0.7051962572328027
EDJ8U316,EGYPT 1,ROUND 9,2025-01-21,11:00,El Gouna,National Bank Egypt,4.05,1.75,3.45,1.7,2.05,3.9,1.22,8.5,1.04,3.25,2.6,2.57,1.17,4.45,1.7,2.05,3.0,1.34,5.6,1.11,9.25,1.03,2.3,1.55,1.5,1.42,1.34,4.45,5.4,10.5,30.0,6.5,5.5,11.0,32.0,15.0,12.5,21.0,60.0,50.0,40.0,65.0,150.0,101.0,1,1,1,2,[12],"[35, 59]",1.68,1.27,0.3076923076923077,0.3846153846153846,0.38910505836575876,0.13689934681620952,1.25,1.2645914396887161,0.8,1.011673151750973,0.7907692307692307,0.9884615384615384,0.6800000000000002,0.6499999999999999,0.03000000000000025,-18.778033222445544,-18.00416160591338,-0.859372243644688,0.264591439688716,0.24999999999999994,0.01167315175097286,1.4,1.4,1.0832679205787932,1.0832679205787932,0.6,1.0,1.4907119849998596,0.7071067811865478,0.6,1.2,0.9128709291752789,1.3693063937629155,0.0,-0.2,1.0,-6.519202405202648,-0.7000000000000007,-1.8599999999999999,-5.278228289639522,-3.123049744082219,0.3300000000000002,0.14399999999999985,8.332203780195881,20.098054866418806,0.18908939622445264,0.4487945197856978,1.4460401050755067,0.8129570234362207,0.7122410546139359,0.41243386243386243,0.5562536782575499,0.8365292802515433,1.4899999999999998,3.6,1.417839838510093,0.7624987350728221,0.45614283877506256,0.6731342244500139,1.0725841938012979,0.46745362850644967
IoQaWPWg,EGYPT 1,ROUND 9,2025-01-21,11:00,Ghazl El Mahallah,Haras El Hodood,2.8,1.78,5.3,1.65,2.1,3.7,1.24,8.0,1.05,2.07,2.62,4.65,1.17,4.45,1.65,2.1,2.92,1.36,5.4,1.12,9.0,1.03,2.32,1.53,1.2,1.42,1.75,4.45,8.25,24.0,100.0,4.8,5.5,17.0,70.0,8.25,9.5,21.0,90.0,20.0,23.0,50.0,175.0,101.0,0,0,0,1,[],[82],0.62,0.27,0.48309178743961356,0.38167938931297707,0.2150537634408602,0.43648036703085247,0.7900763358778625,0.44516129032258056,1.2657004830917875,0.5634408602150538,2.246376811594203,1.7748091603053435,2.5800000000000005,0.5500000000000003,2.0300000000000002,52.21737915902922,15.376251248826193,45.426511572114286,0.5548387096774194,0.2099236641221375,0.43655913978494626,0.8,0.8,1.629800601300662,1.629800601300662,0.8,1.2,1.369306393762915,0.9128709291752768,1.8,1.8,0.9128709291752769,0.4648111258522643,-1.0,-0.6,-1.8708286933869704,-1.9002923751652305,-4.499999999999999,-4.83,-1.8003600462952671,-1.2599581267225772,-1.964,-0.6520000000000004,-2.077585251284387,-3.9542215325888317,0.27388387693731203,0.6386624562434212,1.3842799766264142,1.0397442537861183,0.6767025089605735,0.4746853146853146,0.6549660580533575,1.019483415945839,2.1399999999999997,6.959999999999999,1.397813447906113,1.2134469203299276,0.5604608701645869,0.7136124892057095,1.0295183336900604,0.7937264883152778
nwG39rac,SAUDI ARABIA 1,ROUND 16,2025-01-21,11:50,Al Khaleej,Al Nassr,6.0,2.5,1.83,1.29,3.5,2.25,1.57,4.5,1.17,7.0,4.75,1.4,1.03,10.5,1.17,4.5,1.53,2.38,2.25,1.57,4.0,1.22,1.8,1.91,2.75,1.17,1.08,17.0,9.0,8.0,9.5,21.0,9.5,9.0,11.0,41.0,21.0,17.0,23.0,67.0,41.0,41.0,51.0,151.0,0,0,1,3,[80],"[65, 81, 90]",1.49,1.84,0.14285714285714285,0.21052631578947367,0.7142857142857143,0.6428779679790761,1.4736842105263157,5.0,0.6785714285714286,3.3928571428571432,0.19999999999999998,0.29473684210526313,5.6,2.25,3.35,-70.3461759419467,-48.366460663429805,-59.162168055312755,4.0,0.47368421052631576,2.3928571428571432,1.8,1.6,0.9128709291752768,0.838525491562421,2.2,1.6,0.7468943965979538,0.5590169943749473,1.4,1.4,0.9583148474999098,0.8144110179279554,0.8,0.2,3.579455265819088,4.183300132670378,0.9319999999999998,0.13800000000000026,9.7986619398231,10.882890382962866,5.476000000000001,1.8639999999999972,1.9224801183341924,2.284959354756061,0.8456091595361725,0.29104000574588806,1.068674523820525,0.5086497831290554,0.3539724472623381,0.5077062127999081,1.083126649360599,0.49467537949621526,8.052,2.43,1.256618093263919,0.4972276610520303,1.2886384094555985,1.1339185394436413,0.67762113425077,0.41132715138068976
6JfUfqp4,SAUDI ARABIA 1,ROUND 16,2025-01-21,12:10,Al Riyadh,Al Taawon,3.1,1.95,3.6,1.5,2.5,3.4,1.3,8.0,1.06,2.45,3.1,3.1,1.07,7.5,1.4,2.75,2.25,1.62,4.0,1.22,7.5,1.07,1.91,1.8,1.36,1.36,1.53,7.5,8.5,15.0,29.0,7.0,6.0,12.0,26.0,11.0,10.0,17.0,41.0,23.0,21.0,34.0,51.0,800.0,0,0,1,0,[90],[],1.57,0.07,0.4081632653061224,0.3225806451612903,0.3225806451612903,0.13015410692714105,0.7903225806451614,0.7903225806451614,1.2653061224489794,1.0,1.2653061224489794,1.0,0.6499999999999999,0.6499999999999999,0.0,18.00416160591338,18.00416160591338,0.0,0.20967741935483866,0.20967741935483866,0.0,1.0,1.4,1.2247448713915892,1.083267920578793,0.8,1.2,1.369306393762915,1.0865337342004415,1.0,1.0,0.7071067811865477,1.0000000000000002,-0.2,0.2,-4.183300132670379,9.617692030835672,-1.9999999999999993,0.270000000000001,-2.3251344047172853,43.85441684190082,-0.166,0.4219999999999997,-7.838921246671072,8.605655047863134,0.3667273831208257,0.5961712073364378,1.4107670200747129,1.3447616167612304,0.6705882352941177,0.5508098891730605,0.6735749254956017,0.7990556295212671,2.352,4.869999999999999,1.4100988209367675,1.4842317515569943,0.5315730837789661,0.7717385695697043,1.1100342512554904,0.8212577347228595
2mgzLYwR,EUROPA LEAGUE,LEAGUE PHASE ,2025-01-21,12:30,Galatasaray,Dyn. Kyiv,1.53,3.2,9.0,1.18,4.5,1.88,1.98,3.75,1.25,1.2,7.5,12.0,1.01,26.0,1.08,8.0,1.29,3.75,1.73,2.1,2.63,1.5,1.75,2.0,1.05,1.1,4.33,26.0,41.0,51.0,151.0,13.0,15.0,34.0,67.0,8.5,10.0,21.0,51.0,8.5,10.0,21.0,51.0,201.0,2,1,3,3,"[6, 21, 53]","[44, 68, 81]",3.21,0.98,0.8333333333333334,0.13333333333333333,0.08333333333333333,0.7862235356532664,0.16,0.09999999999999999,6.25,0.625,10.0,1.6,10.8,6.3,4.5,79.50852298766841,72.38742215707619,66.03751102542182,0.9,0.84,0.375,2.6,1.0,0.34401045807689107,1.2247448713915887,2.8,1.2,0.29880715233359834,1.8066236157232334,2.0,1.2,0.35355339059327384,0.9128709291752765,0.8,0.0,0.559016994374943,1.0,1.22,-8.248,0.6125918257380154,-1.9908266983460374,4.82,11.766,0.6638031567764937,2.4853310819145986,0.49558039018140876,0.09027777777777778,0.608291109902437,1.5288159164885975,0.27775679188294716,0.7696678671468588,0.42223843316302284,0.47252489798140396,4.154,1.4840000000000004,0.402712037684214,1.7361438428938494,1.75459118417645,0.8230257366104337,0.2271429924533203,1.4781265839651887
z3UZI6W0,CYPRUS 1,ROUND 19,2025-01-21,14:00,Omonia Aradippou,Omonia 29th May,2.62,2.12,3.85,1.4,2.82,2.67,1.44,6.0,1.11,2.1,3.3,3.45,1.07,7.3,1.33,3.15,1.98,1.78,3.35,1.3,5.9,1.11,1.78,1.93,1.33,1.31,1.75,7.3,9.5,19.5,50.0,7.2,6.6,12.5,35.0,10.75,9.25,15.5,45.0,21.0,18.5,30.0,75.0,700.0,0,0,1,0,[65],[],0,0,0.47619047619047616,0.30303030303030304,0.2898550724637681,0.2508245523211651,0.6363636363636365,0.6086956521739131,1.5714285714285712,0.9565217391304347,1.6428571428571428,1.0454545454545456,1.35,1.1999999999999997,0.15000000000000036,34.01934998982646,30.963756532073518,4.289153328819029,0.391304347826087,0.3636363636363636,0.04347826086956532,1.4,0.8,1.0832679205787932,1.629800601300662,1.6,0.6,0.7126096406869611,0.912870929175277,1.6,1.8,1.2960275845829823,0.8240220541217403,0.0,-1.2,1.0,-1.6029486718059454,-3.2060000000000004,-15.063999999999998,-2.808010567690295,-1.7988850002004297,0.8039999999999997,-1.7439999999999998,4.17158876128121,-1.5586503582634839,0.8391201606667569,0.2833236264802951,0.9983856557138866,0.9679618680469558,0.35905639381258575,0.5734006846048215,1.063825755777254,0.6871770338501898,8.044,2.1940000000000004,1.30176951755582,0.9697890093239516,0.9387735302855462,0.4070408440945254,0.6039565631597955,0.8028715394017341
Ia5YpPom,EGYPT 1,ROUND 9,2025-01-21,14:00,El Ismaily,Smouha,4.25,1.83,3.05,1.6,2.2,3.45,1.27,7.6,1.05,3.5,2.7,2.37,1.14,4.9,1.57,2.25,2.67,1.42,4.85,1.15,8.25,1.04,2.12,1.65,1.57,1.4,1.31,4.9,5.8,10.25,25.0,7.1,5.5,9.75,24.0,16.5,13.0,18.0,45.0,55.0,40.0,65.0,120.0,101.0,0,0,1,0,[68],[],0.56,1.20,0.2857142857142857,0.37037037037037035,0.42194092827004215,0.20340568692939107,1.2962962962962963,1.4767932489451476,0.7714285714285715,1.139240506329114,0.6771428571428572,0.8777777777777778,1.13,0.7999999999999998,0.33000000000000007,-29.46644827512009,-21.801409486351808,-9.369385096487484,0.47679324894514763,0.2962962962962962,0.13924050632911394,1.4,1.4,0.63887656499994,1.0832679205787932,1.0,1.0,0.7071067811865461,1.2247448713915887,0.8,1.0,1.045825033167594,1.0000000000000007,0.2,0.0,2.236067977499797,1.0,0.4499999999999996,-3.0500000000000003,2.2360679774997823,-3.3073338815311137,0.7399999999999997,0.7860000000000004,2.2360679774997796,5.906430142996852,0.2817340046255709,0.28787669560972196,0.6761515990521192,1.1044131262452768,0.49169761277893437,0.5916184026849625,0.6180166533201377,0.6585178292712286,2.4059999999999997,2.36,0.6737886137096081,1.1747876579907623,0.7215577416489642,0.6786731894026518,0.5175245853058101,0.9609994452979604
