Id,League,Round,Date,Time,Home,Away,Odd_H_HT,Odd_D_HT,Odd_A_HT,Odd_Over05_HT,Odd_Under05_HT,Odd_Over15_HT,Odd_Under15_HT,Odd_Over25_HT,Odd_Under25_HT,Odd_H_FT,Odd_D_FT,Odd_A_FT,Odd_Over05_FT,Odd_Under05_FT,Odd_Over15_FT,Odd_Under15_FT,Odd_Over25_FT,Odd_Under25_FT,Odd_Over35_FT,Odd_Under35_FT,Odd_Over45_FT,Odd_Under45_FT,Odd_BTTS_Yes,Odd_BTTS_No,Odd_1X,Odd_12,Odd_X2,Odd_0x0,Odd_0x1,Odd_0x2,Odd_0x3,Odd_1x0,Odd_1x1,Odd_1x2,Odd_1x3,Odd_2x0,Odd_2x1,Odd_2x2,Odd_2x3,Odd_3x0,Odd_3x1,Odd_3x2,Odd_3x3,Odd_4x4,Goals_H_HT,Goals_A_HT,Goals_H_FT,Goals_A_FT,Goals_Min_H,Goals_Min_A,xG_H,xG_A,p_H,p_D,p_A,CV_Odds,H_D,H_A,D_H,D_A,A_H,A_D,DifAbs_HomeAway,DifAbs_HomeDraw,DifAbs_DrawAway,Angle_HomeAway,Angle_HomeDraw,Angle_DrawAway,DifPer_HomeAway,DifPer_HomeDraw,DifPer_DrawAway,Media_Ptos_H,Media_Ptos_A,CV_Ptos_H,CV_Ptos_A,Media_GM_H,Media_GM_A,CV_GM_H,CV_GM_A,Media_GS_H,Media_GS_A,CV_GS_H,CV_GS_A,Media_SG_H,Media_SG_A,CV_SG_H,CV_SG_A,Media_SG_H_01,Media_SG_A_01,CV_SG_H_01,CV_SG_A_01,Media_SG_H_02,Media_SG_A_02,CV_SG_H_02,CV_SG_A_02,Media_VG_H,Media_VG_A,CV_VG_H,CV_VG_A,Media_CG_H_00,Media_CG_A_00,CV_CG_H_00,CV_CG_A_00,Media_CG_H_01,Media_CG_A_01,CV_CG_H_01,CV_CG_A_01,Media_CG_H_02,Media_CG_A_02,CV_CG_H_02,CV_CG_A_02
vqwAe2p7,ARGENTINA COPA,ROUND 6,2024-02-20,00:30,Belgrano,Sarmiento Junin,2.75,1.83,6.0,1.67,2.1,4.33,1.2,15.0,1.03,1.85,3.0,5.25,1.13,6.0,1.62,2.2,3.1,1.36,6.5,1.11,15.0,1.03,2.63,1.44,1.17,1.36,1.91,5.5,9.0,23.0,51.0,4.75,6.5,19.0,51.0,7.0,10.0,23.0,67.0,15.0,21.0,41.0,101.0,0.0,3,1,4,1,"[29, 31, 40, 71]",[25],1.88,0.36,0.5405405405405405,0.3333333333333333,0.19047619047619047,0.5136839389148817,0.6166666666666667,0.3523809523809524,1.6216216216216215,0.5714285714285714,2.8378378378378377,1.75,3.4,1.15,2.25,59.53445508054013,29.89890183861456,48.366460663429805,0.6476190476190476,0.3833333333333333,0.42857142857142855,0.8,1.0,1.6298006013006618,1.224744871391589,1.2,0.4,1.3693063937629153,1.3693063937629142,1.6,1.0,0.5590169943749473,1.224744871391589,-0.4,-0.6,-5.477225575051661,-2.527625148017183,-0.7580000000000005,-1.5200000000000007,-7.3122865890618565,-3.7438343819540636,-1.65,-1.6600000000000001,-4.332167675388016,-2.2295668211987185,0.3538763348324172,0.2450355938553765,1.5175233230225378,1.3711086845908644,0.6201993254590439,0.6633540372670808,0.620410517641261,0.6951072739044292,2.9,2.55,1.508475855116574,1.3802306055198474,0.8210997661929607,0.3102240271805489,0.9894472090735013,0.7942005451591164
M7r5drV0,ARGENTINA COPA,ROUND 6,2024-02-20,00:30,Union de Santa Fe,Platense,3.0,1.83,5.0,1.67,2.1,4.33,1.2,15.0,1.03,2.15,3.0,4.0,1.14,5.5,1.67,2.1,3.1,1.36,7.0,1.1,17.0,1.03,2.5,1.5,1.22,1.36,1.67,5.5,7.5,17.0,41.0,5.0,6.5,15.0,41.0,8.0,11.0,23.0,51.0,19.0,23.0,41.0,101.0,0.0,0,0,0,0,[],[],0.68,1.19,0.46511627906976744,0.3333333333333333,0.25,0.3036108061877399,0.7166666666666667,0.5375,1.3953488372093024,0.75,1.8604651162790697,1.3333333333333333,1.85,0.8500000000000001,1.0,42.76882539196875,23.025492008528037,26.56505117707799,0.4625,0.2833333333333334,0.25,1.0,1.2,1.2247448713915892,1.3693063937629153,0.4,0.8,1.3693063937629137,1.369306393762914,0.8,1.8,1.6298006013006618,0.6085806194501845,-0.4,-1.0,-2.8504385627478426,-2.0,-1.3960000000000001,-3.838000000000001,-2.330429715931743,-1.9926247446638403,-0.8999999999999997,-2.104,-3.8473977095957417,-2.09685507900961,0.1267056530214425,0.33133253301320525,1.4016051660221969,1.369546046948111,0.760060975609756,0.6563492063492063,0.43989238760098626,0.7169435354318897,1.0500000000000003,2.84,1.4230050283318036,1.3695327366234076,0.4031982290293227,0.5411137237929268,0.6769726889872043,1.0122745530598238
dtydzOe4,COLOMBIA 1,APERTURA ,2024-02-20,01:20,Bucaramanga,Dep. Pasto,2.75,1.95,4.75,1.57,2.25,3.75,1.25,11.0,1.05,2.0,3.25,4.0,1.1,7.0,1.5,2.5,2.6,1.48,5.5,1.14,13.0,1.04,2.2,1.62,1.22,1.33,1.8,6.5,8.5,19.0,41.0,5.5,6.5,15.0,41.0,8.0,9.5,21.0,51.0,17.0,21.0,41.0,81.0,1250.0,0,0,1,0,[90],[],1.17,0.87,0.5,0.3076923076923077,0.25,0.32768528791843626,0.6153846153846154,0.5,1.625,0.8125,2.0,1.2307692307692308,2.0,1.25,0.75,45.0,32.005383208083494,20.556045219583464,0.5,0.38461538461538464,0.1875,1.2,0.8,0.9128709291752768,1.629800601300663,1.0,0.4,0.7071067811865475,1.3693063937629115,1.0,1.0,1.2247448713915892,0.7071067811865458,0.0,-0.6,1.0,-1.9002923751652288,-0.16000000000000023,-4.299999999999999,-10.47551087656345,-2.0078772670469847,0.30600000000000005,-1.01,8.351051265735391,-1.8244438154575202,0.30619422728018736,0.18907563025210075,0.8454779250080591,1.4358719981466712,0.5159846081870706,0.7141408654716639,0.5795657983847217,0.5561034914607408,2.396,1.5760000000000007,0.825156979957021,1.4901214412284016,0.7055858869812359,0.3148482105136099,0.52173746519641,0.9604628152112853
4vhLe9e3,AUSTRALIA 1,ROUND 12,2024-02-20,05:00,Melbourne Victory,Western United,1.91,2.63,5.5,1.22,4.0,2.1,1.67,4.5,1.18,1.44,4.5,6.5,1.03,17.0,1.14,5.5,1.48,2.6,2.1,1.73,3.75,1.29,1.62,2.2,1.11,1.18,2.63,19.0,23.0,41.0,67.0,11.0,9.5,19.0,41.0,9.0,8.5,15.0,41.0,11.0,11.0,19.0,41.0,126.0,0,0,2,1,"[90, 90]",[60],1.84,0.19,0.6944444444444444,0.2222222222222222,0.15384615384615385,0.6145749428649299,0.32,0.22153846153846152,3.125,0.6923076923076923,4.513888888888889,1.4444444444444444,5.0600000000000005,3.06,2.0,68.4332476842834,56.831579178740526,45.0,0.7784615384615385,0.68,0.3076923076923077,1.6,0.2,0.8385254915624214,2.236067977499795,1.4,1.0,0.8144110179279554,1.4142135623730956,0.6,3.0,0.9128709291752776,0.3333333333333335,0.8,-2.0,2.053959590644373,-0.7071067811865471,1.72,-7.779999999999999,1.8692561200652231,-0.7954834140664636,1.9599999999999995,-3.732,3.78834690353955,-0.672114180550406,0.38695340501792114,0.4996750292473678,0.9402067349214381,1.3697523673096534,0.5096039762706429,0.6472108843537414,0.6389565497886173,0.7466570121152439,2.7239999999999993,3.470000000000001,0.9063816433712638,1.3956728002733478,0.9923311256644591,0.6511093668236526,0.5295055585984493,1.1032171582350203
YTvlGEMn,SAUDI ARABIA 2,ROUND 22,2024-02-20,09:55,Al Arabi,Al Safa,2.1,2.2,5.4,1.41,2.7,2.5,1.48,0.0,0.0,1.57,3.8,5.3,0.0,0.0,1.23,3.35,1.72,2.0,2.62,1.37,0.0,0.0,1.72,1.88,1.14,1.22,2.32,11.25,14.5,32.0,100.0,7.3,7.5,17.0,55.0,7.8,7.9,16.0,55.0,11.75,12.0,24.0,70.0,500.0,0,0,0,1,[],[75],0,0,0.6369426751592356,0.2631578947368421,0.18867924528301888,0.5277042057405574,0.41315789473684217,0.29622641509433967,2.4203821656050954,0.7169811320754716,3.3757961783439487,1.3947368421052633,3.7299999999999995,2.2299999999999995,1.5,61.800100838839036,48.11230860920547,36.86989764584402,0.7037735849056603,0.5868421052631578,0.2830188679245283,2.4,1.4,0.5590169943749475,1.083267920578793,2.2,1.2,0.4979295977319691,0.37267799624996495,0.6,1.6,1.4907119849998598,0.9478594305064437,1.6,-0.4,1.0458250331675945,-4.183300132670378,4.029999999999999,-3.2159999999999997,1.0832594235463266,-2.5250408540278197,4.598000000000001,-0.3580000000000001,1.1010085167689903,-8.095823119764736,0.8008836696429716,0.6241713492984726,0.5810378575136226,0.24462715475335878,0.2612272673131169,0.2273984161045,0.6420670435152743,0.29689840324146416,5.374,4.698,0.5880628935823488,0.2698345946479557,1.3147249135088601,0.7317497495684954,0.4129209920816839,0.34545079459120387
69B5lV5j,EGYPT 2,RELEGATION GROUP ,2024-02-20,10:00,Abu Qir Semad,Nogoom FC,2.27,1.93,6.0,1.52,2.12,0.0,0.0,0.0,0.0,1.6,3.3,5.5,0.0,0.0,1.47,2.32,2.45,1.47,0.0,0.0,0.0,0.0,2.35,1.47,1.13,1.27,2.22,6.5,8.75,23.0,90.0,4.15,5.9,16.0,60.0,5.2,7.5,19.0,70.0,9.25,13.0,35.0,120.0,0.0,0,0,1,0,[66],[],0,0,0.625,0.30303030303030304,0.18181818181818182,0.5640388221562487,0.4848484848484849,0.29090909090909095,2.0624999999999996,0.6,3.4375,1.6666666666666667,3.9,1.6999999999999997,2.2,62.850318302216834,40.364536573097354,47.72631099390627,0.7090909090909091,0.5151515151515151,0.4,1.0,0.6,1.2247448713915892,2.23606797749979,0.6,1.0,1.4907119849998598,1.0,1.0,1.4,1.4142135623730951,0.8144110179279558,-0.4,-0.4,-4.183300132670376,-3.3541019662496834,-1.0479999999999996,-1.7899999999999991,-3.4761543365485315,-3.7435065968151093,-1.3080000000000003,-0.744,-5.108402277741427,-3.006258045786171,0.18497232865048957,0.5621519379212039,1.3745563068784714,1.0242975027216725,0.7215970961887477,0.49802469135802474,0.5298120463184378,0.9289860815856675,1.3400000000000003,4.37,1.3897438026250486,1.0498171508643745,0.5295638630504458,0.6090524127914256,0.8562707416848108,0.8360616525655944
YF3iCYcc,EGYPT 2,RELEGATION GROUP ,2024-02-20,10:00,Dekernes,WE SC,2.77,1.85,4.35,1.52,2.12,0.0,0.0,0.0,0.0,2.1,2.82,3.6,0.0,0.0,0.0,0.0,2.22,1.52,0.0,0.0,0.0,0.0,0.0,0.0,1.24,1.35,1.7,6.6,7.0,14.5,45.0,5.4,4.9,10.5,32.0,7.9,7.3,12.5,40.0,16.0,15.0,25.0,65.0,500.0,0,0,0,0,[],[],0,0,0.47619047619047616,0.3546099290780142,0.2777777777777778,0.2641549201902965,0.7446808510638299,0.5833333333333334,1.3428571428571427,0.7833333333333332,1.7142857142857142,1.2765957446808511,1.5,0.7199999999999998,0.7800000000000002,36.86989764584402,19.798876354524925,21.305783617828776,0.41666666666666663,0.25531914893617014,0.21666666666666673,1.2,0.6,0.9128709291752768,2.23606797749979,1.0,0.6,1.224744871391589,0.9128709291752768,1.0,1.2,0.7071067811865476,0.6972166887783964,0.0,-0.6,1.0,-1.4907119849998598,-0.25000000000000006,-3.3240000000000003,-7.271863585079139,-0.9633125467145914,0.3459999999999999,-0.6980000000000001,6.651531763714436,-3.480098696429292,0.3068538492267306,0.28078881163209923,1.0298029889506861,1.0638327061142856,0.5874368991703612,0.6033616910157915,0.6634729292890625,0.6369667930565194,2.2359999999999998,2.2659999999999996,1.0755307208038967,1.1823203535077167,0.7064237602624855,0.445408444074204,0.9085637315630376,0.7038475461604939
C8gX6wMH,EGYPT 2,RELEGATION GROUP ,2024-02-20,10:00,Gomhoriat Shebin,Asyut Petroleum,3.4,1.72,3.9,1.65,1.9,0.0,0.0,0.0,0.0,2.47,2.7,3.0,0.0,0.0,1.65,1.98,0.0,0.0,0.0,0.0,0.0,0.0,2.45,1.5,1.36,1.38,1.5,5.0,5.2,10.5,30.0,4.55,5.0,10.25,29.0,8.25,9.25,17.5,50.0,21.0,24.0,45.0,120.0,0.0,0,0,0,0,[],[],0,0,0.4048582995951417,0.37037037037037035,0.3333333333333333,0.09758971488508025,0.9148148148148149,0.8233333333333334,1.0931174089068825,0.9,1.214574898785425,1.111111111111111,0.5299999999999998,0.22999999999999998,0.2999999999999998,14.842227057911096,6.560196400571308,8.530765609948128,0.1766666666666666,0.08518518518518517,0.09999999999999994,1.4,1.2,1.083267920578793,0.912870929175277,1.2,1.2,1.0865337342004415,0.9128709291752768,1.2,1.2,0.6972166887783964,0.6972166887783964,0.0,0.0,1.0,1.0,-0.724,-0.336,-4.28380142410794,-7.8231814735021254,0.82,0.13400000000000006,4.176709095654186,11.24436444574868,0.31633132457770213,0.5533359411180203,0.9821780374389686,0.8000377238720033,0.5598917187438588,0.383089884974887,0.7300069521491935,0.9237586085584247,2.464,4.036,0.9897714425757794,0.7575397159473575,0.7840468902000464,0.7485189377593111,0.9335261098404898,0.7448975805865299
SIC1kBjp,EGYPT 2,RELEGATION GROUP ,2024-02-20,10:00,Makadi,Nasr Taadeen,2.27,1.91,6.0,1.53,2.1,0.0,0.0,0.0,0.0,1.62,3.25,5.5,0.0,0.0,1.5,2.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.13,1.27,2.2,6.3,8.5,23.0,90.0,4.1,5.9,16.0,60.0,5.2,7.5,19.5,75.0,9.25,13.5,35.0,120.0,0.0,1,1,2,2,"[45, 58]","[35, 88]",0,0,0.6172839506172839,0.3076923076923077,0.18181818181818182,0.5636177012479654,0.4984615384615385,0.29454545454545455,2.006172839506173,0.5909090909090909,3.3950617283950617,1.6923076923076923,3.88,1.63,2.25,62.730528011541935,39.180034086544445,48.366460663429805,0.7054545454545454,0.5015384615384615,0.4090909090909091,0.4,0.2,1.3693063937629146,2.2360679774997894,0.2,0.6,2.2360679774997902,1.4907119849998598,0.8,1.4,1.0458250331675945,0.814411017927956,-0.6,-0.8,-0.9128709291752768,-0.5590169943749473,-2.134,-5.569999999999999,-1.0168567713468877,-0.7665879016665355,-1.464,-1.2579999999999998,-1.019907331473997,-0.6006825541309658,0.05714285714285714,0.3434343434343434,2.2360679774997867,1.5507560384075374,0.8862068965517242,0.6741951710261569,0.2871215690953035,0.6693656195199065,0.46399999999999997,2.9499999999999997,2.2360679774997907,1.647907450621673,0.2866478882382125,0.38473973026251634,0.8941630394676784,1.2123895975346637
KCamDEri,EGYPT 2,RELEGATION GROUP ,2024-02-20,10:00,Misr Lel Makkasa,Aswan SC,5.4,1.9,2.37,1.5,2.15,0.0,0.0,0.0,0.0,4.8,3.1,1.72,0.0,0.0,0.0,0.0,2.2,1.53,0.0,0.0,0.0,0.0,2.1,1.65,2.02,1.3,1.16,6.8,4.75,6.2,11.25,8.5,5.4,7.0,12.5,21.0,13.5,15.0,26.0,70.0,50.0,55.0,80.0,0.0,0,1,1,2,[48],"[24, 69]",0,0,0.20833333333333334,0.3225806451612903,0.5813953488372093,0.4811127053109686,1.5483870967741935,2.7906976744186047,0.6458333333333334,1.802325581395349,0.35833333333333334,0.5548387096774193,3.08,1.6999999999999997,1.3800000000000001,-57.00229489878371,-40.364536573097354,-34.60567555163857,1.7906976744186047,0.5483870967741934,0.8023255813953489,0.6,0.8,2.23606797749979,0.5590169943749471,0.4,0.8,2.236067977499789,1.0458250331675945,2.0,1.2,0.5000000000000003,0.6972166887783958,-1.6,-0.4,-1.045825033167594,-2.2360679774997894,-8.164,-1.72,-1.1075884391274222,-2.236067977499795,-2.7459999999999996,-0.728,-1.1707460240615382,-2.2360679774997916,0.16194331983805668,0.388798089011818,2.236067977499789,1.3408799044893154,0.8396825396825397,0.5932158562233127,0.4269241318099786,0.6925294060684755,1.008,3.13,2.2360679774997916,1.3803617810235955,0.3425228095415118,0.5643223322554423,1.4042037205122604,0.7383421322108185
