League,Date,Time,Rodada,Home,Away,Odd_H_HT,Odd_D_HT,Odd_A_HT,Odd_H_FT,Odd_D_FT,Odd_A_FT,Odd_Over05_HT,Odd_Under05_HT,Odd_Over15_HT,Odd_Under15_HT,Odd_Over25_HT,Odd_Under25_HT,Odd_Over05_FT,Odd_Under05_FT,Odd_Over15_FT,Odd_Under15_FT,Odd_Over25_FT,Odd_Under25_FT,Odd_BTTS_Yes,Odd_BTTS_No,Odd_DC_1X,Odd_DC_12,Odd_DC_X2,PPG_Home,PPG_Away,XG_Home_Pre,XG_Away_Pre,XG_Total_Pre,Odd_Corners_H,Odd_Corners_D,Odd_Corners_A,Odd_Corners_Over75,Odd_Corners_Under75,Odd_Corners_Over85,Odd_Corners_Under85,Odd_Corners_Over95,Odd_Corners_Under95,Odd_Corners_Over105,Odd_Corners_Under105,Odd_Corners_Over115,Odd_Corners_Under115,p_H,p_D,p_A,CV_Odds,H_D,H_A,D_H,D_A,A_H,A_D,DifAbs_HomeAway,DifAbs_HomeDraw,DifAbs_DrawAway,Angle_HomeAway,Angle_HomeDraw,Angle_DrawAway,DifPer_HomeAway,DifPer_HomeDraw,DifPer_DrawAway,Media_Ptos_H,CV_Ptos_H,Media_GM_H,CV_GM_H,Media_GS_H,CV_GS_H,Media_SG_H,CV_SG_H,Media_SG_H_01,CV_SG_H_01,Media_SG_H_02,CV_SG_H_02,Media_VG_H,CV_VG_H,Media_CG_H_00,CV_CG_H_00,Media_CG_H_01,CV_CG_H_01,Media_CG_H_02,CV_CG_H_02,Media_Ptos_A,CV_Ptos_A,Media_GM_A,CV_GM_A,Media_GS_A,CV_GS_A,Media_SG_A,CV_SG_A,Media_SG_A_01,CV_SG_A_01,Media_SG_A_02,CV_SG_A_02,Media_VG_A,CV_VG_A,Media_CG_A_00,CV_CG_A_00,Media_CG_A_01,CV_CG_A_01,Media_CG_A_02,CV_CG_A_02
SOUTH KOREA 1,2025-06-27,07:30:00,21,Sangju Sangmu,Jeonbuk Motors,3.2,2.1,3.0,2.52,3.06,2.52,1.36,2.88,2.6,1.44,6.7,1.05,1.05,9.0,1.28,3.65,1.88,1.82,1.6,2.15,1.5,1.28,1.42,1.64,2.5,1.78,1.35,3.13,1.93,6.25,2.08,1.41,2.65,1.68,2.05,2.07,1.66,2.65,1.41,3.55,1.24,0.3968253968253968,0.32679738562091504,0.3968253968253968,0.11547005383792519,0.8235294117647058,1.0,1.2142857142857142,1.2142857142857142,1.0,0.8235294117647058,0.0,0.54,0.54,0.0,15.109575122340466,-15.109575122340466,0.0,0.17647058823529413,0.2142857142857143,1.4,1.0832679205787932,0.8,0.5590169943749485,0.8,1.0458250331675945,0.0,1.0,-0.2739999999999999,-8.111087046166418,0.46399999999999963,6.558767198951015,0.23518589526291706,0.6382614770924597,0.6247761739594344,0.37014369746380665,1.562,0.6096653153072126,0.6509981255897558,0.40029211918091495,2.6,0.34401045807689096,2.0,0.7905694150420949,0.2,2.2360679774997907,1.8,0.9128709291752766,3.5720000000000005,0.779840845219894,6.1240000000000006,1.044804220318948,0.6242755412364746,0.671932223546188,0.3794762719512653,0.9463120620762199,4.076,0.6809672356997506,1.2347984412438968,0.6625230674351043
SOUTH KOREA 1,2025-06-27,07:30:00,21,Daejeon Citizen,Jeju United,2.9,2.0,3.6,2.21,3.03,2.97,1.42,2.65,2.9,1.36,8.0,1.02,1.07,8.0,1.38,3.0,2.08,1.66,1.77,1.9,1.36,1.28,1.57,1.45,0.91,1.4,1.52,2.92,2.1,7.5,2.0,1.44,2.6,1.75,2.01,2.21,1.62,2.82,1.38,3.82,1.2,0.45248868778280543,0.33003300330033003,0.33670033670033667,0.16702518603090813,0.7293729372937294,0.744107744107744,1.3710407239819005,1.02020202020202,1.3438914027149322,0.9801980198019803,0.7600000000000002,0.8199999999999998,0.05999999999999961,20.806791012711233,22.293629159694074,-1.718358001655446,0.25589225589225595,0.27062706270627057,0.02020202020202007,1.2,0.9128709291752768,0.8,1.045825033167594,1.0,1.224744871391589,-0.2,-5.47722557505166,-0.434,-4.974120201073198,-0.49999999999999983,-7.049765953561866,0.2423767570347375,0.9842289871764973,0.6440542791728042,0.5215201579541158,1.584,1.0016275749743946,0.6234005718421873,0.7300941964236679,1.6,0.8385254915624211,1.4,0.6388765649999402,1.0,0.7071067811865474,0.4,2.850438562747844,1.7600000000000002,2.9759387191826674,0.7020000000000002,2.79736682589082,0.7858584031312192,0.7857364999157956,0.24892445622470855,0.44985545597284815,5.786,0.8952807801124941,0.8377955614456877,0.5093344325733733
FINLAND 1,2025-06-27,12:00:00,0,Gnistan,Inter Turku,4.6,2.35,2.23,4.0,3.5,1.71,1.27,3.4,2.3,1.55,5.2,1.12,1.01,12.0,1.16,4.4,1.66,2.31,1.62,2.11,1.25,1.29,1.2,1.33,2.33,1.7,1.95,3.65,2.9,9.0,1.57,1.17,4.2,1.33,3.05,1.52,2.3,1.91,1.83,2.37,1.5,0.25,0.2857142857142857,0.5847953216374269,0.39219377303439684,1.1428571428571428,2.3391812865497075,0.875,2.046783625730994,0.4275,0.48857142857142855,2.29,0.5,1.79,-48.86725778267337,-14.036243467926479,-41.82854278370222,1.3391812865497077,0.14285714285714285,1.0467836257309941,1.6,0.8385254915624211,1.6,0.5590169943749476,1.4,0.6388765649999399,0.2,7.416198487095664,-0.42599999999999943,-8.86273193596016,2.476,2.50279686749717,0.544667902819379,0.8092045242798301,0.39549154417575466,0.8782401325107403,3.776,0.7654600471456456,1.024903308881637,0.48517165246996147,2.2,0.4979295977319692,2.0,0.6123724356957941,1.0,1.0,1.0,1.224744871391589,1.8399999999999999,1.253427484305375,4.0600000000000005,1.2158609473083644,0.453939393939394,0.7160678017456149,0.38539239365787425,0.4931406902748574,3.444,0.6922228571671628,1.298594285814438,0.4672610455988577
ESTONIA 1,2025-06-27,13:00:00,0,Tallinna FC Levadia,Trans,1.88,2.53,5.2,1.4,4.65,6.0,1.22,3.6,2.2,1.62,4.3,1.16,1.0,13.9,1.17,4.75,1.5,2.45,1.73,2.0,1.2,1.17,2.8,2.6,1.78,2.46,1.77,4.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7142857142857143,0.2150537634408602,0.16666666666666666,0.5886707821151702,0.30107526881720426,0.2333333333333333,3.321428571428572,0.775,4.285714285714286,1.2903225806451613,4.6,3.2500000000000004,1.3499999999999996,66.5014343240479,58.3924977537511,34.01934998982645,0.7666666666666666,0.6989247311827957,0.22499999999999995,2.6,0.3440104580768907,2.6,0.34401045807689107,1.0,0.7071067811865475,1.6,0.9478594305064436,2.106,0.7903779541189959,44.756,1.9902725748914987,0.3275986294289926,0.7288784857511025,0.307093159844583,0.2956538789345189,3.522,0.3268546284069137,1.6751603867353395,0.2935087274284811,1.2,1.3693063937629155,1.6,1.2183492931011204,1.6,0.559016994374947,0.0,1.0,-0.8940000000000001,-6.274258508815404,1.002,6.563886746788405,0.5792838317182887,0.8096285853951564,0.4049765630157786,0.9147643193537963,4.194,0.7740790015467871,0.9828307498792537,1.0637055571397016
SWEDEN 2,2025-06-27,14:00:00,14,Brage,Sandviken,2.85,2.15,3.3,2.13,3.31,2.88,1.33,3.0,2.45,1.48,6.1,1.09,1.05,10.0,1.25,4.0,1.76,1.94,1.55,2.25,1.42,1.25,1.57,0.71,1.43,1.99,1.8,3.79,1.9,6.75,2.07,1.21,3.9,1.38,2.8,1.61,2.15,1.98,1.73,2.5,1.46,0.4694835680751174,0.3021148036253776,0.3472222222222222,0.21533215900539118,0.6435045317220544,0.7395833333333334,1.5539906103286385,1.1493055555555556,1.352112676056338,0.8700906344410876,0.75,1.1800000000000002,0.43000000000000016,20.556045219583464,30.540604849681504,-12.133880170633354,0.2604166666666667,0.35649546827794565,0.1493055555555556,0.8,1.6298006013006618,1.2,1.0865337342004417,1.8,0.24845199749997657,-0.6,-2.7888667551135855,-0.9820000000000004,-3.882551664055584,-2.436,-2.081781921317654,0.4090458364400851,1.2328648896817596,0.5835857069300552,0.6897482595480575,2.64,1.2098433853140096,0.8458845550157201,0.7559825691172275,1.4,1.0832679205787932,1.0,1.0,1.4,1.1952286093343938,-0.4,-5.75543221661067,-1.2359999999999993,-5.248086343621465,-0.7760000000000007,-6.308365483788478,0.45119923798484224,1.0184545992803202,0.5514677710164525,0.7585993177337012,2.7059999999999995,1.017373575385592,0.6783615072343441,0.7501629010799002
SWEDEN 2,2025-06-27,14:00:00,14,Varberg,Utsikten,2.2,2.25,4.5,1.69,3.66,3.91,1.33,3.0,2.45,1.48,6.1,1.06,1.05,10.0,1.25,3.85,1.76,1.94,1.7,2.0,1.18,1.22,2.05,2.43,1.0,1.61,1.57,3.18,1.47,7.0,2.9,1.18,4.3,1.32,3.05,1.53,2.32,1.82,1.86,2.23,1.56,0.591715976331361,0.27322404371584696,0.2557544757033248,0.3939494642944417,0.4617486338797814,0.43222506393861887,2.165680473372781,0.9360613810741688,2.3136094674556213,1.0683060109289617,2.22,1.9700000000000002,0.25,47.98428214359338,44.567042652717696,7.125016348901798,0.5677749360613811,0.5382513661202186,0.0639386189258312,2.2,0.4979295977319691,1.4,1.083267920578793,0.6,1.4907119849998598,0.8,1.0458250331675938,1.832,1.0036055948639109,2.134,1.0612272327626167,0.49839399967277204,1.1347768400062614,0.5062526775069897,0.6409583604746166,3.0300000000000002,1.0786148086073035,0.9219083647684732,0.8390252962812074,1.4,0.6388765649999402,1.8,0.4648111258522642,1.4,0.39123039821797556,0.4,2.2360679774997894,0.952,2.236067977499791,1.02,2.236067977499788,0.8713480366178212,0.3514555240795231,0.20018427898600635,0.39250803855038446,5.595999999999999,0.3471378362305054,1.0576546813345888,0.420031403891029
FINLAND 1,2025-06-27,14:00:00,0,KuPS,HJK,2.98,2.25,2.93,2.59,3.58,2.57,1.27,3.4,2.44,1.6,5.1,1.13,1.03,13.0,1.15,4.5,1.63,2.2,1.53,2.4,1.5,1.3,1.53,2.25,1.43,2.0,1.99,3.99,2.1,6.55,1.93,1.21,3.7,1.4,2.65,1.7,2.0,2.1,1.71,2.7,1.44,0.3861003861003861,0.27932960893854747,0.38910505836575876,0.19820487365072811,0.723463687150838,1.0077821011673151,1.3822393822393824,1.3929961089494165,0.9922779922779923,0.717877094972067,0.020000000000000018,0.9900000000000002,1.0100000000000002,-0.5729386976834864,26.335410003881353,-26.793775628803164,0.007782101167315182,0.2765363128491621,0.39299610894941645,1.8,0.9128709291752769,1.4,1.083267920578793,1.0,1.4142135623730951,0.4,6.982120021884471,0.71,8.196100068814934,3.9620000000000006,3.596163695477613,0.3578752856230898,1.3390571980144974,0.5844123592757473,0.699493924522419,2.7299999999999995,1.1990365653062598,0.9733071822968473,0.7909938074573781,2.0,0.7071067811865476,2.4,0.7569125885243729,0.8,1.629800601300662,1.6,1.9059938352471133,1.7119999999999997,3.3756714903149185,10.486,1.3429173714485887,0.49733097252278846,0.6127975973499367,0.3827599301283512,0.9227224937145425,3.814,0.6410568425612729,1.477085488748401,0.6710465361143229
ESTONIA 1,2025-06-27,14:00:00,0,Vaprus,Nõmme Kalju,5.6,2.5,1.92,5.5,4.3,1.44,1.29,3.5,2.3,1.53,4.9,1.13,1.01,11.0,1.12,4.4,1.66,2.2,1.72,2.05,1.2,1.17,1.06,0.9,1.9,1.38,2.14,3.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18181818181818182,0.23255813953488372,0.6944444444444444,0.556706373956336,1.2790697674418605,3.8194444444444446,0.7818181818181817,2.986111111111111,0.2618181818181818,0.33488372093023255,4.0600000000000005,1.2000000000000002,2.86,-63.77464314023465,-30.96375653207353,-55.034879226466444,2.819444444444445,0.2790697674418605,1.9861111111111112,1.4,1.083267920578793,1.4,0.63887656499994,1.8,0.4648111258522642,-0.4,-4.183300132670376,-5.537999999999999,-2.21853212550824,0.2739999999999999,11.683752385083322,0.6409980700303282,0.7714815767369205,0.3657759343623218,0.9875095808524231,4.654,0.854129807471229,0.8549090234954109,0.6082078726337053,2.0,0.7071067811865476,1.6,0.5590169943749473,1.4,0.9583148474999096,0.2,6.519202405202648,-0.6179999999999999,-7.589448720679937,2.7140000000000004,1.805911090479369,0.5401966042159644,1.0413592494674202,0.4424160100576322,0.6989037106952274,3.812,0.8515196522424966,1.077788150748306,0.3910320987866552
ICELAND 1,2025-06-27,15:30:00,0,KA,Valur,3.15,2.5,2.63,2.8,3.5,2.1,1.19,4.1,2.1,1.72,4.33,1.17,1.02,16.5,1.14,5.3,1.45,2.5,1.38,2.7,1.22,1.25,1.35,1.14,1.17,1.62,1.48,3.1,1.94,7.4,2.26,1.11,5.5,1.15,4.75,1.29,3.45,1.48,2.5,1.78,2.07,0.35714285714285715,0.2857142857142857,0.47619047619047616,0.24999999999999997,0.7999999999999999,1.3333333333333333,1.25,1.6666666666666665,0.7500000000000001,0.6,0.6999999999999997,0.7000000000000002,1.4,-19.290046219188728,19.29004621918874,-34.99202019855866,0.3333333333333332,0.20000000000000004,0.6666666666666666,0.8,1.629800601300662,0.8,1.0458250331675947,1.8,1.0686324478706304,-1.0,-1.5811388300841898,-3.428,-1.2653676358286194,-1.652,-2.2496890095352846,0.325370281892021,1.1998604763800695,0.6262977504585975,0.5801828309989586,1.9659999999999997,1.1668189206532704,0.5857772502543772,0.7645160693972191,1.2,1.3693063937629155,2.0,0.9354143466934856,2.0,0.6123724356957945,0.0,1.0,-0.18000000000000008,-28.284025723208334,0.5679999999999994,13.420398302845669,0.6846282372598163,0.9667027232987008,0.38719968919132325,0.9099758528324202,4.254,0.9001750332489902,1.2348697260690809,0.7644324924928768
IRELAND 1,2025-06-27,15:45:00,0,Galway United,Shelbourne,3.82,1.93,3.15,2.83,2.9,2.55,1.51,2.62,3.28,1.3,7.5,1.05,1.06,7.0,1.45,2.7,2.38,1.62,1.83,1.85,1.35,1.3,1.37,1.55,1.33,1.75,1.46,3.21,2.21,6.35,2.0,1.34,2.9,1.56,2.21,2.08,1.73,2.6,1.44,3.4,1.29,0.35335689045936397,0.3448275862068966,0.3921568627450981,0.06710238832410195,0.9758620689655173,1.1098039215686275,1.0247349823321554,1.1372549019607843,0.901060070671378,0.8793103448275862,0.28000000000000025,0.06999999999999984,0.3500000000000001,-7.969610394321366,2.0045340321058998,-9.926245506651709,0.10980392156862756,0.024137931034482703,0.13725490196078435,1.4,1.083267920578793,1.4,0.8144110179279558,1.2,0.37267799624996517,0.2,6.519202405202647,0.672,4.8921841045905685,0.6819999999999998,6.409942741532506,0.47235260283388625,0.9709621406025658,0.43715664832068823,0.7636722502232449,3.4560000000000004,0.9326753246780406,0.9316080305382309,0.5893303052101591,1.2,0.912870929175277,1.0,0.7071067811865475,1.0,0.7071067811865477,0.0,1.0,0.08800000000000016,25.909888344984925,0.03600000000000003,44.01905802190454,0.36295648230566246,0.7648922502945589,0.4832764668013061,0.6494915726749431,2.566,0.7172790198110995,0.6951328570565669,0.5301754925681808
