League,Date,Time,Rodada,Home,Away,Odd_H_HT,Odd_D_HT,Odd_A_HT,Odd_H_FT,Odd_D_FT,Odd_A_FT,Odd_Over05_HT,Odd_Under05_HT,Odd_Over15_HT,Odd_Under15_HT,Odd_Over25_HT,Odd_Under25_HT,Odd_Over05_FT,Odd_Under05_FT,Odd_Over15_FT,Odd_Under15_FT,Odd_Over25_FT,Odd_Under25_FT,Odd_BTTS_Yes,Odd_BTTS_No,Odd_DC_1X,Odd_DC_12,Odd_DC_X2,PPG_Home,PPG_Away,XG_Home_Pre,XG_Away_Pre,XG_Total_Pre,Odd_Corners_H,Odd_Corners_D,Odd_Corners_A,Odd_Corners_Over75,Odd_Corners_Under75,Odd_Corners_Over85,Odd_Corners_Under85,Odd_Corners_Over95,Odd_Corners_Under95,Odd_Corners_Over105,Odd_Corners_Under105,Odd_Corners_Over115,Odd_Corners_Under115,p_H,p_D,p_A,CV_Odds,H_D,H_A,D_H,D_A,A_H,A_D,DifAbs_HomeAway,DifAbs_HomeDraw,DifAbs_DrawAway,Angle_HomeAway,Angle_HomeDraw,Angle_DrawAway,DifPer_HomeAway,DifPer_HomeDraw,DifPer_DrawAway,Media_Ptos_H,CV_Ptos_H,Media_GM_H,CV_GM_H,Media_GS_H,CV_GS_H,Media_SG_H,CV_SG_H,Media_SG_H_01,CV_SG_H_01,Media_SG_H_02,CV_SG_H_02,Media_VG_H,CV_VG_H,Media_CG_H_00,CV_CG_H_00,Media_CG_H_01,CV_CG_H_01,Media_CG_H_02,CV_CG_H_02,Media_Ptos_A,CV_Ptos_A,Media_GM_A,CV_GM_A,Media_GS_A,CV_GS_A,Media_SG_A,CV_SG_A,Media_SG_A_01,CV_SG_A_01,Media_SG_A_02,CV_SG_A_02,Media_VG_A,CV_VG_A,Media_CG_A_00,CV_CG_A_00,Media_CG_A_01,CV_CG_A_01,Media_CG_A_02,CV_CG_A_02
SOUTH KOREA 1,2025-08-15,07:00:00,26,Jeju United,Gangwon,3.21,2.15,3.58,2.23,3.04,2.92,1.43,2.82,3.16,1.36,6.75,1.07,1.07,8.0,1.38,3.0,1.95,1.75,1.77,1.9,1.38,1.28,1.55,1.54,1.31,1.44,0.88,2.32,1.86,8.0,2.38,1.29,3.25,1.5,2.38,1.82,1.86,2.3,1.53,2.95,1.33,0.4484304932735426,0.32894736842105265,0.3424657534246575,0.16012815380508713,0.7335526315789473,0.7636986301369864,1.3632286995515694,1.0410958904109588,1.3094170403587444,0.9605263157894737,0.69,0.81,0.1200000000000001,19.034434354835188,22.047947463560384,-3.433630362450525,0.2363013698630137,0.26644736842105265,0.04109589041095894,2.0,0.7071067811865477,1.4,0.9583148474999099,0.8,1.0458250331675945,0.6,1.90029237516523,1.5400000000000003,1.937269945645304,1.656,1.8762641890971492,0.5892321283812418,1.1426984165138034,0.5129615560776664,0.8758880469303293,4.01,1.1852681832772654,0.9033182388359287,0.7283996951615531,1.0,1.224744871391589,0.8,1.0458250331675945,1.2,0.6972166887783964,-0.4,-2.8504385627478426,-1.7599999999999993,-2.3839137857767705,-0.6200000000000002,-3.617742295025367,0.3949281193005042,0.9592277887988842,0.53483812834746,0.7985627417902256,2.8039999999999994,0.9588385413877852,0.5443040586011165,0.7894822703338399
SOUTH KOREA 1,2025-08-15,07:00:00,26,Anyang,Pohang Steelers,3.4,2.0,3.1,2.78,2.95,2.38,1.42,2.65,2.88,1.36,7.9,1.02,1.08,7.5,1.4,2.88,2.17,1.7,1.83,1.83,1.53,1.3,1.38,1.15,1.46,1.39,1.29,2.68,2.18,7.5,2.02,1.3,3.1,1.53,2.3,1.87,1.81,2.38,1.5,3.1,1.3,0.3597122302158274,0.3389830508474576,0.42016806722689076,0.10824848460512258,0.9423728813559321,1.1680672268907564,1.0611510791366907,1.2394957983193278,0.8561151079136691,0.8067796610169491,0.3999999999999999,0.17000000000000037,0.5700000000000003,-11.309932474020211,4.858462919034298,-15.907551930525852,0.16806722689075626,0.05762711864406792,0.23949579831932785,0.8,1.6298006013006612,1.2,1.3693063937629153,1.2,0.6972166887783962,0.0,1.0,-0.6880000000000002,-7.259780845770072,0.8280000000000003,9.015093362203698,0.4058102527683527,1.1682279974800065,0.5687400318979267,0.7112741047824352,2.6480000000000006,1.1741931942619575,0.7978377368692853,1.0722433950359194,1.4,1.083267920578793,0.8,0.5590169943749468,1.2,1.3693063937629155,-0.4,-4.183300132670378,-1.9020000000000004,-2.832967402908818,-0.3499999999999999,-10.74403488984868,0.2912162628681637,0.6421654609762691,0.5493465840583748,0.4935692341926667,1.9559999999999995,0.6590988879125574,0.6071408244967198,0.41778686251235503
SOUTH KOREA 2,2025-08-15,07:00:00,25,Jeonnam Dragons,Bucheon 1995,3.0,2.05,3.3,2.3,3.38,2.57,1.38,2.8,2.65,1.42,6.5,1.1,1.05,8.5,1.25,3.65,1.8,1.9,1.57,2.15,1.42,1.25,1.5,1.68,1.64,1.26,1.39,2.65,2.0,5.95,2.22,1.62,2.14,2.05,1.68,2.73,1.37,3.92,1.17,6.07,1.04,0.4347826086956522,0.2958579881656805,0.38910505836575876,0.2043817526748567,0.680473372781065,0.8949416342412452,1.4695652173913045,1.3151750972762646,1.117391304347826,0.7603550295857988,0.27,1.08,0.81,7.688447769902874,28.369046293278583,-22.047947463560384,0.10505836575875488,0.31952662721893493,0.31517509727626464,1.4,1.0832679205787932,2.2,0.3803000120609436,2.2,0.8131156281817415,0.0,1.0,-0.3280000000000001,-7.636644374280299,0.30999999999999994,9.575131464362949,0.8895263275099088,0.583951396109039,0.2578289914906338,0.757816254931885,5.58,0.6250345245535678,1.3249483343922044,0.29051581878234733,1.8,0.9128709291752769,1.2,0.3726779962499646,1.2,1.4907119849998602,0.0,1.0,-0.4259999999999996,-7.955488759733542,0.5880000000000003,6.481481949760774,0.4412931374856262,0.5451158209804251,0.424542816603375,0.34128287052380474,2.754,0.5424525495663602,0.8308587688964831,0.24126807673571546
SOUTH KOREA 2,2025-08-15,07:00:00,25,Ansan Greeners,Asan Mugunghwa,4.6,2.19,2.54,3.69,3.27,1.84,1.41,2.84,3.05,1.36,7.3,1.03,1.03,9.0,1.29,3.3,1.94,1.76,1.83,1.83,1.79,1.26,1.22,0.8,1.24,1.05,1.44,2.49,2.88,7.8,1.56,1.54,2.28,2.0,1.8,2.53,1.43,3.54,1.21,5.35,1.07,0.2710027100271003,0.3058103975535168,0.5434782608695652,0.3306349545049583,1.128440366972477,2.0054347826086953,0.8861788617886179,1.7771739130434783,0.49864498644986455,0.5626911314984709,1.8499999999999999,0.41999999999999993,1.43,-42.76882539196875,-11.859779120947977,-35.564767993035154,1.0054347826086956,0.12844036697247704,0.7771739130434782,0.4,1.369306393762914,0.6,1.4907119849998598,1.4,0.6388765649999399,-0.8,-1.0458250331675956,-2.7060000000000004,-1.1280865368227468,-1.6060000000000003,-0.9994655904668764,0.30254350736278435,1.6007672997656681,0.7038626783398184,0.5906056949522416,2.05,1.6283990670942017,0.4620022111224965,0.9524661999723661,1.4,1.083267920578793,2.0,0.3535533905932738,1.8,1.1385500851066221,0.2,8.944271909999157,-0.5739999999999997,-8.229523335448517,1.4879999999999998,3.4025903320473256,0.7999075716633723,0.4362839176160347,0.20572928206934823,0.297217812964178,5.3740000000000006,0.41339254109450746,1.1949535207536301,0.31605581521889087
CHINA 1,2025-08-15,08:35:00,21,Shanghai SIPG,Henan Jianye,1.85,2.92,5.53,1.47,4.6,4.9,1.18,4.5,1.95,1.85,3.9,1.2,1.01,23.0,1.07,7.0,1.33,3.04,1.47,2.38,1.13,1.14,2.43,2.24,0.9,1.73,1.64,3.37,1.5,9.0,3.3,1.16,4.4,1.29,3.2,1.49,2.4,1.78,1.9,2.23,1.57,0.6802721088435374,0.2173913043478261,0.2040816326530612,0.5195005424335283,0.3195652173913044,0.3,3.129251700680272,0.9387755102040815,3.3333333333333335,1.065217391304348,3.4300000000000006,3.13,0.3000000000000007,59.75395003351305,57.42233209031801,8.530765609948153,0.7000000000000001,0.6804347826086957,0.061224489795918505,2.2,0.4979295977319692,2.6,0.4385290096535147,1.0,0.7071067811865471,1.6,0.9478594305064438,2.1420000000000003,0.9758598719197848,11.0,0.9379289652215893,0.4317313643208234,0.5136017265380907,0.3237580364267653,0.42011558403863586,3.568,0.42572491710178795,1.6591071119544125,0.364027832485579,0.2,2.236067977499786,1.4,0.3912303982179756,2.6,0.34401045807689085,-1.2,-0.9128709291752761,-5.276000000000001,-1.098138632068757,-2.158,-0.7613842695295832,0.8085191515891438,0.5781052737345033,0.2466506002721937,0.6175375875436906,6.020000000000001,0.7491344438646389,0.8454507433015015,0.2922025936505024
CHINA 1,2025-08-15,09:00:00,21,Yunnan Yukun,Wuhan Three Towns,2.65,2.35,3.2,2.11,3.73,2.79,1.25,3.5,2.2,1.6,4.6,1.15,1.01,13.0,1.17,4.75,1.5,2.41,1.44,2.45,1.38,1.2,1.67,1.38,1.0,1.36,1.43,2.79,1.84,8.5,2.38,1.17,4.3,1.3,3.1,1.52,2.33,1.83,1.85,2.28,1.54,0.47393364928909953,0.2680965147453083,0.35842293906810035,0.2827821322887803,0.5656836461126005,0.7562724014336917,1.7677725118483414,1.3369175627240144,1.3222748815165877,0.7479892761394102,0.6800000000000002,1.62,0.94,18.778033222445544,39.007472552121044,-25.173524524530166,0.2437275985663083,0.4343163538873995,0.3369175627240143,2.6,0.3440104580768908,2.6,0.3440104580768907,1.4,1.0832679205787932,1.2,0.6972166887783962,2.2239999999999998,0.624341366641094,4.506,0.852338074590144,1.0507346197079666,0.839062040456356,0.20233446060397714,0.45998000362810854,7.124,0.8905767064644563,1.5321434197607622,0.25874516286243293,1.2,1.3693063937629153,1.6,0.34232659844072955,2.0,0.5000000000000002,-0.4,-3.3541019662496843,-1.936,-2.6038658103196815,-0.48000000000000026,-5.297753225293713,0.8303384795411963,0.35704338211806524,0.20919584117564857,0.4429849000378164,5.482000000000001,0.38207685091520677,0.9506262745415659,0.29427922863868966
PORTUGAL 1,2025-08-15,11:30:00,2,AVS,Casa Pia,3.4,2.0,3.5,2.65,3.1,2.8,1.5,2.5,3.4,1.3,10.0,1.06,0.0,0.0,1.5,2.4,2.3,1.6,1.95,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37735849056603776,0.3225806451612903,0.35714285714285715,0.08039606482378671,0.8548387096774193,0.9464285714285715,1.169811320754717,1.1071428571428572,1.0566037735849056,0.9032258064516128,0.1499999999999999,0.4500000000000002,0.30000000000000027,4.289153328819016,12.680383491819825,-8.53076560994814,0.05357142857142854,0.1451612903225807,0.10714285714285725,0.4,1.3693063937629126,0.4,1.369306393762915,1.8,0.7243558228002943,-1.4,-1.0832679205787932,-3.620000000000002,-1.1061199151765113,-3.66,-1.0503323593207452,0.14829931972789115,1.3808787147122588,0.7540719002201026,0.44817687342069334,1.05,1.3817731550997108,0.39102452247820196,0.7050394869093604,0.8,0.559016994374948,0.4,1.3693063937629157,0.6,1.490711984999862,-0.2,-2.236067977499809,-0.7700000000000005,-2.236067977499742,-0.394,-2.2360679774998045,0.17048835988097322,1.4103054484271802,0.7335807050092764,0.5024184009713227,1.2600000000000002,1.424542378328673,0.37280766852195424,0.7252071347733103
FINLAND 1,2025-08-15,12:00:00,20,Gnistan,VPS,2.59,2.35,3.9,1.99,3.79,3.5,1.3,3.1,2.45,1.48,4.8,1.1,1.03,12.0,1.22,4.35,1.55,2.25,1.6,2.2,1.3,1.26,1.8,1.38,1.22,1.14,1.1,2.24,1.85,7.1,2.51,1.1,5.4,1.26,3.4,1.39,2.4,1.73,1.9,2.2,1.6,0.5025125628140703,0.2638522427440633,0.2857142857142857,0.31243124986910015,0.525065963060686,0.5685714285714286,1.9045226130653266,1.082857142857143,1.7587939698492463,0.9234828496042217,1.51,1.8,0.29000000000000004,37.052804540912,41.98721249581666,-8.250387228905499,0.43142857142857144,0.47493403693931396,0.08285714285714287,1.4,1.083267920578793,1.6,0.5590169943749476,1.8,0.8240220541217403,-0.2,-8.944271909999161,-2.0459999999999994,-2.8713090372068457,0.628,7.156987032679224,0.7073148442655179,0.7254830022141467,0.35015003598170824,1.0602111359193997,5.064,0.7473403781836042,0.9795618006875906,0.4814599777303437,1.8,0.9128709291752769,2.4,0.6972166887783964,1.4,0.6388765649999399,1.0,2.1213203435596424,3.122,1.786159357122858,2.9800000000000004,2.3507364098072157,0.94413079458941,0.5374951575873659,0.23383533241886978,0.744727902303424,6.564,0.5884807820462393,1.3907931351721823,0.6158315411248063
UKRAINE 1,2025-08-15,12:00:00,3,Rukh Vynnyky,Obolon-Brovar,3.09,1.96,4.34,2.02,2.81,3.12,1.57,2.32,3.68,1.25,9.85,1.03,1.06,6.15,1.55,2.39,2.53,1.41,2.23,1.6,1.27,1.32,1.52,1.5,1.0,1.01,0.93,1.94,1.53,6.65,3.3,1.37,2.66,1.7,1.98,2.21,1.59,2.98,1.32,4.15,1.16,0.49504950495049505,0.35587188612099646,0.3205128205128205,0.21403246660358088,0.7188612099644128,0.6474358974358975,1.391089108910891,0.9006410256410257,1.5445544554455446,1.1103202846975089,1.1,0.79,0.31000000000000005,28.810793742973065,21.554019920478844,8.810732985984911,0.3525641025641026,0.28113879003558717,0.09935897435897437,1.6,0.8385254915624211,1.2,0.6972166887783969,1.4,1.4811743823805519,-0.2,-11.40175425099138,-6.622,-2.8361741667905536,1.1640000000000001,3.9321259855203157,0.5147291978306374,0.6558033230033551,0.34441502517838396,1.087907222422972,5.268,0.7378109105728623,0.7710994628529206,0.5889594297167077,1.0,1.224744871391589,0.4,2.2360679774997902,0.8,1.6298006013006612,-0.4,-4.5414755311462365,-8.437999999999999,-2.48965327147506,-0.1880000000000001,-14.830956713861658,0.1970443349753695,2.23606797749979,0.8243902439024389,0.4763221727218487,1.64,2.2360679774997907,0.3096722727979134,1.4747889422054368
FRANCE 2,2025-08-15,12:00:00,2,Le Mans,Montpellier,3.4,2.2,3.1,2.55,3.4,2.35,1.36,3.0,2.75,1.4,7.0,1.1,0.0,0.0,0.0,0.0,1.9,1.9,1.73,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3921568627450981,0.29411764705882354,0.425531914893617,0.20151480341780403,0.75,1.0851063829787233,1.3333333333333335,1.4468085106382977,0.9215686274509804,0.6911764705882354,0.19999999999999973,0.8500000000000001,1.0499999999999998,-5.710593137499635,23.025492008528037,-27.699472808054992,0.08510638297872329,0.25000000000000006,0.4468085106382978,1.8,0.6085806194501846,1.8,0.8240220541217403,0.6,1.4907119849998598,1.2,1.4907119849998596,1.812,1.5665436580250722,7.8,1.3760418323075632,0.2975803329461866,0.9575126443078279,0.5000502440424922,0.6522619819164784,2.732,0.8755686351051025,1.207630127847866,0.6467128558501946,0.2,2.2360679774997902,0.2,2.236067977499787,2.2,0.8743356391668793,-2.0,-0.7905694150420958,-15.0,-1.1354587912675063,-2.9620000000000006,-0.7351617423910729,0.16,2.2360679774997907,0.8181818181818181,0.4969039949999534,2.2,2.236067977499788,0.20829509078607825,0.9420177563836528
