League,Date,Time,Rodada,Home,Away,Odd_H_HT,Odd_D_HT,Odd_A_HT,Odd_H_FT,Odd_D_FT,Odd_A_FT,Odd_Over05_HT,Odd_Under05_HT,Odd_Over15_HT,Odd_Under15_HT,Odd_Over25_HT,Odd_Under25_HT,Odd_Over05_FT,Odd_Under05_FT,Odd_Over15_FT,Odd_Under15_FT,Odd_Over25_FT,Odd_Under25_FT,Odd_BTTS_Yes,Odd_BTTS_No,Odd_DC_1X,Odd_DC_12,Odd_DC_X2,PPG_Home,PPG_Away,XG_Home_Pre,XG_Away_Pre,XG_Total_Pre,Odd_Corners_H,Odd_Corners_D,Odd_Corners_A,Odd_Corners_Over75,Odd_Corners_Under75,Odd_Corners_Over85,Odd_Corners_Under85,Odd_Corners_Over95,Odd_Corners_Under95,Odd_Corners_Over105,Odd_Corners_Under105,Odd_Corners_Over115,Odd_Corners_Under115,p_H,p_D,p_A,CV_Odds,H_D,H_A,D_H,D_A,A_H,A_D,DifAbs_HomeAway,DifAbs_HomeDraw,DifAbs_DrawAway,Angle_HomeAway,Angle_HomeDraw,Angle_DrawAway,DifPer_HomeAway,DifPer_HomeDraw,DifPer_DrawAway,Media_Ptos_H,CV_Ptos_H,Media_GM_H,CV_GM_H,Media_GS_H,CV_GS_H,Media_SG_H,CV_SG_H,Media_SG_H_01,CV_SG_H_01,Media_SG_H_02,CV_SG_H_02,Media_VG_H,CV_VG_H,Media_CG_H_00,CV_CG_H_00,Media_CG_H_01,CV_CG_H_01,Media_CG_H_02,CV_CG_H_02,Media_Ptos_A,CV_Ptos_A,Media_GM_A,CV_GM_A,Media_GS_A,CV_GS_A,Media_SG_A,CV_SG_A,Media_SG_A_01,CV_SG_A_01,Media_SG_A_02,CV_SG_A_02,Media_VG_A,CV_VG_A,Media_CG_A_00,CV_CG_A_00,Media_CG_A_01,CV_CG_A_01,Media_CG_A_02,CV_CG_A_02
CHILE 2,2025-06-20,13:30:00,0,Unión San Felipe,Concepción,3.12,1.85,3.4,2.5,3.2,2.78,1.4,2.6,2.8,1.35,8.5,1.06,1.06,8.5,1.36,2.9,2.05,1.67,1.85,1.91,1.33,1.28,1.5,0.57,1.43,1.72,1.38,3.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.3125,0.3597122302158274,0.12464349303513034,0.78125,0.8992805755395684,1.28,1.1510791366906477,1.1119999999999999,0.8687499999999999,0.2799999999999998,0.7000000000000002,0.4200000000000004,7.969610394321354,19.29004621918874,-11.859779120947989,0.1007194244604316,0.21875000000000006,0.15107913669064763,0.8,1.629800601300662,0.6,0.9128709291752765,1.2,0.9128709291752768,-0.6,-1.9002923751652299,-1.6460000000000001,-1.9817401005658681,-1.434,-1.8454009561276457,0.25840780712833433,0.9135724873152261,0.5983858351446728,0.6130394133115754,1.8180000000000003,0.9149152723724876,0.47664610109293565,0.5422660075046108,1.6,0.8385254915624211,1.2,1.0865337342004415,0.6,1.4907119849998598,0.6,2.527625148017183,1.074,3.9825976743606484,1.8880000000000003,2.1624392959582455,0.5059180485460226,0.9560885733737932,0.5093754842708818,0.8811475218506606,3.414,0.9552455667862578,0.7660569937113192,0.8802014306126602
IRELAND 2,2025-06-20,15:45:00,19,Athlone Town,Finn Harps,2.48,2.09,4.15,1.95,3.3,3.3,1.4,2.65,2.65,1.4,7.5,1.07,1.06,9.5,1.3,3.25,1.95,1.82,1.65,1.95,1.33,1.26,1.73,0.78,0.78,1.42,1.22,2.64,1.75,7.8,2.51,1.36,2.9,1.61,2.2,1.95,1.75,2.5,1.48,3.3,1.29,0.5128205128205129,0.30303030303030304,0.30303030303030304,0.2734817064582437,0.5909090909090909,0.5909090909090909,1.6923076923076923,1.0,1.6923076923076923,1.0,1.3499999999999999,1.3499999999999999,0.0,34.01934998982646,34.01934998982646,0.0,0.40909090909090906,0.40909090909090906,0.0,0.8,0.559016994374946,1.0,1.0,1.2,1.0865337342004413,-0.2,-2.236067977499785,-0.6900000000000002,-2.2360679774997894,-0.38999999999999985,-2.236067977499786,0.40541900847244355,1.150022504414055,0.589367608804949,0.6974747407846577,2.6559999999999997,1.1471193852190882,0.6996832735323784,0.7289096974715437,0.6,0.9128709291752765,0.6,0.9128709291752768,1.4,1.083267920578793,-0.8,-1.3693063937629153,-3.14,-1.3697229719617283,-1.356,-1.3701104335224183,0.38540838129103694,0.928129765040389,0.5282638414217362,0.8207630839057451,3.09,1.0341059224819498,0.43610161768056505,0.5413181144724352
IRELAND 2,2025-06-20,15:45:00,19,Dundalk,Treaty United,1.87,2.4,5.9,1.39,4.5,7.0,1.31,3.1,2.35,1.5,5.2,1.11,1.01,11.4,1.17,3.84,1.68,2.1,1.85,1.85,1.22,1.16,2.8,2.11,0.89,1.81,1.43,3.24,1.22,10.5,5.67,1.25,3.6,1.43,2.62,1.7,2.05,2.1,1.67,2.62,1.41,0.7194244604316548,0.2222222222222222,0.14285714285714285,0.6541168107759701,0.3088888888888889,0.19857142857142857,3.2374100719424463,0.6428571428571429,5.035971223021583,1.5555555555555556,5.61,3.1100000000000003,2.5,70.37853181128398,57.25546339656176,51.34019174590991,0.8014285714285715,0.6911111111111112,0.35714285714285715,1.4,0.6388765649999403,1.2,0.6972166887783959,0.8,1.0458250331675945,0.4,2.2360679774997902,0.532,2.236067977499795,3.479999999999998,2.2360679774997916,0.15619110605268285,0.6354957766736915,0.6366159725627706,0.4173070375621562,1.624,0.6809353743615316,0.9654384022493628,0.44175618951379075,0.8,1.629800601300663,0.6,1.4907119849998591,1.0,1.0,-0.4,-3.7914377220257744,-1.34,-3.320098847924727,-0.7879999999999998,-4.555036834175404,0.28596469262551644,1.3920794203667186,0.67953216374269,0.6462244215929561,2.04,1.3850099621142469,0.44863269284321927,1.0142244228322936
IRELAND 2,2025-06-20,15:45:00,19,Kerry,Bray Wanderers,3.5,2.2,2.51,2.9,3.55,2.15,1.35,2.8,2.35,1.5,5.5,1.09,1.04,10.0,1.22,4.0,1.72,2.05,1.55,2.25,1.3,0.0,1.36,1.44,1.44,1.62,1.21,2.83,2.14,7.3,2.02,1.29,3.4,1.46,2.5,1.73,1.98,2.2,1.62,2.8,1.38,0.3448275862068966,0.28169014084507044,0.46511627906976744,0.24439359949981046,0.8169014084507042,1.3488372093023255,1.2241379310344827,1.6511627906976745,0.7413793103448276,0.6056338028169014,0.75,0.6499999999999999,1.4,-20.556045219583464,18.00416160591338,-34.99202019855866,0.3488372093023256,0.18309859154929575,0.6511627906976744,1.6,0.8385254915624213,0.8,1.0458250331675945,0.6,1.4907119849998605,0.2,7.416198487095659,-0.18599999999999986,-22.65239496837396,1.2680000000000002,3.333800598827693,0.26443864229765013,0.9321590379259337,0.6103083438239715,0.5876504588765366,1.7560000000000002,0.9444259060003574,0.5951942008187954,0.7833522451245689,1.0,1.224744871391589,1.0,0.7071067811865472,1.2,0.9128709291752768,-0.2,-4.183300132670375,-0.7120000000000002,-4.373251359382615,-0.36999999999999983,-4.491449550536091,0.6110639919915585,0.8999151822559829,0.385398218621845,0.9375203983986468,5.38,1.1480407698376311,0.6454607372178992,0.45656275211215036
IRELAND 2,2025-06-20,15:45:00,19,UCD,Cobh Ramblers,3.5,2.1,2.87,2.81,3.34,2.3,1.4,2.65,2.6,1.4,6.0,1.08,1.01,8.95,1.25,3.3,1.95,1.86,1.75,2.0,1.33,1.28,1.4,0.78,1.89,1.66,1.51,3.17,1.73,7.4,2.43,1.42,2.62,1.73,2.0,2.1,1.65,2.8,1.38,3.6,1.25,0.35587188612099646,0.29940119760479045,0.4347826086956522,0.18462676341810833,0.8413173652694611,1.2217391304347827,1.188612099644128,1.4521739130434783,0.8185053380782917,0.688622754491018,0.5100000000000002,0.5299999999999998,1.04,-14.30555184662196,14.842227057911096,-27.474431626277134,0.22173913043478272,0.15868263473053887,0.4521739130434783,1.0,1.2247448713915892,0.6,1.4907119849998596,0.6,0.9128709291752765,0.0,1.0,-0.584,-5.1441958540840425,0.5259999999999995,8.143182770799957,0.14399257900617715,1.5677941971849767,0.7711624919717405,0.42901768889527836,1.0659999999999998,1.5032170784440462,0.5227686761438635,0.9565042066115913,2.2,0.4979295977319692,1.6,0.7126096406869611,0.6,1.4907119849998602,1.0,0.9999999999999994,2.0140000000000002,1.011616383360401,3.282,0.9984249804960981,0.46167115963167654,0.776797769366083,0.4672838709568824,0.764510704318927,3.092,0.7536804001850236,1.0607420549607331,0.540705485743903
IRELAND 2,2025-06-20,15:45:00,19,Wexford,Longford Town,2.09,2.29,5.1,1.57,3.9,4.85,1.3,3.1,2.3,1.52,5.2,1.11,1.03,13.0,1.16,4.2,1.67,2.15,1.67,2.1,1.25,1.18,2.25,1.11,0.33,1.74,0.96,2.7,1.35,8.3,4.36,1.36,2.9,1.57,2.25,2.28,1.75,2.5,1.48,3.3,1.29,0.6369426751592356,0.25641025641025644,0.2061855670103093,0.4906077703378192,0.4025641025641026,0.3237113402061856,2.484076433121019,0.8041237113402062,3.0891719745222925,1.2435897435897436,3.2799999999999994,2.33,0.9499999999999997,58.62699485989153,49.358227947732274,25.407718108948465,0.6762886597938144,0.5974358974358974,0.19587628865979378,0.8,1.629800601300662,0.8,1.3693063937629149,1.2,1.0865337342004415,-0.4,-3.791437722025775,-1.86,-2.339667335753802,-0.6339999999999998,-5.8827267776495455,0.4202569916855631,1.465225855320975,0.661022120518688,0.7056090763183493,3.1999999999999997,1.5618748749499751,0.600865813321968,0.8463771939425819,0.6,0.9128709291752776,0.6,0.9128709291752768,1.8,1.0686324478706304,-1.2,-1.4907119849998596,-5.012,-1.5320148001929055,-2.004,-1.4544928120966685,0.3582539952397144,0.9141721154579591,0.534495854614323,0.7953768601805918,2.6879999999999997,0.9178491631288727,0.413976144582605,0.6558565283922905
IRELAND 1,2025-06-20,15:45:00,20,Drogheda United,Sligo Rovers,2.05,2.16,4.5,1.73,3.65,4.35,1.4,2.7,2.65,1.42,7.0,1.08,1.04,10.0,1.28,3.5,1.8,1.95,1.73,1.95,1.25,1.27,1.95,1.6,0.78,1.4,1.3,2.7,1.5,6.75,2.55,1.25,3.6,1.42,2.62,1.7,2.05,2.1,1.67,2.62,1.42,0.5780346820809249,0.273972602739726,0.2298850574712644,0.41824721779654284,0.473972602739726,0.3977011494252874,2.1098265895953756,0.839080459770115,2.514450867052023,1.191780821917808,2.6199999999999997,1.92,0.6999999999999997,52.643378071479574,43.830860672092584,19.290046219188728,0.6022988505747127,0.5260273972602739,0.160919540229885,1.6,0.8385254915624213,1.2,0.9128709291752762,1.0,0.9999999999999999,0.2,4.183300132670382,0.07800000000000011,35.33085380753242,0.962,2.3762820966917118,0.43596649387724434,0.6391537215098324,0.4074673791848354,0.8270076600601992,3.2700000000000005,0.6356848596334808,0.7975731938365463,0.7087945692421271,0.8,1.629800601300662,0.6,1.4907119849998594,1.6,0.947859430506444,-1.0,-1.58113883008419,-8.463999999999999,-1.3859077385047835,-1.3359999999999999,-1.7023597718208618,0.37221217600964424,1.5102082878728214,0.665101565101565,0.6941236308944037,3.1279999999999997,1.595198707910809,0.38868530894392966,1.1726366656163356
IRELAND 1,2025-06-20,15:45:00,20,Galway United,St Patrick's Athl.,3.5,2.02,3.1,2.72,3.15,2.6,1.42,2.5,2.9,1.35,6.8,1.07,1.06,8.5,1.3,3.2,2.07,1.67,1.73,1.95,1.33,1.35,1.37,1.44,1.0,1.73,1.58,3.31,2.52,7.6,1.87,1.29,3.3,1.5,2.4,1.8,1.91,2.25,1.57,2.88,1.36,0.3676470588235294,0.31746031746031744,0.3846153846153846,0.10243008843798801,0.8634920634920635,1.0461538461538462,1.1580882352941175,1.2115384615384615,0.9558823529411764,0.8253968253968255,0.1200000000000001,0.4299999999999997,0.5499999999999998,-3.433630362450525,12.13388017063334,-15.376251248826184,0.04615384615384619,0.1365079365079364,0.21153846153846145,1.4,1.083267920578793,1.0,1.0000000000000002,1.0,0.7071067811865477,0.0,1.0,-0.09600000000000004,-20.397870812429304,0.37399999999999994,10.82256368416815,0.2671994671994672,0.984395535982001,0.5936542200005049,0.6324209306465479,1.9380000000000002,0.9567960506411436,0.7487904720321817,0.6962240502307333,0.8,1.6298006013006616,0.4,1.369306393762915,1.4,1.1952286093343938,-1.0,-1.8708286933869704,-4.002,-1.6831254796929924,-1.6800000000000004,-2.424830072125634,0.13323133805061516,1.4167851118332548,0.7740593243614391,0.4177547414379872,1.014,1.4720995531045145,0.38451051917501033,0.8022301234271947
IRELAND 1,2025-06-20,15:45:00,20,Shelbourne,Derry City,3.3,1.83,3.7,2.5,2.91,2.9,1.6,2.2,3.5,1.25,8.5,1.04,1.09,5.8,1.5,2.36,2.45,1.44,2.0,1.7,1.36,1.36,1.44,1.45,1.22,1.98,1.25,3.23,2.0,8.0,2.0,1.46,2.45,1.84,1.9,2.35,1.55,3.02,1.25,4.15,1.18,0.4,0.3436426116838488,0.3448275862068966,0.08443332536842238,0.8591065292096219,0.8620689655172414,1.1640000000000001,1.003448275862069,1.16,0.9965635738831614,0.3999999999999999,0.41000000000000014,0.010000000000000231,11.309932474020211,11.58512622485505,-0.2864765102770811,0.1379310344827586,0.14089347079037806,0.0034482758620690453,1.6,0.8385254915624211,1.2,1.0865337342004415,1.0,1.0,0.2,4.183300132670376,0.23800000000000007,8.587190977306182,1.3539999999999999,2.3242563194867234,0.3142366015664949,0.9308360564473744,0.5517991798417298,0.7488478774055369,2.5200000000000005,0.9681726481594023,0.8322280580870636,0.816115667025918,1.2,0.912870929175277,0.6,1.4907119849998598,0.6,0.9128709291752768,0.0,1.0,-0.16199999999999998,-9.678217087510946,0.31599999999999956,7.42223881762471,0.15432098765432098,1.4560219778561043,0.748458514380302,0.468299638746653,1.1480000000000001,1.4374458781294432,0.5085513312197456,0.9699704901371682
IRELAND 1,2025-06-20,15:45:00,20,Waterford,Bohemians,4.25,2.23,2.36,4.24,3.75,1.75,1.37,2.91,2.55,1.45,5.8,1.09,1.04,10.0,1.25,3.6,1.84,2.0,1.65,2.1,1.25,1.26,1.22,1.11,1.5,1.6,1.61,3.21,2.75,6.75,1.53,1.22,3.8,1.39,2.8,1.65,2.1,2.0,1.72,2.57,1.48,0.23584905660377356,0.26666666666666666,0.5714285714285714,0.40629462958958107,1.1306666666666667,2.422857142857143,0.8844339622641509,2.142857142857143,0.41273584905660377,0.4666666666666667,2.49,0.4900000000000002,2.0,-51.22812190445468,-13.766300685466264,-45.0,1.422857142857143,0.13066666666666674,1.1428571428571428,1.2,0.9128709291752768,0.8,1.0458250331675947,1.0,1.4142135623730951,-0.2,-5.477225575051665,-1.4999999999999998,-3.5074523834575753,-0.18200000000000008,-10.213161037337667,0.3818449768607385,0.961700384420823,0.5420926155390611,0.7771971491153897,2.6839999999999997,0.9658533103476454,0.551181568785044,0.7893060665004918,2.0,0.7071067811865478,1.0,1.0,0.4,1.3693063937629149,0.6,1.9002923751652305,1.1520000000000001,2.132321534579756,2.1879999999999997,1.8359847124751827,0.32327475328039335,1.0872735703700982,0.5924959584177462,0.6571017024462665,2.2079999999999997,1.0681994208131265,0.7388545018351131,0.6731876279114929
