Id,Date,Time,League,Round,Home,Away,Odd_H_HT,Odd_D_HT,Odd_A_HT,Odd_Over05_HT,Odd_Under05_HT,Odd_Over15_HT,Odd_Under15_HT,Odd_Over25_HT,Odd_Under25_HT,Odd_H_FT,Odd_D_FT,Odd_A_FT,Odd_Over05_FT,Odd_Under05_FT,Odd_Over15_FT,Odd_Under15_FT,Odd_Over25_FT,Odd_Under25_FT,Odd_Over35_FT,Odd_Under35_FT,Odd_Over45_FT,Odd_Under45_FT,Odd_BTTS_Yes,Odd_BTTS_No,Odd_1X_FT,Odd_12_FT,Odd_X2_FT
2HdDJHkt,2025-12-23,09:30,EGYPT CUP,1/16-finals,Ceramica Cleopatra,Abu Qir Semad,1.57,2.63,10.0,1.29,3.3,2.55,1.45,6.5,1.08,1.15,5.5,14.0,1.01,11.0,1.2,4.0,1.65,2.1,2.88,1.36,5.5,1.11,2.55,1.45,1.03,1.11,4.5
tKJtL2p2,2025-12-23,09:30,WORLD CLUB FRIENDLY,-,Tombense (Bra),Desportiva Ferroviaria (Bra),2.25,2.3,4.33,1.29,3.3,2.55,1.45,6.5,1.08,1.7,3.6,4.1,1.01,11.0,1.2,4.0,1.65,2.1,2.88,1.36,5.5,1.11,1.65,2.1,1.2,1.25,2.0
nLYTBXE8,2025-12-23,09:30,AFRICA AFRICA CUP OF NATIONS,Round 1,D.R. Congo,Benin,2.3,2.05,6.5,1.5,2.5,3.5,1.29,11.0,1.05,1.7,3.4,6.0,1.11,6.5,1.44,2.63,2.4,1.53,4.5,1.18,11.0,1.05,2.25,1.57,1.13,1.3,2.1
belC2GgC,2025-12-23,10:00,RWANDA 1,-,Bugesera,Police,4.55,1.83,2.72,1.57,2.02,0.0,0.0,0.0,0.0,3.75,2.95,2.0,0.0,0.0,1.53,2.2,2.58,1.42,0.0,0.0,0.0,0.0,2.28,1.55,1.65,1.33,1.23
UyYVIyvg,2025-12-23,10:00,RWANDA 1,-,Gasogi United,AS Kigali,3.51,1.75,3.51,1.1,4.9,1.65,2.1,2.87,1.32,2.8,2.87,2.52,1.1,4.9,1.65,2.1,2.87,1.32,0.0,0.0,0.0,0.0,2.42,1.5,1.42,1.32,1.35
4WswNvGk,2025-12-23,10:00,MALAYSIA 1,Round 13,Terengganu,Sabah,1.83,2.63,5.0,1.17,4.5,2.0,1.73,4.0,1.2,1.44,4.6,5.0,1.01,19.0,1.07,7.0,1.36,2.88,1.95,1.75,3.3,1.29,1.45,2.55,1.11,1.14,2.6
Ymi7S0hS,2025-12-23,10:00,MALAYSIA 1,Round 13,PDRM FC,Selangor,11.0,3.6,1.33,1.14,5.0,1.73,2.0,3.5,1.25,17.0,8.0,1.08,1.01,24.0,1.05,8.0,1.25,3.6,1.73,2.0,2.6,1.44,1.95,1.75,6.0,1.05,1.01
Ic4D0fOO,2025-12-23,10:00,RWANDA 1,-,Musanze,Gorilla,3.1,1.78,4.1,1.6,2.0,0.0,0.0,0.0,0.0,2.3,2.67,3.35,1.11,4.8,1.6,2.07,2.8,1.34,0.0,0.0,0.0,0.0,2.4,1.5,1.27,1.38,1.5
4lTifwx9,2025-12-23,10:00,IRAQ 1,Round 8,Al Kahraba,Al-Qassim,2.8,1.91,4.0,1.5,2.18,3.0,1.24,7.6,1.03,2.1,3.05,3.3,1.07,6.6,1.45,2.54,2.22,1.52,4.5,1.15,6.4,1.04,2.1,1.66,1.27,1.31,1.6
8MqNKc9t,2025-12-23,10:00,RWANDA 1,-,Rutsiro,Gicumbi,3.0,1.85,3.9,1.55,2.07,0.0,0.0,0.0,0.0,2.25,2.95,3.1,1.08,5.35,1.52,2.22,2.57,1.41,0.0,0.0,0.0,0.0,2.2,1.6,1.3,1.33,1.52
l6WAOFJ0,2025-12-23,10:00,UGANDA 2,-,Kigezi HomeBoyz,Paidha Black Angels,2.3,1.91,5.9,1.53,2.1,0.0,0.0,0.0,0.0,1.62,3.25,5.3,0.0,0.0,1.5,2.25,0.0,0.0,0.0,0.0,0.0,0.0,1.62,3.25,1.14,1.27,2.02
pEeGAlWg,2025-12-23,10:45,ASIA AFC CHAMPIONS LEAGUE 2,Round 6,Al Hussein (Jor),Ahal (Tkm),1.73,2.7,6.5,1.22,3.75,2.2,1.62,5.0,1.14,1.29,5.0,8.0,1.01,17.0,1.14,5.5,1.47,2.63,2.3,1.6,4.1,1.22,1.73,2.0,1.05,1.13,3.2
rLspC3S1,2025-12-23,11:30,TURKEY CUP,Round 1,Konyaspor,Antalyaspor,2.5,2.1,4.0,1.36,2.88,2.88,1.36,7.0,1.07,1.91,3.3,3.8,1.04,11.0,1.29,3.5,1.9,1.87,3.4,1.3,6.5,1.1,1.73,2.0,1.22,1.25,1.8
h8O9z6Yo,2025-12-23,11:30,ASIA GULF CLUB CHAMPIONS LEAGUE,Round 4,Al Ain (Uae),Zakho (Irq),3.0,1.95,3.55,1.47,2.22,3.25,1.29,8.2,1.05,2.27,3.1,2.87,1.07,7.0,1.35,2.66,2.15,1.55,3.6,1.2,8.2,1.05,1.92,1.75,1.34,1.3,1.5
KCLvrqpf,2025-12-23,12:00,NIGERIA 1,Round 18,Nasarawa,Barau,2.1,2.0,7.5,1.57,2.25,4.0,1.2,11.0,1.01,1.44,3.6,8.0,1.07,7.0,1.5,2.4,2.75,1.4,5.5,1.11,11.0,1.01,2.88,1.36,1.06,1.29,2.63
GC2PAien,2025-12-23,12:00,EGYPT LEAGUE CUP,Round 3,Modern Sport,Wadi Degla,2.4,1.91,5.5,1.5,2.5,3.5,1.25,9.5,1.04,1.67,3.1,5.0,1.08,7.5,1.5,2.55,2.55,1.45,5.5,1.14,11.0,1.04,2.38,1.53,1.11,1.3,2.0
CvdY8VPb,2025-12-23,12:00,EGYPT LEAGUE CUP,Round 3,Ghazl El Mahallah,Al Ahly,1.73,2.5,6.5,1.25,3.5,2.25,1.57,5.5,1.13,1.29,4.75,8.0,1.01,15.0,1.2,4.5,1.57,2.25,2.55,1.5,4.5,1.2,1.87,1.87,1.05,1.13,3.2
Uq4q4Le2,2025-12-23,12:00,AFRICA AFRICA CUP OF NATIONS,Round 1,Senegal,Botswana,1.57,2.63,13.0,1.33,3.25,2.5,1.5,6.0,1.13,1.2,6.25,15.0,1.04,12.0,1.22,4.0,1.73,2.08,2.75,1.4,5.5,1.14,2.63,1.44,1.03,1.13,4.33
SId1WEwS,2025-12-23,12:15,ASIA GULF CLUB CHAMPIONS LEAGUE,Round 4,Al Shabab (Sau),Al Rayyan (Qat),2.52,2.2,3.6,1.29,3.3,2.25,1.45,5.25,1.12,1.98,3.45,3.15,1.02,12.0,1.15,4.0,1.6,2.07,2.36,1.44,4.45,1.17,1.54,2.25,1.28,1.26,1.67
x2RahH6L,2025-12-23,12:30,IRAQ 1,Round 8,Duhok,Al Najaf,2.77,1.9,4.15,1.5,2.15,3.05,1.23,7.8,1.03,2.05,3.05,3.45,1.07,6.4,1.45,2.54,2.32,1.47,4.5,1.15,6.6,1.03,2.1,1.66,1.26,1.31,1.62
KMUOneUr,2025-12-23,12:30,IRAQ 1,Round 8,Al Naft,Al Quwa Al Jawiya,3.45,1.85,3.35,1.52,2.12,3.0,1.24,7.6,1.03,2.7,2.82,2.57,1.08,6.0,1.5,2.4,2.27,1.5,5.0,1.14,6.6,1.03,2.1,1.66,1.4,1.35,1.37
2ZVxhT34,2025-12-23,12:30,BURKINA FASO 1,Round 6,USFA,CFFEB,2.5,1.8,5.7,1.62,1.95,0.0,0.0,0.0,0.0,1.75,3.0,4.85,1.11,5.33,1.6,2.05,3.0,1.33,0.0,0.0,0.0,0.0,2.71,1.4,1.16,1.31,1.85
t62eujKb,2025-12-23,12:30,BURKINA FASO 1,Round 6,Rahimo,Sporting Cascades,2.5,1.83,5.5,1.57,2.02,0.0,0.0,0.0,0.0,1.75,2.95,4.9,0.0,0.0,1.55,2.15,2.71,1.4,5.33,1.11,0.0,0.0,2.54,1.45,1.16,1.31,1.85
4GwpZHsg,2025-12-23,12:45,KUWAIT CUP,Final,Al Kuwait,Al Arabi,3.3,2.0,3.4,1.44,2.63,3.2,1.3,8.5,1.05,2.5,2.7,3.1,1.07,8.0,1.4,2.88,2.3,1.6,4.33,1.2,9.0,1.06,1.91,1.8,1.3,1.4,1.44
K24Ion1L,2025-12-23,13:00,ASIA AFC CHAMPIONS LEAGUE,League phase,Al-Sadd (Qat),Shabab Al-Ahli Dubai (Uae),2.7,2.4,3.1,1.22,3.75,2.1,1.67,4.5,1.17,2.2,3.6,2.7,1.01,17.0,1.13,6.0,1.5,2.55,2.2,1.65,3.8,1.25,1.4,2.75,1.36,1.22,1.57
xf5SyzGd,2025-12-23,13:00,GAMBIA 1,Round 2,Dutch Lions,BST Galaxy,3.2,1.83,4.0,1.6,2.2,4.0,1.2,11.0,1.01,2.3,2.7,3.3,1.08,6.5,1.6,2.2,2.88,1.33,6.5,1.08,13.0,1.01,2.25,1.57,1.29,1.4,1.57
UT1Kwdop,2025-12-23,13:00,GAMBIA 1,Round 2,TMT,Medina United,2.82,1.82,4.45,1.57,2.02,3.6,1.23,0.0,0.0,2.07,2.85,3.65,1.08,5.25,1.52,2.22,2.57,1.41,5.17,1.12,0.0,0.0,2.22,1.58,1.24,1.34,1.62
KIUCqnZ2,2025-12-23,13:00,GAMBIA 1,Round 2,Hawks,Brikama U.,3.1,1.91,3.75,1.5,2.4,3.8,1.22,10.0,1.02,2.3,2.88,3.1,1.07,7.0,1.5,2.4,2.6,1.44,5.5,1.11,11.0,1.01,2.2,1.6,1.3,1.36,1.53
hprKsQ3F,2025-12-23,13:00,GAMBIA 1,Round 2,Real Banjul,Hart Academy,2.3,2.0,5.5,1.5,2.4,3.6,1.25,10.0,1.02,1.62,3.25,5.5,1.06,7.5,1.45,2.55,2.55,1.45,5.2,1.13,11.0,1.01,2.4,1.5,1.11,1.3,2.2
x2yvHF85,2025-12-23,13:30,RWANDA 1,-,Rayon Sport,Etincelles,2.2,1.98,5.9,1.5,2.18,0.0,0.0,0.0,0.0,1.57,3.45,5.5,0.0,0.0,1.45,2.54,2.25,1.5,4.33,1.16,0.0,0.0,2.4,1.5,1.13,1.25,2.12
llXyfinp,2025-12-23,14:00,ALBANIA 1,Round 18,Teuta,Egnatia,3.5,1.91,3.3,1.5,2.4,3.6,1.25,10.0,1.02,2.63,2.8,2.63,1.06,7.5,1.45,2.55,2.55,1.45,5.5,1.11,11.0,1.01,2.1,1.65,1.4,1.36,1.4
z5VqhVGd,2025-12-23,14:00,ALBANIA 1,Round 18,Partizani,Dinamo Tirana,3.5,1.91,3.3,1.5,2.4,3.6,1.25,10.0,1.02,2.75,2.8,2.55,1.06,7.5,1.45,2.55,2.55,1.45,5.2,1.13,11.0,1.01,2.1,1.65,1.44,1.36,1.4
pGtHYq3b,2025-12-23,14:00,ASIA GULF CLUB CHAMPIONS LEAGUE,Round 4,Al Qadisiya (Kuw),Sitra (Bhr),2.35,2.0,4.8,1.45,2.27,3.0,1.33,7.83,1.04,1.72,3.4,4.3,1.05,7.17,1.4,2.71,2.1,1.57,4.0,1.2,7.12,1.05,2.08,1.63,1.19,1.26,1.9
AgWKry3t,2025-12-23,14:30,TURKEY CUP,Round 1,Fenerbahce,Besiktas,2.1,2.4,4.5,1.25,3.5,2.25,1.57,5.5,1.13,1.6,3.9,4.6,1.01,15.0,1.17,5.0,1.57,2.38,2.55,1.5,4.5,1.2,1.57,2.25,1.14,1.2,2.2
n1ngg4sp,2025-12-23,14:30,AFRICA AFRICA CUP OF NATIONS,Round 1,Nigeria,Tanzania,1.95,2.25,8.0,1.4,2.75,3.0,1.36,8.0,1.08,1.44,4.1,9.0,1.07,9.0,1.33,3.25,2.08,1.73,3.75,1.25,8.0,1.08,2.25,1.57,1.07,1.22,2.63
QDnUUHx3,2025-12-23,15:15,ASIA AFC CHAMPIONS LEAGUE,League phase,Al Ittihad (Sau),Nasaf Qarshi (Uzb),1.62,2.8,7.5,1.2,4.0,2.1,1.67,4.5,1.17,1.22,5.5,9.5,1.03,9.5,1.13,6.0,1.44,2.7,2.15,1.67,3.5,1.29,1.73,2.0,1.04,1.1,3.75
rqI5id2k,2025-12-23,15:30,ALGERIA 1,Round 3,MC Alger,Ben Aknoun,1.73,2.3,9.5,1.4,2.75,3.0,1.33,7.5,1.06,1.25,4.6,11.0,1.06,9.0,1.36,3.1,2.15,1.67,4.1,1.22,8.0,1.07,2.75,1.4,1.03,1.14,3.5
fmszS7R8,2025-12-23,15:45,PORTUGAL CUP,1/8-finals,Caldas,Braga,11.0,3.1,1.44,1.2,4.0,2.1,1.67,4.5,1.17,16.0,7.5,1.11,0.0,0.0,1.13,6.0,1.44,2.7,2.2,1.65,3.8,1.25,2.25,1.57,5.5,1.06,1.01
lh16OnNH,2025-12-23,16:00,WORLD CLUB FRIENDLY,-,Serra Branca (Bra),Maguary (Bra),2.63,2.1,3.75,1.33,3.0,2.75,1.4,7.0,1.07,2.0,3.3,3.25,1.02,10.0,1.25,3.6,1.85,1.85,3.2,1.3,6.5,1.08,1.65,2.1,1.3,1.29,1.67
2eN3iR5U,2025-12-23,16:00,SAN MARINO CUP,Final,Virtus,Tre Fiori,3.15,1.93,3.45,1.47,2.22,2.85,1.26,7.0,1.04,2.45,3.0,2.72,1.06,7.0,1.4,2.71,2.12,1.57,4.0,1.2,6.0,1.05,1.95,1.75,1.37,1.32,1.44
6LDVYXAF,2025-12-23,16:00,BOLIVIA 1,Relegation,Academia del Balompie,San Juan FC,1.67,2.88,8.0,1.2,4.0,2.05,1.75,4.0,1.2,1.22,5.5,8.0,1.01,9.0,1.11,5.0,1.44,2.7,1.95,1.67,3.0,1.29,1.8,1.91,1.07,1.13,3.5
lAjU9kWj,2025-12-23,17:00,ENGLAND EFL CUP,Quarter-finals,Arsenal,Crystal Palace,2.05,2.3,6.5,1.36,3.0,2.75,1.4,7.0,1.1,1.53,4.0,6.0,1.06,10.0,1.29,3.5,1.98,1.88,3.4,1.3,6.5,1.11,2.0,1.75,1.13,1.22,2.3
rTu2irCd,2025-12-23,17:00,AFRICA AFRICA CUP OF NATIONS,Round 1,Tunisia,Uganda,2.25,2.1,6.0,1.44,2.63,3.25,1.33,9.0,1.07,1.65,3.5,6.0,1.08,8.0,1.36,3.0,2.25,1.62,4.0,1.22,9.0,1.07,2.1,1.67,1.13,1.29,2.2
GWhRrcOE,2025-12-23,17:45,PORTUGAL 1,Round 15,Vitoria Guimaraes,Sporting CP,7.5,2.38,1.91,1.36,3.0,2.63,1.44,7.0,1.1,7.0,4.5,1.37,1.05,11.0,1.29,3.5,1.85,1.95,3.25,1.33,6.5,1.11,2.1,1.67,2.75,1.18,1.1
S2Kt3zjA,2025-12-23,18:00,WORLD CLUB FRIENDLY,-,Pachuca (Mex),Atlante (Mex),2.5,2.4,3.4,1.2,4.0,2.1,1.65,4.8,1.14,1.95,3.8,3.0,0.0,0.0,1.08,6.5,1.4,2.75,2.1,1.65,3.6,1.25,1.36,2.88,1.33,1.22,1.73
vsvnsgTj,2025-12-23,18:00,WORLD CLUB FRIENDLY,-,Necaxa (Mex),Atl. San Luis (Mex),2.7,2.1,3.75,1.36,2.88,2.88,1.36,7.5,1.05,2.0,3.25,3.4,1.03,9.0,1.29,3.3,1.95,1.75,3.6,1.25,7.0,1.07,1.75,1.95,1.29,1.3,1.73
Ofcrwy6m,2025-12-23,18:00,WORLD CLUB FRIENDLY,-,Santos Laguna (Mex),Mazatlan FC (Mex),2.45,2.5,3.1,0.0,0.0,1.9,1.8,0.0,0.0,2.15,4.2,2.63,0.0,0.0,0.0,0.0,1.36,2.9,1.9,1.8,3.0,1.33,1.36,2.9,1.36,1.2,1.58
bRMIc9kB,2025-12-23,22:00,HONDURAS 1,Apertura,Real Espana,Motagua,2.3,2.1,4.5,1.36,2.88,2.88,1.36,7.5,1.06,1.7,3.5,4.4,1.05,10.0,1.3,3.4,1.95,1.75,3.5,1.29,7.5,1.08,1.87,1.87,1.17,1.25,2.0
