League,Date,Time,Rodada,Home,Away,Odd_H_HT,Odd_D_HT,Odd_A_HT,Odd_H_FT,Odd_D_FT,Odd_A_FT,Odd_Over05_HT,Odd_Under05_HT,Odd_Over15_HT,Odd_Under15_HT,Odd_Over25_HT,Odd_Under25_HT,Odd_Over05_FT,Odd_Under05_FT,Odd_Over15_FT,Odd_Under15_FT,Odd_Over25_FT,Odd_Under25_FT,Odd_BTTS_Yes,Odd_BTTS_No,Odd_DC_1X,Odd_DC_12,Odd_DC_X2,PPG_Home,PPG_Away,XG_Home_Pre,XG_Away_Pre,XG_Total_Pre,Odd_Corners_H,Odd_Corners_D,Odd_Corners_A,Odd_Corners_Over75,Odd_Corners_Under75,Odd_Corners_Over85,Odd_Corners_Under85,Odd_Corners_Over95,Odd_Corners_Under95,Odd_Corners_Over105,Odd_Corners_Under105,Odd_Corners_Over115,Odd_Corners_Under115,p_H,p_D,p_A,CV_Odds,H_D,H_A,D_H,D_A,A_H,A_D,DifAbs_HomeAway,DifAbs_HomeDraw,DifAbs_DrawAway,Angle_HomeAway,Angle_HomeDraw,Angle_DrawAway,DifPer_HomeAway,DifPer_HomeDraw,DifPer_DrawAway,Media_Ptos_H,CV_Ptos_H,Media_GM_H,CV_GM_H,Media_GS_H,CV_GS_H,Media_SG_H,CV_SG_H,Media_SG_H_01,CV_SG_H_01,Media_SG_H_02,CV_SG_H_02,Media_VG_H,CV_VG_H,Media_CG_H_00,CV_CG_H_00,Media_CG_H_01,CV_CG_H_01,Media_CG_H_02,CV_CG_H_02,Media_Ptos_A,CV_Ptos_A,Media_GM_A,CV_GM_A,Media_GS_A,CV_GS_A,Media_SG_A,CV_SG_A,Media_SG_A_01,CV_SG_A_01,Media_SG_A_02,CV_SG_A_02,Media_VG_A,CV_VG_A,Media_CG_A_00,CV_CG_A_00,Media_CG_A_01,CV_CG_A_01,Media_CG_A_02,CV_CG_A_02
SOUTH KOREA 2,2025-07-13,07:00:00,20,Incheon United,Asan Mugunghwa,2.3,2.2,5.5,1.74,3.74,4.63,1.44,2.63,3.0,1.36,9.0,1.07,1.01,8.6,1.3,2.97,2.08,1.73,2.0,1.73,1.18,1.3,2.0,2.82,1.2,1.67,1.4,3.07,1.58,7.22,3.3,1.52,2.33,1.9,1.8,2.48,1.45,3.44,1.23,5.16,1.08,0.5747126436781609,0.267379679144385,0.2159827213822894,0.43919921302115317,0.4652406417112299,0.3758099352051836,2.1494252873563218,0.8077753779697625,2.660919540229885,1.2379679144385025,2.8899999999999997,2.0,0.8899999999999997,55.3151570282216,45.0,23.989064009552383,0.6241900647948163,0.53475935828877,0.19222462203023752,3.0,0.0,2.0,0.3535533905932742,0.2,2.236067977499787,1.8,0.46481112585226325,2.9379999999999997,0.4891379619031191,8.906,0.48950712278666675,0.41295614383191503,0.3815083768732603,0.3505177122667643,0.45797693551265994,3.286,0.38835030940267273,1.30828249459295,0.2668909265056037,1.8,0.9128709291752769,1.6,0.7126096406869614,1.0,0.9999999999999999,0.6,3.248931448269655,0.4380000000000003,12.019701236836722,2.3440000000000003,2.204235568121555,0.5873000912892732,0.6616478792303667,0.3685664429716119,0.9622704358102786,3.9219999999999997,0.6102795109255618,0.9957035067645705,0.6132433291978847
SOUTH KOREA 2,2025-07-13,07:00:00,20,Bucheon 1995,Gimpo Citizen,2.88,2.1,4.0,2.09,3.14,3.09,1.44,2.63,3.25,1.33,9.0,1.07,1.01,8.5,1.31,2.92,2.0,1.67,1.83,1.83,1.3,1.36,1.62,1.8,1.11,1.63,1.23,2.86,1.65,6.97,3.06,1.59,2.2,2.0,1.72,2.64,1.4,3.75,1.19,5.75,1.06,0.47846889952153115,0.3184713375796178,0.3236245954692557,0.21357398610477,0.6656050955414012,0.6763754045307443,1.5023923444976077,1.016181229773463,1.4784688995215312,0.984076433121019,1.0,1.0500000000000003,0.050000000000000266,26.56505117707799,27.699472808055003,-1.432096184164654,0.3236245954692557,0.3343949044585988,0.01618122977346287,2.2,0.49792959773196943,1.8,0.4648111258522644,0.8,1.0458250331675933,1.0,0.9999999999999991,2.1300000000000003,1.077717911904297,3.1,1.0260498798203186,0.6252324611797083,0.6414030660056933,0.3288370205947167,0.5344750601730937,4.014,0.6176230601471475,1.1395146929407107,0.346894618429123,0.6,0.9128709291752757,0.4,1.3693063937629142,1.4,0.8144110179279557,-1.0,-1.4142135623730951,-4.12,-1.5166892905261136,-1.8699999999999997,-1.3800729032271637,0.219150570027763,1.3874988705271314,0.7082031799634164,0.5666744891546205,1.5380000000000003,1.412618159462976,0.3408696387178421,0.7935465134230628
SOUTH KOREA 2,2025-07-13,07:00:00,20,Ansan Greeners,Seoul E-Land,4.75,2.1,2.6,3.84,3.28,1.8,1.44,2.63,3.25,1.33,9.0,1.07,1.01,8.7,1.32,2.88,2.05,1.65,1.91,1.8,1.83,1.33,1.25,0.82,1.18,1.16,1.34,2.5,3.46,7.11,1.55,1.68,2.05,2.15,1.62,2.9,1.32,4.24,1.14,6.71,1.02,0.2604166666666667,0.3048780487804878,0.5555555555555556,0.35448707038514204,1.170731707317073,2.1333333333333333,0.8541666666666666,1.822222222222222,0.46875000000000006,0.5487804878048781,2.04,0.56,1.4799999999999998,-45.567266409857936,-15.642246457208728,-36.501441120506314,1.1333333333333333,0.17073170731707318,0.8222222222222221,1.0,1.224744871391589,0.6,1.49071198499986,1.0,1.0,-0.4,-2.8504385627478444,-2.6019999999999994,-2.2861799311096065,-0.502,-3.8396227024000362,0.3143881208397338,1.5523488142939053,0.693381734006734,0.6146028185054627,2.1300000000000003,1.576772987137236,0.44579050021130867,1.003544715059991,0.4,1.3693063937629137,1.4,0.3912303982179758,2.4,0.4750730937913075,-1.0,-1.0,-1.9240000000000002,-1.0626426167214136,-3.5700000000000003,-1.033886689304772,0.40853738239350557,0.24373548696132424,0.3957523898979144,0.301201494917852,2.7,0.2732218983927094,0.956709873347853,0.3245353500085819
CHINA 2,2025-07-13,08:00:00,0,Dalian Huayi,Nanjing City,2.38,2.0,4.65,1.88,3.23,3.93,1.35,2.8,2.75,1.37,6.5,1.08,1.01,8.8,1.31,3.2,1.96,1.8,1.85,1.85,1.25,1.24,1.85,2.13,1.0,1.1,1.16,2.26,0.0,0.0,0.0,1.37,2.56,1.76,2.04,2.53,1.57,2.82,1.34,4.0,1.16,0.5319148936170213,0.30959752321981426,0.2544529262086514,0.34580750071549976,0.5820433436532507,0.4783715012722646,1.7180851063829787,0.821882951653944,2.0904255319148937,1.21671826625387,2.0500000000000003,1.35,0.7000000000000002,45.70731936854426,34.01934998982646,19.29004621918874,0.5216284987277354,0.4179566563467493,0.17811704834605602,3.0,0.0,2.2,0.3803000120609434,0.8,0.5590169943749473,1.4,0.3912303982179759,2.5460000000000003,0.569179408463048,5.858,0.20179672326300457,0.5522279515139548,0.6038730216339889,0.3316167371511215,0.6203997290280481,3.9699999999999998,0.536358342962689,1.3976282500474735,0.26993954847934437,0.8,1.629800601300662,1.2,0.9128709291752768,1.8,0.46481112585226425,-0.6,-2.788866755113585,-2.822,-1.877964238257254,-0.6940000000000004,-5.927162976690819,0.5290271692936681,0.6920561604221248,0.38369234068499514,0.932683340053795,4.1160000000000005,0.7296735855164662,0.7471492006455278,0.7911871186007757
CHINA 2,2025-07-13,08:00:00,0,Shanghai Jiading,Nantong Zhiyun,3.0,2.04,3.3,2.39,3.1,2.79,1.5,2.52,3.22,1.32,8.5,1.04,1.07,7.0,1.42,2.62,2.3,1.57,1.95,1.75,1.35,1.27,1.45,1.78,1.38,1.29,1.08,2.37,0.0,0.0,0.0,1.44,2.54,1.82,1.98,2.28,1.54,3.1,1.28,4.51,1.12,0.41841004184100417,0.3225806451612903,0.35842293906810035,0.12896718645331653,0.7709677419354839,0.8566308243727598,1.297071129707113,1.1111111111111112,1.1673640167364017,0.9,0.3999999999999999,0.71,0.31000000000000005,11.309932474020211,19.54486232662877,-8.810732985984911,0.1433691756272401,0.2290322580645161,0.11111111111111113,1.8,0.9128709291752769,2.0,0.6123724356957945,1.4,1.083267920578793,0.6,3.456073558887953,1.6339999999999997,3.9147590851443295,2.368,2.338252546431999,0.6918030638629732,0.7298968063444072,0.33980332690010107,1.101618718627464,5.274,0.7442351492540007,1.2079976074374779,0.5051404833356996,1.8,0.912870929175277,1.2,0.6972166887783964,1.0,1.224744871391589,0.2,5.477225575051661,0.26799999999999996,10.746281612760132,0.7460000000000001,3.9643466174080704,0.4536675642571417,0.745412565190646,0.449110177299511,0.7449292327561229,3.072,0.7543147270188084,0.7993802634749303,0.5263673327712265
ESTONIA 1,2025-07-13,08:30:00,0,Tallinna Kalev,Harju Jalgpallikool,3.8,2.6,2.38,3.1,3.78,1.97,1.23,3.9,2.1,1.65,4.6,1.17,1.03,17.0,1.11,5.0,1.5,2.45,1.4,2.5,1.77,1.22,1.3,1.09,0.73,1.58,1.33,2.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3225806451612903,0.2645502645502646,0.5076142131979695,0.30992395579243376,0.8201058201058202,1.5736040609137056,1.2193548387096773,1.9187817258883249,0.635483870967742,0.5211640211640212,1.1300000000000001,0.6799999999999997,1.8099999999999998,-29.466448275120097,18.778033222445533,-42.14509520315724,0.5736040609137056,0.17989417989417983,0.9187817258883249,1.2,1.3693063937629155,1.6,0.9478594305064437,2.4,0.6972166887783958,-0.8,-2.8504385627478444,-4.802,-1.914198518962406,-1.0419999999999998,-3.76338158515624,0.8963096943725917,0.9332836556777634,0.46311720814204305,1.058693660729113,5.844,0.9413334371149626,0.916421042291628,0.8602273849394159,0.2,2.236067977499787,1.2,0.6972166887783964,2.4,0.47507309379130774,-1.2,-0.6972166887783967,-4.852,-0.8976649059931362,-2.53,-0.9158794482927816,0.7526651647506194,0.9454522135253279,0.4166367035222186,0.9090276927964214,5.837999999999999,1.0448997240307654,0.7399375835374503,0.5547021380462284
CHINA 2,2025-07-13,08:30:00,0,Hebei Kungfu,Heilongjiang Lava Spring,2.0,2.15,4.2,1.57,3.75,4.75,1.42,2.75,2.95,1.36,7.0,1.07,1.06,8.5,1.33,3.0,1.98,1.7,2.0,1.75,1.27,1.19,2.1,1.5,0.57,1.19,0.99,2.18,0.0,0.0,0.0,1.59,2.06,1.97,1.75,2.58,1.42,4.23,1.14,6.68,1.02,0.6369426751592356,0.26666666666666666,0.21052631578947367,0.484432709691931,0.4186666666666667,0.3305263157894737,2.3885350318471334,0.7894736842105263,3.0254777070063694,1.2666666666666666,3.1799999999999997,2.1799999999999997,1.0,57.832947414224144,47.46575899499776,26.56505117707799,0.6694736842105262,0.5813333333333333,0.21052631578947367,1.6,0.8385254915624213,1.6,0.7126096406869612,1.2,0.6972166887783962,0.4,4.183300132670378,1.704,2.4894031402901327,0.09999999999999983,70.21395872616796,0.5516290726817041,1.2237271567873724,0.47509619380750134,0.74538783523966,3.9819999999999993,1.1959256587717337,1.0862787735822181,0.4708167718281989,0.6,0.9128709291752756,0.8,0.5590169943749473,1.6,0.5590169943749476,-0.8,-1.6298006013006623,-4.2459999999999996,-1.381839138517426,-1.3660000000000003,-1.7694589195034698,0.5217289417214482,0.5879269719838602,0.3578027034800115,1.0172773995150761,4.582,0.7419897539865851,0.5044767993103382,0.42153551142511714
SWEDEN 1,2025-07-13,09:00:00,15,Brommapojkarna,Öster,2.25,2.38,4.75,1.76,3.5,3.77,1.3,3.4,2.5,1.5,6.0,1.13,1.04,11.0,1.22,4.2,1.68,2.05,1.7,2.05,1.2,1.2,2.05,0.86,0.63,1.72,1.01,2.73,1.49,7.0,2.9,1.09,5.8,1.19,4.1,1.32,3.05,1.5,2.33,1.8,1.89,0.5681818181818182,0.2857142857142857,0.26525198938992045,0.3624309121015099,0.5028571428571429,0.46684350132625996,1.9886363636363635,0.9283819628647215,2.1420454545454546,1.0771428571428572,2.01,1.74,0.27,45.14288194698733,41.023269024922435,7.688447769902874,0.53315649867374,0.49714285714285716,0.07161803713527852,0.6,2.23606797749979,0.6,1.4907119849998596,1.2,0.9128709291752768,-0.6,-2.5276251480171834,-1.5500000000000005,-1.9573602389695293,-1.4180000000000004,-3.6439690758873433,0.18392180742911995,1.396023462349382,0.7449239086904285,0.47471880410171574,1.158,1.4214959779695342,0.542383977184779,0.8619133960561886,1.0,1.224744871391589,0.6,0.9128709291752756,1.2,0.6972166887783964,-0.6,-2.2360679774997902,-3.3480000000000003,-2.21433802631295,-0.9440000000000002,-2.224798213303104,0.3583552547049237,0.9191753746913319,0.5458488165214062,0.7608189157112333,2.502,0.9283876359675992,0.4137353214854095,0.6903661137857792
SWEDEN 1,2025-07-13,09:00:00,15,GAIS,Hammarby,3.4,2.2,3.1,2.63,3.19,2.35,1.4,2.75,2.75,1.4,8.0,1.08,1.06,9.0,1.3,3.5,1.84,1.86,1.75,2.0,1.53,1.25,1.42,1.71,1.57,2.15,1.86,4.01,1.95,6.4,2.05,1.14,4.8,1.27,3.3,1.45,2.55,1.73,1.98,2.12,1.63,0.3802281368821293,0.31347962382445144,0.425531914893617,0.15705277779530416,0.8244514106583072,1.1191489361702127,1.2129277566539924,1.3574468085106381,0.8935361216730039,0.7366771159874609,0.2799999999999998,0.56,0.8399999999999999,-7.969610394321354,15.642246457208728,-22.782405730481685,0.11914893617021267,0.17554858934169282,0.3574468085106382,1.8,0.6085806194501845,1.4,0.8144110179279558,1.0,0.7071067811865472,0.4,1.369306393762915,0.8939999999999998,1.4044959385642863,1.152,1.4074203163432362,0.4726087654579477,1.0486440304058369,0.5048903381414253,0.66605321699523,3.0279999999999996,0.9956160919677419,0.9421423457625906,0.6033333652007264,1.0,1.224744871391589,1.2,0.9128709291752776,1.4,0.9583148474999099,-0.2,-7.416198487095662,-0.1460000000000002,-20.39219510786708,-2.09,-3.2112927728353986,0.3677360750488348,1.0487085629480155,0.5590241530888539,0.7283788503756263,2.408,0.9687141667109931,0.8643061859798833,0.6415520877691675
NORWAY 1,2025-07-13,09:30:00,13,Bryne,Vålerenga,3.0,2.3,3.25,2.3,3.13,2.74,1.33,3.25,2.5,1.5,6.5,1.11,1.05,9.5,1.25,3.8,1.84,1.86,1.62,2.2,1.42,1.29,1.55,1.86,1.25,1.58,1.26,2.84,2.0,8.0,2.0,1.17,4.15,1.34,3.02,1.58,2.28,1.95,1.77,2.38,1.51,0.4347826086956522,0.3194888178913738,0.36496350364963503,0.1524789209870351,0.7348242811501597,0.8394160583941604,1.3608695652173914,1.1423357664233575,1.1913043478260872,0.8753993610223643,0.4400000000000004,0.8300000000000001,0.3899999999999997,12.407418527400756,22.53845004082809,-11.03420900325024,0.16058394160583955,0.2651757188498403,0.14233576642335755,2.0,0.7071067811865476,1.8,0.912870929175277,1.8,0.7243558228002943,0.0,1.0,-0.8020000000000002,-7.681650129238536,0.47399999999999975,7.036736324690891,0.7194195307162047,1.008257779511876,0.43877432488026075,0.8381360200468748,4.593999999999999,1.0161302564630752,1.0983165279640696,0.7506374688690279,1.2,1.3693063937629155,1.0,0.7071067811865476,1.0,0.9999999999999998,0.0,1.0,-0.08000000000000043,-49.10615096400831,0.07400000000000037,42.67956095488402,0.45072706641445776,0.7254257258802008,0.455088794213469,0.6948882010944551,2.772,0.7178089170050013,0.6818978903288408,0.516800821843536
