League,Date,Time,Rodada,Home,Away,Odd_H_HT,Odd_D_HT,Odd_A_HT,Odd_H_FT,Odd_D_FT,Odd_A_FT,Odd_Over05_HT,Odd_Under05_HT,Odd_Over15_HT,Odd_Under15_HT,Odd_Over25_HT,Odd_Under25_HT,Odd_Over05_FT,Odd_Under05_FT,Odd_Over15_FT,Odd_Under15_FT,Odd_Over25_FT,Odd_Under25_FT,Odd_BTTS_Yes,Odd_BTTS_No,Odd_DC_1X,Odd_DC_12,Odd_DC_X2,PPG_Home,PPG_Away,XG_Home_Pre,XG_Away_Pre,XG_Total_Pre,Odd_Corners_H,Odd_Corners_D,Odd_Corners_A,Odd_Corners_Over75,Odd_Corners_Under75,Odd_Corners_Over85,Odd_Corners_Under85,Odd_Corners_Over95,Odd_Corners_Under95,Odd_Corners_Over105,Odd_Corners_Under105,Odd_Corners_Over115,Odd_Corners_Under115,p_H,p_D,p_A,CV_Odds,H_D,H_A,D_H,D_A,A_H,A_D,DifAbs_HomeAway,DifAbs_HomeDraw,DifAbs_DrawAway,Angle_HomeAway,Angle_HomeDraw,Angle_DrawAway,DifPer_HomeAway,DifPer_HomeDraw,DifPer_DrawAway,Media_Ptos_H,CV_Ptos_H,Media_GM_H,CV_GM_H,Media_GS_H,CV_GS_H,Media_SG_H,CV_SG_H,Media_SG_H_01,CV_SG_H_01,Media_SG_H_02,CV_SG_H_02,Media_VG_H,CV_VG_H,Media_CG_H_00,CV_CG_H_00,Media_CG_H_01,CV_CG_H_01,Media_CG_H_02,CV_CG_H_02,Media_Ptos_A,CV_Ptos_A,Media_GM_A,CV_GM_A,Media_GS_A,CV_GS_A,Media_SG_A,CV_SG_A,Media_SG_A_01,CV_SG_A_01,Media_SG_A_02,CV_SG_A_02,Media_VG_A,CV_VG_A,Media_CG_A_00,CV_CG_A_00,Media_CG_A_01,CV_CG_A_01,Media_CG_A_02,CV_CG_A_02
JAPAN 2,2025-07-06,06:00:00,22,Roasso Kumamoto,Jubilo Iwata,3.75,2.25,2.75,2.82,3.28,2.17,1.33,3.25,2.63,1.44,7.0,1.1,1.0,9.3,1.19,3.74,1.76,1.94,1.67,2.1,1.66,1.25,1.3,1.0,1.18,1.43,1.28,2.71,1.99,7.15,2.28,1.23,3.4,1.48,2.42,1.82,1.88,2.3,1.53,3.08,1.29,0.3546099290780142,0.3048780487804878,0.4608294930875576,0.20231086759214875,0.8597560975609756,1.2995391705069124,1.1631205673758864,1.5115207373271888,0.7695035460992908,0.6615853658536586,0.6499999999999999,0.45999999999999996,1.1099999999999999,-18.00416160591338,12.952764513375518,-29.030274682487153,0.2995391705069124,0.14024390243902438,0.511520737327189,0.8,1.629800601300662,1.2,0.6972166887783958,1.6,0.7126096406869611,-0.4,-3.7914377220257744,-1.0040000000000002,-4.211985231475204,-1.0939999999999999,-3.1406991881798128,0.4539364501305482,0.7482728386331943,0.45702181357276545,0.7066912271326732,2.838,0.7287244253536386,0.8078436235455755,0.5474118685309213,1.6,0.8385254915624213,1.6,0.947859430506444,1.4,0.6388765649999399,0.2,7.416198487095662,0.7980000000000003,4.5542578086927685,0.22000000000000028,17.29758976187859,0.7396477981732541,0.8844159946898225,0.3831214150709027,0.942570839894956,4.618,0.8769474235026284,0.9813432676309738,0.7643187231128072
JAPAN 2,2025-07-06,07:00:00,22,Ehime,Montedio Yamagata,3.6,2.2,2.75,2.93,3.26,2.12,1.36,3.0,2.63,1.44,7.0,1.1,1.01,11.0,1.22,3.5,1.82,1.88,1.67,2.1,1.61,1.26,1.32,0.45,1.15,1.19,1.36,2.55,2.43,7.38,1.89,1.16,4.04,1.36,2.76,1.66,2.09,2.05,1.68,2.64,1.4,0.341296928327645,0.3067484662576687,0.4716981132075471,0.21176908846299589,0.8987730061349695,1.3820754716981132,1.1126279863481228,1.5377358490566035,0.7235494880546075,0.6503067484662577,0.81,0.3299999999999996,1.1399999999999997,-22.047947463560384,9.369385096487473,-29.68314017912329,0.38207547169811323,0.10122699386503056,0.5377358490566035,0.8,1.6298006013006623,1.2,0.6972166887783962,2.0,0.7905694150420949,-0.8,-2.2360679774997894,-2.636,-2.061593720788389,-1.6319999999999992,-2.386633897768188,0.5397775555115287,0.6619570090373716,0.4078818832309704,0.8321193813909078,3.3600000000000003,0.6665570434955722,0.7668050984339579,0.5745688302044356,1.4,1.083267920578793,1.6,0.8385254915624211,1.4,0.39123039821797573,0.2,6.519202405202648,0.3299999999999998,9.01681930078619,0.7460000000000004,4.788672073744304,0.612197370227781,0.7417186990941909,0.40416934544570554,0.8746128908844044,3.8480000000000003,0.7609629534685792,0.9992545937837647,0.6920505511979657
SOUTH KOREA 2,2025-07-06,07:00:00,19,Seongnam,Cheonan City,2.5,2.15,4.0,1.93,3.16,3.5,1.36,2.9,2.8,1.4,7.5,1.08,1.01,8.6,1.31,2.92,2.0,1.67,1.85,1.91,1.25,1.35,1.75,1.3,0.5,1.1,1.16,2.26,1.87,7.03,2.51,1.33,2.87,1.64,2.12,2.04,1.69,2.67,1.39,3.74,1.19,0.5181347150259068,0.3164556962025316,0.2857142857142857,0.28846595075068937,0.610759493670886,0.5514285714285714,1.6373056994818653,0.9028571428571429,1.8134715025906736,1.1075949367088607,1.57,1.2300000000000002,0.33999999999999986,38.131913675601716,31.59151570104069,9.648045316098154,0.44857142857142857,0.38924050632911394,0.0971428571428571,0.4,1.3693063937629173,0.4,1.3693063937629146,1.2,0.912870929175277,-0.8,-1.0458250331675947,-2.7300000000000004,-0.9803377667346657,-1.592,-1.1003978174655344,0.21665695981362845,1.377724232415559,0.706657223796034,0.5686611354800561,1.5059999999999998,1.3737447471728703,0.3695678537087309,0.660639546377361,1.0,1.2247448713915892,0.4,1.3693063937629153,0.8,1.629800601300662,-0.4,-2.850438562747844,-1.1339999999999992,-3.6709075376358093,-0.834,-2.519834881049191,0.22942935135837783,1.38316460170821,0.7063639490884073,0.5708993132040328,1.546,1.399768766782413,0.3458823022027974,0.7610469089590832
SOUTH KOREA 2,2025-07-06,07:00:00,19,Hwaseong,Bucheon 1995,4.2,2.1,2.6,3.29,3.21,1.98,1.4,2.75,3.0,1.36,8.5,1.07,1.02,8.1,1.33,2.83,1.95,1.75,1.8,1.95,1.75,1.33,1.25,1.2,1.7,1.32,1.41,2.73,2.98,6.94,1.68,1.56,2.24,1.97,1.75,2.58,1.42,3.64,1.2,5.53,1.06,0.303951367781155,0.3115264797507788,0.5050505050505051,0.2597848184986804,1.0249221183800623,1.6616161616161615,0.9756838905775076,1.621212121212121,0.601823708206687,0.616822429906542,1.31,0.08000000000000007,1.23,-33.224798801211946,-2.290610042638532,-31.591515701040688,0.6616161616161617,0.02492211838006233,0.6212121212121212,1.4,1.0832679205787932,0.6,1.4907119849998598,0.6,0.9128709291752768,0.0,1.0,-0.43,-6.651101804891978,0.41000000000000003,5.981753934330171,0.19893470584714823,1.4055128330104503,0.7267804635888035,0.5193336531493113,1.3279999999999998,1.4248691281045032,0.49799577556827,0.9540409081300022,1.4,1.0832679205787932,1.0,0.7071067811865472,1.4,1.1952286093343938,-0.4,-4.183300132670378,-2.522,-2.3218747408806863,0.03600000000000021,100.11887224817707,0.4016660572768793,0.7954218889002872,0.4936526527436259,0.6560011637459713,2.7180000000000004,0.8161818592620438,0.6858068361169404,0.557483785545285
SOUTH KOREA 2,2025-07-06,07:00:00,19,Gimpo Citizen,Busan I'Park,3.2,2.05,3.3,2.44,3.09,2.59,1.44,2.62,3.1,1.33,9.0,1.06,1.03,7.2,1.36,2.69,2.15,1.57,1.91,1.83,1.44,1.36,1.44,1.36,2.0,1.61,1.31,2.92,1.98,6.65,2.39,1.56,2.25,1.96,1.75,2.58,1.42,3.63,1.2,5.51,1.06,0.4098360655737705,0.3236245954692557,0.3861003861003861,0.12574247448683581,0.7896440129449839,0.9420849420849421,1.2663934426229508,1.193050193050193,1.0614754098360655,0.8381877022653722,0.1499999999999999,0.6499999999999999,0.5,4.289153328819016,18.00416160591338,-14.036243467926479,0.05791505791505788,0.21035598705501615,0.19305019305019305,2.0,0.7071067811865476,1.8,0.6085806194501845,0.6,1.4907119849998594,1.2,1.4907119849998596,2.406,1.74375368580001,3.8579999999999997,1.3233804627906276,0.6650187686220451,0.5391185586984709,0.29403670310102853,0.5581045254279811,4.315999999999999,0.5158674177303151,1.1087050170904837,0.5149954428542967,1.6,0.8385254915624211,1.2,1.3693063937629155,1.0,1.224744871391589,0.2,10.839741694339398,0.8220000000000003,7.514686279766986,0.2560000000000004,19.117943353212425,0.5833188355224188,1.4241775278416269,0.5595790788685354,0.75051083720632,3.6700000000000004,1.4233060727416886,0.7904429340034576,1.0111359390907628
CHINA 2,2025-07-06,08:30:00,0,Chongqing Tongliang Long,Shanghai Jiading,1.72,2.35,6.7,1.4,4.0,7.77,1.36,2.9,2.62,1.42,6.0,1.09,1.04,10.0,1.22,3.8,1.85,1.95,2.0,1.79,1.16,1.1,2.41,2.25,0.57,2.13,1.04,3.17,0.0,0.0,0.0,1.11,4.64,1.28,3.08,1.69,2.28,1.95,1.85,2.38,1.49,0.7142857142857143,0.25,0.1287001287001287,0.7295804324911797,0.35,0.18018018018018017,2.857142857142857,0.5148005148005148,5.55,1.9425,6.369999999999999,2.6,3.7699999999999996,72.56918514053382,52.43140797117251,62.05387157358633,0.8198198198198198,0.65,0.4851994851994852,2.2,0.4979295977319692,1.6,0.9478594305064437,0.4,1.369306393762915,1.2,1.3693063937629153,1.5999999999999999,1.4471483273147918,10.867999999999999,1.177434277808507,0.19408300845961762,1.0175501122170048,0.6186595872570627,0.5424972083574426,2.16,0.9822836955652821,1.1954938147925525,0.6110969931085607,0.6,2.23606797749979,0.2,2.2360679774997894,2.2,0.674199862463242,-2.0,-0.9354143466934853,-14.544,-0.8503368272709558,-2.69,-1.0857500861978757,0.09302325581395349,2.23606797749979,0.8588235294117647,0.36757281821914345,0.6799999999999999,2.2360679774997982,0.18872424479755462,1.3582747157696955
CHINA 2,2025-07-06,08:30:00,0,Dongguan United,Shenyang Urban,7.5,2.43,1.78,6.9,4.74,1.3,1.3,2.94,2.54,1.44,5.75,1.08,1.05,10.0,1.25,3.8,1.72,2.06,2.15,1.67,1.2,1.14,1.06,0.88,1.88,0.94,1.43,2.37,0.0,0.0,0.0,1.34,2.84,1.65,2.11,2.42,1.68,2.7,1.38,3.78,1.18,0.14492753623188406,0.21097046413502107,0.7692307692307692,0.6547779872556568,1.4556962025316456,5.3076923076923075,0.6869565217391305,3.646153846153846,0.18840579710144928,0.2742616033755274,5.6000000000000005,2.16,3.4400000000000004,-70.3461759419467,-47.202598161765806,-59.82647997035567,4.307692307692308,0.45569620253164556,2.6461538461538465,0.6,0.9128709291752761,1.0,0.7071067811865477,1.8,0.46481112585226414,-0.8,-1.369306393762915,-3.9959999999999996,-1.5262820001399344,-1.4,-1.4427864197660103,0.4475013256172876,0.6486732419919298,0.41241522488435206,0.8240793601809601,3.368,0.6896975068993532,0.6395682905936664,0.6199669329668228,1.8,0.6085806194501844,2.2,0.3803000120609434,1.4,0.8144110179279558,0.8,1.3693063937629149,1.268000000000001,1.4057158952642728,4.4799999999999995,1.429477948984402,0.5094073608772712,0.37871137542819544,0.30076573508811755,0.4068249697622831,3.7980000000000005,0.3935176957926464,1.3920394989644191,0.3121407086382321
CHINA 2,2025-07-06,08:30:00,0,Nanjing City,Yanbian Longding,2.6,2.14,4.0,1.95,3.25,3.3,1.38,2.75,2.94,1.33,7.0,1.08,1.04,9.0,1.33,3.4,2.09,1.75,1.8,1.86,1.3,1.25,1.69,1.13,0.5,1.39,1.01,2.4,0.0,0.0,0.0,1.32,2.93,1.7,1.99,2.35,1.71,2.62,1.4,3.64,1.2,0.5128205128205129,0.3076923076923077,0.30303030303030304,0.27014029419305957,0.6,0.5909090909090909,1.6666666666666667,0.9848484848484849,1.6923076923076923,1.0153846153846153,1.3499999999999999,1.3,0.04999999999999982,34.01934998982646,33.02386755579665,1.4320961841646414,0.40909090909090906,0.4,0.015151515151515098,1.4,1.083267920578793,1.4,0.6388765649999399,1.4,1.0832679205787932,0.0,1.0,-0.8560000000000002,-5.706949676415253,0.7660000000000001,5.609732121839266,0.5734152417851958,0.7753243157915357,0.4106476776860776,0.8841534422437792,4.034000000000001,0.7939263415710389,0.8850066520450518,0.524146467909488,0.6,0.9128709291752768,0.6,1.4907119849998596,1.2,0.6972166887783964,-0.6,-1.490711984999859,-5.151999999999999,-1.3746227093538257,-0.85,-1.5914999127610243,0.2535074987905177,1.4102524032249744,0.6971024109710242,0.5981096377129271,1.7560000000000002,1.4379333092628814,0.41325601171764814,1.203704579638049
CHINA 2,2025-07-06,08:30:00,0,Nantong Zhiyun,Guangzhou E-Power,5.26,2.24,2.29,4.43,3.4,1.7,1.36,2.88,2.7,1.38,6.0,1.09,1.04,8.0,1.3,3.25,1.95,1.75,1.91,1.8,1.22,1.25,1.1,1.38,2.29,1.51,1.39,2.9,0.0,0.0,0.0,1.25,3.26,1.51,2.14,2.13,1.88,2.38,1.49,3.22,1.26,0.22573363431151244,0.29411764705882354,0.5882352941176471,0.4339878038447749,1.3029411764705883,2.6058823529411765,0.7674943566591422,2.0,0.3837471783295711,0.5,2.7299999999999995,1.0299999999999998,1.7,-53.77346763595097,-27.248467426644748,-40.36453657309736,1.6058823529411763,0.30294117647058816,1.0,1.0,1.224744871391589,2.0,0.9354143466934853,1.6,0.9478594305064437,0.4,6.754628043053148,-0.35600000000000004,-16.910236010597217,3.064000000000001,3.3556799424843167,0.6882310915505075,0.7955104340142507,0.4066823559650123,0.9775055220594213,4.944,0.7993431799965532,1.1983483371261416,0.8143168355252343,2.4,0.5590169943749475,2.2,0.5926547641093316,1.2,0.6972166887783964,1.0,1.2247448713915892,1.8539999999999999,1.0749772261084662,4.406000000000001,1.5968307834240798,0.5052387994755976,0.708340136282079,0.3732782605211716,0.677437070927929,3.936,0.6391758375675873,1.3938289564001478,0.4602370890090609
SWEDEN 1,2025-07-06,09:00:00,14,IFK Göteborg,Sirius,2.38,2.38,4.33,1.64,3.68,4.2,1.3,3.4,2.5,1.5,6.0,1.13,1.01,13.0,1.17,4.5,1.65,2.1,1.62,2.2,1.22,1.25,2.0,1.43,0.75,1.57,1.39,2.96,1.43,7.5,3.05,1.14,4.8,1.25,3.4,1.44,2.55,1.68,2.05,2.05,1.68,0.6097560975609756,0.2717391304347826,0.23809523809523808,0.42640331464263354,0.44565217391304346,0.3904761904761904,2.2439024390243905,0.8761904761904762,2.5609756097560976,1.141304347826087,2.5600000000000005,2.04,0.52,52.001267557495346,45.567266409857936,14.574216198038739,0.6095238095238096,0.5543478260869565,0.12380952380952381,1.4,1.0832679205787932,1.0,1.224744871391589,0.8,1.0458250331675938,0.2,6.519202405202647,0.6259999999999998,4.365169066237832,0.5340000000000001,9.513436692564495,0.32375496109603785,0.9910709136815266,0.582102841049735,0.6710706393628592,2.178,1.0071456892307975,0.7391579673798099,0.8548066618211815,0.4,1.369306393762915,1.4,0.39123039821797573,2.2,0.3803000120609434,-0.8,-1.0458250331675945,-3.6020000000000003,-1.036507412180498,-1.3,-1.0601998248627733,0.7508941010126214,0.5420339984920939,0.23995144121371328,0.44565705113437515,5.462,0.7226038163151769,0.8497793671706715,0.3276199184957235
