League,Date,Time,Rodada,Home,Away,Odd_H_HT,Odd_D_HT,Odd_A_HT,Odd_H_FT,Odd_D_FT,Odd_A_FT,Odd_Over05_HT,Odd_Under05_HT,Odd_Over15_HT,Odd_Under15_HT,Odd_Over25_HT,Odd_Under25_HT,Odd_Over05_FT,Odd_Under05_FT,Odd_Over15_FT,Odd_Under15_FT,Odd_Over25_FT,Odd_Under25_FT,Odd_BTTS_Yes,Odd_BTTS_No,Odd_DC_1X,Odd_DC_12,Odd_DC_X2,PPG_Home,PPG_Away,XG_Home_Pre,XG_Away_Pre,XG_Total_Pre,Odd_Corners_H,Odd_Corners_D,Odd_Corners_A,Odd_Corners_Over75,Odd_Corners_Under75,Odd_Corners_Over85,Odd_Corners_Under85,Odd_Corners_Over95,Odd_Corners_Under95,Odd_Corners_Over105,Odd_Corners_Under105,Odd_Corners_Over115,Odd_Corners_Under115,p_H,p_D,p_A,CV_Odds,H_D,H_A,D_H,D_A,A_H,A_D,DifAbs_HomeAway,DifAbs_HomeDraw,DifAbs_DrawAway,Angle_HomeAway,Angle_HomeDraw,Angle_DrawAway,DifPer_HomeAway,DifPer_HomeDraw,DifPer_DrawAway,Media_Ptos_H,CV_Ptos_H,Media_GM_H,CV_GM_H,Media_GS_H,CV_GS_H,Media_SG_H,CV_SG_H,Media_SG_H_01,CV_SG_H_01,Media_SG_H_02,CV_SG_H_02,Media_VG_H,CV_VG_H,Media_CG_H_00,CV_CG_H_00,Media_CG_H_01,CV_CG_H_01,Media_CG_H_02,CV_CG_H_02,Media_Ptos_A,CV_Ptos_A,Media_GM_A,CV_GM_A,Media_GS_A,CV_GS_A,Media_SG_A,CV_SG_A,Media_SG_A_01,CV_SG_A_01,Media_SG_A_02,CV_SG_A_02,Media_VG_A,CV_VG_A,Media_CG_A_00,CV_CG_A_00,Media_CG_A_01,CV_CG_A_01,Media_CG_A_02,CV_CG_A_02
CHILE 2,2025-06-20,13:30:00,0,Unión San Felipe,Concepción,3.0,2.1,3.4,2.36,3.35,2.8,1.4,2.8,2.8,1.38,7.2,1.08,1.03,8.3,1.28,3.2,1.95,1.75,1.73,1.93,1.33,1.28,1.57,0.57,1.43,1.72,1.38,3.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42372881355932207,0.29850746268656714,0.35714285714285715,0.17485927361122863,0.7044776119402985,0.8428571428571429,1.419491525423729,1.1964285714285716,1.1864406779661016,0.835820895522388,0.43999999999999995,0.9900000000000002,0.5500000000000003,12.407418527400745,26.335410003881353,-15.376251248826193,0.15714285714285714,0.29552238805970155,0.19642857142857154,0.8,1.629800601300662,0.6,0.9128709291752765,1.2,0.9128709291752768,-0.6,-1.9002923751652299,-1.6460000000000001,-1.9817401005658681,-1.434,-1.8454009561276457,0.25840780712833433,0.9135724873152261,0.5983858351446728,0.6130394133115754,1.8180000000000003,0.9149152723724876,0.47901898244886787,0.5330262215347745,1.6,0.8385254915624211,1.2,1.0865337342004415,0.6,1.4907119849998598,0.6,2.527625148017183,1.074,3.9825976743606484,1.8880000000000003,2.1624392959582455,0.5059180485460226,0.9560885733737932,0.5093754842708818,0.8811475218506606,3.414,0.9552455667862578,0.7658000564040222,0.8808616023944991
IRELAND 2,2025-06-20,15:45:00,19,Athlone Town,Finn Harps,2.7,2.15,3.75,2.0,3.4,3.6,1.38,2.9,2.75,1.38,6.4,1.08,1.03,8.1,1.25,3.34,1.83,1.78,1.83,1.95,1.26,1.26,1.7,0.78,0.78,1.42,1.22,2.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.29411764705882354,0.2777777777777778,0.29059326290271154,0.5882352941176471,0.5555555555555556,1.7,0.9444444444444444,1.8,1.0588235294117647,1.6,1.4,0.20000000000000018,38.659808254090095,34.99202019855866,5.710593137499648,0.4444444444444445,0.4117647058823529,0.0555555555555556,0.8,0.559016994374946,1.0,1.0,1.2,1.0865337342004413,-0.2,-2.236067977499785,-0.6900000000000002,-2.2360679774997894,-0.38999999999999985,-2.236067977499786,0.40541900847244355,1.150022504414055,0.589367608804949,0.6974747407846577,2.6559999999999997,1.1471193852190882,0.6984012222503271,0.7322509154385216,0.6,0.9128709291752765,0.6,0.9128709291752768,1.4,1.083267920578793,-0.8,-1.3693063937629153,-3.14,-1.3697229719617283,-1.356,-1.3701104335224183,0.38540838129103694,0.928129765040389,0.5282638414217362,0.8207630839057451,3.09,1.0341059224819498,0.4335763651553125,0.5533310825959743
IRELAND 2,2025-06-20,15:45:00,19,Dundalk,Treaty United,1.65,2.4,6.0,1.4,4.33,6.0,1.33,3.25,2.4,1.5,5.6,1.11,1.02,11.4,1.17,4.0,1.62,2.1,1.85,1.8,1.05,1.16,2.9,2.11,0.89,1.81,1.43,3.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7142857142857143,0.23094688221709006,0.16666666666666666,0.5955455908613619,0.3233256351039261,0.2333333333333333,3.092857142857143,0.7216666666666667,4.285714285714286,1.3856812933025404,4.6,2.93,1.67,66.5014343240479,55.68279496109193,39.861881422551,0.7666666666666666,0.6766743648960739,0.2783333333333333,1.4,0.6388765649999403,1.2,0.6972166887783959,0.8,1.0458250331675945,0.4,2.2360679774997902,0.532,2.236067977499795,3.479999999999998,2.2360679774997916,0.15619110605268285,0.6354957766736915,0.6366159725627706,0.4173070375621562,1.624,0.6809353743615316,0.9649245276347687,0.4429374998938012,0.8,1.629800601300663,0.6,1.4907119849998591,1.0,1.0,-0.4,-3.7914377220257744,-1.34,-3.320098847924727,-0.7879999999999998,-4.555036834175404,0.28596469262551644,1.3920794203667186,0.67953216374269,0.6462244215929561,2.04,1.3850099621142469,0.45101364522417164,1.0034542966369735
IRELAND 2,2025-06-20,15:45:00,19,Kerry,Bray Wanderers,3.75,2.29,2.81,2.9,3.52,2.03,1.31,3.1,2.5,1.48,5.75,1.1,1.01,10.0,1.25,3.86,1.75,2.05,1.67,2.15,1.25,0.0,1.36,1.44,1.44,1.62,1.21,2.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3448275862068966,0.2840909090909091,0.4926108374384237,0.2657351586424097,0.8238636363636364,1.4285714285714286,1.2137931034482758,1.7339901477832513,0.7,0.5767045454545454,0.8700000000000001,0.6200000000000001,1.4900000000000002,-23.50904022419246,17.223436191131466,-36.68611069154546,0.42857142857142866,0.17613636363636367,0.7339901477832514,1.6,0.8385254915624213,0.8,1.0458250331675945,0.6,1.4907119849998605,0.2,7.416198487095659,-0.18599999999999986,-22.65239496837396,1.2680000000000002,3.333800598827693,0.26443864229765013,0.9321590379259337,0.6103083438239715,0.5876504588765366,1.7560000000000002,0.9444259060003574,0.5951942008187954,0.7833522451245689,1.0,1.224744871391589,1.0,0.7071067811865472,1.2,0.9128709291752768,-0.2,-4.183300132670375,-0.7120000000000002,-4.373251359382615,-0.36999999999999983,-4.491449550536091,0.6110639919915585,0.8999151822559829,0.385398218621845,0.9375203983986468,5.38,1.1480407698376311,0.6482101930547648,0.4472362710985459
IRELAND 2,2025-06-20,15:45:00,19,UCD,Cobh Ramblers,3.5,2.08,3.0,2.75,3.1,2.38,1.4,2.95,2.8,1.4,6.4,1.08,1.02,9.5,1.25,3.28,1.95,1.8,1.7,2.0,1.33,1.28,1.4,0.78,1.89,1.66,1.51,3.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36363636363636365,0.3225806451612903,0.42016806722689076,0.1312440923401488,0.8870967741935484,1.1554621848739497,1.1272727272727272,1.3025210084033614,0.8654545454545454,0.7677419354838709,0.3700000000000001,0.3500000000000001,0.7200000000000002,-10.481218144130922,9.926245506651709,-19.798876354524936,0.15546218487394964,0.11290322580645164,0.30252100840336144,1.0,1.2247448713915892,0.6,1.4907119849998596,0.6,0.9128709291752765,0.0,1.0,-0.584,-5.1441958540840425,0.5259999999999995,8.143182770799957,0.14399257900617715,1.5677941971849767,0.7711624919717405,0.42901768889527836,1.0659999999999998,1.5032170784440462,0.5235451238954002,0.9538121241348868,2.2,0.4979295977319692,1.6,0.7126096406869611,0.6,1.4907119849998602,1.0,0.9999999999999994,2.0140000000000002,1.011616383360401,3.282,0.9984249804960981,0.46167115963167654,0.776797769366083,0.4672838709568824,0.764510704318927,3.092,0.7536804001850236,1.059280600813857,0.5439901564552929
IRELAND 2,2025-06-20,15:45:00,19,Wexford,Longford Town,2.15,2.47,5.0,1.57,3.9,4.33,1.28,3.1,2.4,1.5,5.6,1.12,1.03,12.5,1.2,4.4,1.65,2.2,1.67,2.0,1.25,1.18,2.3,1.11,0.33,1.74,0.96,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6369426751592356,0.25641025641025644,0.23094688221709006,0.4545926956633127,0.4025641025641026,0.3625866050808314,2.484076433121019,0.9006928406466512,2.7579617834394905,1.1102564102564103,2.76,2.33,0.43000000000000016,54.07149757717716,49.358227947732274,12.133880170633354,0.6374133949191685,0.5974358974358974,0.09930715935334876,0.8,1.629800601300662,0.8,1.3693063937629149,1.2,1.0865337342004415,-0.4,-3.791437722025775,-1.86,-2.339667335753802,-0.6339999999999998,-5.8827267776495455,0.4202569916855631,1.465225855320975,0.661022120518688,0.7056090763183493,3.1999999999999997,1.5618748749499751,0.600865813321968,0.8463771939425819,0.6,0.9128709291752776,0.6,0.9128709291752768,1.8,1.0686324478706304,-1.2,-1.4907119849998596,-5.012,-1.5320148001929055,-2.004,-1.4544928120966685,0.3582539952397144,0.9141721154579591,0.534495854614323,0.7953768601805918,2.6879999999999997,0.9178491631288727,0.41645227610328306,0.6435279833096065
IRELAND 1,2025-06-20,15:45:00,20,Drogheda United,Sligo Rovers,2.38,2.25,5.05,1.66,3.74,4.24,1.36,2.9,2.62,1.42,6.0,1.09,1.02,9.0,1.29,3.5,1.98,1.94,1.79,1.92,1.21,1.27,2.1,1.6,0.78,1.4,1.3,2.7,1.55,6.75,2.55,1.18,3.88,1.38,2.71,1.85,2.06,2.1,1.62,2.74,1.35,0.6024096385542169,0.267379679144385,0.23584905660377356,0.4258068157770421,0.4438502673796791,0.3915094339622641,2.253012048192771,0.8820754716981132,2.5542168674698797,1.1336898395721926,2.58,2.08,0.5,52.217379159029214,46.12330271407543,14.036243467926479,0.6084905660377359,0.5561497326203209,0.11792452830188678,1.6,0.8385254915624213,1.2,0.9128709291752762,1.0,0.9999999999999999,0.2,4.183300132670382,0.07800000000000011,35.33085380753242,0.962,2.3762820966917118,0.43596649387724434,0.6391537215098324,0.4074673791848354,0.8270076600601992,3.2700000000000005,0.6356848596334808,0.8000106894838754,0.7032335041152769,0.8,1.629800601300662,0.6,1.4907119849998594,1.6,0.947859430506444,-1.0,-1.58113883008419,-8.463999999999999,-1.3859077385047835,-1.3359999999999999,-1.7023597718208618,0.37221217600964424,1.5102082878728214,0.665101565101565,0.6941236308944037,3.1279999999999997,1.595198707910809,0.3892817088571806,1.169694399202057
IRELAND 1,2025-06-20,15:45:00,20,Galway United,St Patrick's Athl.,3.25,2.0,3.3,2.6,3.1,2.5,1.4,2.7,2.95,1.35,8.0,1.07,1.02,9.0,1.31,2.9,2.07,1.67,1.8,1.86,1.49,1.35,1.44,1.44,1.0,1.73,1.58,3.31,2.18,6.5,1.98,1.22,3.5,1.52,2.28,2.05,1.81,2.32,1.52,2.97,1.3,0.3846153846153846,0.3225806451612903,0.4,0.11760549708527995,0.8387096774193549,1.04,1.1923076923076923,1.24,0.9615384615384615,0.8064516129032258,0.10000000000000009,0.5,0.6000000000000001,-2.86240522611175,14.036243467926479,-16.699244233993625,0.040000000000000036,0.16129032258064516,0.24000000000000005,1.4,1.083267920578793,1.0,1.0000000000000002,1.0,0.7071067811865477,0.0,1.0,-0.09600000000000004,-20.397870812429304,0.37399999999999994,10.82256368416815,0.2671994671994672,0.984395535982001,0.5936542200005049,0.6324209306465479,1.9380000000000002,0.9567960506411436,0.7504873046113673,0.6915987974600813,0.8,1.6298006013006616,0.4,1.369306393762915,1.4,1.1952286093343938,-1.0,-1.8708286933869704,-4.002,-1.6831254796929924,-1.6800000000000004,-2.424830072125634,0.13323133805061516,1.4167851118332548,0.7740593243614391,0.4177547414379872,1.014,1.4720995531045145,0.3860489807134719,0.7959730554988075
IRELAND 1,2025-06-20,15:45:00,20,Shelbourne,Derry City,3.35,1.92,3.68,2.45,2.9,2.75,1.55,2.33,3.42,1.23,7.8,1.01,1.09,6.2,1.47,2.65,2.6,1.5,2.0,1.63,1.36,1.36,1.44,1.45,1.22,1.98,1.25,3.23,2.17,6.2,2.12,1.41,2.33,1.76,1.95,2.25,1.54,3.04,1.29,3.8,1.21,0.4081632653061224,0.3448275862068966,0.36363636363636365,0.08486251286955254,0.8448275862068967,0.890909090909091,1.183673469387755,1.0545454545454545,1.1224489795918366,0.9482758620689655,0.2999999999999998,0.44999999999999973,0.1499999999999999,8.530765609948128,12.68038349181981,-4.289153328819016,0.10909090909090903,0.15517241379310337,0.054545454545454515,1.6,0.8385254915624211,1.2,1.0865337342004415,1.0,1.0,0.2,4.183300132670376,0.23800000000000007,8.587190977306182,1.3539999999999999,2.3242563194867234,0.3142366015664949,0.9308360564473744,0.5517991798417298,0.7488478774055369,2.5200000000000005,0.9681726481594023,0.8330443846176759,0.8141778679914217,1.2,0.912870929175277,0.6,1.4907119849998598,0.6,0.9128709291752768,0.0,1.0,-0.16199999999999998,-9.678217087510946,0.31599999999999956,7.42223881762471,0.15432098765432098,1.4560219778561043,0.748458514380302,0.468299638746653,1.1480000000000001,1.4374458781294432,0.510320726242514,0.9636888000345729
IRELAND 1,2025-06-20,15:45:00,20,Waterford,Bohemians,4.33,2.11,2.3,4.23,3.75,1.71,1.34,2.95,2.6,1.42,6.75,1.1,1.04,10.0,1.27,3.5,1.78,1.93,1.79,2.0,1.25,1.26,1.22,1.11,1.5,1.6,1.61,3.21,3.1,9.2,1.64,1.2,3.85,1.37,2.75,1.61,2.12,2.03,1.7,2.64,1.4,0.23640661938534277,0.26666666666666666,0.5847953216374269,0.4142595339610583,1.1280000000000001,2.473684210526316,0.8865248226950354,2.192982456140351,0.40425531914893614,0.456,2.5200000000000005,0.4800000000000004,2.04,-51.56269850893747,-13.495733280795825,-45.567266409857936,1.4736842105263162,0.1280000000000001,1.192982456140351,1.2,0.9128709291752768,0.8,1.0458250331675947,1.0,1.4142135623730951,-0.2,-5.477225575051665,-1.4999999999999998,-3.5074523834575753,-0.18200000000000008,-10.213161037337667,0.3818449768607385,0.961700384420823,0.5420926155390611,0.7771971491153897,2.6839999999999997,0.9658533103476454,0.5509709247968007,0.7899938934173051,2.0,0.7071067811865478,1.0,1.0,0.4,1.3693063937629149,0.6,1.9002923751652305,1.1520000000000001,2.132321534579756,2.1879999999999997,1.8359847124751827,0.32327475328039335,1.0872735703700982,0.5924959584177462,0.6571017024462665,2.2079999999999997,1.0681994208131265,0.7401911768559987,0.6699244608297822
