League,Date,Time,Rodada,Home,Away,Odd_H_HT,Odd_D_HT,Odd_A_HT,Odd_H_FT,Odd_D_FT,Odd_A_FT,Odd_Over05_HT,Odd_Under05_HT,Odd_Over15_HT,Odd_Under15_HT,Odd_Over25_HT,Odd_Under25_HT,Odd_Over05_FT,Odd_Under05_FT,Odd_Over15_FT,Odd_Under15_FT,Odd_Over25_FT,Odd_Under25_FT,Odd_BTTS_Yes,Odd_BTTS_No,Odd_DC_1X,Odd_DC_12,Odd_DC_X2,PPG_Home,PPG_Away,XG_Home_Pre,XG_Away_Pre,XG_Total_Pre,Odd_Corners_H,Odd_Corners_D,Odd_Corners_A,Odd_Corners_Over75,Odd_Corners_Under75,Odd_Corners_Over85,Odd_Corners_Under85,Odd_Corners_Over95,Odd_Corners_Under95,Odd_Corners_Over105,Odd_Corners_Under105,Odd_Corners_Over115,Odd_Corners_Under115,p_H,p_D,p_A,CV_Odds,H_D,H_A,D_H,D_A,A_H,A_D,DifAbs_HomeAway,DifAbs_HomeDraw,DifAbs_DrawAway,Angle_HomeAway,Angle_HomeDraw,Angle_DrawAway,DifPer_HomeAway,DifPer_HomeDraw,DifPer_DrawAway,Media_Ptos_H,CV_Ptos_H,Media_GM_H,CV_GM_H,Media_GS_H,CV_GS_H,Media_SG_H,CV_SG_H,Media_SG_H_01,CV_SG_H_01,Media_SG_H_02,CV_SG_H_02,Media_VG_H,CV_VG_H,Media_CG_H_00,CV_CG_H_00,Media_CG_H_01,CV_CG_H_01,Media_CG_H_02,CV_CG_H_02,Media_Ptos_A,CV_Ptos_A,Media_GM_A,CV_GM_A,Media_GS_A,CV_GS_A,Media_SG_A,CV_SG_A,Media_SG_A_01,CV_SG_A_01,Media_SG_A_02,CV_SG_A_02,Media_VG_A,CV_VG_A,Media_CG_A_00,CV_CG_A_00,Media_CG_A_01,CV_CG_A_01,Media_CG_A_02,CV_CG_A_02
FINLAND 1,2025-07-04,12:00:00,0,Oulu,KuPS,3.6,2.2,2.5,4.05,3.7,2.29,1.32,3.1,2.5,1.45,5.75,1.1,1.05,11.0,1.2,3.75,1.75,2.02,1.6,2.0,1.3,1.25,1.36,0.71,1.29,1.4,1.58,2.98,3.1,8.0,1.48,1.2,3.72,1.42,2.65,1.73,2.05,2.17,1.58,2.83,1.33,0.2469135802469136,0.27027027027027023,0.4366812227074236,0.2783913540396535,1.0945945945945945,1.7685589519650653,0.9135802469135803,1.6157205240174672,0.5654320987654321,0.6189189189189189,1.7599999999999998,0.34999999999999964,1.4100000000000001,-41.34777721969367,-9.926245506651695,-35.18383662124626,0.7685589519650654,0.09459459459459449,0.6157205240174674,1.0,1.2247448713915894,1.2,0.912870929175277,2.0,0.6123724356957946,-0.8,-2.404423007708918,-3.88,-2.4154510748940283,-1.5699999999999998,-2.149339439636265,0.5438378266693598,0.9146988813043256,0.49545108748749245,0.9307188750068355,3.8839999999999995,0.9489127948893095,0.7728623988328399,0.6904394705116286,1.0,1.224744871391589,1.0,1.4142135623730951,1.4,0.8144110179279558,-0.4,-4.541475531146237,-1.152,-3.7924710430871222,-1.188,-4.831145341392896,0.2654320987654321,1.4420479998072087,0.6787558415689878,0.6484557365211872,2.056,1.382784752909586,0.7352622092982659,0.9795819249819688
ESTONIA 1,2025-07-04,13:00:00,0,Paide,Tallinna FC Levadia,3.94,2.37,2.38,3.54,3.61,1.93,1.27,3.2,2.37,1.5,6.0,1.12,1.04,12.0,1.22,4.3,1.73,2.08,1.6,2.06,1.29,1.26,1.25,2.0,2.1,2.0,2.42,4.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2824858757062147,0.2770083102493075,0.5181347150259068,0.3140041475350531,0.9806094182825486,1.83419689119171,1.019774011299435,1.8704663212435233,0.5451977401129944,0.5346260387811634,1.61,0.06999999999999984,1.68,-38.834064953768475,2.0045340321058998,-40.0302592718897,0.8341968911917099,0.01939058171745148,0.8704663212435233,1.0,1.2247448713915892,1.0,1.0,1.6,0.5590169943749473,-0.6,-2.5276251480171847,-1.8379999999999996,-2.8103722313046213,-1.7279999999999998,-2.0092080886661075,0.2698443897073891,1.441084724209559,0.6716000090432381,0.5565136541692378,1.932,1.260319550133447,0.787150183915447,0.6812232771763769,1.8,0.9128709291752769,1.2,1.0865337342004424,0.8,1.045825033167594,0.4,4.8733971724044824,0.5739999999999995,6.093136772268978,4.458,2.260644273875455,0.22370616650404154,1.6008715322829643,0.696937432565419,0.5367389387590586,1.8459999999999996,1.3010988462325,0.9391210360209202,0.7111212147277759
IRELAND 2,2025-07-04,15:45:00,22,Bray Wanderers,Wexford,2.72,2.23,3.6,2.1,3.4,3.25,1.3,3.2,2.37,1.5,5.75,1.12,1.04,11.5,1.17,4.0,1.6,2.1,1.6,2.25,1.3,1.22,1.65,2.1,1.6,1.96,1.21,3.17,1.66,7.37,2.96,1.29,3.05,1.57,2.22,1.91,1.74,2.52,1.41,3.48,1.22,0.47619047619047616,0.29411764705882354,0.3076923076923077,0.24384672335259275,0.6176470588235294,0.6461538461538462,1.6190476190476188,1.0461538461538462,1.5476190476190474,0.9558823529411765,1.15,1.2999999999999998,0.1499999999999999,29.89890183861456,33.02386755579664,-4.289153328819016,0.3538461538461538,0.38235294117647056,0.04615384615384613,1.4,1.0832679205787927,1.6,0.8385254915624208,1.4,0.8144110179279557,0.2,8.944271909999157,0.21600000000000003,16.356344544509646,0.93,6.646213856855316,0.4597014925373134,0.8222769671842483,0.47070305669058676,0.7143219195583558,3.022,0.8072034317701415,1.0556490133779366,0.650717976675315,1.4,0.63887656499994,0.8,1.0458250331675945,0.6,0.9128709291752772,0.2,2.2360679774997814,0.6700000000000007,2.2360679774997747,0.37199999999999966,2.23606797749982,0.3686731059146918,1.191403438651655,0.5983463214898956,0.6407603164163903,2.2920000000000003,1.194484383508183,0.5797109702234198,0.7240190771501576
IRELAND 2,2025-07-04,15:45:00,22,Cobh Ramblers,Athlone Town,1.85,2.4,6.5,1.33,5.01,7.38,1.3,3.3,2.3,1.49,4.9,1.13,1.03,12.0,1.17,4.33,1.66,2.15,1.9,1.85,1.13,1.15,3.1,2.2,0.7,1.6,1.5,3.1,1.32,9.1,4.0,1.28,3.12,1.58,2.12,2.21,1.68,2.47,1.46,3.37,1.24,0.7518796992481203,0.1996007984031936,0.13550135501355015,0.6665917131689764,0.2654690618762475,0.1802168021680217,3.7669172932330826,0.6788617886178862,5.548872180451127,1.473053892215569,6.05,3.6799999999999997,2.37,71.70722403543496,61.47688139368797,49.839587576297575,0.8197831978319783,0.7345309381237525,0.32113821138211385,2.0,0.7071067811865476,1.2,0.697216688778396,0.8,1.0458250331675938,0.4,2.2360679774997907,0.32599999999999996,6.414366414810115,2.54,1.337876145173819,0.30695493322145306,0.6860525003561285,0.5134880119221105,0.6014023603415629,2.2619999999999996,0.6473543500291471,0.8929098528146644,0.45755612914289107,0.8,1.629800601300662,1.0,1.0,1.6,0.9478594305064437,-0.6,-2.7888667551135855,-2.264,-2.3295305926366354,-1.0419999999999998,-3.4611028670310557,0.42786221697024035,0.9563474299442299,0.538599537037037,0.7875253333521541,2.744,0.9636219064765763,0.6466728684146807,0.8449954366629691
IRELAND 2,2025-07-04,15:45:00,22,Finn Harps,Longford Town,2.65,2.1,3.5,2.15,3.3,3.1,1.35,3.0,2.65,1.42,5.75,1.1,1.02,10.0,1.25,3.7,1.78,1.94,1.62,2.15,1.33,1.25,1.62,1.1,0.6,1.6,0.96,2.56,1.38,8.5,4.33,1.3,3.0,1.61,2.1,1.98,1.72,2.56,1.42,3.52,1.21,0.46511627906976744,0.30303030303030304,0.3225806451612903,0.2155825566218335,0.6515151515151515,0.6935483870967741,1.5348837209302326,1.064516129032258,1.4418604651162792,0.9393939393939394,0.9500000000000002,1.15,0.19999999999999973,25.407718108948476,29.89890183861456,-5.710593137499635,0.30645161290322587,0.34848484848484845,0.06451612903225798,1.0,1.2247448713915892,0.6,0.9128709291752776,1.0,1.0,-0.4,-2.850438562747842,-0.4039999999999999,-9.682009082445731,-1.278,-2.0837026790971014,0.3206607817293741,0.9903636860202925,0.5824588352601936,0.6675399921338663,2.2079999999999997,1.0542832354835772,0.47940771220374023,0.4998827945680715,1.0,1.2247448713915892,0.6,0.9128709291752768,1.6,1.2960275845829823,-1.0,-1.9999999999999998,-4.093999999999999,-2.1107627843493546,-1.6759999999999997,-1.9496484176204594,0.3625581559283801,0.9140661525532252,0.5304497917447307,0.8082438475245893,2.766,0.915487397129403,0.4235926209629069,0.5990485165071802
IRELAND 2,2025-07-04,15:45:00,22,Kerry,Dundalk,4.8,2.15,2.3,4.6,3.5,1.55,1.38,2.8,2.75,1.39,6.5,1.08,1.06,8.8,1.3,3.2,2.07,1.75,1.98,1.8,1.3,0.0,1.15,1.6,2.3,1.54,1.65,3.19,4.2,9.5,1.29,1.33,3.14,1.55,2.28,2.2,1.78,2.43,1.44,3.2,1.3,0.2173913043478261,0.2857142857142857,0.6451612903225806,0.4801909738486076,1.3142857142857143,2.9677419354838706,0.7608695652173914,2.258064516129032,0.3369565217391305,0.4428571428571429,3.05,1.0999999999999996,1.95,-56.74563342528795,-28.81079374297305,-44.27477570094075,1.9677419354838708,0.31428571428571417,1.2580645161290323,2.2,0.49792959773196943,1.2,0.6972166887783964,0.4,1.3693063937629162,0.8,1.045825033167593,1.8860000000000003,0.9324806891376014,2.442,1.2837573325278926,0.4595605935171624,0.7604463807320389,0.44155834382397147,0.739453572297235,3.036,0.7599443124883071,0.7857676117390335,0.5877503650370685,1.6,0.8385254915624211,1.0,1.4142135623730951,0.8,1.0458250331675945,0.2,4.183300132670379,0.442,3.086324471415714,0.6639999999999986,6.374500284963679,0.2302631578947368,1.377664394427564,0.6929705215419502,0.6067163385539619,1.722,1.3699850409740115,0.8231362437448098,0.835303015042022
IRELAND 2,2025-07-04,15:45:00,22,UCD,Treaty United,2.95,2.1,3.3,2.45,3.3,2.61,1.4,2.7,2.8,1.38,7.0,1.08,1.01,9.25,1.3,3.08,1.95,1.8,1.75,1.95,1.25,1.25,1.5,0.7,0.9,1.58,1.4,2.98,1.88,6.05,2.38,1.42,2.73,1.67,2.08,2.52,1.63,2.82,1.35,4.0,1.16,0.4081632653061224,0.30303030303030304,0.3831417624521073,0.16209347753771203,0.7424242424242425,0.938697318007663,1.3469387755102038,1.264367816091954,1.0653061224489795,0.7909090909090909,0.1599999999999997,0.8499999999999996,0.69,4.573921259900852,23.02549200852803,-19.034434354835188,0.06130268199233705,0.25757575757575746,0.26436781609195403,1.0,1.2247448713915892,0.6,1.4907119849998596,1.0,1.224744871391589,-0.4,-4.541475531146238,-1.4939999999999998,-3.160989555515982,-0.4240000000000007,-12.52828767900988,0.14399257900617715,1.5677941971849767,0.7711624919717405,0.42901768889527836,1.0659999999999998,1.5032170784440462,0.5390455688734951,0.8987119680792411,1.0,1.2247448713915896,0.8,1.0458250331675938,0.8,1.0458250331675945,0.0,1.0,-0.25999999999999995,-14.727806490569769,0.13200000000000012,21.888525596776354,0.39960105626188,0.9423426044841022,0.5093829100113467,0.8807366243395429,3.38,0.9415073282550396,0.5505494909000068,0.7302182245784452
IRELAND 1,2025-07-04,15:45:00,23,Derry City,Waterford,2.08,2.18,5.5,1.55,4.0,5.5,1.36,2.7,3.06,1.36,6.2,1.07,1.0,8.5,1.3,3.0,1.93,1.78,2.11,1.7,1.25,1.2,2.35,1.82,1.18,1.77,1.14,2.91,1.34,9.85,6.35,1.48,2.7,1.67,2.03,2.3,1.62,2.88,1.34,3.98,1.22,0.6451612903225806,0.25,0.18181818181818182,0.5413436688402776,0.3875,0.2818181818181818,2.5806451612903225,0.7272727272727273,3.5483870967741935,1.375,3.95,2.45,1.5,63.14557865948141,50.77432590266328,36.86989764584402,0.7181818181818183,0.6125,0.2727272727272727,1.6,0.8385254915624211,1.2,0.9128709291752768,0.6,1.4907119849998598,0.6,2.527625148017183,0.8,3.678070570965163,3.54,2.225455390815827,0.2982375299671767,0.658869663220006,0.5080135445877169,0.6026869502777931,2.3859999999999997,0.7388057005899548,0.8601895679927832,0.6527141091775793,1.0,1.224744871391589,0.6,1.4907119849998605,0.8,1.0458250331675945,-0.2,-4.183300132670378,-0.7500000000000006,-6.438081149604191,-0.4299999999999998,-3.5078525832492673,0.38974017321785487,1.5029131378005651,0.6509687034277197,0.7352544656090372,3.4200000000000004,1.4599986461113006,0.4043818169320798,1.077797552738441
IRELAND 1,2025-07-04,15:45:00,23,Drogheda United,Galway United,3.05,2.0,3.6,2.62,3.15,3.04,1.5,2.4,3.33,1.31,8.5,1.03,1.06,7.5,1.42,2.7,2.42,1.61,1.93,1.77,1.33,1.3,1.47,1.73,1.09,1.43,1.56,2.99,1.86,7.27,2.48,1.3,3.2,1.53,2.5,1.99,1.99,2.22,1.59,3.0,1.33,0.38167938931297707,0.31746031746031744,0.32894736842105265,0.0952447977107749,0.8317460317460318,0.861842105263158,1.2022900763358777,1.0361842105263157,1.1603053435114503,0.9650793650793651,0.41999999999999993,0.5299999999999998,0.10999999999999988,11.859779120947977,14.842227057911096,-3.1480960995627556,0.1381578947368421,0.16825396825396818,0.03618421052631575,1.6,0.8385254915624213,0.8,0.5590169943749438,0.6,1.4907119849998596,0.2,4.183300132670382,0.054000000000000006,50.684714946600096,1.0819999999999999,2.3029672705193778,0.3294447547468096,0.683820206052495,0.4870382795649843,0.6492828439954575,2.506,0.6777413622762066,0.58168707871379,0.39270408257329464,0.6,0.9128709291752773,0.4,1.3693063937629146,0.8,1.0458250331675945,-0.4,-1.3693063937629135,-0.8599999999999998,-1.3693063937629153,-1.216,-1.3697508246669905,0.18139980824544583,1.4444094696264351,0.7406423034330011,0.4915966889407465,1.27,1.483473761611172,0.3675846593227254,0.7853796736395793
IRELAND 1,2025-07-04,15:45:00,23,Shelbourne,Cork City,2.15,2.19,6.7,1.4,3.95,5.4,1.36,2.8,2.75,1.36,6.2,1.08,1.01,8.5,1.3,3.25,2.0,1.8,2.1,1.66,1.22,1.2,2.3,1.33,0.2,1.93,1.12,3.05,1.4,9.5,4.46,1.34,3.3,1.44,2.25,2.04,1.9,2.25,1.57,2.9,1.29,0.7142857142857143,0.2531645569620253,0.18518518518518517,0.5651306343281512,0.3544303797468354,0.25925925925925924,2.8214285714285716,0.7314814814814815,3.8571428571428577,1.3670886075949367,4.0,2.5500000000000003,1.4500000000000002,63.43494882292201,51.89242312248514,35.942111871382345,0.7407407407407407,0.6455696202531646,0.26851851851851855,1.0,1.224744871391589,0.8,1.629800601300662,1.0,1.0,-0.2,-4.183300132670376,-0.788,-2.4291077172688067,0.11199999999999992,30.335233690565595,0.19339068011634386,1.3774875680019778,0.7116385372714487,0.5589675445885625,1.524,1.4356859414190282,0.6613747748241419,1.0150274018785017,0.2,2.2360679774997854,1.2,0.6972166887783967,2.4,0.6319062870042959,-1.2,-0.9128709291752768,-11.258,-1.4003941478633275,-1.7260000000000002,-0.7776640290687357,0.7846298884335694,0.6826866221041392,0.2895852222232197,1.3806617542380681,8.416,0.7320807323216972,0.6822296148676125,0.6212806931308391
