League,Date,Time,Rodada,Home,Away,Odd_H_HT,Odd_D_HT,Odd_A_HT,Odd_H_FT,Odd_D_FT,Odd_A_FT,Odd_Over05_HT,Odd_Under05_HT,Odd_Over15_HT,Odd_Under15_HT,Odd_Over25_HT,Odd_Under25_HT,Odd_Over05_FT,Odd_Under05_FT,Odd_Over15_FT,Odd_Under15_FT,Odd_Over25_FT,Odd_Under25_FT,Odd_BTTS_Yes,Odd_BTTS_No,Odd_DC_1X,Odd_DC_12,Odd_DC_X2,PPG_Home,PPG_Away,XG_Home_Pre,XG_Away_Pre,XG_Total_Pre,Odd_Corners_H,Odd_Corners_D,Odd_Corners_A,Odd_Corners_Over75,Odd_Corners_Under75,Odd_Corners_Over85,Odd_Corners_Under85,Odd_Corners_Over95,Odd_Corners_Under95,Odd_Corners_Over105,Odd_Corners_Under105,Odd_Corners_Over115,Odd_Corners_Under115,p_H,p_D,p_A,CV_Odds,H_D,H_A,D_H,D_A,A_H,A_D,DifAbs_HomeAway,DifAbs_HomeDraw,DifAbs_DrawAway,Angle_HomeAway,Angle_HomeDraw,Angle_DrawAway,DifPer_HomeAway,DifPer_HomeDraw,DifPer_DrawAway,Media_Ptos_H,CV_Ptos_H,Media_GM_H,CV_GM_H,Media_GS_H,CV_GS_H,Media_SG_H,CV_SG_H,Media_SG_H_01,CV_SG_H_01,Media_SG_H_02,CV_SG_H_02,Media_VG_H,CV_VG_H,Media_CG_H_00,CV_CG_H_00,Media_CG_H_01,CV_CG_H_01,Media_CG_H_02,CV_CG_H_02,Media_Ptos_A,CV_Ptos_A,Media_GM_A,CV_GM_A,Media_GS_A,CV_GS_A,Media_SG_A,CV_SG_A,Media_SG_A_01,CV_SG_A_01,Media_SG_A_02,CV_SG_A_02,Media_VG_A,CV_VG_A,Media_CG_A_00,CV_CG_A_00,Media_CG_A_01,CV_CG_A_01,Media_CG_A_02,CV_CG_A_02
SOUTH KOREA 1,2025-06-13,07:30:00,18,Gangwon,Jeonbuk Motors,4.5,2.05,2.63,3.62,3.11,1.92,1.44,2.63,3.25,1.33,10.0,1.06,1.09,7.0,1.42,2.8,2.15,1.6,1.91,1.8,1.75,1.3,1.25,1.13,2.38,1.5,1.27,2.77,2.25,6.25,1.79,1.52,2.33,1.86,1.82,2.4,1.5,3.15,1.3,4.3,1.18,0.27624309392265195,0.3215434083601286,0.5208333333333334,0.30255684787490306,1.1639871382636657,1.8854166666666667,0.8591160220994475,1.6197916666666667,0.5303867403314917,0.617363344051447,1.7000000000000002,0.5100000000000002,1.19,-40.36453657309736,-14.30555184662196,-30.752645551131632,0.8854166666666667,0.16398713826366568,0.6197916666666666,1.0,1.224744871391589,0.6,0.912870929175277,1.6,1.1353688827865593,-1.0,-1.9999999999999991,-2.406,-2.0871202390656736,-2.508,-2.055913549355599,0.23635436491684536,0.9858968157476111,0.630142520157479,0.5502293762089787,1.67,0.991953716364661,0.5035821937823146,0.5191429240643779,2.6,0.34401045807689096,1.6,0.9478594305064437,0.2,2.2360679774997907,1.4,1.0832679205787925,3.0340000000000003,0.8321664669831819,4.478,1.3240715024142664,0.5266905487467608,0.736536630389514,0.409396194011906,0.8348980655932634,3.4840000000000004,0.7320625235887191,1.0174171324329473,0.7779150409396778
SOUTH KOREA 1,2025-06-13,07:30:00,18,Gwangju,FC Seoul,4.33,1.95,3.0,3.25,2.9,2.14,1.53,2.38,3.5,1.29,11.0,1.05,1.11,6.25,1.48,2.37,2.4,1.5,2.1,1.67,1.6,1.33,1.3,1.56,1.44,1.53,1.79,3.32,2.17,6.25,1.86,1.47,2.48,1.78,1.92,2.25,1.55,2.95,1.33,3.95,1.2,0.3076923076923077,0.3448275862068966,0.4672897196261682,0.2053606063009878,1.120689655172414,1.5186915887850467,0.8923076923076922,1.3551401869158877,0.6584615384615385,0.7379310344827587,1.1099999999999999,0.3500000000000001,0.7599999999999998,-29.030274682487153,-9.926245506651709,-20.806791012711226,0.5186915887850466,0.12068965517241383,0.3551401869158877,1.0,1.224744871391589,0.4,1.3693063937629157,0.6,0.9128709291752768,-0.2,-4.183300132670378,-0.358,-5.602157088106683,-0.6739999999999998,-3.5154689775220316,0.16380016380016377,1.3730273419100778,0.7498463653838059,0.4568401934222688,1.0680000000000003,1.3695624741054746,0.39660898413745427,0.6739364590157912,1.8,0.6085806194501845,0.6,0.9128709291752751,0.2,2.236067977499787,0.4,1.3693063937629157,0.806,1.3986763476566955,1.3779999999999997,1.437876232993892,0.1672099659966192,0.9945451412890002,0.7235737597782739,0.3613983424305654,1.14,0.9429926560035825,0.5478859305919113,0.5582610049355456
CHINA 1,2025-06-13,08:35:00,14,Dalian Zhixing,Meizhou Hakka,2.06,2.34,5.2,1.8,3.95,3.8,1.28,3.34,2.44,1.49,5.95,1.07,1.01,13.0,1.15,4.3,1.69,2.18,1.69,2.04,1.14,1.21,2.38,1.67,0.5,1.84,1.31,3.15,1.44,7.0,3.05,1.19,3.9,1.36,2.85,1.58,2.17,1.93,1.76,2.4,1.5,0.5555555555555556,0.2531645569620253,0.2631578947368421,0.37707241005300185,0.45569620253164556,0.4736842105263158,2.1944444444444446,1.0394736842105263,2.111111111111111,0.9620253164556961,1.9999999999999998,2.1500000000000004,0.15000000000000036,45.0,47.07003065304111,-4.289153328819029,0.5263157894736842,0.5443037974683544,0.03947368421052641,1.4,1.083267920578793,0.8,1.629800601300662,1.4,0.9583148474999099,-0.6,-3.0276503540974926,-3.746,-2.146086495950922,-0.4459999999999992,-7.896032072369303,0.2634688912061175,1.5799881199510468,0.7123610134624899,0.5650707593753733,1.7259999999999998,1.556219149163945,0.5920961441044565,1.1604892024906703,0.6,0.9128709291752768,0.8,1.0458250331675945,1.6,0.712609640686961,-0.8,-1.369306393762915,-3.372,-1.370155545443635,-1.308,-1.3693170651824091,0.4733447535144248,1.2704765245270415,0.5605503604443159,0.760813761707647,3.8739999999999997,1.415582271127138,0.5372614154933087,0.7682004852455171
CHINA 1,2025-06-13,09:00:00,14,Wuhan Three Towns,Qingdao Jonoon,2.34,2.25,4.3,1.76,3.9,4.1,1.31,3.15,2.5,1.47,5.8,1.07,1.01,11.0,1.18,3.88,1.74,2.1,1.64,2.12,1.24,1.25,1.94,1.33,0.17,2.06,1.14,3.2,1.49,7.0,2.9,1.28,3.2,1.49,2.4,1.8,1.89,2.23,1.56,2.9,1.35,0.5681818181818182,0.25641025641025644,0.24390243902439027,0.39870646294038503,0.4512820512820513,0.4292682926829269,2.215909090909091,0.951219512195122,2.329545454545454,1.0512820512820513,2.34,2.1399999999999997,0.19999999999999973,49.479460452350274,46.936800386221044,5.710593137499635,0.5707317073170732,0.5487179487179487,0.04878048780487799,1.2,0.9128709291752773,1.6,1.0458250331675945,1.8,0.8240220541217403,-0.2,-5.477225575051661,-1.0779999999999998,-3.7029048737413377,-0.16199999999999964,-12.79702730874883,0.749659099729713,1.2175509416060033,0.49765724471606826,0.9295595143006334,4.9799999999999995,1.2641355707797424,0.9926513563978373,0.8188728869222704,0.4,1.369306393762915,1.0,0.707106781186547,2.0,0.7071067811865476,-1.0,-0.9999999999999991,-8.632,-0.9824370038413746,-1.3739999999999999,-1.0712247200450749,0.8073884744374802,0.7748926589845209,0.28574738564378016,1.4119384620277793,10.716,0.9863683620515972,0.5708353652957576,0.5672120686827349
ESTONIA 1,2025-06-13,13:00:00,16,Tammeka,Harju Jalgpallikool,2.82,2.3,3.0,2.29,3.57,2.48,1.29,3.4,2.25,1.57,5.0,1.13,1.0,12.0,1.16,4.55,1.53,2.25,1.48,2.5,1.27,1.22,1.51,0.86,1.0,1.36,1.27,2.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4366812227074236,0.2801120448179272,0.40322580645161293,0.24846196315581473,0.6414565826330533,0.9233870967741936,1.5589519650655022,1.439516129032258,1.0829694323144106,0.6946778711484594,0.18999999999999995,1.2799999999999998,1.0899999999999999,5.4268124985728186,32.61924307119282,-28.5903840607906,0.07661290322580643,0.3585434173669467,0.439516129032258,1.4,1.0832679205787932,1.2,1.3693063937629155,0.6,1.4907119849998598,0.6,3.456073558887954,0.15000000000000036,37.067086328559526,2.274000000000001,2.4311812345368273,0.44445077280443124,1.2928693726261289,0.5870936081462398,0.6843634214936951,2.721999999999999,1.266460762196009,0.7890745347025457,1.0886418589013789,1.0,1.224744871391589,1.6,0.7126096406869612,2.2,0.8131156281817418,-0.6,-3.248931448269655,-5.9,-1.8596240658229486,-0.16399999999999987,-22.035475156613984,0.9830358429002505,0.636990541105633,0.28943892975314817,1.3767095351235743,7.779999999999999,0.6638167309647057,0.9315796922164912,0.6222240588847948
SWEDEN 2,2025-06-13,14:00:00,12,Örebro,Sandviken,3.0,2.3,3.2,2.38,3.26,2.55,1.3,3.4,2.5,1.5,6.0,1.13,1.05,10.0,1.22,4.33,1.61,2.05,1.57,2.25,1.45,1.25,1.5,0.8,0.8,1.54,1.84,3.38,1.72,7.0,2.32,1.19,4.1,1.33,2.95,1.55,2.25,1.88,1.81,2.32,1.53,0.42016806722689076,0.3067484662576687,0.3921568627450981,0.17098813211697883,0.7300613496932515,0.9333333333333333,1.3697478991596639,1.2784313725490195,1.0714285714285714,0.7822085889570553,0.16999999999999993,0.8799999999999999,0.71,4.858462919034285,23.74949449286676,-19.54486232662877,0.06666666666666664,0.26993865030674846,0.2784313725490196,1.0,1.2247448713915892,0.8,1.6298006013006623,1.2,0.9128709291752768,-0.4,-2.8504385627478444,-0.9039999999999999,-2.968670847030841,-1.228,-2.5816412949571124,0.29035732683932,1.7078981155048012,0.7281147908526039,0.5395025245462057,1.8000000000000003,1.6827969442435875,0.619298862779036,1.0577652178540193,0.4,1.369306393762914,0.6,1.4907119849998602,2.2,0.8131156281817417,-1.6,-1.1353688827865593,-4.1819999999999995,-1.1344657029935779,-3.8800000000000003,-1.142749907666588,0.2469397648769846,1.5860645914505591,0.7317721201704444,0.5192904471240202,1.472,1.5563619988016288,0.4903682569747387,0.9396219197647595
IRELAND 2,2025-06-13,15:45:00,18,Athlone Town,Kerry,3.0,2.0,3.45,2.34,3.23,2.62,1.38,2.95,2.88,1.36,6.75,1.08,1.03,8.5,1.3,3.22,1.92,1.78,1.71,2.0,1.28,1.28,1.53,0.75,0.88,1.42,1.41,2.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4273504273504274,0.30959752321981426,0.38167938931297707,0.16669685352355681,0.7244582043343653,0.8931297709923663,1.3803418803418803,1.232824427480916,1.1196581196581197,0.8111455108359134,0.28000000000000025,0.8900000000000001,0.6099999999999999,7.969610394321366,23.989064009552393,-16.961705886532904,0.10687022900763368,0.2755417956656347,0.23282442748091597,0.8,0.559016994374946,0.8,1.0458250331675945,1.0,1.2247448713915887,-0.2,-2.236067977499785,-0.6900000000000002,-2.23606797749979,-0.38999999999999985,-2.236067977499786,0.32682132682132675,1.2906870844761629,0.6285997791846603,0.5948657207550024,2.2079999999999997,1.282536408959471,0.589384828807704,0.7372029870942901,0.8,1.629800601300662,1.0,1.0,2.0,1.0,-1.0,-1.4142135623730954,-5.42,-1.468407518264998,-1.7880000000000003,-1.49071198499986,0.4946428571428571,0.9877933336403216,0.5199813258636788,0.850013043018965,3.3,0.9940133010216206,0.6402317529626573,0.8068279057992245
IRELAND 2,2025-06-13,15:45:00,18,Dundalk,UCD,2.05,2.2,6.5,1.46,3.8,5.9,1.36,2.95,2.8,1.4,6.5,1.08,1.03,9.1,1.24,3.5,1.92,1.78,2.0,1.77,1.25,1.19,2.45,2.25,1.5,1.86,1.45,3.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.684931506849315,0.2631578947368421,0.1694915254237288,0.5970647360162074,0.3842105263157895,0.24745762711864405,2.602739726027397,0.6440677966101694,4.0410958904109595,1.5526315789473686,4.44,2.34,2.1000000000000005,65.75079558959862,49.479460452350274,46.397181027296384,0.752542372881356,0.6157894736842106,0.35593220338983056,1.8,0.6085806194501847,1.2,0.6972166887783959,0.6,1.4907119849998598,0.6,1.4907119849998605,0.866,1.427711309670921,4.3599999999999985,1.7280858242893373,0.16774734642248254,0.6225054947786239,0.6193901502348238,0.42709471742705435,1.6659999999999997,0.6614852834448589,0.9533761957271555,0.45735057569799614,1.4,1.083267920578793,0.6,1.4907119849998594,1.4,1.1952286093343938,-0.8,-2.7099354235848496,-1.9700000000000002,-2.768220019772369,-1.9799999999999998,-2.7245590689489223,0.2261904761904762,1.4461717541088492,0.7139817629179331,0.5531780558127958,1.5,1.4406788523316212,0.4752166297460203,0.9922008788422297
IRELAND 2,2025-06-13,15:45:00,18,Finn Harps,Wexford,3.3,2.1,2.9,2.66,3.32,2.26,1.36,3.0,2.8,1.45,7.0,1.1,1.01,8.6,1.22,3.6,1.77,1.93,1.67,2.1,1.27,1.27,1.36,0.88,1.75,1.72,1.21,2.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37593984962406013,0.30120481927710846,0.4424778761061947,0.19488643850627013,0.8012048192771085,1.1769911504424782,1.2481203007518795,1.4690265486725664,0.8496240601503758,0.680722891566265,0.40000000000000036,0.6599999999999997,1.06,-11.309932474020224,18.26288994219412,-27.923589715138384,0.17699115044247804,0.19879518072289148,0.46902654867256643,0.8,1.629800601300662,1.0,1.7320508075688772,1.6,0.5590169943749475,-0.6,-2.788866755113584,-1.7,-2.2096047024697603,-1.33,-3.844304360133525,0.32040050062578224,1.6005141385856299,0.6964285714285714,0.6084005393694705,2.16,1.6122813970132532,0.7057912638739706,1.2578554602272338,1.2,0.9128709291752768,1.0,0.7071067811865476,1.0,0.7071067811865477,0.0,1.0,0.24200000000000071,8.13674033436619,-0.19400000000000034,-8.656233927108786,0.4461237271965067,0.873682986917548,0.47738276426796444,0.6610430018287629,2.8080000000000003,0.8647556716980784,0.6978645428789301,0.47111454088374954
IRELAND 2,2025-06-13,15:45:00,18,Treaty United,Bray Wanderers,2.56,2.14,3.2,2.22,3.36,2.69,1.3,3.14,2.5,1.5,6.0,1.11,1.04,12.0,1.22,3.96,1.7,1.95,1.6,2.2,1.25,1.25,1.6,2.0,1.63,1.55,1.21,2.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4504504504504504,0.2976190476190476,0.3717472118959108,0.20782944926898245,0.6607142857142858,0.825278810408922,1.5135135135135134,1.2490706319702602,1.2117117117117115,0.8005952380952381,0.46999999999999975,1.1399999999999997,0.6699999999999999,13.224551192213521,29.68314017912329,-18.520849477471103,0.174721189591078,0.3392857142857142,0.2490706319702602,2.2,0.4979295977319692,2.2,0.9854310631217635,0.4,1.3693063937629146,1.8,1.1385500851066221,3.6700000000000004,1.150383420159978,6.0600000000000005,1.2446226743995426,0.7438505747126436,0.8566357381077948,0.3692538925572674,1.0155707173810424,5.034000000000001,0.7835011974095156,1.3109219913236787,0.8620251984176375,1.6,0.8385254915624211,1.0,0.7071067811865474,0.8,1.369306393762915,0.2,4.183300132670375,0.7459999999999998,4.8544128653634875,0.43400000000000016,3.475583246866845,0.6320850130125795,0.860976816077522,0.3545270371122281,1.0416214251315246,5.762,1.0457690964177857,0.6206882397457052,0.49967842662390294
