Id,Date,Time,League,Round,Home,Away,Odd_H_HT,Odd_D_HT,Odd_A_HT,Odd_Over05_HT,Odd_Under05_HT,Odd_Over15_HT,Odd_Under15_HT,Odd_Over25_HT,Odd_Under25_HT,Odd_H_FT,Odd_D_FT,Odd_A_FT,Odd_Over05_FT,Odd_Under05_FT,Odd_Over15_FT,Odd_Under15_FT,Odd_Over25_FT,Odd_Under25_FT,Odd_Over35_FT,Odd_Under35_FT,Odd_Over45_FT,Odd_Under45_FT,Odd_BTTS_Yes,Odd_BTTS_No,Odd_1X_FT,Odd_12_FT,Odd_X2_FT
8bJJGhk5,2026-01-24,00:30,INDIA SANTOSH TROPHY,Final Group,Kerala,Railways,2.63,2.25,3.6,1.29,3.3,2.6,1.44,6.5,1.08,2.0,3.25,3.0,1.01,11.0,1.2,4.0,1.73,2.0,2.88,1.36,5.5,1.11,1.6,2.15,1.3,1.29,1.67
lII1J1eL,2026-01-24,01:00,AUSTRALIA 1,Round 14,Auckland FC,Central Coast Mariners,1.73,2.6,8.5,1.3,3.4,2.5,1.5,6.0,1.13,1.3,5.25,9.0,1.04,13.0,1.22,4.33,1.67,2.2,2.75,1.44,5.0,1.17,2.05,1.7,1.07,1.17,3.25
IPAL2Wvg,2026-01-24,01:30,TAIWAN MULAN FOOTBALL LEAGUE WOM,Round 12,AC Taipei W,Kaohsiung W,5.5,2.4,1.91,1.29,3.3,2.4,1.5,6.5,1.08,5.0,3.9,1.44,1.01,13.0,1.17,4.5,1.65,2.1,2.75,1.4,5.2,1.13,1.73,1.95,2.5,1.2,1.13
hKKwGdP9,2026-01-24,03:00,AUSTRALIA 1 WOM,Round 14,Central Coast Mariners W,WS Wanderers W,2.12,2.3,4.45,1.25,3.6,2.4,1.5,5.5,1.11,1.62,3.9,4.25,1.01,13.0,1.14,4.8,1.6,2.2,2.55,1.45,4.8,1.14,1.65,2.1,1.18,1.21,2.05
Wt0ApqJt,2026-01-24,03:00,AUSTRALIA 1,Round 14,Brisbane Roar,Adelaide United,2.75,2.25,3.6,1.33,3.25,2.63,1.44,7.0,1.1,2.15,3.6,3.1,1.04,12.0,1.25,4.0,1.83,2.03,3.0,1.4,5.5,1.14,1.67,2.1,1.36,1.29,1.67
06LyDIxq,2026-01-24,03:30,INDONESIA 1,Round 18,Malut United,Persik Kediri,1.91,2.3,5.5,1.3,3.2,2.63,1.44,6.0,1.1,1.44,4.1,6.0,1.03,12.0,1.22,4.2,1.75,2.05,2.88,1.4,6.0,1.13,1.83,1.83,1.08,1.17,2.5
6XR3pkPO,2026-01-24,04:00,TAIWAN MULAN FOOTBALL LEAGUE WOM,Round 12,Valkyrie W,Taipei Bravo W,2.1,2.3,5.0,1.29,3.3,2.6,1.44,7.0,1.07,1.53,3.7,5.0,1.01,11.0,1.2,4.0,1.75,1.95,3.0,1.33,5.5,1.11,1.8,1.87,1.13,1.22,2.3
t8FeAUXP,2026-01-24,04:00,PHILIPPINES PFL,Round 12,Tuloy,Manila Digger,12.0,4.5,1.22,1.05,8.0,1.4,2.75,2.25,1.57,19.0,11.0,1.03,0.0,0.0,1.01,17.0,1.06,7.5,1.25,3.6,1.6,2.2,1.6,2.15,10.0,1.03,1.01
fwGPvF7U,2026-01-24,04:00,HONG KONG 1,Round 4,Lee Man Warriors,Eastern AA,1.73,2.88,5.5,1.17,4.5,1.83,1.83,3.75,1.22,1.3,5.0,6.5,1.01,19.5,1.07,8.0,1.29,3.3,1.87,1.9,2.88,1.4,1.44,2.63,1.07,1.11,2.88
Io0ZbIhn,2026-01-24,04:00,HONG KONG 1,Round 4,Eastern District,North District,4.33,2.5,2.0,1.2,4.0,2.1,1.67,4.5,1.17,4.5,4.1,1.62,1.01,17.0,1.13,6.0,1.44,2.7,2.15,1.67,3.5,1.29,1.44,2.63,2.2,1.17,1.14
McHC4hAt,2026-01-24,04:30,TAIWAN MULAN FOOTBALL LEAGUE WOM,Round 12,Taichung Blue W,Hang Yuan W,5.0,2.4,2.0,1.25,3.6,2.25,1.57,5.5,1.11,4.75,4.0,1.47,1.01,13.0,1.14,4.8,1.57,2.25,2.4,1.5,4.5,1.17,1.6,2.15,2.5,1.17,1.14
6oD99qWj,2026-01-24,05:30,INDONESIA 1,Round 18,Persita,FC Bhayangkara,2.7,2.0,4.2,1.44,2.63,3.2,1.3,8.5,1.05,2.0,3.1,3.8,1.07,8.0,1.4,2.88,2.3,1.6,4.33,1.2,8.5,1.06,2.0,1.73,1.22,1.3,1.73
Yi5eXnOc,2026-01-24,05:30,INDONESIA 1,Round 18,Bali United,Semen Padang,2.1,2.3,4.5,1.3,3.2,2.5,1.5,6.0,1.11,1.62,3.8,4.6,1.02,13.0,1.2,4.33,1.73,2.1,2.88,1.4,5.5,1.14,1.67,2.1,1.14,1.2,2.1
4fbIrNmg,2026-01-24,05:35,AUSTRALIA 1,Round 14,Macarthur FC,Melbourne City,3.6,2.2,2.75,1.36,3.0,2.63,1.44,7.0,1.1,3.3,3.4,2.15,1.05,11.0,1.29,3.75,1.91,1.91,3.2,1.36,6.0,1.13,1.7,2.05,1.67,1.3,1.33
0f9cPoLq,2026-01-24,06:00,WORLD CLUB FRIENDLY,-,Termalica B-B. (Pol),S. Rzeszow (Pol),2.5,2.4,3.4,1.2,4.0,2.2,1.6,5.2,1.13,1.95,3.75,3.0,1.01,17.0,1.11,5.5,1.45,2.55,2.25,1.57,3.7,1.23,1.44,2.6,1.33,1.22,1.73
lnEnEzfM,2026-01-24,06:00,AUSTRALIA 1 WOM,Round 14,Perth W,Melbourne City W,5.0,2.3,2.0,1.29,3.3,2.6,1.44,6.5,1.08,5.0,3.8,1.53,1.01,11.0,1.2,4.0,1.73,2.0,2.88,1.36,5.5,1.11,1.75,1.95,2.3,1.2,1.13
rDXQTAjm,2026-01-24,06:00,WORLD CLUB FRIENDLY,-,Atus Ferlach (Aut),St. Jakob/Ros (Aut),1.03,13.0,29.0,1.05,7.8,1.71,2.0,1.9,1.8,1.07,10.0,13.0,0.0,0.0,1.03,15.0,1.25,3.6,1.28,3.33,2.0,1.71,1.3,3.2,1.01,1.02,7.5
xdUHfwSq,2026-01-24,06:00,WORLD CLUB FRIENDLY,-,FC Gomel (Blr),Slavia Mozyr (Blr),4.91,2.75,1.84,1.11,4.32,1.88,1.81,3.66,1.17,4.8,4.68,1.45,1.01,8.77,1.15,4.75,1.33,2.81,1.98,1.71,3.28,1.24,1.48,2.41,2.37,1.11,1.11
OxCAZDWA,2026-01-24,06:30,MYANMAR 1,Round 14,Hantharwady Utd,Ayeyawady,2.65,2.45,3.0,0.0,0.0,2.0,1.63,0.0,0.0,2.28,3.4,2.63,0.0,0.0,1.13,4.9,1.47,2.48,2.16,1.6,3.7,1.23,1.38,2.6,1.35,1.21,1.47
pjqnaCgD,2026-01-24,06:30,CZECH TIPSORT LIGA,-,Dukla Prague B,Zizkov,4.5,2.5,1.91,1.2,4.0,2.1,1.65,4.8,1.14,5.0,4.0,1.44,1.01,17.0,1.11,5.5,1.44,2.6,2.2,1.6,3.8,1.22,1.53,2.3,2.4,1.17,1.13
