Id,League,Round,Date,Time,Home,Away,Odd_H_HT,Odd_D_HT,Odd_A_HT,Odd_Over05_HT,Odd_Under05_HT,Odd_Over15_HT,Odd_Under15_HT,Odd_Over25_HT,Odd_Under25_HT,Odd_H_FT,Odd_D_FT,Odd_A_FT,Odd_Over05_FT,Odd_Under05_FT,Odd_Over15_FT,Odd_Under15_FT,Odd_Over25_FT,Odd_Under25_FT,Odd_Over35_FT,Odd_Under35_FT,Odd_Over45_FT,Odd_Under45_FT,Odd_BTTS_Yes,Odd_BTTS_No,Odd_1X,Odd_12,Odd_X2,Odd_0x0,Odd_0x1,Odd_0x2,Odd_0x3,Odd_1x0,Odd_1x1,Odd_1x2,Odd_1x3,Odd_2x0,Odd_2x1,Odd_2x2,Odd_2x3,Odd_3x0,Odd_3x1,Odd_3x2,Odd_3x3,Odd_4x4,Goals_H_HT,Goals_A_HT,Goals_H_FT,Goals_A_FT,Goals_Min_H,Goals_Min_A,xG_H,xG_A
vNJDO7Ms,BOLIVIA 1,APERTURA ,2024-04-02,00:00,Wilstermann,GV San Jose,1.95,2.4,6.5,1.33,3.25,2.5,1.5,6.5,1.11,1.5,4.2,7.0,1.04,13.0,1.22,4.0,1.75,2.05,2.75,1.4,5.5,1.14,1.83,1.83,1.1,1.22,2.5,12.0,19.0,41.0,81.0,7.5,8.0,21.0,51.0,7.0,8.5,17.0,51.0,10.0,12.0,26.0,51.0,251.0,0,2,3,4,"[60, 63, 72]","[12, 31, 83, 90]",0.92,1.42
Op63EZOd,AUSTRALIA 1,ROUND 21,2024-04-02,05:00,Central Coast Mariners,Melbourne City,3.0,2.25,3.4,1.36,3.0,2.63,1.44,7.0,1.1,2.4,3.6,2.8,1.05,11.0,1.25,4.0,1.8,2.0,3.0,1.4,5.5,1.14,1.67,2.1,1.4,1.29,1.53,12.0,10.0,15.0,29.0,9.5,7.0,10.0,21.0,13.0,9.5,13.0,26.0,23.0,19.0,26.0,41.0,151.0,0,0,2,1,"[54, 90]",[50],1.83,2.31
M3xwRTQm,TURKEY 2,ROUND 28,2024-04-02,08:00,Keciorengucu,Corum,3.4,2.1,3.2,1.44,2.63,3.0,1.36,9.0,1.07,2.63,3.25,2.4,1.05,11.0,1.3,3.4,1.98,1.83,3.4,1.3,7.0,1.1,1.8,1.91,1.5,1.3,1.4,9.5,8.0,12.0,23.0,8.5,6.5,10.0,21.0,13.0,10.0,15.0,29.0,29.0,23.0,34.0,51.0,251.0,1,2,1,2,[22],"[17, 43]",0.26,1.08
8dd2XVmK,TURKEY 2,ROUND 28,2024-04-02,08:00,Sanliurfaspor,Sakaryaspor,3.4,2.1,3.4,1.44,2.63,3.25,1.33,9.0,1.07,2.55,3.25,2.55,1.06,10.0,1.33,3.25,2.05,1.75,3.75,1.25,8.0,1.08,1.83,1.83,1.5,1.33,1.5,9.5,8.0,13.0,26.0,8.0,6.5,10.0,21.0,13.0,10.0,15.0,34.0,26.0,21.0,34.0,51.0,251.0,2,0,2,0,"[4, 17]",[],0.62,0.54
KvYunrOn,NORTHERN IRELAND 1,RELEGATION GROUP ,2024-04-02,10:00,Knockbreda,Ballinamallard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2,0,"[51, 62]",[],0,0
WzBE6YK1,SOUTH KOREA 1,ROUND 5,2024-04-02,10:30,Daejeon,Ulsan HD,3.75,2.1,2.88,1.4,2.75,3.0,1.36,8.0,1.08,3.1,3.3,2.1,1.05,11.0,1.3,3.4,2.03,1.83,3.5,1.29,7.0,1.1,1.8,1.91,1.62,1.3,1.33,10.0,7.5,10.0,19.0,10.0,6.5,9.0,17.0,17.0,12.0,15.0,26.0,34.0,26.0,34.0,51.0,251.0,0,0,2,0,"[49, 61]",[],0,0
lCL97E5e,SOUTH KOREA 1,ROUND 5,2024-04-02,10:30,Pohang,Suwon FC,2.38,2.2,5.0,1.4,2.75,2.75,1.4,8.0,1.08,1.7,3.8,4.0,1.05,11.0,1.3,3.4,1.98,1.88,3.4,1.3,7.0,1.1,1.83,1.83,1.2,1.22,2.0,11.0,11.0,21.0,51.0,7.0,7.5,13.0,34.0,8.0,8.5,17.0,41.0,13.0,15.0,26.0,51.0,351.0,1,0,1,1,[45],[53],0,0
hEBAAKnt,BULGARIA 1,ROUND 27,2024-04-02,11:00,Etar,Arda,5.5,2.0,2.5,1.53,2.38,3.75,1.25,11.0,1.05,5.0,3.4,1.8,1.1,7.0,1.44,2.63,2.4,1.53,5.0,1.17,11.0,1.05,2.25,1.57,1.95,1.3,1.17,7.0,5.0,7.0,13.0,10.0,7.0,9.5,19.0,23.0,17.0,21.0,41.0,51.0,41.0,51.0,81.0,351.0,1,0,2,1,"[45, 90]",[75],0,0
jcu4DD85,TURKEY 1,ROUND 31,2024-04-02,11:00,Istanbulspor AS,Rizespor,4.75,2.38,2.25,1.33,3.25,2.5,1.5,6.0,1.13,4.75,4.0,1.7,1.03,15.0,1.2,4.33,1.67,2.15,2.63,1.44,5.0,1.17,1.67,2.1,2.1,1.22,1.18,13.0,8.5,9.0,13.0,15.0,7.5,8.5,13.0,23.0,15.0,15.0,21.0,51.0,34.0,34.0,41.0,151.0,0,2,0,4,[],"[4, 44, 64, 90]",0.25,2.63
U5cbYBYD,TURKEY 2,ROUND 28,2024-04-02,11:00,Boluspor,Genclerbirligi,3.25,2.0,3.6,1.5,2.5,3.5,1.29,11.0,1.05,2.4,3.1,2.75,1.08,7.5,1.44,2.63,2.35,1.57,4.33,1.2,10.0,1.06,2.0,1.73,1.36,1.33,1.5,7.5,7.5,13.0,29.0,7.0,6.0,11.0,26.0,11.0,10.0,17.0,41.0,23.0,23.0,41.0,67.0,351.0,0,0,1,2,[90],"[54, 66]",2.30,1.22
