Id,League,Round,Date,Time,Home,Away,Odd_H_HT,Odd_D_HT,Odd_A_HT,Odd_Over05_HT,Odd_Under05_HT,Odd_Over15_HT,Odd_Under15_HT,Odd_Over25_HT,Odd_Under25_HT,Odd_H_FT,Odd_D_FT,Odd_A_FT,Odd_Over05_FT,Odd_Under05_FT,Odd_Over15_FT,Odd_Under15_FT,Odd_Over25_FT,Odd_Under25_FT,Odd_Over35_FT,Odd_Under35_FT,Odd_Over45_FT,Odd_Under45_FT,Odd_BTTS_Yes,Odd_BTTS_No,Odd_1X,Odd_12,Odd_X2,Odd_0x0,Odd_0x1,Odd_0x2,Odd_0x3,Odd_1x0,Odd_1x1,Odd_1x2,Odd_1x3,Odd_2x0,Odd_2x1,Odd_2x2,Odd_2x3,Odd_3x0,Odd_3x1,Odd_3x2,Odd_3x3,Odd_4x4
2P0LPa6M,MEXICO 1,APERTURA,2025-09-01,00:00,Club Tijuana,Necaxa,2.75,2.38,3.4,1.29,3.5,2.25,1.57,5.5,1.14,2.05,4.0,2.72,1.03,17.0,1.17,5.0,1.57,2.35,2.38,1.53,4.33,1.2,1.53,2.38,1.4,1.22,1.67,17.0,12.0,17.0,29.0,11.0,8.0,10.0,21.0,13.0,9.0,13.0,23.0,21.0,15.0,21.0,41.0,126.0
tlB3riKt,ROMANIA 1,ROUND 8,2025-09-01,12:00,Csikszereda M. Ciuc,Otelul,3.75,2.05,3.0,1.44,2.63,3.25,1.33,10.0,1.06,3.1,3.2,2.2,1.07,9.0,1.36,3.0,2.2,1.65,4.0,1.22,9.0,1.07,1.91,1.8,1.67,1.36,1.36,8.0,7.0,10.0,21.0,8.5,6.5,9.5,21.0,15.0,12.0,17.0,34.0,34.0,29.0,41.0,51.0,351.0
rejMUAMa,BOSNIA 1,ROUND 6,2025-09-01,13:00,Zrinjski,Radnik Bijeljina,1.36,3.3,15.0,0.0,0.0,2.07,1.66,0.0,0.0,1.05,11.0,21.0,0.0,0.0,1.12,5.0,1.43,2.55,2.08,1.64,3.35,1.27,3.35,1.27,1.01,6.9,0.0,13.0,30.0,0.0,0.0,6.4,14.0,0.0,0.0,4.6,10.0,0.0,0.0,4.5,10.0,0.0,0.0,0.0
6siaR88b,ARGENTINA 2,ROUND 29,2025-09-01,14:00,Agropecuario,Almirante Brown,2.88,1.91,4.75,1.57,2.25,4.0,1.22,13.0,1.04,2.05,2.85,4.1,1.13,6.0,1.57,2.25,2.88,1.4,6.0,1.13,15.0,1.03,2.25,1.57,1.22,1.4,1.7,5.5,8.0,19.0,41.0,5.5,6.0,15.0,41.0,8.5,10.0,21.0,51.0,19.0,21.0,41.0,81.0,201.0
MySdGcqg,DENMARK 2,ROUND 8,2025-09-01,14:00,Esbjerg,Koge,2.0,2.6,5.0,1.25,3.75,2.2,1.62,5.0,1.17,1.51,4.33,5.0,1.02,19.0,1.14,5.5,1.5,2.5,2.2,1.62,3.75,1.25,1.57,2.25,1.13,1.17,2.38,19.0,19.0,29.0,51.0,10.0,8.5,17.0,34.0,9.5,8.5,15.0,34.0,12.0,11.0,19.0,41.0,126.0
KODgmi5U,SPAIN 3,GROUP 2,2025-09-01,14:30,Villarreal B,Alcorcon,3.4,1.95,3.2,1.5,2.5,3.4,1.3,8.0,1.06,2.7,3.0,2.45,1.07,7.5,1.44,2.63,2.35,1.57,4.33,1.2,8.0,1.06,2.0,1.73,1.44,1.3,1.36,7.5,7.0,11.0,23.0,7.5,6.0,11.0,23.0,13.0,11.0,17.0,41.0,29.0,26.0,41.0,67.0,800.0
OG2TfH6t,SPAIN 3,GROUP 2,2025-09-01,14:30,Atl. Madrid B,Sanluqueno,2.5,2.0,4.75,1.5,2.5,3.4,1.3,8.0,1.06,1.82,3.25,3.75,1.07,7.5,1.4,2.75,2.3,1.6,4.33,1.2,8.0,1.06,2.1,1.67,1.2,1.25,1.8,7.5,9.5,19.0,41.0,6.0,7.0,15.0,41.0,8.0,9.5,19.0,41.0,15.0,19.0,34.0,67.0,200.0
lr693pCm,SPAIN 2,ROUND 3,2025-09-01,14:30,Huesca,Eibar,3.4,1.91,3.75,1.57,2.25,3.75,1.25,11.0,1.05,2.55,3.0,2.85,1.11,6.5,1.53,2.38,2.7,1.44,5.5,1.14,13.0,1.04,2.2,1.62,1.4,1.36,1.5,6.5,7.0,13.0,29.0,6.5,6.0,12.0,29.0,11.0,11.0,19.0,41.0,26.0,26.0,41.0,67.0,251.0
E19BtVlg,ROMANIA 1,ROUND 8,2025-09-01,15:00,Farul Constanta,Petrolul,2.75,2.05,4.33,1.44,2.63,3.25,1.33,10.0,1.06,2.05,3.25,3.4,1.07,8.5,1.36,3.0,2.2,1.65,4.0,1.22,9.0,1.07,1.91,1.8,1.3,1.33,1.73,8.5,9.0,17.0,41.0,6.5,6.5,13.0,34.0,9.0,9.0,17.0,41.0,19.0,19.0,34.0,51.0,351.0
EJQSJ4fK,ITALY 3,GROUP B,2025-09-01,15:30,Forli,Ravenna,2.95,2.02,3.6,1.45,2.55,2.92,1.35,6.4,1.08,2.3,3.15,2.9,1.07,6.8,1.34,3.0,2.0,1.72,3.35,1.28,5.9,1.1,1.78,1.93,1.4,1.31,1.6,6.8,8.5,14.5,37.0,7.7,6.2,10.75,27.0,11.25,9.0,14.0,37.0,23.0,19.0,30.0,70.0,600.0
jaK6CMnf,ITALY 3,GROUP B,2025-09-01,16:00,Guidonia,Pineto,3.1,2.02,3.4,1.47,2.5,3.1,1.32,6.8,1.07,2.37,3.25,2.7,1.08,6.6,1.38,2.8,2.12,1.65,3.7,1.24,6.4,1.08,1.9,1.8,1.45,1.3,1.57,6.6,7.7,13.0,30.0,7.2,6.3,10.5,25.0,11.0,9.75,16.0,40.0,24.0,21.0,35.0,90.0,800.0
S8apiZ55,SPAIN 3,GROUP 2,2025-09-01,16:30,Marbella,Murcia,3.25,1.95,3.25,1.5,2.5,3.4,1.3,8.0,1.06,2.6,2.9,2.6,1.08,7.0,1.4,2.75,2.35,1.57,4.33,1.2,8.0,1.06,2.0,1.73,1.4,1.3,1.4,7.0,7.5,12.0,26.0,7.5,6.0,11.0,23.0,12.0,11.0,17.0,41.0,26.0,23.0,41.0,51.0,900.0
4AUx96lQ,SPAIN 2,ROUND 3,2025-09-01,16:30,Leganes,Dep. La Coruna,2.88,2.05,4.0,1.5,2.5,3.4,1.3,10.0,1.06,2.15,3.1,3.6,1.08,8.0,1.4,2.75,2.25,1.62,4.0,1.22,10.0,1.06,1.91,1.8,1.29,1.36,1.67,7.5,9.0,17.0,41.0,6.5,6.0,13.0,34.0,9.5,9.5,15.0,41.0,21.0,19.0,34.0,51.0,351.0
jogHafdS,ARGENTINA 1,CLAUSURA,2025-09-01,17:00,Gimnasia L.P.,Atl. Tucuman,3.25,1.91,4.0,1.57,2.25,3.75,1.25,13.0,1.04,2.4,2.85,3.25,1.13,6.0,1.53,2.38,2.7,1.44,5.5,1.14,13.0,1.04,2.2,1.62,1.33,1.4,1.53,6.0,7.0,15.0,34.0,6.0,6.0,13.0,34.0,10.0,11.0,19.0,41.0,23.0,26.0,41.0,81.0,1250.0
A5tk9RhU,ARGENTINA 2,ROUND 29,2025-09-01,17:10,Nueva Chicago,Gimnasia Mendoza,4.33,1.83,3.4,1.67,2.1,4.33,1.2,15.0,1.03,3.2,3.0,2.27,1.14,5.5,1.67,2.1,3.1,1.36,7.0,1.1,17.0,1.03,2.5,1.5,1.53,1.36,1.36,5.5,5.5,9.5,23.0,6.0,6.5,11.0,29.0,13.0,13.0,23.0,51.0,34.0,34.0,51.0,101.0,201.0
UcNstTsJ,BRAZIL 2,ROUND 24,2025-09-01,19:00,Chapecoense-SC,Vila Nova FC,2.75,1.95,5.0,1.57,2.25,3.75,1.25,13.0,1.04,1.87,3.25,4.1,1.11,6.5,1.53,2.38,2.6,1.48,5.5,1.14,13.0,1.04,2.25,1.54,1.22,1.33,1.8,6.5,8.0,19.0,41.0,5.5,6.5,15.0,41.0,8.0,10.0,21.0,51.0,17.0,21.0,41.0,81.0,251.0
ngEfiBye,URUGUAY 1,CLAUSURA,2025-09-01,19:00,Cerro Largo,Wanderers,3.1,1.91,4.33,1.62,2.2,4.0,1.22,13.0,1.04,2.3,3.0,3.3,1.11,6.5,1.57,2.25,2.7,1.44,6.0,1.13,13.0,1.04,2.25,1.57,1.3,1.33,1.54,6.0,7.0,15.0,41.0,5.5,6.0,13.0,34.0,9.5,10.0,21.0,51.0,21.0,23.0,41.0,81.0,351.0
hl0AOuDM,VENEZUELA 1,CLAUSURA,2025-09-01,19:00,Caracas,Yaracuyanos,2.18,2.05,5.8,1.47,2.32,2.75,1.28,6.6,1.05,1.57,3.6,5.6,1.06,6.8,1.38,2.6,2.1,1.57,3.55,1.21,6.0,1.05,2.15,1.55,1.13,1.24,2.32,7.9,10.75,28.0,100.0,5.0,6.9,17.5,65.0,6.0,8.0,21.0,75.0,10.0,13.5,35.0,120.0,61.0
hvPnI4Vp,ARGENTINA 2,ROUND 29,2025-09-01,19:10,Def. de Belgrano,Colon Santa Fe,3.0,1.83,4.75,1.62,2.2,4.0,1.22,13.0,1.04,2.1,2.82,4.0,1.14,5.5,1.62,2.2,2.88,1.4,6.5,1.11,15.0,1.03,2.38,1.53,1.22,1.4,1.67,5.5,7.5,17.0,41.0,5.0,6.0,15.0,41.0,8.5,11.0,21.0,51.0,19.0,23.0,41.0,101.0,201.0
WOnMuZ4d,ARGENTINA 1,CLAUSURA,2025-09-01,19:15,Platense,Godoy Cruz,3.1,1.8,4.75,1.73,2.0,4.5,1.18,15.0,1.03,2.15,3.0,3.7,1.14,5.5,1.73,2.0,3.4,1.33,8.0,1.08,19.0,1.02,2.63,1.44,1.29,1.36,1.67,5.0,6.5,17.0,41.0,4.75,6.5,15.0,41.0,8.5,11.0,26.0,51.0,21.0,26.0,51.0,126.0,251.0
Sdcl84Qc,ECUADOR 1,ROUND 27,2025-09-01,21:00,Delfin,Libertad,2.75,2.25,3.75,1.36,3.0,2.63,1.44,7.0,1.1,2.05,3.5,3.25,1.05,11.0,1.29,3.5,1.87,1.87,3.25,1.33,6.5,1.11,1.67,2.1,1.3,1.25,1.67,12.0,11.0,17.0,34.0,8.5,6.5,12.0,26.0,11.0,9.0,13.0,29.0,19.0,17.0,26.0,41.0,201.0
f9Qj0W9a,ARGENTINA 2,ROUND 29,2025-09-01,21:15,Ferro,Racing Cordoba,3.2,1.83,4.33,1.67,2.1,4.0,1.22,15.0,1.03,2.15,2.75,3.5,1.14,5.5,1.67,2.1,3.1,1.36,6.5,1.11,17.0,1.03,2.38,1.53,1.29,1.4,1.57,5.5,7.0,15.0,41.0,5.5,6.0,13.0,41.0,9.5,11.0,21.0,51.0,21.0,26.0,41.0,101.0,201.0
445kPmYN,COLOMBIA 1,CLAUSURA,2025-09-01,21:30,Santa Fe,Once Caldas,2.75,2.05,4.5,1.5,2.5,3.4,1.3,10.0,1.06,1.96,3.2,4.0,1.08,7.5,1.4,2.75,2.3,1.6,4.33,1.2,10.0,1.06,2.0,1.73,1.19,1.33,1.77,7.5,10.0,21.0,41.0,6.0,6.0,15.0,41.0,8.5,9.5,17.0,41.0,17.0,19.0,34.0,51.0,1250.0
AHrHfSdC,BRAZIL 2,ROUND 24,2025-09-01,21:30,Ferroviaria,Cuiaba,3.25,1.95,4.0,1.53,2.38,3.75,1.25,11.0,1.05,2.4,3.0,3.1,1.11,6.5,1.5,2.5,2.5,1.5,5.0,1.17,13.0,1.04,2.1,1.63,1.36,1.36,1.53,6.5,7.5,13.0,34.0,6.5,6.0,12.0,29.0,10.0,10.0,19.0,41.0,23.0,23.0,41.0,67.0,251.0
