Id,Date,Time,League,Round,Home,Away,Odd_H_HT,Odd_D_HT,Odd_A_HT,Odd_Over05_HT,Odd_Under05_HT,Odd_Over15_HT,Odd_Under15_HT,Odd_Over25_HT,Odd_Under25_HT,Odd_H_FT,Odd_D_FT,Odd_A_FT,Odd_Over05_FT,Odd_Under05_FT,Odd_Over15_FT,Odd_Under15_FT,Odd_Over25_FT,Odd_Under25_FT,Odd_Over35_FT,Odd_Under35_FT,Odd_Over45_FT,Odd_Under45_FT,Odd_BTTS_Yes,Odd_BTTS_No,Odd_1X_FT,Odd_12_FT,Odd_X2_FT
tI4vN23n,2026-03-04,00:00,MEXICO 1,Clausura,Atl. San Luis,Mazatlan FC,2.1,2.38,5.5,1.33,3.25,2.5,1.5,6.5,1.11,1.57,3.8,4.75,1.04,13.0,1.22,4.0,1.73,2.08,2.75,1.4,5.5,1.14,1.75,2.0,1.14,1.25,2.25
2XhmLtYb,2026-03-04,00:10,MEXICO 1,Clausura,UNAM Pumas,Toluca,4.0,2.3,2.5,1.33,3.25,2.63,1.44,6.5,1.11,3.5,3.4,1.87,1.04,13.0,1.22,4.0,1.75,2.05,2.75,1.4,5.5,1.14,1.67,2.1,1.8,1.29,1.25
8ALLGvQO,2026-03-04,02:00,Asia - Asian Cup Women,Round 1,Japan W,Chinese Taipei W,1.07,5.7,45.0,1.03,9.1,1.42,2.68,1.85,1.7,1.02,8.5,31.0,0.0,0.0,1.01,11.0,1.02,9.9,1.15,4.71,1.41,2.69,6.75,1.07,0.0,0.0,0.0
dAGCqKRh,2026-03-04,05:00,AUSTRALIA & OCEANIA OFC PRO LEAGUE,Round 1,South Melbourne,Solomon Kings,1.62,2.88,6.5,1.14,4.8,1.85,1.85,4.0,1.2,1.2,5.5,7.5,1.01,14.9,1.06,7.5,1.29,3.3,1.8,1.91,2.88,1.36,1.57,2.2,1.06,1.11,3.75
MRSweCfD,2026-03-04,05:00,AUSTRALIA 1,Round 20,Macarthur FC,Central Coast Mariners,2.05,2.6,5.0,1.25,3.75,2.1,1.67,5.0,1.17,1.53,4.75,4.75,1.02,19.0,1.14,5.5,1.5,2.63,2.2,1.67,3.75,1.29,1.57,2.25,1.18,1.18,2.3
KMSvknnQ,2026-03-04,06:30,JAPAN J2/J3 LEAGUE,Round 1,Sagamihara,Kusatsu,3.0,2.0,3.5,1.44,2.6,3.3,1.29,8.0,1.05,2.25,3.0,2.75,1.05,8.0,1.36,2.88,2.2,1.6,4.0,1.2,8.0,1.05,1.83,1.83,1.36,1.3,1.53
pOxmRqup,2026-03-04,06:30,MYANMAR 1,Round 20,Hantharwady Utd,Yangon Utd,9.25,3.1,1.44,0.0,0.0,1.65,1.9,0.0,0.0,13.0,6.4,1.14,1.01,25.0,1.06,5.6,1.29,3.0,1.6,2.05,2.05,1.55,1.69,1.88,3.55,1.08,1.03
8ECd73WA,2026-03-04,07:00,ASIA AFC CHAMPIONS LEAGUE,Play Offs,Seoul (Kor),Vissel Kobe (Jpn),4.0,1.91,2.88,1.5,2.5,3.25,1.29,9.5,1.04,3.2,2.8,2.15,1.06,7.5,1.44,2.6,2.4,1.5,4.8,1.14,10.0,1.02,2.05,1.67,1.62,1.3,1.25
MFPhonNH,2026-03-04,07:00,ASIA AFC CHAMPIONS LEAGUE 2,Play Offs,Gamba Osaka,Ratchaburi,1.53,2.8,10.0,1.25,3.5,2.5,1.5,6.0,1.11,1.13,6.0,13.0,1.01,13.0,1.14,4.8,1.6,2.2,2.6,1.44,4.8,1.14,2.5,1.44,1.02,1.08,4.5
fwuV9tmD,2026-03-04,08:00,Cambodia - Hun Sen Cup,Quarter-finals,Tiffy Army,Boeung Ket,6.5,2.88,1.62,1.2,4.0,2.1,1.65,4.8,1.14,7.5,5.0,1.22,1.02,19.0,1.06,7.5,1.3,3.2,1.85,1.85,3.0,1.33,1.6,2.15,3.6,1.11,1.06
SUOt8026,2026-03-04,08:00,ITALY U19,Round 28,Lazio U20,Lecce U20,2.88,2.1,3.5,1.36,2.88,2.88,1.36,7.0,1.07,2.15,3.25,2.8,1.02,10.0,1.29,3.3,1.91,1.8,3.3,1.29,7.0,1.07,1.7,2.0,1.33,1.25,1.53
xpF2Ou26,2026-03-04,08:00,Cambodia - Hun Sen Cup,Quarter-finals,NagaWorld,Visakha,3.75,2.2,2.5,1.29,3.3,2.6,1.44,7.0,1.07,3.25,3.8,1.8,1.01,11.0,1.2,4.0,1.75,1.95,3.0,1.33,5.5,1.11,1.6,2.15,1.8,1.25,1.25
fJnTORLs,2026-03-04,08:00,WORLD FRIENDLY INTERNATIONAL WOM,-,Serbia U19 W,Greece U19 W,2.28,2.28,4.29,1.36,2.88,2.58,1.45,5.7,1.1,1.81,3.83,3.73,1.02,9.7,1.26,3.5,1.83,1.91,2.94,1.35,5.2,1.12,1.81,3.83,1.24,1.23,1.9
MgNDI0eC,2026-03-04,08:00,Asia - Asian Cup Women,Round 1,Vietnam W,India W,1.72,2.5,6.8,1.27,3.4,2.18,1.5,5.0,1.13,1.3,4.8,7.6,1.02,12.9,1.15,4.1,1.55,2.15,2.4,1.47,4.09,1.2,1.86,1.71,1.08,1.14,3.0
hCvo6V04,2026-03-04,08:30,TURKEY CUP,Round 4,Erzurumspor,Keciorengucu,1.67,2.88,7.0,1.19,4.15,2.0,1.8,3.5,1.26,1.29,5.25,6.5,1.01,21.0,1.12,5.4,1.36,3.1,1.98,1.83,3.0,1.34,1.65,2.1,1.08,1.14,3.4
EZnNELl1,2026-03-04,09:00,HONG KONG 1,Round 6,Lee Man Warriors,Hong Kong Rangers,1.62,3.0,6.5,1.14,5.0,1.8,1.91,3.5,1.25,1.2,5.5,7.5,1.01,24.0,1.05,8.0,1.25,3.6,1.73,2.0,2.35,1.47,1.53,2.3,1.05,1.1,3.6
EDjYaGUA,2026-03-04,09:00,Serbia - Mozzart Serbian Cup,Quarter-finals,Jedinstvo U.,Zemun,3.0,2.1,3.4,1.36,2.88,2.88,1.36,8.0,1.05,2.2,3.0,2.8,1.03,9.0,1.29,3.3,1.95,1.75,3.6,1.25,7.0,1.07,1.7,2.0,1.36,1.3,1.53
ImjvQyRs,2026-03-04,09:00,ETHIOPIA 1,Round 22,Sidama Bunna,Fasil Kenema,3.25,1.72,4.2,1.67,1.9,3.98,1.17,10.5,1.01,2.4,2.62,3.25,1.11,4.65,1.65,1.98,3.0,1.3,5.8,1.07,19.0,1.02,2.25,1.57,1.28,1.4,1.47
