Id,Date,Time,League,Round,Home,Away,Odd_H_HT,Odd_D_HT,Odd_A_HT,Odd_Over05_HT,Odd_Under05_HT,Odd_Over15_HT,Odd_Under15_HT,Odd_Over25_HT,Odd_Under25_HT,Odd_H_FT,Odd_D_FT,Odd_A_FT,Odd_Over05_FT,Odd_Under05_FT,Odd_Over15_FT,Odd_Under15_FT,Odd_Over25_FT,Odd_Under25_FT,Odd_Over35_FT,Odd_Under35_FT,Odd_Over45_FT,Odd_Under45_FT,Odd_BTTS_Yes,Odd_BTTS_No,Odd_1X_FT,Odd_12_FT,Odd_X2_FT
Ai7idOZ2,2026-02-18,00:00,NORTH & CENTRAL AMERICA CONCACAF CHAMPIONS CUP,1/16-finals,Real Espana,Los Angeles FC,5.5,2.5,2.05,1.29,3.5,2.38,1.53,5.5,1.14,5.25,4.2,1.57,1.03,15.0,1.18,4.5,1.65,2.2,2.5,1.5,4.5,1.18,1.73,2.0,2.3,1.22,1.17
K2xdmtiM,2026-02-18,05:00,WORLD CLUB FRIENDLY,-,Baltika (Rus),Kaisar Kyzylorda (Kaz),1.82,2.49,6.93,1.25,3.42,2.22,1.62,4.8,1.13,1.3,4.33,7.5,1.01,13.5,1.13,4.65,1.5,2.29,2.08,1.53,3.85,1.19,1.68,1.86,1.08,1.14,2.5
0pEkZHng,2026-02-18,06:00,JAPAN WE LEAGUE WOM,Round 17,Beleza W,Omiya Ardija W,1.78,2.35,7.0,1.33,2.88,2.35,1.42,6.0,1.09,1.32,4.55,7.7,1.02,11.0,1.21,3.55,1.67,1.95,2.77,1.35,5.4,1.12,2.15,1.63,1.08,1.15,2.9
8OJ7IxBM,2026-02-18,06:00,WORLD CLUB FRIENDLY,-,R. Volgograd (Rus),Ulyanovsk (Rus),2.43,2.62,3.31,1.18,4.3,1.92,1.83,3.9,1.22,2.03,4.15,3.0,0.0,0.0,1.06,6.25,1.32,2.89,1.93,1.84,2.94,1.31,1.34,2.99,1.36,1.21,1.75
r1M0Prge,2026-02-18,07:00,Africa - COSAFA Cup Women,Round 1,Lesotho W,Angola W,4.5,2.05,2.37,1.39,2.45,2.66,1.36,7.2,1.06,4.05,3.3,1.8,1.02,8.1,1.28,3.1,1.85,1.75,3.08,1.28,5.75,1.07,1.7,2.0,1.82,1.27,1.2
za8wMdDE,2026-02-18,07:00,ASIA AFC CHAMPIONS LEAGUE,League phase,Shanghai Port (Chn),Ulsan HD (Kor),4.2,2.38,2.2,1.29,3.25,2.38,1.53,5.5,1.13,4.0,3.8,1.7,1.01,15.0,1.2,4.5,1.6,2.2,2.63,1.47,4.5,1.2,1.6,2.25,2.0,1.2,1.17
xQHhhLgA,2026-02-18,07:00,ASIA AFC CHAMPIONS LEAGUE,League phase,Melbourne City (Aus),Gangwon (Kor),3.5,2.1,2.88,1.36,2.88,2.88,1.36,7.0,1.07,2.8,3.3,2.25,1.05,10.0,1.3,3.4,1.95,1.75,3.5,1.29,6.5,1.1,1.75,2.0,1.53,1.25,1.36
nP9e069L,2026-02-18,07:30,WORLD CLUB FRIENDLY,-,Kuban (Rus),Omsk (Rus),3.04,2.15,3.04,1.3,3.04,2.47,1.44,5.3,1.12,2.47,3.3,2.47,0.0,0.0,1.21,3.58,1.75,1.94,2.83,1.33,4.8,1.13,1.59,2.17,1.42,1.24,1.42
OjyxDkm4,2026-02-18,08:00,FINLAND LIIGA CUP,-,Ilves,SJK,2.37,2.3,3.6,1.27,3.4,2.18,1.5,5.0,1.14,1.87,3.75,3.25,1.02,13.0,1.17,4.5,1.55,2.15,2.25,1.48,3.66,1.18,1.52,2.16,1.28,1.22,1.75
C071j1EO,2026-02-18,08:15,FINLAND YKKOSLIIGACUP,-,Haka,Ekenas,2.37,2.27,3.7,1.26,3.28,2.2,1.47,5.1,1.13,1.85,3.7,3.35,1.02,12.8,1.15,4.1,1.55,2.15,2.37,1.48,4.35,1.14,1.54,2.32,1.27,1.23,1.75
