Id,League,Round,Date,Time,Home,Away,Odd_H_HT,Odd_D_HT,Odd_A_HT,Odd_Over05_HT,Odd_Under05_HT,Odd_Over15_HT,Odd_Under15_HT,Odd_Over25_HT,Odd_Under25_HT,Odd_H_FT,Odd_D_FT,Odd_A_FT,Odd_Over05_FT,Odd_Under05_FT,Odd_Over15_FT,Odd_Under15_FT,Odd_Over25_FT,Odd_Under25_FT,Odd_Over35_FT,Odd_Under35_FT,Odd_Over45_FT,Odd_Under45_FT,Odd_BTTS_Yes,Odd_BTTS_No,Odd_1X,Odd_12,Odd_X2,Odd_0x0,Odd_0x1,Odd_0x2,Odd_0x3,Odd_1x0,Odd_1x1,Odd_1x2,Odd_1x3,Odd_2x0,Odd_2x1,Odd_2x2,Odd_2x3,Odd_3x0,Odd_3x1,Odd_3x2,Odd_3x3,Odd_4x4,Goals_H_HT,Goals_A_HT,Goals_H_FT,Goals_A_FT,Goals_Min_H,Goals_Min_A,xG_H,xG_A
za2kFclK,BOLIVIA 1,CLAUSURA ,2024-08-18,00:00,Blooming,Santa Cruz,2.2,2.3,5.5,1.36,3.0,2.75,1.4,7.0,1.1,1.57,4.33,5.0,1.05,11.0,1.29,3.5,1.9,1.9,3.25,1.33,6.5,1.11,1.91,1.8,1.17,1.2,2.3,12.0,13.0,26.0,51.0,7.0,8.0,17.0,41.0,7.5,8.5,19.0,41.0,11.0,13.0,26.0,51.0,351.0,2,1,3,1,"[2, 20, 78]",[10],0,0
APjjRP2Q,BRAZIL 1,ROUND 23,2024-08-18,00:00,Fluminense,Corinthians,3.4,1.83,4.0,1.62,2.2,4.0,1.22,13.0,1.04,2.5,2.9,3.2,1.13,6.0,1.62,2.3,2.88,1.4,5.5,1.14,13.0,1.04,2.2,1.62,1.36,1.4,1.5,6.0,7.0,13.0,34.0,6.0,6.0,13.0,34.0,10.0,11.0,21.0,51.0,26.0,26.0,41.0,81.0,501.0,0,0,0,0,[],[],0.80,0.57
pxYkhCPQ,CHILE 1,ROUND 20,2024-08-18,00:00,Nublense,Everton,2.6,2.25,4.33,1.36,3.0,2.63,1.44,7.0,1.1,1.91,3.6,3.7,1.05,11.0,1.25,3.75,1.88,1.98,3.25,1.33,6.0,1.13,1.73,2.0,1.29,1.29,1.83,12.0,12.0,19.0,41.0,8.0,7.0,13.0,29.0,9.5,8.5,15.0,34.0,17.0,15.0,23.0,41.0,201.0,0,0,1,1,[52],[83],0,0
xQeAljqF,ECUADOR 1,SECOND STAGE ,2024-08-18,00:00,Orense,Barcelona SC,5.5,2.2,2.25,1.4,2.75,3.0,1.36,8.0,1.08,3.4,3.2,2.05,1.06,9.5,1.3,3.4,2.05,1.75,3.4,1.3,7.0,1.1,1.8,1.91,1.73,1.36,1.3,9.0,7.0,10.0,19.0,10.0,6.5,9.0,17.0,17.0,13.0,15.0,29.0,41.0,29.0,41.0,51.0,251.0,2,1,3,2,"[18, 45, 77]","[36, 66]",0,0
AkdSq2YI,USA 2,-,2024-08-18,00:00,Louisville City,Charleston,2.47,2.3,3.75,1.31,3.2,2.32,1.57,4.75,1.15,1.93,3.55,3.35,1.04,8.75,1.19,4.15,1.57,2.25,2.37,1.52,3.95,1.21,1.53,2.35,1.32,1.26,1.85,8.75,13.5,22.0,50.0,10.0,7.4,11.75,26.0,11.25,8.5,11.75,27.0,18.5,14.0,19.5,40.0,250.0,1,0,3,1,"[17, 82, 86]",[90],0,0
ATbzhaQu,USA 2,-,2024-08-18,00:30,Memphis,FC Tulsa,2.07,2.45,4.6,1.27,3.4,2.22,1.62,4.5,1.17,1.57,4.1,4.5,1.03,9.25,1.17,4.45,1.52,2.37,2.25,1.57,3.65,1.24,1.6,2.2,1.2,1.2,2.35,9.25,17.5,30.0,75.0,9.5,8.5,15.0,37.0,9.0,8.25,14.0,35.0,12.5,11.5,19.5,50.0,300.0,1,0,2,0,"[35, 69]",[],0,0
dzUGgKoQ,PERU 1,CLAUSURA ,2024-08-18,01:00,Sporting Cristal,Alianza Lima,3.1,2.1,3.6,1.4,2.75,3.0,1.36,9.0,1.07,2.3,3.4,2.8,1.06,10.0,1.3,3.4,2.05,1.8,3.5,1.29,7.0,1.1,1.8,1.91,1.4,1.3,1.57,10.0,9.0,15.0,29.0,8.0,6.5,11.0,23.0,11.0,9.5,15.0,34.0,21.0,19.0,29.0,51.0,251.0,0,0,0,0,[],[],0,0
M32viJun,USA 2,-,2024-08-18,01:00,New Mexico,Monterey Bay,2.02,2.42,4.9,1.29,3.25,2.3,1.57,4.7,1.15,1.53,4.05,4.9,1.03,9.0,1.19,4.15,1.57,2.25,2.4,1.5,4.0,1.21,1.7,2.05,1.17,1.2,2.45,9.0,17.5,32.0,90.0,8.5,8.25,16.0,45.0,8.25,8.0,15.0,40.0,11.5,11.5,21.0,55.0,350.0,2,1,3,2,"[12, 28, 78]","[34, 88]",0,0
jqfemyuB,USA 2,-,2024-08-18,01:00,San Antonio,North Carolina,2.95,2.07,3.45,1.4,2.7,2.72,1.4,5.9,1.1,2.32,3.1,2.9,1.07,6.8,1.34,3.0,2.0,1.75,3.35,1.28,5.8,1.1,1.75,1.95,1.4,1.32,1.6,6.8,9.0,15.5,37.0,7.5,6.1,10.5,25.0,11.0,9.25,13.5,32.0,24.0,20.0,30.0,65.0,500.0,0,0,1,0,[79],[],0,0
xzJdPkOh,COLOMBIA 1,CLAUSURA ,2024-08-18,01:10,La Equidad,Aguilas,3.4,1.83,4.33,1.67,2.1,4.33,1.2,15.0,1.03,2.4,2.8,3.4,1.14,5.5,1.62,2.2,3.1,1.36,6.5,1.11,15.0,1.03,2.38,1.53,1.3,1.4,1.53,5.5,7.0,15.0,41.0,5.5,6.0,13.0,34.0,10.0,11.0,21.0,51.0,23.0,26.0,41.0,81.0,0.0,0,0,0,0,[],[],0,0
