Id,League,Round,Date,Time,Home,Away,Odd_H_HT,Odd_D_HT,Odd_A_HT,Odd_Over05_HT,Odd_Under05_HT,Odd_Over15_HT,Odd_Under15_HT,Odd_Over25_HT,Odd_Under25_HT,Odd_H_FT,Odd_D_FT,Odd_A_FT,Odd_Over05_FT,Odd_Under05_FT,Odd_Over15_FT,Odd_Under15_FT,Odd_Over25_FT,Odd_Under25_FT,Odd_Over35_FT,Odd_Under35_FT,Odd_Over45_FT,Odd_Under45_FT,Odd_BTTS_Yes,Odd_BTTS_No,Odd_1X,Odd_12,Odd_X2,Odd_0x0,Odd_0x1,Odd_0x2,Odd_0x3,Odd_1x0,Odd_1x1,Odd_1x2,Odd_1x3,Odd_2x0,Odd_2x1,Odd_2x2,Odd_2x3,Odd_3x0,Odd_3x1,Odd_3x2,Odd_3x3,Odd_4x4,Goals_H_HT,Goals_A_HT,Goals_H_FT,Goals_A_FT,Goals_Min_H,Goals_Min_A,xG_H,xG_A
0tl72K4E,BOLIVIA 1,CLAUSURA ,2024-08-13,00:00,Independiente,Nacional Potosi,2.63,2.2,4.0,1.36,3.0,2.75,1.4,7.0,1.1,2.05,3.6,3.3,1.04,12.0,1.25,3.75,1.83,1.98,3.0,1.36,6.0,1.13,1.67,2.1,1.33,1.29,1.73,12.0,11.0,17.0,41.0,8.5,7.0,12.0,26.0,10.0,9.0,13.0,34.0,19.0,17.0,23.0,41.0,201.0,0,3,3,3,"[61, 71, 90]","[24, 35, 42]",0,0
OniQE7b5,BRAZIL 2,ROUND 20,2024-08-13,00:00,Goias,Ceara,3.4,1.91,3.75,1.62,2.2,4.0,1.22,13.0,1.04,2.6,2.9,3.0,1.13,6.0,1.53,2.38,2.7,1.44,5.5,1.14,13.0,1.04,2.2,1.62,1.36,1.4,1.5,6.0,7.0,13.0,34.0,6.5,6.0,12.0,29.0,11.0,11.0,19.0,41.0,26.0,26.0,41.0,81.0,1250.0,1,1,2,1,"[34, 90]",[13],0,0
GbqvncNG,ECUADOR 1,SECOND STAGE ,2024-08-13,00:00,Tecnico U.,Aucas,2.88,2.05,4.33,1.5,2.5,3.4,1.3,10.0,1.06,2.05,3.1,3.5,1.07,9.0,1.36,3.0,2.2,1.65,4.0,1.22,9.0,1.07,1.91,1.8,1.25,1.33,1.67,8.0,9.0,17.0,41.0,6.5,6.0,13.0,34.0,9.5,9.5,17.0,41.0,19.0,19.0,34.0,51.0,351.0,2,0,2,0,"[5, 28]",[],0,0
6ebn80H7,PARAGUAY 1,CLAUSURA ,2024-08-13,00:00,Nacional Asuncion,Sp. Luqueno,3.4,2.0,3.6,1.5,2.5,3.5,1.29,11.0,1.05,2.5,3.1,2.63,1.08,8.0,1.44,2.63,2.35,1.57,4.5,1.18,11.0,1.05,2.0,1.73,1.4,1.33,1.44,7.5,7.5,12.0,29.0,7.0,6.0,11.0,26.0,11.0,10.0,17.0,41.0,26.0,23.0,41.0,67.0,351.0,0,0,1,0,[69],[],0,0
n3qzGQTs,COLOMBIA 1,CLAUSURA ,2024-08-13,01:00,Fortaleza,Pereira,3.2,1.83,4.5,1.67,2.1,4.33,1.2,15.0,1.03,2.3,2.8,3.6,1.14,5.5,1.62,2.2,2.88,1.4,6.5,1.11,15.0,1.03,2.38,1.53,1.29,1.4,1.57,5.5,7.5,15.0,41.0,5.5,6.0,15.0,41.0,9.0,11.0,21.0,51.0,21.0,26.0,41.0,81.0,800.0,0,0,1,0,[58],[],0,0
ALSqG0q9,BULGARIA 2,ROUND 4,2024-08-13,12:00,Dobrudzha,Nesebar,1.44,2.67,17.0,0.0,0.0,2.18,1.5,0.0,0.0,1.1,6.3,23.0,0.0,0.0,0.0,0.0,1.55,2.15,2.1,1.57,0.0,0.0,2.65,1.42,1.01,1.07,6.6,11.75,40.0,200.0,250.0,5.5,14.0,75.0,400.0,4.2,10.5,45.0,350.0,4.5,11.0,50.0,300.0,0.0,2,0,6,1,"[5, 14, 55, 60, 72, 83]",[46],0,0
vLb7x2bd,EUROPA CONFERENCE LEAGUE,QUALIFICATION ,2024-08-13,13:30,Paide (Est),Hacken (Swe),7.0,2.88,1.62,1.2,4.33,1.93,1.88,3.75,1.25,6.5,7.5,1.22,1.01,34.0,1.08,7.0,1.3,3.4,1.8,1.91,2.63,1.44,1.73,2.0,3.6,1.06,1.07,34.0,12.0,9.0,9.0,26.0,17.0,10.0,10.0,41.0,21.0,23.0,21.0,81.0,41.0,41.0,51.0,151.0,1,1,1,1,[33],[7],0,0
lMOVwuCD,EUROPA CHAMPIONS LEAGUE,QUALIFICATION ,2024-08-13,14:00,APOEL (Cyp),Slovan Bratislava (Svk),2.75,2.05,4.0,1.44,2.63,3.25,1.33,7.5,1.07,2.05,3.25,3.5,1.05,8.5,1.33,3.25,2.1,1.7,3.75,1.25,7.0,1.08,1.91,1.8,1.29,1.33,1.73,8.5,9.5,17.0,41.0,7.0,6.5,13.0,29.0,8.5,9.5,17.0,41.0,19.0,17.0,34.0,51.0,900.0,0,0,0,0,[],[],0,0
Iia1EHq3,EUROPA CHAMPIONS LEAGUE,QUALIFICATION ,2024-08-13,14:00,Bodo/Glimt (Nor),Jagiellonia (Pol),1.83,2.6,5.5,1.25,3.75,2.1,1.67,4.5,1.17,1.45,4.5,6.0,1.02,11.0,1.13,5.5,1.44,2.63,2.1,1.67,3.5,1.29,1.67,2.1,1.11,1.17,2.63,19.0,21.0,41.0,67.0,11.0,9.5,19.0,41.0,9.0,9.5,15.0,41.0,11.0,11.0,21.0,41.0,151.0,2,1,4,1,"[34, 38, 56, 71]",[4],0,0
U3IqLP6m,EUROPA CHAMPIONS LEAGUE,QUALIFICATION ,2024-08-13,14:00,Fenerbahce (Tur),Lille (Fra),2.4,2.25,4.0,1.33,3.25,2.63,1.44,6.0,1.11,1.83,3.7,4.1,1.02,12.0,1.25,3.75,1.75,2.05,2.75,1.4,5.0,1.14,1.67,2.1,1.22,1.29,1.83,12.0,13.0,21.0,41.0,8.0,7.0,15.0,29.0,10.0,8.0,13.0,34.0,17.0,15.0,21.0,41.0,151.0,0,0,1,1,[90],[118],0,0
CMQIOehT,EUROPA CHAMPIONS LEAGUE,QUALIFICATION ,2024-08-13,14:00,Twente (Ned),Salzburg (Aut),3.0,2.4,2.75,1.25,3.75,2.2,1.62,4.5,1.17,2.63,3.5,2.45,1.03,10.5,1.14,5.0,1.5,2.5,2.2,1.62,3.75,1.25,1.44,2.63,1.53,1.29,1.44,19.0,15.0,17.0,26.0,13.0,7.5,11.0,17.0,19.0,10.0,11.0,21.0,29.0,19.0,21.0,29.0,81.0,1,2,3,3,"[43, 64, 87]","[17, 25, 46]",0,0
xbum8euK,EUROPA CHAMPIONS LEAGUE,QUALIFICATION ,2024-08-13,14:30,PAOK (Gre),Malmo FF (Swe),2.5,2.2,4.0,1.36,3.0,2.63,1.44,6.5,1.1,1.95,3.3,3.9,1.05,8.5,1.25,3.75,1.83,2.03,2.75,1.4,5.0,1.14,1.67,2.1,1.25,1.33,1.8,11.0,13.0,21.0,41.0,8.5,6.5,13.0,29.0,10.0,9.0,13.0,34.0,17.0,15.0,23.0,41.0,151.0,3,2,3,4,"[21, 44, 45]","[10, 45, 90, 99]",0,0
KtXEsNCl,EUROPA LEAGUE,QUALIFICATION ,2024-08-13,14:30,TNS (Wal),Petrocub (Mda),2.75,2.1,3.75,1.44,2.63,3.0,1.36,7.5,1.07,2.05,3.4,3.5,1.06,8.0,1.33,3.25,2.05,1.75,3.75,1.25,7.0,1.08,1.83,1.83,1.29,1.3,1.73,9.5,10.0,17.0,34.0,7.0,6.5,13.0,29.0,10.0,8.5,15.0,41.0,19.0,19.0,26.0,51.0,151.0,0,0,0,0,[],[],0,0
Q5pQrByS,EUROPA CHAMPIONS LEAGUE,QUALIFICATION ,2024-08-13,15:00,Ferencvaros (Hun),Midtjylland (Den),2.5,2.2,3.75,1.36,3.0,2.63,1.44,6.5,1.1,1.9,3.6,3.9,1.02,12.0,1.22,4.0,1.8,2.0,2.75,1.4,5.0,1.14,1.67,2.1,1.25,1.29,1.83,12.0,13.0,21.0,41.0,8.5,7.0,13.0,29.0,9.0,9.0,13.0,34.0,17.0,13.0,23.0,41.0,151.0,1,0,1,1,[17],[50],0,0
WdUbJ3Ra,EUROPA CHAMPIONS LEAGUE,QUALIFICATION ,2024-08-13,15:00,Ludogorets (Bul),Qarabag (Aze),3.5,2.2,2.75,1.36,3.0,2.63,1.44,6.5,1.1,3.3,3.4,2.1,1.02,12.0,1.25,3.75,1.8,2.0,2.75,1.4,5.0,1.14,1.62,2.2,1.67,1.3,1.33,12.0,8.5,12.0,21.0,12.0,6.5,8.5,17.0,17.0,12.0,13.0,23.0,34.0,26.0,29.0,41.0,151.0,2,3,2,7,"[13, 23]","[7, 45, 45, 93, 111, 112, 118]",0,0
8MTQvNqm,EGYPT 1,ROUND 33,2024-08-13,15:00,El Gouna,Baladiyat El Mahalla,2.8,1.98,3.9,1.42,2.47,2.52,1.4,0.0,0.0,2.25,2.87,3.35,0.0,0.0,1.37,2.62,2.07,1.6,3.4,1.22,0.0,0.0,1.78,1.83,1.28,1.35,1.62,7.4,8.75,17.5,50.0,6.9,5.6,11.5,35.0,10.75,8.75,14.0,40.0,23.0,19.5,30.0,70.0,600.0,1,0,2,1,"[14, 90]",[52],0,0
viB2pqMP,EGYPT 1,ROUND 33,2024-08-13,15:00,El Ismaily,Arab Contractors,2.67,1.9,4.6,1.47,2.32,0.0,0.0,0.0,0.0,2.02,2.8,4.15,0.0,0.0,1.38,2.6,2.12,1.57,3.45,1.22,0.0,0.0,1.8,1.8,1.21,1.36,1.75,7.1,10.25,23.0,75.0,6.2,5.5,13.5,45.0,9.25,8.25,14.0,50.0,19.5,18.0,30.0,75.0,700.0,0,0,1,1,[82],[73],0,0
ncOGMuUI,EGYPT 1,ROUND 33,2024-08-13,15:00,National Bank Egypt,Pharco,3.45,2.0,3.05,1.4,2.52,2.52,1.4,0.0,0.0,3.0,2.85,2.47,0.0,0.0,1.34,2.77,1.98,1.65,3.2,1.25,0.0,0.0,1.7,1.93,1.52,1.36,1.37,8.0,7.6,12.0,28.0,9.0,5.5,9.25,21.0,16.0,10.25,12.5,30.0,40.0,27.0,32.0,60.0,450.0,0,0,0,0,[],[],0,0
YqicdO6K,EUROPA CHAMPIONS LEAGUE,QUALIFICATION ,2024-08-13,15:30,FCSB (Rou),Sparta Prague (Cze),3.6,2.1,2.75,1.4,2.75,3.0,1.36,7.0,1.08,3.4,3.1,2.2,1.06,8.0,1.3,3.4,2.05,1.8,3.4,1.3,6.5,1.1,1.73,2.0,1.62,1.36,1.3,9.0,8.0,11.0,21.0,11.0,6.0,9.5,19.0,17.0,13.0,13.0,29.0,34.0,26.0,34.0,41.0,151.0,0,3,2,3,"[60, 85]","[13, 28, 37]",0,0
nyHTtw8c,EUROPA CHAMPIONS LEAGUE,QUALIFICATION ,2024-08-13,15:30,Royale Union SG (Bel),Slavia Prague (Cze),2.88,2.2,3.2,1.33,3.25,2.63,1.44,6.0,1.11,2.35,3.25,2.9,1.04,9.0,1.22,4.0,1.75,2.05,2.75,1.4,5.0,1.14,1.62,2.2,1.4,1.33,1.57,12.0,11.0,15.0,29.0,10.0,6.5,11.0,21.0,12.0,10.0,12.0,29.0,23.0,17.0,26.0,41.0,151.0,0,0,0,1,[],[84],0,0
CdLY40zB,FINLAND 2,-,2024-08-13,15:30,SJK Akatemia,KaPa,1.65,2.95,5.8,0.0,0.0,1.7,1.93,0.0,0.0,1.3,5.6,7.2,0.0,0.0,0.0,0.0,1.24,3.3,1.6,2.07,2.25,1.5,1.45,2.37,1.09,1.12,3.4,32.0,40.0,70.0,175.0,15.5,14.0,25.0,60.0,10.75,9.75,16.5,40.0,11.0,9.75,16.5,40.0,175.0,1,0,2,0,"[20, 68]",[],0,0
vR7fx3Fl,EUROPA CHAMPIONS LEAGUE,QUALIFICATION ,2024-08-13,15:45,Rangers (Sco),Dyn. Kyiv (Ukr),2.4,2.25,4.0,1.33,3.25,2.5,1.5,6.0,1.11,1.91,3.6,3.7,1.04,9.0,1.22,4.0,1.73,2.08,2.75,1.4,4.5,1.17,1.67,2.1,1.29,1.29,1.8,13.0,13.0,21.0,41.0,9.0,7.0,13.0,29.0,10.0,9.0,13.0,34.0,17.0,15.0,23.0,41.0,151.0,0,0,0,2,[],"[82, 84]",0,0
dMdKMb2s,EUROPA CONFERENCE LEAGUE,QUALIFICATION ,2024-08-13,15:45,Mornar Bar (Mne),Paks (Hun),4.75,2.2,2.25,1.36,3.0,2.75,1.4,6.5,1.1,4.1,4.0,1.67,1.04,9.0,1.29,3.5,1.85,1.95,3.25,1.33,5.5,1.13,1.83,1.83,2.1,1.22,1.22,11.0,7.0,8.0,13.0,12.0,8.0,9.0,15.0,21.0,15.0,19.0,29.0,41.0,34.0,41.0,51.0,600.0,1,1,2,2,"[18, 60]","[14, 86]",0,0
GhrBEhCC,SWEDEN 2,ROUND 18,2024-08-13,17:00,Helsingborg,Degerfors,3.0,2.2,3.5,1.36,3.0,2.75,1.4,8.0,1.08,2.35,3.3,3.0,1.05,11.0,1.25,3.75,1.88,1.98,3.0,1.36,6.0,1.13,1.7,2.05,1.36,1.33,1.57,11.0,10.0,15.0,29.0,9.0,6.5,11.0,23.0,12.0,9.5,13.0,29.0,23.0,19.0,26.0,41.0,151.0,1,0,1,1,[33],[51],0,0
SIzVlgPc,VENEZUELA 1,CLAUSURA ,2024-08-13,19:00,Rayo Zuliano,Zamora,3.35,1.87,3.45,1.52,2.22,0.0,0.0,0.0,0.0,2.75,2.8,2.72,1.11,6.0,1.47,2.32,2.35,1.47,3.95,1.17,0.0,0.0,1.93,1.7,1.44,1.37,1.42,6.4,6.5,12.0,32.0,7.0,5.5,10.5,29.0,13.0,10.25,16.0,45.0,35.0,27.0,40.0,100.0,900.0,0,0,0,0,[],[],0,0
4j2yL0mJ,COLOMBIA 2,CLAUSURA ,2024-08-13,20:30,Bogota,Cartagena,4.9,1.98,2.37,1.44,2.27,0.0,0.0,0.0,0.0,4.4,3.25,1.75,0.0,0.0,1.33,3.1,2.05,1.6,3.75,1.25,0.0,0.0,1.95,1.8,2.02,1.27,1.18,7.9,5.1,6.4,11.25,8.75,5.6,7.0,12.0,18.5,12.5,14.0,24.0,55.0,37.0,45.0,70.0,500.0,0,0,0,1,[],[62],0,0
