Id,Date,Time,League,Round,Home,Away,Odd_H_HT,Odd_D_HT,Odd_A_HT,Odd_Over05_HT,Odd_Under05_HT,Odd_Over15_HT,Odd_Under15_HT,Odd_Over25_HT,Odd_Under25_HT,Odd_H_FT,Odd_D_FT,Odd_A_FT,Odd_Over05_FT,Odd_Under05_FT,Odd_Over15_FT,Odd_Under15_FT,Odd_Over25_FT,Odd_Under25_FT,Odd_Over35_FT,Odd_Under35_FT,Odd_Over45_FT,Odd_Under45_FT,Odd_BTTS_Yes,Odd_BTTS_No,Odd_1X_FT,Odd_12_FT,Odd_X2_FT
4SEnvnUq,2026-02-03,00:30,INDIA SANTOSH TROPHY,Play Offs,Railways,Rajasthan FC,2.8,2.1,3.6,1.36,2.88,2.88,1.36,7.5,1.05,2.1,3.0,3.0,1.02,10.0,1.29,3.3,1.95,1.75,3.3,1.29,7.0,1.07,1.7,2.0,1.3,1.3,1.62
EFR0mj7c,2026-02-03,00:30,INDIA SANTOSH TROPHY,Play Offs,Tamilnadu,Punjab FT,2.63,2.1,4.0,1.36,2.88,3.0,1.33,8.0,1.05,1.91,3.0,3.5,1.03,9.0,1.29,3.3,2.0,1.73,3.8,1.22,7.5,1.06,1.83,1.87,1.25,1.3,1.73
txkZngYp,2026-02-03,02:30,Australia & Oceania - OFC Pro League,Round 2,PNG Hekari,Vanuatu United,3.1,2.1,3.1,1.33,3.0,2.75,1.4,7.0,1.07,2.5,3.0,2.5,1.01,11.0,1.25,3.6,1.85,1.85,3.2,1.3,6.5,1.08,1.67,2.05,1.44,1.3,1.44
YqOGq86M,2026-02-03,05:30,INDIA SANTOSH TROPHY,Play Offs,Kerala,Assam,1.91,2.2,7.0,1.36,2.88,3.0,1.33,8.0,1.05,1.36,3.9,7.0,1.03,9.0,1.29,3.3,2.0,1.73,3.8,1.22,7.5,1.06,2.2,1.57,1.07,1.2,2.8
nTP8oUyA,2026-02-03,05:30,INDIA SANTOSH TROPHY,Play Offs,West Bengal FT,Services,2.6,1.91,5.0,1.57,2.25,4.0,1.2,11.0,1.01,1.8,2.88,4.33,1.08,6.5,1.5,2.4,2.75,1.4,5.5,1.11,11.0,1.01,2.3,1.53,1.17,1.33,1.83
KrburROG,2026-02-03,05:45,BANGLADESH CUP,-,Brothers U.,PWD Sports Club,2.0,2.3,5.5,1.3,3.2,2.6,1.44,7.0,1.07,1.47,3.8,5.0,1.01,11.0,1.22,3.8,1.8,1.91,3.0,1.33,6.5,1.08,1.83,1.83,1.13,1.22,2.5
z7r8aiA4,2026-02-03,08:30,IRAN 1,Round 19,Gol Gohar,Malavan,3.1,1.73,4.33,1.7,2.05,4.75,1.15,14.0,1.01,2.25,2.62,3.5,1.15,4.5,1.75,1.95,3.33,1.28,7.2,1.06,17.0,1.01,2.71,1.4,1.25,1.36,1.5
U5yHcVvH,2026-02-03,09:30,IRAN 1,Round 19,Persepolis,Chadormalu,1.9,2.05,8.5,1.5,2.4,3.45,1.27,8.7,1.04,1.4,3.6,8.5,1.07,6.8,1.4,2.71,2.28,1.55,4.2,1.18,8.4,1.04,2.71,1.4,1.06,1.2,2.33
4GP3VMyn,2026-02-03,10:00,JORDAN 1,Round 13,Sama Al Sarhan,Al Jazeera Amman,3.3,2.0,3.25,1.44,2.63,3.2,1.3,8.5,1.05,2.55,2.9,2.6,1.05,8.0,1.36,2.88,2.25,1.57,4.5,1.17,9.0,1.03,1.87,1.8,1.4,1.33,1.4
xpGLYX0T,2026-02-03,10:00,Europe - UEFA Youth League,Play Offs,AZ Alkmaar U19,Dortmund U19,2.4,2.4,3.6,1.22,3.8,2.25,1.57,5.5,1.11,1.9,3.5,3.25,1.01,17.0,1.11,5.5,1.5,2.4,2.25,1.57,4.0,1.2,1.44,2.5,1.3,1.29,1.8
EPieM3B6,2026-02-03,12:00,Europe - UEFA Youth League,Play Offs,Real Madrid U19,Marseille U19,1.62,2.8,7.0,1.17,4.5,2.0,1.73,4.5,1.17,1.2,5.0,8.5,1.01,16.0,1.08,6.5,1.36,2.88,1.95,1.75,3.3,1.29,1.67,2.05,1.05,1.13,3.75
zwBcvxXi,2026-02-03,12:00,Europe - UEFA Youth League,Play Offs,Club Brugge U19,Monaco U19,2.0,2.5,4.5,1.22,3.8,2.25,1.57,5.5,1.11,1.5,3.9,4.75,1.01,13.0,1.13,5.2,1.5,2.4,2.25,1.57,4.0,1.2,1.57,2.2,1.14,1.2,2.38
0rJCT06b,2026-02-03,12:30,JORDAN 1,Round 13,Al Wehdat,Al Ahli,1.73,2.4,8.5,1.33,3.0,2.75,1.4,6.5,1.08,1.22,4.6,9.5,1.01,11.0,1.25,3.6,1.85,1.85,3.3,1.29,6.5,1.08,2.3,1.53,1.04,1.13,3.4
fJkOPxIb,2026-02-03,12:30,Europe - UEFA Youth League,Play Offs,Zilina U19,Liverpool U19,3.6,2.38,2.5,1.22,3.8,2.25,1.57,5.5,1.11,3.0,3.5,1.91,1.01,13.0,1.13,5.2,1.5,2.4,2.25,1.57,4.0,1.2,1.44,2.5,1.73,1.25,1.3
MJhQzpck,2026-02-03,13:00,BAHRAIN KINGS CUP,1/8-finals,Al-Ittifaq,Sitra,3.6,2.1,2.7,1.33,3.0,2.88,1.36,6.5,1.08,3.1,3.1,2.1,1.02,10.0,1.25,3.6,1.91,1.8,3.3,1.29,6.5,1.08,1.7,2.0,1.62,1.29,1.3
MyDshchJ,2026-02-03,13:00,GAMBIA 1,Round 10,Bombada,Hawks,3.6,1.83,3.4,1.57,2.25,4.0,1.2,11.0,1.01,2.63,2.7,2.63,1.08,6.5,1.57,2.25,2.88,1.36,6.5,1.08,13.0,1.01,2.2,1.57,1.4,1.4,1.4
lr5TF0pQ,2026-02-03,13:00,GAMBIA 1,Round 10,BST Galaxy,Falcons,3.6,1.8,3.6,1.6,2.2,4.5,1.17,13.0,1.01,2.55,2.63,2.75,1.11,5.5,1.65,2.1,3.2,1.3,7.0,1.07,13.0,1.01,2.38,1.5,1.36,1.4,1.4
48AbAv8m,2026-02-03,13:00,GAMBIA 1,Round 10,Hart Academy,Gambia Ports,3.5,1.8,3.75,1.6,2.2,4.5,1.17,13.0,1.01,2.5,2.63,2.88,1.11,5.5,1.65,2.1,3.2,1.3,7.0,1.07,13.0,1.01,2.38,1.5,1.36,1.4,1.44
xM868Ix0,2026-02-03,13:00,GAMBIA 1,Round 10,Medina United,Steve Biko,3.3,1.83,3.75,1.57,2.25,4.0,1.2,11.0,1.01,2.3,2.7,3.0,1.08,6.5,1.57,2.25,2.88,1.36,6.5,1.08,13.0,1.01,2.3,1.53,1.33,1.4,1.5
bLmoplz3,2026-02-03,13:00,BAHRAIN KINGS CUP,1/8-finals,Al Khalidiyah,Al-Hala,1.44,3.1,9.0,1.17,4.5,2.0,1.73,4.0,1.2,1.12,6.5,12.0,1.02,18.5,1.08,6.5,1.36,2.88,1.95,1.75,3.0,1.28,1.87,1.8,1.03,1.07,4.5
dl55IsSN,2026-02-03,13:00,ALGERIA 1,Round 17,Constantine,Mostaganem,2.1,2.0,6.5,1.5,2.5,3.5,1.25,9.5,1.04,1.47,3.3,6.5,1.07,7.0,1.45,2.55,2.55,1.45,5.5,1.11,11.0,1.01,2.5,1.44,1.06,1.25,2.38
pnCE6d7C,2026-02-03,13:00,GAMBIA 1,Round 10,Team Rhino,Dutch Lions,3.5,1.83,3.6,1.57,2.25,4.0,1.2,11.0,1.01,2.5,2.63,2.75,1.08,6.5,1.57,2.25,2.88,1.36,6.5,1.08,13.0,1.01,2.2,1.57,1.36,1.36,1.44
fsG5KOE8,2026-02-03,13:00,ALGERIA 1,Round 17,Oran,Olympique Akbou,2.5,1.91,5.0,1.57,2.25,3.75,1.22,10.0,1.03,1.75,2.9,4.5,1.07,7.0,1.5,2.4,2.75,1.4,5.5,1.11,11.0,1.01,2.3,1.53,1.14,1.3,1.83
juhay0N6,2026-02-03,13:00,BULGARIA SUPER CUP,Final,Levski Sofia,Ludogorets,3.5,2.05,3.25,1.5,2.5,3.4,1.3,10.0,1.06,2.8,3.0,2.6,1.08,8.0,1.4,2.75,2.25,1.62,4.0,1.22,10.0,1.06,1.91,1.8,1.5,1.36,1.4
AXMRsBwp,2026-02-03,14:00,Europe - UEFA Youth League,Play Offs,Chelsea U19,PSV U19,1.91,2.88,4.33,1.11,5.5,1.73,2.0,3.3,1.29,1.44,4.4,4.6,1.02,15.0,1.03,9.0,1.2,4.0,1.6,2.2,2.4,1.5,1.29,3.2,1.14,1.17,2.5
f181Dvq2,2026-02-03,14:00,BOTSWANA 1,Round 18,Centre Chiefs,Nico United,2.42,1.93,5.0,1.5,2.15,3.34,1.25,9.5,1.05,1.75,3.2,4.45,1.08,6.37,1.43,2.5,2.32,1.47,4.15,1.15,10.0,1.05,2.22,1.58,1.18,1.28,1.87
2RVuXUX2,2026-02-03,14:30,MALTA 1,Second stage,Marsaxlokk,Sliema,3.5,2.0,3.0,1.4,2.75,3.2,1.3,8.5,1.05,2.75,2.9,2.38,1.05,8.0,1.33,3.0,2.2,1.6,4.0,1.2,8.0,1.05,1.83,1.83,1.44,1.3,1.36
