Id,League,Round,Date,Time,Home,Away,Odd_H_HT,Odd_D_HT,Odd_A_HT,Odd_Over05_HT,Odd_Under05_HT,Odd_Over15_HT,Odd_Under15_HT,Odd_Over25_HT,Odd_Under25_HT,Odd_H_FT,Odd_D_FT,Odd_A_FT,Odd_Over05_FT,Odd_Under05_FT,Odd_Over15_FT,Odd_Under15_FT,Odd_Over25_FT,Odd_Under25_FT,Odd_Over35_FT,Odd_Under35_FT,Odd_Over45_FT,Odd_Under45_FT,Odd_BTTS_Yes,Odd_BTTS_No,Odd_1X,Odd_12,Odd_X2,Odd_0x0,Odd_0x1,Odd_0x2,Odd_0x3,Odd_1x0,Odd_1x1,Odd_1x2,Odd_1x3,Odd_2x0,Odd_2x1,Odd_2x2,Odd_2x3,Odd_3x0,Odd_3x1,Odd_3x2,Odd_3x3,Odd_4x4,Goals_H_HT,Goals_A_HT,Goals_H_FT,Goals_A_FT,Goals_Min_H,Goals_Min_A,xG_H,xG_A
6qfPVLMq,MEXICO 1,CLAUSURA ,2024-02-15,00:00,Atlas,UNAM Pumas,3.75,2.0,3.25,1.5,2.5,3.5,1.29,11.0,1.05,3.0,3.1,2.55,1.08,8.0,1.44,2.63,2.35,1.57,4.33,1.2,10.0,1.06,2.0,1.75,1.5,1.36,1.36,7.5,7.0,11.0,23.0,7.5,6.0,10.0,23.0,13.0,11.0,17.0,34.0,29.0,26.0,41.0,51.0,401.0,0,0,0,0,[],[],0.34,0.56
pl2GkzIG,ARGENTINA COPA,ROUND 5,2024-02-15,00:30,Atl. Tucuman,River Plate,4.5,2.05,2.63,1.44,2.63,3.25,1.33,10.0,1.06,4.2,3.3,1.95,1.07,9.0,1.36,3.0,2.15,1.67,3.75,1.25,9.0,1.07,1.91,1.8,1.8,1.33,1.22,8.0,6.5,8.5,17.0,10.0,6.5,9.0,17.0,21.0,15.0,17.0,29.0,41.0,34.0,41.0,51.0,351.0,0,0,0,0,[],[],1.05,1.71
rqUL0YUg,COPA LIBERTADORES,QUALIFICATION ,2024-02-15,00:30,FBC Melgar (Per),Aurora (Bol),1.67,2.6,11.0,1.33,3.25,2.5,1.5,6.0,1.13,1.2,6.5,13.0,1.03,15.0,1.25,3.75,1.73,2.08,2.75,1.4,5.5,1.14,2.5,1.5,1.04,1.11,4.33,13.0,23.0,51.0,151.0,6.0,13.0,34.0,101.0,5.5,9.5,34.0,81.0,7.0,13.0,34.0,101.0,900.0,1,1,1,1,[7],[2],3.49,0.53
rJp2EtZp,COLOMBIA 1,APERTURA ,2024-02-15,01:20,Chico,Ind. Medellin,3.4,2.0,3.4,1.5,2.5,3.4,1.3,10.0,1.06,2.63,3.2,2.75,1.07,9.0,1.4,2.75,2.25,1.62,4.0,1.22,9.0,1.07,1.91,1.8,1.4,1.36,1.44,8.0,7.5,12.0,26.0,7.5,6.0,11.0,23.0,12.0,11.0,15.0,34.0,26.0,23.0,34.0,51.0,351.0,1,0,3,0,"[29, 62, 81]",[],2.35,0.15
MXXZZGP2,EGYPT 1,ROUND 12,2024-02-15,11:00,Baladiyat El Mahalla,Modern Sport,5.4,1.85,2.55,1.57,2.1,0.0,0.0,0.0,0.0,4.8,2.95,1.83,1.1,6.0,1.5,2.27,2.4,1.44,4.1,1.16,0.0,0.0,2.12,1.57,1.93,1.33,1.17,6.2,5.0,7.3,15.0,9.75,6.1,8.75,18.5,26.0,16.5,20.0,40.0,100.0,65.0,80.0,150.0,0.0,1,0,1,0,[38],[],0.83,0.41
MHTKPHsG,SAUDI ARABIA 1,ROUND 20,2024-02-15,11:00,Abha,Al Taawon,5.0,2.38,2.05,1.3,3.4,2.38,1.53,5.5,1.13,5.0,4.0,1.53,1.03,10.0,1.2,4.33,1.65,2.2,2.63,1.44,4.5,1.17,1.73,2.0,2.25,1.17,1.11,15.0,8.5,8.5,12.0,17.0,8.0,8.5,12.0,29.0,17.0,15.0,23.0,51.0,41.0,41.0,41.0,151.0,0,0,1,1,[90],[90],0.15,1.26
Sxu7gu48,CYPRUS 1,ROUND 25,2024-02-15,12:00,Karmiotissa,Doxa,2.27,2.12,5.1,1.44,2.77,2.82,1.42,6.2,1.1,1.7,3.6,4.9,1.06,7.8,1.29,3.35,1.88,1.9,3.05,1.35,5.3,1.13,1.8,1.91,1.2,1.27,2.18,7.8,12.0,30.0,100.0,6.8,7.2,17.0,55.0,8.75,8.5,16.5,60.0,14.5,14.0,27.0,80.0,700.0,0,0,3,1,"[55, 70, 90]",[82],0,0
ttqBhaJE,CYPRUS 1,ROUND 25,2024-02-15,14:00,Nea Salamis,Zakakiou,2.42,2.37,3.65,1.28,3.45,2.22,1.65,4.55,1.18,1.95,3.75,3.4,1.03,9.75,1.18,4.5,1.57,2.37,2.35,1.57,3.85,1.23,1.5,2.42,1.34,1.26,1.87,9.75,13.5,24.0,50.0,9.75,8.0,12.5,27.0,12.5,9.0,12.5,28.0,20.0,14.5,21.0,40.0,250.0,0,0,1,1,[66],[72],0,0
0OWwZzu9,EGYPT 1,ROUND 12,2024-02-15,14:00,El Ismaily,Ceramica Cleopatra,3.8,1.9,3.0,1.5,2.25,0.0,0.0,0.0,0.0,3.05,2.95,2.35,0.0,0.0,1.4,2.55,2.15,1.55,3.6,1.2,0.0,0.0,1.83,1.78,1.57,1.34,1.32,7.3,6.9,11.0,25.0,7.8,5.8,9.25,21.0,15.0,11.25,15.0,35.0,40.0,32.0,45.0,80.0,800.0,2,0,2,1,"[15, 27]",[48],0.59,1.07
K2nOOycM,SAUDI ARABIA 1,ROUND 20,2024-02-15,14:00,Al Khaleej,Al Ettifaq,3.5,2.0,3.1,1.5,2.5,3.4,1.3,8.0,1.06,2.8,3.2,2.4,1.07,7.5,1.36,3.0,2.2,1.65,4.0,1.22,7.5,1.07,1.91,1.8,1.53,1.36,1.4,8.0,7.5,11.0,23.0,8.0,6.5,10.0,21.0,13.0,11.0,17.0,34.0,29.0,26.0,41.0,51.0,800.0,0,0,0,2,[],"[49, 61]",0.92,2.32
