Id,Date,Time,League,Round,Home,Away,Odd_H_HT,Odd_D_HT,Odd_A_HT,Odd_Over05_HT,Odd_Under05_HT,Odd_Over15_HT,Odd_Under15_HT,Odd_Over25_HT,Odd_Under25_HT,Odd_H_FT,Odd_D_FT,Odd_A_FT,Odd_Over05_FT,Odd_Under05_FT,Odd_Over15_FT,Odd_Under15_FT,Odd_Over25_FT,Odd_Under25_FT,Odd_Over35_FT,Odd_Under35_FT,Odd_Over45_FT,Odd_Under45_FT,Odd_BTTS_Yes,Odd_BTTS_No,Odd_1X_FT,Odd_12_FT,Odd_X2_FT
6DP7tGpT,2026-01-19,06:00,MALAYSIA CUP,1/8-finals,Damansara,Terengganu,8.5,2.88,1.53,1.17,4.5,2.0,1.73,4.5,1.17,10.5,5.5,1.15,1.02,18.0,1.08,6.5,1.36,2.88,2.0,1.73,3.0,1.33,1.83,1.83,4.2,1.11,1.03
UixceZ5m,2026-01-19,08:30,TURKEY 2,Round 21,Igdir FK,Sakaryaspor,1.95,2.5,6.0,1.3,3.4,2.38,1.53,5.5,1.14,1.44,4.1,6.0,1.03,15.0,1.2,4.33,1.65,2.2,2.63,1.44,4.5,1.18,1.8,1.91,1.11,1.2,2.5
WULI50As,2026-01-19,09:00,IRAQ 1,Round 13,Al Naft,Al Kahraba,2.42,1.88,5.4,1.53,2.1,3.58,1.21,8.6,1.04,1.72,3.1,4.85,1.08,5.4,1.47,2.32,2.54,1.45,5.0,1.14,9.2,1.03,2.4,1.5,1.16,1.29,1.9
Q7PssCmJ,2026-01-19,09:00,WORLD CLUB FRIENDLY,-,FK Liepaja (Lat),Paide (Est),3.0,2.25,3.0,1.29,3.3,2.4,1.5,5.5,1.11,2.4,3.5,2.4,1.01,11.0,1.2,4.0,1.65,2.1,2.75,1.4,5.5,1.11,1.5,2.4,1.5,1.29,1.5
pYya1fB7,2026-01-19,09:30,ALBANIA 1,Round 20,Vora,KF Tirana,2.7,2.0,4.0,1.4,2.75,3.2,1.3,8.0,1.05,1.95,3.1,3.6,1.05,8.0,1.33,2.88,2.2,1.6,4.0,1.2,8.0,1.05,1.91,1.8,1.25,1.3,1.73
2LSjpbo4,2026-01-19,10:00,MALAYSIA CUP,1/8-finals,Kelantan The Real Warriors,Selangor,6.5,3.0,1.57,1.13,5.2,1.8,1.91,3.8,1.22,8.5,5.5,1.22,1.01,29.0,1.05,8.0,1.29,3.3,1.75,1.95,2.75,1.4,1.57,2.25,3.6,1.13,1.06
GOf2MZln,2026-01-19,10:00,WORLD CLUB FRIENDLY,-,Radomlje (Slo),Hartberg (Aut),5.0,2.7,1.8,1.17,4.5,1.95,1.75,4.0,1.2,5.5,4.75,1.36,1.01,25.0,1.07,7.0,1.33,3.0,1.91,1.8,3.2,1.3,1.5,2.4,2.8,1.14,1.1
h0EKkeI8,2026-01-19,10:00,WORLD CLUB FRIENDLY,-,IMT Novi Beograd (Srb),Dynamo Makhachkala (Rus),6.33,2.3,1.93,1.32,3.1,2.54,1.45,5.7,1.11,6.5,4.0,1.5,1.02,12.0,1.2,4.1,1.85,1.85,2.62,1.43,4.6,1.16,1.75,1.97,2.25,1.18,1.12
Kl7yk9mD,2026-01-19,10:00,TANZANIA 1,Round 11,Young Africans,Mashujaa,1.53,2.75,10.0,1.25,3.6,2.4,1.5,6.5,1.08,1.13,6.0,13.0,1.01,13.0,1.17,4.5,1.6,2.2,2.75,1.4,4.55,1.13,2.75,1.4,1.03,1.1,4.5
fe3rl013,2026-01-19,10:00,KENYA 1,Round 17,Police FC,Nairobi United,2.82,1.82,4.45,1.57,2.02,3.68,1.2,0.0,0.0,2.05,2.87,3.6,1.08,5.25,1.55,2.15,2.65,1.39,5.3,1.09,9.1,1.03,2.3,1.55,1.24,1.34,1.62
