Id,League,Round,Date,Time,Home,Away,Odd_H_HT,Odd_D_HT,Odd_A_HT,Odd_Over05_HT,Odd_Under05_HT,Odd_Over15_HT,Odd_Under15_HT,Odd_Over25_HT,Odd_Under25_HT,Odd_H_FT,Odd_D_FT,Odd_A_FT,Odd_Over05_FT,Odd_Under05_FT,Odd_Over15_FT,Odd_Under15_FT,Odd_Over25_FT,Odd_Under25_FT,Odd_Over35_FT,Odd_Under35_FT,Odd_Over45_FT,Odd_Under45_FT,Odd_BTTS_Yes,Odd_BTTS_No,Odd_1X,Odd_12,Odd_X2,Odd_0x0,Odd_0x1,Odd_0x2,Odd_0x3,Odd_1x0,Odd_1x1,Odd_1x2,Odd_1x3,Odd_2x0,Odd_2x1,Odd_2x2,Odd_2x3,Odd_3x0,Odd_3x1,Odd_3x2,Odd_3x3,Odd_4x4,Goals_H_HT,Goals_A_HT,Goals_H_FT,Goals_A_FT,Goals_Min_H,Goals_Min_A,xG_H,xG_A
Uw9TedGt,MEXICO 2,APERTURA ,2024-10-30,00:00,Dorados de Sinaloa,Cancun,2.9,2.15,3.2,1.45,2.37,2.42,1.44,0.0,0.0,2.37,3.45,2.67,0.0,0.0,1.22,3.45,1.65,1.98,2.57,1.39,0.0,0.0,1.57,2.12,1.45,1.27,1.57,12.0,10.25,14.5,30.0,9.75,6.8,10.0,21.0,13.0,9.25,12.5,26.0,25.0,17.5,24.0,45.0,300.0,4,1,4,1,"[26, 35, 45, 45]",[30],0,0
YkO97aAL,BRAZIL 2,ROUND 34,2024-10-30,00:30,Amazonas,Botafogo SP,2.88,1.95,4.5,1.53,2.38,3.5,1.29,11.0,1.05,2.1,3.1,3.8,1.1,7.0,1.44,2.63,2.4,1.53,4.5,1.18,11.0,1.05,2.1,1.67,1.25,1.36,1.7,7.0,9.0,17.0,41.0,6.0,6.0,15.0,34.0,9.0,9.5,17.0,41.0,19.0,21.0,34.0,67.0,0.0,0,0,0,1,[],[57],0,0
0QDAlK3q,BRAZIL 2,ROUND 34,2024-10-30,00:30,Guarani,Novorizontino,4.0,1.8,3.75,1.73,2.0,4.5,1.18,15.0,1.03,3.0,2.7,2.8,1.14,5.5,1.67,2.1,3.4,1.33,7.0,1.1,17.0,1.03,2.5,1.5,1.4,1.44,1.36,5.0,6.0,11.0,29.0,6.0,6.0,12.0,34.0,12.0,13.0,21.0,51.0,34.0,34.0,51.0,101.0,0.0,0,2,0,2,[],"[27, 45]",0,0
nFg9eA6b,COPA LIBERTADORES,PLAY OFFS ,2024-10-30,00:30,River Plate (Arg),Atletico-MG (Bra),2.2,2.25,6.0,1.4,2.75,2.75,1.4,8.0,1.08,1.55,4.0,6.0,1.05,11.0,1.29,3.5,1.93,1.93,3.4,1.3,6.5,1.11,1.95,1.8,1.13,1.22,2.38,10.0,15.0,29.0,67.0,6.5,7.5,19.0,41.0,7.0,8.5,19.0,51.0,10.0,13.0,29.0,51.0,351.0,0,0,0,0,[],[],1.92,0.24
CYtcF2g2,USA 1,PLAY OFFS ,2024-10-30,00:50,Real Salt Lake,Minnesota United,2.6,2.3,3.75,1.33,3.25,2.5,1.5,6.0,1.13,2.05,3.4,3.6,1.04,13.0,1.2,4.33,1.7,2.1,2.63,1.44,5.0,1.17,1.57,2.25,1.29,1.3,1.73,13.0,13.0,21.0,41.0,9.5,6.5,12.0,26.0,11.0,9.0,12.0,29.0,19.0,15.0,21.0,41.0,126.0,0,0,0,1,[],[],1.30,1.29
nsYpYgQ6,COLOMBIA 1,CLAUSURA ,2024-10-30,01:10,Pereira,Envigado,2.2,2.1,6.5,1.44,2.63,3.25,1.33,10.0,1.06,1.55,3.75,6.5,1.08,8.0,1.36,3.0,2.2,1.65,4.0,1.22,9.0,1.07,2.25,1.57,1.11,1.25,2.38,8.0,13.0,34.0,81.0,5.5,7.5,21.0,51.0,6.5,9.0,21.0,51.0,10.0,15.0,34.0,81.0,900.0,0,0,2,0,"[51, 75]",[],1.34,0.47
SQfVKw0e,BULGARIA 2,ROUND 14,2024-10-30,09:30,CSKA Sofia II,Botev Plovdiv II,1.75,2.35,7.5,1.37,2.5,2.3,1.44,0.0,0.0,1.3,4.45,8.75,0.0,0.0,0.0,0.0,1.65,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.06,1.15,3.35,11.75,18.5,50.0,175.0,5.7,8.0,22.0,80.0,5.2,7.2,17.5,65.0,6.7,9.25,23.0,75.0,500.0,2,0,2,0,"[16, 45]",[],0,0
r15ialr1,SAUDI ARABIA 2,ROUND 8,2024-10-30,09:40,Abha,Jeddah,2.2,2.15,5.1,1.4,2.75,2.7,1.41,0.0,0.0,1.65,3.55,4.9,0.0,0.0,1.27,3.4,1.86,1.85,3.1,1.32,0.0,0.0,1.75,1.87,1.16,1.25,2.18,10.25,13.0,29.0,90.0,7.0,7.0,16.0,50.0,8.0,7.9,15.5,50.0,13.0,13.0,24.0,70.0,600.0,0,1,2,2,"[46, 81]","[41, 90]",0,0
jR8acSCD,SAUDI ARABIA 2,ROUND 8,2024-10-30,09:40,Al Ain,Al Jubail,3.15,2.0,3.35,1.52,2.4,0.0,0.0,0.0,0.0,2.55,3.1,2.7,0.0,0.0,1.4,2.7,2.25,1.57,4.0,1.2,0.0,0.0,1.85,1.75,1.45,1.32,1.5,7.7,7.3,12.5,30.0,7.3,6.0,10.25,26.0,12.0,9.75,15.5,40.0,28.0,23.0,37.0,90.0,800.0,0,1,0,2,[],"[29, 56]",0,0
ttLF3hdB,JAPAN 1,ROUND 35,2024-10-30,10:00,Yokohama F. Marinos,Urawa Reds,3.0,2.3,3.2,1.3,3.4,2.5,1.5,6.0,1.13,2.45,3.4,2.75,1.03,15.0,1.18,4.5,1.65,2.2,2.5,1.5,4.5,1.18,1.53,2.38,1.4,1.3,1.53,15.0,12.0,15.0,29.0,11.0,6.5,11.0,19.0,15.0,10.0,11.0,23.0,26.0,19.0,23.0,34.0,126.0,0,0,0,0,[],[],0,0
08UDQx5F,ITALY 4,GROUP D,2024-10-30,10:30,Cittadella Vis Modena,Forli,3.05,2.12,3.0,1.38,2.47,2.5,1.37,0.0,0.0,2.52,3.25,2.45,0.0,0.0,0.0,0.0,1.91,1.72,0.0,0.0,0.0,0.0,0.0,0.0,1.5,1.28,1.47,9.5,6.9,10.0,20.0,7.1,5.6,8.25,16.5,10.5,8.25,11.75,24.0,22.0,17.0,24.0,50.0,350.0,2,2,2,3,"[14, 41]","[31, 33, 84]",0,0
MNIMOGZR,ITALY 4,GROUP D,2024-10-30,10:30,Corticella,Zenith Prato,2.8,2.05,3.5,1.38,2.47,2.5,1.37,0.0,0.0,2.18,3.1,3.0,0.0,0.0,0.0,0.0,1.83,1.8,0.0,0.0,0.0,0.0,0.0,0.0,1.32,1.3,1.62,9.75,8.5,14.0,30.0,6.8,5.4,9.0,20.0,9.25,7.4,10.5,24.0,17.5,14.5,21.0,40.0,250.0,1,0,3,1,"[33, 85, 90]",[65],0,0
n521HYR1,ITALY 4,GROUP D,2024-10-30,10:30,Lentigione,Imolese,3.2,2.02,3.1,1.42,2.35,2.52,1.36,0.0,0.0,2.6,3.15,2.45,0.0,0.0,0.0,0.0,2.1,1.57,0.0,0.0,0.0,0.0,0.0,0.0,1.52,1.3,1.47,8.0,6.1,9.25,20.0,6.3,5.4,8.25,18.0,10.0,8.5,13.0,28.0,22.0,19.0,29.0,60.0,500.0,0,1,0,1,[],[17],0,0
SONzWXte,ITALY 4,GROUP D,2024-10-30,10:30,Sammaurese,Tau,4.65,2.07,2.3,1.38,2.47,2.42,1.39,0.0,0.0,4.3,3.35,1.72,0.0,0.0,0.0,0.0,1.83,1.8,0.0,0.0,0.0,0.0,0.0,0.0,2.02,1.26,1.19,9.5,6.0,7.0,11.5,10.0,5.8,6.9,11.25,19.5,11.75,12.0,20.0,55.0,32.0,35.0,50.0,350.0,0,1,0,1,[],[42],0,0
zRrdwGlL,ITALY 4,GROUP D,2024-10-30,10:30,SCD Progresso,San Marino Calcio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,[45],[],0,0
0jyrUBB7,ITALY 4,GROUP D,2024-10-30,10:30,Tuttocuoio,Sasso Marconi,3.1,2.07,3.1,1.38,2.47,0.0,0.0,0.0,0.0,2.5,3.2,2.52,0.0,0.0,0.0,0.0,1.98,1.65,0.0,0.0,0.0,0.0,0.0,0.0,1.47,1.29,1.5,8.75,6.7,10.0,21.0,6.6,5.5,8.25,17.5,10.0,8.25,12.0,26.0,21.0,17.5,26.0,55.0,400.0,0,0,1,0,[69],[],0,0
GnFOqTPO,SOUTH KOREA 2,ROUND 37,2024-10-30,10:30,Ansan Greeners,Gyeongnam,3.75,2.2,2.75,1.4,2.75,2.75,1.4,8.0,1.08,3.1,3.4,2.1,1.05,11.0,1.29,3.5,1.95,1.85,3.4,1.3,6.5,1.11,1.73,2.0,1.7,1.3,1.36,11.0,8.0,11.0,19.0,10.0,6.5,9.0,17.0,17.0,12.0,15.0,26.0,34.0,26.0,34.0,41.0,201.0,0,0,1,1,[62],[74],0,0
xdGKp9AI,SOUTH KOREA 2,ROUND 37,2024-10-30,10:30,Seoul E-Land,Seongnam,1.95,2.5,6.0,1.3,3.4,2.38,1.53,6.0,1.13,1.45,4.5,6.0,1.03,15.0,1.2,4.33,1.65,2.2,2.63,1.44,4.5,1.18,1.8,1.91,1.13,1.18,2.63,15.0,17.0,34.0,67.0,8.5,9.0,19.0,41.0,7.5,8.5,17.0,41.0,10.0,12.0,23.0,51.0,201.0,0,0,1,0,[48],[],0,0
rZGGokeC,SOUTH KOREA 2,ROUND 37,2024-10-30,10:30,Suwon Bluewings,Asan,3.0,2.05,4.0,1.44,2.63,3.25,1.33,10.0,1.06,2.2,3.2,3.2,1.07,9.0,1.36,3.0,2.2,1.65,4.0,1.22,9.0,1.07,1.83,1.83,1.36,1.36,1.67,8.5,9.0,15.0,34.0,7.0,6.0,12.0,29.0,10.0,9.5,15.0,41.0,21.0,19.0,34.0,51.0,351.0,0,1,2,1,"[61, 90]",[40],0,0
nJe0zKQr,EGYPT 1,ROUND 1,2024-10-30,11:00,Haras El Hodood,Smouha,4.65,1.75,3.1,1.72,2.05,3.9,1.21,8.5,1.04,3.95,2.6,2.25,1.18,4.3,1.75,2.0,3.15,1.31,5.9,1.1,9.5,1.03,2.5,1.47,1.65,1.42,1.25,4.3,4.65,8.75,23.0,7.3,5.6,10.75,29.0,19.0,15.0,23.0,65.0,70.0,55.0,80.0,200.0,900.0,1,2,1,3,[45],"[34, 45, 46]",0,0
r9sunhMN,ITALY 3,GROUP C,2024-10-30,11:00,Picerno,Giugliano,2.35,2.1,4.8,1.45,2.6,2.67,1.42,5.8,1.1,1.83,3.25,4.4,1.08,6.6,1.33,3.1,2.05,1.72,3.75,1.25,5.9,1.1,1.85,1.85,1.22,1.3,1.95,6.6,10.75,24.0,75.0,6.5,6.3,14.5,50.0,8.5,8.25,15.5,50.0,15.5,15.0,28.0,80.0,700.0,1,2,1,3,[38],"[2, 23, 79]",0,0
rFf4UJrf,SLOVAKIA 1,ROUND 3,2024-10-30,12:00,Skalica,Slovan Bratislava,5.9,2.57,1.82,1.27,3.55,2.18,1.65,4.4,1.19,6.9,5.0,1.38,1.03,10.75,1.14,5.1,1.45,2.62,2.12,1.7,3.35,1.3,1.65,2.1,3.1,1.16,1.12,10.75,8.75,8.75,10.5,21.0,10.75,9.0,11.0,55.0,23.0,18.0,22.0,175.0,70.0,55.0,65.0,400.0,1,2,2,3,"[35, 90]","[4, 45, 60]",0,0
h69hJfck,ITALY 4,GROUP D,2024-10-30,13:00,Fiorenzuola,United Riccione,2.92,2.02,3.4,1.39,2.42,0.0,0.0,0.0,0.0,2.35,3.15,2.75,0.0,0.0,0.0,0.0,1.88,1.75,0.0,0.0,0.0,0.0,0.0,0.0,1.36,1.3,1.55,9.25,7.4,11.5,26.0,7.1,5.4,8.5,19.0,10.0,7.7,11.0,25.0,19.5,15.0,22.0,45.0,300.0,0,0,0,0,[],[],0,0
MNIj0jM0,BOLIVIA 1,CLAUSURA ,2024-10-30,13:00,The Strongest,GV San Jose,1.8,2.75,6.5,1.25,3.75,2.1,1.67,4.5,1.18,1.36,5.0,7.5,1.02,19.0,1.13,6.0,1.48,2.6,2.1,1.67,3.5,1.29,1.67,2.1,1.1,1.17,3.0,19.0,23.0,41.0,81.0,10.0,10.0,21.0,51.0,8.0,8.5,17.0,41.0,10.0,11.0,21.0,41.0,151.0,2,1,3,2,"[2, 30, 90]","[45, 90]",0,0
