Id,League,Round,Date,Time,Home,Away,Odd_H_HT,Odd_D_HT,Odd_A_HT,Odd_Over05_HT,Odd_Under05_HT,Odd_Over15_HT,Odd_Under15_HT,Odd_Over25_HT,Odd_Under25_HT,Odd_H_FT,Odd_D_FT,Odd_A_FT,Odd_Over05_FT,Odd_Under05_FT,Odd_Over15_FT,Odd_Under15_FT,Odd_Over25_FT,Odd_Under25_FT,Odd_Over35_FT,Odd_Under35_FT,Odd_Over45_FT,Odd_Under45_FT,Odd_BTTS_Yes,Odd_BTTS_No,Odd_1X,Odd_12,Odd_X2,Odd_0x0,Odd_0x1,Odd_0x2,Odd_0x3,Odd_1x0,Odd_1x1,Odd_1x2,Odd_1x3,Odd_2x0,Odd_2x1,Odd_2x2,Odd_2x3,Odd_3x0,Odd_3x1,Odd_3x2,Odd_3x3,Odd_4x4
WdtFSWhD,CHINA 1,ROUND 23,2025-08-29,08:00,Qingdao Hainiu,Henan Songshan Longmen,4.0,2.3,2.5,1.33,3.25,2.5,1.5,6.5,1.11,3.7,3.8,1.86,1.04,13.0,1.22,4.0,1.73,2.08,2.75,1.4,5.5,1.14,1.67,2.1,1.83,1.25,1.29,13.0,8.5,10.0,17.0,12.0,7.0,8.5,15.0,21.0,12.0,13.0,23.0,41.0,29.0,34.0,41.0,151.0
zuSH0kmJ,UKRAINE 1,ROUND 4,2025-08-29,09:30,SC Poltava,FK Zorya Luhansk,4.2,1.96,2.62,1.45,2.54,3.33,1.28,6.8,1.04,3.4,3.25,2.0,1.07,7.2,1.4,2.71,2.2,1.6,4.0,1.2,7.2,1.06,1.95,1.73,1.62,1.27,1.25,7.5,5.66,8.0,17.0,8.0,5.66,8.0,17.0,16.0,12.0,16.0,36.0,51.0,36.0,51.0,81.0,81.0
EPZdFVbT,EGYPT 1,ROUND 5,2025-08-29,12:00,Arab Contractors,Ceramica Cleopatra,4.8,1.9,2.67,1.57,2.25,3.45,1.27,7.5,1.06,4.2,2.95,1.98,1.13,5.2,1.55,2.3,2.6,1.44,4.75,1.15,8.25,1.04,2.25,1.57,1.82,1.35,1.23,5.2,5.1,7.9,17.5,8.25,6.0,9.25,20.0,21.0,15.5,21.0,45.0,75.0,55.0,75.0,150.0,101.0
6az14Xmf,UKRAINE 1,ROUND 4,2025-08-29,12:00,Kudrivka,Karpaty Lviv,4.0,2.08,2.5,1.4,2.71,2.71,1.4,6.2,1.08,3.6,3.25,1.94,1.05,8.0,1.27,3.4,1.95,1.75,3.0,1.33,6.0,1.1,1.78,1.88,1.63,1.28,1.23,8.5,6.5,8.5,16.0,9.5,5.66,8.0,15.0,18.0,12.0,14.0,31.0,51.0,31.0,41.0,71.0,81.0
4pDnucD7,FINLAND 2,-,2025-08-29,12:30,JaPS,Ekenas,3.05,2.37,2.72,1.2,3.5,2.02,1.62,3.85,1.15,2.62,3.7,2.27,1.02,16.0,1.13,5.2,1.42,2.47,2.0,1.65,3.1,1.27,1.38,2.57,1.6,1.24,1.4,18.5,12.5,14.5,24.0,13.5,7.7,9.0,14.5,17.0,9.75,10.25,17.0,30.0,17.0,18.5,28.0,120.0
rVOwsJre,FINLAND 2,-,2025-08-29,12:30,PK-35,JIPPO,3.05,2.07,3.25,1.3,2.75,2.47,1.42,5.2,1.08,2.52,3.2,2.62,1.04,10.0,1.24,3.25,1.72,1.88,2.67,1.36,5.2,1.13,1.57,2.12,1.4,1.3,1.5,10.75,8.75,13.0,28.0,9.25,6.0,9.0,19.5,13.5,8.75,11.0,25.0,27.0,17.5,22.0,40.0,250.0
fBBFbb2M,SAUDI ARABIA 1,ROUND 1,2025-08-29,12:50,Al Hilal,Al Riyadh,1.36,3.5,10.0,1.14,5.0,1.73,2.0,3.25,1.33,1.13,9.5,15.0,1.01,17.0,1.06,8.0,1.25,3.75,1.62,2.2,2.25,1.57,1.83,1.83,1.01,1.04,5.5,34.0,41.0,67.0,151.0,15.0,19.0,34.0,81.0,9.0,12.0,29.0,51.0,8.0,11.0,26.0,51.0,700.0
lWoM3Kam,DENMARK 2,ROUND 8,2025-08-29,13:00,Aarhus Fremad,Aalborg,3.1,2.38,3.0,1.29,3.5,2.38,1.53,5.5,1.14,2.5,3.7,2.35,1.03,15.0,1.18,4.5,1.62,2.25,2.5,1.5,4.33,1.2,1.53,2.38,1.53,1.29,1.5,15.0,11.0,15.0,23.0,12.0,7.5,10.0,17.0,15.0,10.0,12.0,23.0,26.0,19.0,23.0,34.0,126.0
j15xJgGN,AUSTRIA 2,ROUND 5,2025-08-29,13:00,Hertha Wels,Austria Vienna (Am),2.7,2.2,3.55,1.36,2.9,2.55,1.45,5.4,1.12,2.1,3.55,3.1,1.05,8.0,1.24,3.65,1.72,2.02,2.7,1.4,4.6,1.16,1.62,2.15,1.37,1.27,1.72,8.0,11.5,17.5,40.0,8.75,6.9,10.75,24.0,11.0,8.75,12.5,28.0,20.0,16.0,23.0,50.0,300.0
ry2UKFoB,AUSTRIA 2,ROUND 5,2025-08-29,13:00,First Vienna,A. Lustenau,3.15,2.1,3.2,1.4,2.7,2.75,1.4,6.0,1.1,2.52,3.35,2.6,1.06,7.4,1.29,3.25,1.87,1.83,3.05,1.33,5.3,1.12,1.7,2.05,1.5,1.29,1.52,7.4,8.75,13.5,29.0,8.75,6.4,9.75,21.0,13.0,9.5,13.5,29.0,27.0,20.0,28.0,60.0,450.0
