Id,League,Round,Date,Time,Home,Away,Odd_H_HT,Odd_D_HT,Odd_A_HT,Odd_Over05_HT,Odd_Under05_HT,Odd_Over15_HT,Odd_Under15_HT,Odd_Over25_HT,Odd_Under25_HT,Odd_H_FT,Odd_D_FT,Odd_A_FT,Odd_Over05_FT,Odd_Under05_FT,Odd_Over15_FT,Odd_Under15_FT,Odd_Over25_FT,Odd_Under25_FT,Odd_Over35_FT,Odd_Under35_FT,Odd_Over45_FT,Odd_Under45_FT,Odd_BTTS_Yes,Odd_BTTS_No,Odd_1X,Odd_12,Odd_X2,Odd_0x0,Odd_0x1,Odd_0x2,Odd_0x3,Odd_1x0,Odd_1x1,Odd_1x2,Odd_1x3,Odd_2x0,Odd_2x1,Odd_2x2,Odd_2x3,Odd_3x0,Odd_3x1,Odd_3x2,Odd_3x3,Odd_4x4,Goals_H_HT,Goals_A_HT,Goals_H_FT,Goals_A_FT,Goals_Min_H,Goals_Min_A,xG_H,xG_A
QVuDhWtI,ARGENTINA 1,ROUND 16,2024-10-01,00:00,Racing Club,Platense,2.5,1.95,6.0,1.57,2.25,3.75,1.25,13.0,1.04,1.8,3.4,5.25,1.11,6.5,1.5,2.5,2.6,1.48,5.5,1.14,13.0,1.04,2.38,1.53,1.17,1.3,1.95,6.5,9.5,23.0,51.0,5.0,6.5,17.0,51.0,7.0,9.5,23.0,51.0,13.0,19.0,41.0,81.0,0.0,1,1,1,1,[38],[2],0,0
4vdTEMGe,BRAZIL 2,ROUND 29,2024-10-01,00:00,Novorizontino,Ponte Preta,2.3,2.0,7.0,1.57,2.25,3.75,1.25,11.0,1.05,1.6,3.6,6.0,1.1,7.0,1.5,2.5,2.6,1.48,5.5,1.14,13.0,1.04,2.63,1.44,1.13,1.29,2.3,6.5,11.0,29.0,67.0,4.75,7.5,21.0,51.0,6.0,9.5,26.0,67.0,11.0,17.0,41.0,101.0,0.0,2,0,2,1,"[4, 38]",[75],0,0
Yy3v9iRb,ARGENTINA 1,ROUND 16,2024-10-01,00:15,Lanus,Gimnasia L.P.,2.88,1.95,4.5,1.53,2.38,3.75,1.25,11.0,1.05,2.15,3.0,4.0,1.1,7.0,1.5,2.5,2.5,1.5,5.0,1.17,11.0,1.05,2.1,1.67,1.22,1.36,1.67,6.5,8.5,17.0,41.0,6.0,6.0,15.0,41.0,9.0,9.5,19.0,51.0,19.0,21.0,41.0,67.0,501.0,0,0,0,0,[],[],0,0
dEhLGrnq,BRAZIL 2,ROUND 29,2024-10-01,00:30,Guarani,Avai,3.2,1.83,4.5,1.67,2.1,4.33,1.2,15.0,1.03,2.25,2.88,3.6,1.14,5.5,1.67,2.1,3.1,1.36,6.5,1.11,17.0,1.03,2.38,1.53,1.29,1.4,1.62,5.5,7.5,17.0,41.0,5.5,6.0,15.0,41.0,9.0,11.0,21.0,51.0,21.0,23.0,41.0,81.0,0.0,0,0,0,0,[],[],0,0
0fckhuld,COLOMBIA 2,CLAUSURA ,2024-10-01,00:30,Real Cundinamarca,Barranquilla,2.22,2.02,5.4,1.44,2.3,0.0,0.0,0.0,0.0,1.6,3.35,5.3,0.0,0.0,1.38,2.9,2.02,1.62,0.0,0.0,0.0,0.0,2.06,1.71,1.14,1.26,2.22,8.0,10.25,24.0,75.0,4.8,5.9,14.0,45.0,5.7,7.0,15.0,50.0,9.5,11.75,25.0,75.0,600.0,0,0,1,2,[90],"[62, 88]",0,0
hYofTYel,SAUDI ARABIA 2,ROUND 5,2024-10-01,12:40,Abha,Al-Faisaly,2.72,2.02,3.9,1.47,2.5,2.57,1.39,0.0,0.0,2.1,3.15,3.35,0.0,0.0,1.35,2.7,2.07,1.68,3.35,1.23,0.0,0.0,1.82,1.8,1.28,1.3,1.7,8.25,9.0,17.0,45.0,6.7,6.1,11.75,32.0,9.75,8.75,15.0,45.0,20.0,18.0,32.0,80.0,700.0,2,1,3,1,"[45, 45, 84]",[40],0,0
Ym5NYfYQ,SAUDI ARABIA 2,ROUND 5,2024-10-01,12:40,Al Jandal,Al Batin,2.95,2.05,3.45,1.46,2.55,2.55,1.39,0.0,0.0,2.35,3.15,2.87,0.0,0.0,1.33,2.8,2.05,1.69,3.2,1.25,0.0,0.0,1.75,1.87,1.4,1.3,1.57,8.75,8.5,14.5,35.0,7.5,6.1,10.5,26.0,11.25,9.25,14.0,35.0,24.0,20.0,32.0,70.0,600.0,0,0,0,0,[],[],0,0
QHYQBble,URUGUAY 2,ROUND 20,2024-10-01,13:00,Albion,Cerrito,2.7,1.91,4.4,1.52,2.22,0.0,0.0,0.0,0.0,2.05,3.0,3.75,1.1,5.8,1.47,2.32,2.4,1.45,4.1,1.15,0.0,0.0,2.07,1.6,1.23,1.33,1.75,6.4,8.25,18.5,60.0,5.5,6.0,14.0,45.0,8.5,9.25,19.0,65.0,18.5,20.0,40.0,120.0,101.0,0,1,0,3,[],"[29, 52, 76]",0,0
tfvFuv94,ITALY 3,GROUP A,2024-10-01,13:30,Pro Patria,Novara,3.9,1.8,3.4,1.67,2.11,3.6,1.25,7.9,1.05,3.1,2.62,2.67,1.12,5.5,1.62,2.2,2.85,1.4,4.75,1.17,8.5,1.04,2.18,1.62,1.47,1.42,1.37,4.7,6.1,11.75,32.0,6.3,5.4,10.5,29.0,14.0,12.0,18.5,50.0,45.0,40.0,60.0,120.0,800.0,1,1,1,1,[41],[22],0,0
QwvcVuEF,EUROPA CHAMPIONS LEAGUE,LEAGUE PHASE ,2024-10-01,13:45,Salzburg,Brest,2.75,2.25,3.75,1.36,3.0,2.63,1.44,7.0,1.1,2.1,3.3,3.5,1.05,11.0,1.25,4.0,1.8,2.0,3.0,1.4,5.5,1.14,1.67,2.1,1.29,1.33,1.7,12.0,12.0,19.0,41.0,9.0,6.5,12.0,26.0,11.0,9.0,12.0,34.0,19.0,15.0,23.0,41.0,151.0,0,1,0,4,[],"[24, 66, 70, 75]",1.00,1.51
