Id,League,Round,Date,Time,Home,Away,Odd_H_HT,Odd_D_HT,Odd_A_HT,Odd_Over05_HT,Odd_Under05_HT,Odd_Over15_HT,Odd_Under15_HT,Odd_Over25_HT,Odd_Under25_HT,Odd_H_FT,Odd_D_FT,Odd_A_FT,Odd_Over05_FT,Odd_Under05_FT,Odd_Over15_FT,Odd_Under15_FT,Odd_Over25_FT,Odd_Under25_FT,Odd_Over35_FT,Odd_Under35_FT,Odd_Over45_FT,Odd_Under45_FT,Odd_BTTS_Yes,Odd_BTTS_No,Odd_1X_FT,Odd_12_FT,Odd_X2_FT,Odd_0x0,Odd_0x1,Odd_0x2,Odd_0x3,Odd_1x0,Odd_1x1,Odd_1x2,Odd_1x3,Odd_2x0,Odd_2x1,Odd_2x2,Odd_2x3,Odd_3x0,Odd_3x1,Odd_3x2,Odd_3x3,Odd_4x4
4SolFhI6,SLOVAKIA 1,ROUND 4,2025-10-29,14:00,Trnava,Kosice,2.1,2.35,4.75,1.31,3.25,2.35,1.55,5.0,1.15,1.6,4.15,4.9,1.04,9.5,1.19,4.35,1.57,2.3,2.4,1.53,4.0,1.22,1.62,2.15,1.2,1.22,2.37,9.5,15.5,35.0,90.0,8.25,8.75,16.5,45.0,9.25,8.5,15.0,40.0,13.5,12.5,22.0,55.0,350.0
Ol2XmGJ7,SLOVAKIA 1,ROUND 3,2025-10-29,14:00,Komarno,Slovan Bratislava,0.0,0.0,0.0,1.3,3.3,2.32,1.57,4.9,1.15,0.0,0.0,0.0,1.03,9.75,1.19,4.4,1.57,2.32,2.37,1.55,3.95,1.22,1.62,2.15,2.3,1.21,1.22,9.75,8.75,9.5,14.0,15.0,9.0,8.75,12.5,30.0,15.5,15.5,22.0,75.0,40.0,40.0,55.0,350.0
QiTT2Vqm,EGYPT 1,ROUND 12,2025-10-29,14:00,Petrojet,Al Ahly,7.6,2.35,1.82,1.37,2.85,2.62,1.44,5.7,1.11,8.75,4.7,1.33,1.05,7.9,1.26,3.5,1.78,1.93,2.87,1.37,4.9,1.14,2.2,1.6,3.3,1.16,1.08,7.9,6.1,5.7,7.8,19.5,9.25,8.75,12.0,55.0,27.0,25.0,35.0,250.0,120.0,110.0,150.0,1000.0
lK7z02uo,PORTUGAL 2,ROUND 9,2025-10-29,14:15,Lusitania FC,Vizela,3.4,2.1,3.4,1.44,2.63,3.25,1.33,9.0,1.07,2.7,3.1,2.7,1.07,8.5,1.33,3.25,2.1,1.7,3.75,1.25,8.0,1.08,1.83,1.83,1.44,1.36,1.44,8.5,8.5,13.0,26.0,8.5,6.0,11.0,23.0,13.0,11.0,15.0,34.0,26.0,23.0,34.0,51.0,251.0
xM9jsvrT,ITALY 1,ROUND 9,2025-10-29,14:30,AS Roma,Parma,2.05,2.25,7.0,1.4,2.75,3.0,1.36,8.0,1.08,1.53,3.75,7.5,1.07,9.0,1.33,3.4,2.1,1.73,3.75,1.29,7.0,1.1,2.1,1.67,1.1,1.25,2.38,8.5,15.0,34.0,81.0,6.0,7.0,23.0,51.0,6.5,9.0,21.0,51.0,10.0,13.0,34.0,67.0,501.0
EJA2nE2B,ITALY 1,ROUND 9,2025-10-29,14:30,Como,Verona,2.2,2.2,6.5,1.44,2.63,3.0,1.36,9.0,1.07,1.6,3.75,6.0,1.07,8.5,1.36,3.2,2.1,1.73,4.0,1.25,8.0,1.08,2.1,1.67,1.13,1.25,2.3,8.5,13.0,29.0,67.0,6.0,7.0,19.0,51.0,6.5,8.5,21.0,51.0,11.0,15.0,34.0,67.0,501.0
MPJRnrEi,ITALY 1,ROUND 9,2025-10-29,14:30,Juventus,Udinese,1.95,2.3,7.5,1.36,3.0,2.75,1.4,8.0,1.08,1.44,4.1,8.5,1.06,9.5,1.3,3.5,1.98,1.88,3.4,1.33,6.5,1.11,2.05,1.7,1.08,1.22,2.63,9.5,17.0,41.0,81.0,6.5,7.5,23.0,51.0,6.5,9.0,21.0,51.0,9.5,13.0,29.0,67.0,451.0
ATIqU3Mt,NORWAY 2,ROUND 24,2025-10-29,15:00,Mjondalen,Stabaek,4.5,2.47,2.07,1.27,3.4,2.18,1.62,4.4,1.17,4.75,4.33,1.6,1.03,9.5,1.15,4.75,1.5,2.5,2.15,1.62,3.4,1.27,1.55,2.32,2.32,1.2,1.18,9.5,10.25,9.75,13.0,18.5,8.75,8.25,11.25,32.0,15.0,13.5,18.5,75.0,37.0,32.0,45.0,250.0
AgpHZd13,NORWAY 1,ROUND 23,2025-10-29,15:00,Brann,Bodo/Glimt,3.4,2.5,2.6,1.22,4.0,2.1,1.67,4.5,1.18,3.1,3.75,2.1,1.02,19.0,1.13,6.0,1.44,2.7,2.1,1.67,3.5,1.29,1.4,2.75,1.7,1.25,1.36,21.0,13.0,15.0,21.0,17.0,8.0,9.5,15.0,21.0,12.0,11.0,19.0,34.0,21.0,21.0,29.0,81.0
vPzXHRmm,FRANCE 1,ROUND 10,2025-10-29,15:00,Le Havre,Brest,3.2,2.2,3.25,1.4,2.75,2.75,1.4,8.0,1.08,2.63,3.2,2.8,1.06,10.0,1.3,3.5,2.0,1.85,3.4,1.33,6.5,1.11,1.7,2.05,1.4,1.36,1.44,10.0,9.5,13.0,26.0,9.0,6.0,10.0,21.0,13.0,10.0,13.0,29.0,26.0,21.0,29.0,41.0,201.0
