Id,Date,Time,League,Round,Home,Away,Odd_H_HT,Odd_D_HT,Odd_A_HT,Odd_Over05_HT,Odd_Under05_HT,Odd_Over15_HT,Odd_Under15_HT,Odd_Over25_HT,Odd_Under25_HT,Odd_H_FT,Odd_D_FT,Odd_A_FT,Odd_Over05_FT,Odd_Under05_FT,Odd_Over15_FT,Odd_Under15_FT,Odd_Over25_FT,Odd_Under25_FT,Odd_Over35_FT,Odd_Under35_FT,Odd_Over45_FT,Odd_Under45_FT,Odd_BTTS_Yes,Odd_BTTS_No,Odd_1X_FT,Odd_12_FT,Odd_X2_FT
ltRMSeAs,2026-02-19,00:00,NORTH & CENTRAL AMERICA CONCACAF CHAMPIONS CUP,1/16-finals,Cartagines,Vancouver Whitecaps,5.5,2.4,2.05,1.3,3.4,2.38,1.53,6.0,1.13,5.25,4.2,1.55,1.03,15.0,1.2,4.33,1.67,2.15,2.63,1.44,5.0,1.17,1.73,2.0,2.38,1.22,1.17
bauSfqA4,2026-02-19,03:50,WORLD CLUB FRIENDLY,-,Nomads United (Nzl),Christchurch (Nzl),4.0,2.8,2.0,1.11,5.5,1.75,1.95,3.6,1.25,4.2,4.2,1.53,0.0,0.0,1.05,8.0,1.22,3.8,1.65,2.1,2.55,1.45,1.29,3.2,2.25,1.17,1.17
jwml9toQ,2026-02-19,04:45,ASIA AFC CHAMPIONS LEAGUE 2,Play Offs,Macarthur FC,Bangkok Utd,2.35,2.25,4.0,1.28,3.35,2.32,1.47,5.15,1.13,1.83,3.65,3.7,1.02,12.0,1.22,3.5,1.65,1.98,2.52,1.4,4.35,1.17,1.6,2.05,1.24,1.24,1.93
fqDRxTkA,2026-02-19,05:30,Australia - NPL Victoria,Round 2,South Melbourne,Hume City,2.6,2.3,3.5,1.29,3.25,2.5,1.5,5.5,1.13,2.0,3.6,2.9,1.01,13.0,1.17,4.5,1.65,2.1,2.6,1.44,4.8,1.14,1.53,2.3,1.3,1.22,1.67
MgnkN9fT,2026-02-19,05:30,WORLD CLUB FRIENDLY,-,Shinnik Yaroslavl (Rus),Dordoi Bishkek (Kgz),2.03,2.18,6.94,1.33,3.02,2.32,1.54,5.2,1.13,1.46,3.6,6.33,1.02,12.0,1.15,4.3,1.58,2.05,2.38,1.47,4.15,1.16,1.71,1.86,1.1,1.2,2.2
Gtbkk4vS,2026-02-19,06:00,TURKEY 1 WOM,Round 20,Cekmekoy W,Yuksekova W,6.9,2.62,1.67,1.24,3.6,2.0,1.6,4.4,1.17,7.9,4.8,1.29,1.03,13.0,1.18,3.8,1.53,2.18,2.2,1.52,3.7,1.19,1.78,1.78,3.0,1.14,1.07
MRvzfzyh,2026-02-19,06:00,Australia - NPL Northern NSW,Round 1,Kahibah,Lambton J.,4.5,2.75,1.95,1.2,4.0,2.03,1.78,4.5,1.17,4.33,4.5,1.5,1.02,16.5,1.08,6.5,1.4,2.75,1.98,1.83,3.3,1.29,1.57,2.25,2.3,1.13,1.14
hhMIRJZP,2026-02-19,06:00,MYANMAR 1,Round 18,Dagon,Yadanarbon,1.94,2.6,4.0,1.37,2.69,1.85,1.8,3.6,1.22,1.55,4.2,4.2,1.1,5.05,1.15,4.22,1.3,2.95,1.77,1.8,2.75,1.35,1.37,2.54,1.17,1.17,2.0
QuoO5xD6,2026-02-19,06:30,MYANMAR 1,Round 18,Ayeyawady,Rakhine United,2.3,2.42,3.55,1.24,3.68,1.95,1.62,4.62,1.13,1.87,3.6,3.35,0.0,0.0,1.14,4.3,1.52,2.2,2.3,1.52,3.8,1.22,1.48,2.25,1.27,1.24,1.75
rsllu8Ea,2026-02-19,07:00,WORLD FRIENDLY INTERNATIONAL,-,Spain U19,Norway U19,1.73,2.7,6.0,1.2,4.0,2.2,1.6,4.8,1.14,1.29,4.6,6.5,1.01,15.0,1.11,5.5,1.44,2.6,2.2,1.6,3.8,1.22,1.67,2.05,1.07,1.14,3.1
SOrK99ml,2026-02-19,07:00,WORLD FRIENDLY INTERNATIONAL,-,Bosnia & Herzegovina U19,Montenegro U18,2.8,2.0,4.0,1.44,2.6,3.3,1.29,9.0,1.03,2.05,3.0,3.3,1.05,8.0,1.36,2.88,2.25,1.57,4.5,1.17,9.0,1.03,1.95,1.73,1.3,1.3,1.67
SvI2EyN5,2026-02-19,07:00,ASIA AFC CHAMPIONS LEAGUE 2,Play Offs,Gamba Osaka,Pohang,2.25,2.1,5.0,1.36,2.88,2.88,1.36,7.5,1.06,1.62,3.4,4.75,1.03,9.0,1.29,3.3,1.95,1.75,3.6,1.25,7.0,1.07,1.87,1.8,1.14,1.22,2.1
0v8lz07D,2026-02-19,07:00,Africa - COSAFA Cup Women,Round 1,Eswatini W,Zimbabwe W,11.75,2.65,1.5,1.27,3.4,2.18,1.5,5.4,1.12,14.5,5.9,1.15,1.03,15.0,1.19,4.14,1.57,2.1,2.58,1.45,4.65,1.16,2.62,1.35,3.55,1.08,1.03
fF39nvzp,2026-02-19,07:30,TURKEY 2,Round 26,Adana Demirspor,Sivasspor,21.0,5.0,1.18,1.06,7.5,1.44,2.63,2.5,1.5,41.0,15.0,1.04,1.01,50.0,1.01,17.0,1.11,6.5,1.29,3.3,1.73,2.0,2.15,1.6,15.0,1.01,1.01
44DoLbt9,2026-02-19,07:30,TURKEY 2,Round 26,Vanspor FK,Bodrumspor,2.88,2.25,3.4,1.33,3.25,2.63,1.44,6.5,1.11,2.2,3.4,2.8,1.04,13.0,1.22,4.0,1.75,2.05,2.75,1.4,5.5,1.14,1.62,2.2,1.36,1.29,1.57
OWCwh0CM,2026-02-19,07:30,TURKEY 2,Round 26,Sariyer,Amedspor,4.33,2.2,2.5,1.36,3.0,2.75,1.4,7.0,1.1,3.6,3.4,1.83,1.05,11.0,1.25,3.75,1.88,1.93,3.25,1.33,6.0,1.13,1.8,1.91,1.8,1.29,1.25
