Id,League,Round,Date,Time,Home,Away,Odd_H_HT,Odd_D_HT,Odd_A_HT,Odd_Over05_HT,Odd_Under05_HT,Odd_Over15_HT,Odd_Under15_HT,Odd_Over25_HT,Odd_Under25_HT,Odd_H_FT,Odd_D_FT,Odd_A_FT,Odd_Over05_FT,Odd_Under05_FT,Odd_Over15_FT,Odd_Under15_FT,Odd_Over25_FT,Odd_Under25_FT,Odd_Over35_FT,Odd_Under35_FT,Odd_Over45_FT,Odd_Under45_FT,Odd_BTTS_Yes,Odd_BTTS_No,Odd_1X_FT,Odd_12_FT,Odd_X2_FT,Odd_0x0,Odd_0x1,Odd_0x2,Odd_0x3,Odd_1x0,Odd_1x1,Odd_1x2,Odd_1x3,Odd_2x0,Odd_2x1,Odd_2x2,Odd_2x3,Odd_3x0,Odd_3x1,Odd_3x2,Odd_3x3,Odd_4x4
fushpt6d,MEXICO 1,APERTURA,2025-10-23,00:00,Club Tijuana,Toluca,3.75,2.5,2.4,1.25,3.75,2.1,1.67,5.0,1.17,3.9,3.6,1.86,1.03,17.0,1.14,5.5,1.5,2.5,2.1,1.67,3.75,1.25,1.44,2.63,1.83,1.29,1.25,17.0,12.0,12.0,17.0,17.0,7.5,9.0,13.0,23.0,13.0,11.0,19.0,41.0,26.0,26.0,29.0,81.0
UgRB4AiB,MEXICO 1,APERTURA,2025-10-23,00:00,Atlas,Club Leon,3.25,2.3,2.88,1.3,3.4,2.5,1.5,6.0,1.13,2.82,3.5,2.3,1.03,15.0,1.18,4.5,1.65,2.2,2.5,1.5,4.5,1.18,1.53,2.38,1.57,1.29,1.4,13.0,11.0,13.0,23.0,12.0,6.5,9.5,17.0,17.0,11.0,11.0,23.0,29.0,21.0,26.0,34.0,126.0
YPhqn2yp,MEXICO 1,APERTURA,2025-10-23,00:05,UNAM Pumas,Atl. San Luis,2.38,2.3,4.5,1.33,3.25,2.63,1.44,6.5,1.11,1.76,3.6,4.5,1.05,11.0,1.25,3.75,1.8,2.0,3.0,1.36,5.5,1.14,1.7,2.05,1.18,1.29,1.95,11.0,13.0,23.0,51.0,8.0,6.5,15.0,34.0,9.0,8.5,13.0,41.0,15.0,13.0,23.0,41.0,201.0
WE9jzwxe,SAUDI ARABIA 1,ROUND 6,2025-10-23,11:55,Al Riyadh,Al Kholood,3.2,2.1,3.2,1.4,2.75,3.0,1.36,7.0,1.08,2.6,3.4,2.6,1.05,8.5,1.29,3.5,1.95,1.85,3.4,1.3,6.0,1.11,1.8,1.91,1.5,1.3,1.5,9.5,8.5,13.0,26.0,8.5,6.5,10.0,21.0,13.0,10.0,15.0,34.0,26.0,21.0,34.0,51.0,500.0
hUcaYG67,SAUDI ARABIA 1,ROUND 6,2025-10-23,12:00,Al Fayha,Al Taawon,3.25,2.0,3.25,1.5,2.5,3.4,1.3,8.0,1.06,2.63,3.25,2.63,1.07,7.5,1.4,2.75,2.2,1.65,4.0,1.22,7.5,1.07,2.0,1.73,1.44,1.33,1.44,7.5,7.5,12.0,26.0,7.5,6.5,11.0,23.0,12.0,11.0,17.0,41.0,26.0,23.0,41.0,67.0,900.0
YFmO7Hak,FINLAND 2,RELEGATION,2025-10-23,12:30,OLS Oulu,KaPa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U1XQRxiL,FINLAND 1,RELEGATION,2025-10-23,12:30,TPS,KTP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8URZtwBN,DENMARK 2,ROUND 14,2025-10-23,13:30,Hvidovre IF,Koge,2.3,2.3,4.75,1.33,3.25,2.63,1.44,6.5,1.11,1.68,3.6,4.5,1.04,13.0,1.22,4.0,1.75,2.05,2.75,1.4,5.5,1.14,1.73,2.0,1.18,1.29,2.05,12.0,15.0,23.0,51.0,8.0,7.0,15.0,34.0,9.0,8.5,13.0,41.0,15.0,13.0,23.0,41.0,151.0
2snosGTh,EUROPA CONFERENCE LEAGUE,LEAGUE PHASE,2025-10-23,13:45,Drita,Omonia,4.33,2.3,2.5,1.33,3.25,2.63,1.44,6.5,1.11,3.6,3.8,1.9,1.04,12.0,1.22,4.0,1.8,2.0,3.0,1.36,5.5,1.14,1.67,2.1,1.91,1.25,1.29,12.0,8.5,9.5,17.0,12.0,7.0,8.5,15.0,21.0,13.0,13.0,23.0,41.0,29.0,34.0,41.0,201.0
K0PzR3we,EUROPA CONFERENCE LEAGUE,LEAGUE PHASE,2025-10-23,13:45,Hacken,Rayo Vallecano,4.75,2.3,2.3,1.33,3.25,2.5,1.5,6.5,1.11,4.5,3.75,1.75,1.04,13.0,1.22,4.0,1.73,2.08,2.75,1.4,5.5,1.14,1.67,2.1,2.0,1.25,1.18,13.0,8.0,9.0,15.0,15.0,7.0,8.5,13.0,23.0,15.0,13.0,23.0,51.0,34.0,41.0,41.0,201.0
