Id,League,Round,Date,Time,Home,Away,Odd_H_HT,Odd_D_HT,Odd_A_HT,Odd_Over05_HT,Odd_Under05_HT,Odd_Over15_HT,Odd_Under15_HT,Odd_Over25_HT,Odd_Under25_HT,Odd_H_FT,Odd_D_FT,Odd_A_FT,Odd_Over05_FT,Odd_Under05_FT,Odd_Over15_FT,Odd_Under15_FT,Odd_Over25_FT,Odd_Under25_FT,Odd_Over35_FT,Odd_Under35_FT,Odd_Over45_FT,Odd_Under45_FT,Odd_BTTS_Yes,Odd_BTTS_No,Odd_1X,Odd_12,Odd_X2,Odd_0x0,Odd_0x1,Odd_0x2,Odd_0x3,Odd_1x0,Odd_1x1,Odd_1x2,Odd_1x3,Odd_2x0,Odd_2x1,Odd_2x2,Odd_2x3,Odd_3x0,Odd_3x1,Odd_3x2,Odd_3x3,Odd_4x4
xnPvnT2l,CZECH 2,ROUND 3,2025-07-30,12:00,Sparta Prague B,Slavia Prague B,4.33,2.4,2.3,1.25,3.41,2.32,1.51,5.33,1.11,3.75,3.7,1.73,1.01,15.0,1.17,4.23,1.61,2.12,2.58,1.42,4.41,1.16,1.62,2.2,1.91,1.25,1.22,15.0,9.5,10.0,15.0,15.0,7.5,8.5,13.0,23.0,13.0,13.0,21.0,41.0,29.0,29.0,41.0,151.0
6RGero2D,CZECH 2,ROUND 3,2025-07-30,12:30,Artis Brno,Jihlava,1.73,2.6,8.5,1.29,3.15,2.58,1.42,6.28,1.07,1.3,4.75,7.5,1.01,11.0,1.22,3.67,1.74,1.93,2.95,1.33,5.81,1.09,2.1,1.67,1.08,1.17,3.25,13.0,19.0,41.0,101.0,7.0,10.0,23.0,51.0,6.5,9.0,23.0,51.0,8.0,12.0,29.0,67.0,351.0
EDBs8S04,EUROPA CHAMPIONS LEAGUE,QUALIFICATION,2025-07-30,13:00,Qarabag (Aze),Shelbourne (Irl),1.53,2.88,10.0,1.25,3.58,2.12,1.64,4.38,1.17,1.2,5.75,13.0,1.01,17.0,1.14,4.95,1.48,2.47,2.16,1.62,3.54,1.25,2.2,1.62,1.01,1.13,4.33,17.0,34.0,67.0,151.0,8.5,12.0,41.0,81.0,6.5,10.0,23.0,81.0,7.0,12.0,29.0,67.0,1000.0
Qkr0XKF6,NORWAY 2,ROUND 15,2025-07-30,13:00,Skeid,Ranheim,3.5,2.38,2.75,1.25,3.41,2.35,1.52,5.33,1.11,3.1,3.5,2.15,1.01,15.0,1.18,4.49,1.62,2.26,2.47,1.5,4.49,1.18,1.53,2.38,1.67,1.29,1.36,15.0,10.0,12.0,21.0,13.0,7.0,9.0,15.0,19.0,12.0,12.0,21.0,34.0,23.0,26.0,34.0,126.0
4zfiZtof,NORWAY 2,ROUND 15,2025-07-30,13:00,Odd,Stabaek,2.75,2.5,3.2,1.2,3.92,2.08,1.66,4.41,1.16,2.25,3.6,2.9,1.02,17.0,1.11,5.92,1.43,2.74,2.12,1.69,3.48,1.28,1.37,2.75,1.37,1.25,1.58,21.0,17.0,19.0,34.0,13.0,7.5,12.0,21.0,15.0,10.0,10.0,21.0,23.0,15.0,19.0,26.0,81.0
dAjqy3Gs,NORWAY 2,ROUND 15,2025-07-30,13:00,Moss,Sogndal,3.0,2.38,3.0,1.25,3.41,2.25,1.57,5.33,1.11,2.55,3.5,2.55,1.01,15.0,1.15,4.93,1.6,2.3,2.47,1.5,4.31,1.19,1.47,2.5,1.5,1.29,1.5,15.0,12.0,15.0,26.0,12.0,7.0,10.0,19.0,15.0,10.0,11.0,23.0,26.0,19.0,23.0,34.0,101.0
xQ9CtPhK,NORWAY 2,ROUND 15,2025-07-30,13:00,Mjondalen,Asane,3.75,2.25,2.63,1.29,3.15,2.57,1.44,6.28,1.07,3.4,3.4,2.1,1.02,11.0,1.25,3.74,1.79,1.99,2.98,1.36,5.43,1.13,1.67,2.1,1.7,1.3,1.3,12.0,8.5,11.0,19.0,12.0,6.5,9.0,17.0,19.0,12.0,13.0,23.0,34.0,26.0,34.0,41.0,151.0
pWMQIL0D,NORWAY 2,ROUND 15,2025-07-30,13:00,Lyn,Aalesund,3.25,2.3,2.88,1.27,3.32,2.47,1.48,5.81,1.09,2.88,3.4,2.3,1.01,13.0,1.19,4.31,1.71,2.1,2.67,1.45,4.93,1.15,1.54,2.25,1.57,1.3,1.4,13.0,10.0,13.0,23.0,12.0,7.0,9.5,17.0,17.0,11.0,12.0,23.0,29.0,21.0,26.0,41.0,126.0
r7Q9M31l,NORWAY 2,ROUND 15,2025-07-30,13:00,Kongsvinger,Start,2.4,2.4,3.75,1.25,3.41,2.25,1.57,5.33,1.11,1.9,3.7,3.7,1.01,15.0,1.15,4.93,1.53,2.4,2.3,1.6,3.99,1.22,1.47,2.5,1.29,1.29,1.91,17.0,15.0,21.0,41.0,11.0,7.5,13.0,26.0,11.0,9.0,12.0,29.0,17.0,13.0,21.0,34.0,101.0
OIDyuCHF,NORWAY 2,ROUND 15,2025-07-30,13:00,Hodd,Egersund,2.75,2.38,3.4,1.27,3.32,2.47,1.48,5.81,1.09,2.2,3.8,2.8,1.02,13.0,1.22,3.99,1.71,2.1,2.67,1.45,4.93,1.15,1.54,2.25,1.4,1.25,1.67,15.0,12.0,17.0,29.0,10.0,7.5,11.0,21.0,12.0,9.0,13.0,26.0,21.0,17.0,23.0,41.0,151.0
