Id,Date,Time,League,Round,Home,Away,Odd_H_HT,Odd_D_HT,Odd_A_HT,Odd_Over05_HT,Odd_Under05_HT,Odd_Over15_HT,Odd_Under15_HT,Odd_Over25_HT,Odd_Under25_HT,Odd_H_FT,Odd_D_FT,Odd_A_FT,Odd_Over05_FT,Odd_Under05_FT,Odd_Over15_FT,Odd_Under15_FT,Odd_Over25_FT,Odd_Under25_FT,Odd_Over35_FT,Odd_Under35_FT,Odd_Over45_FT,Odd_Under45_FT,Odd_BTTS_Yes,Odd_BTTS_No,Odd_1X_FT,Odd_12_FT,Odd_X2_FT
vXGY25fA,2025-12-18,05:30,ASIA SOUTHEAST ASIAN GAMES,Play Offs,Philippines U22,Malaysia U22,2.95,2.0,3.4,1.42,2.35,0.0,0.0,0.0,0.0,2.32,3.15,2.75,0.0,0.0,0.0,0.0,1.98,1.65,0.0,0.0,0.0,0.0,2.32,3.15,1.36,1.29,1.5
6axU4fpJ,2025-12-18,07:00,VIETNAM 1,Round 4,Gia Lai,Cong An Ha Noi,7.5,2.63,1.67,1.25,3.5,2.38,1.53,5.5,1.13,9.5,5.0,1.25,1.01,15.0,1.2,4.5,1.62,2.25,2.63,1.47,5.0,1.17,2.1,1.67,3.4,1.13,1.04
WEea81Rs,2025-12-18,08:00,WORLD FIFA ARAB CUP,Play Offs,Saudi Arabia,United Arab Emirates,2.7,2.05,3.95,1.45,2.55,3.0,1.34,6.6,1.08,2.05,3.4,3.35,1.07,6.8,1.36,2.9,2.05,1.7,3.5,1.26,6.1,1.09,1.88,1.82,1.32,1.29,1.75
hfysdfbl,2025-12-18,09:00,KENYA 1,Round 14,Muranga,Police FC,4.8,1.8,2.72,1.57,2.02,0.0,0.0,0.0,0.0,4.1,2.85,1.95,0.0,0.0,1.53,2.18,2.72,1.38,0.0,0.0,0.0,0.0,4.1,2.85,1.7,1.34,1.2
r5NP4RPc,2025-12-18,09:30,ASIA SOUTHEAST ASIAN GAMES,Play Offs,Thailand U22,Vietnam U22,3.2,1.75,4.0,1.65,1.91,0.0,0.0,0.0,0.0,2.37,2.75,3.1,0.0,0.0,1.65,1.98,0.0,0.0,0.0,0.0,0.0,0.0,2.37,2.75,1.3,1.37,1.47
4xHrPH3T,2025-12-18,09:45,OMAN 1,Round 8,Bahla,Al Khaboora,2.38,2.1,4.5,1.4,2.75,3.0,1.33,8.0,1.06,1.73,3.4,4.6,1.06,9.0,1.36,3.1,2.15,1.67,4.1,1.22,8.0,1.07,2.0,1.73,1.14,1.25,2.0
v7gS8eWb,2025-12-18,09:45,IRAN CUP,1/16-finals,Tractor,Persepolis,3.2,1.91,3.42,0.0,0.0,0.0,0.0,0.0,0.0,2.48,2.96,2.7,1.05,7.4,1.52,2.37,2.73,1.4,6.05,1.09,10.5,1.03,2.19,1.6,1.35,1.3,1.41
viB7seqe,2025-12-18,10:00,KENYA 1,Round 14,Leopards,Ulinzi Stars,2.45,1.8,5.33,1.6,2.1,0.0,0.0,0.0,0.0,1.77,2.9,4.5,0.0,0.0,1.6,2.1,2.95,1.33,0.0,0.0,0.0,0.0,1.77,2.9,1.17,1.28,1.75
dxabWQif,2025-12-18,10:00,ITALY U19,Round 16,Juventus U20,Cesena U20,2.1,2.5,4.33,1.22,3.75,2.2,1.62,5.0,1.14,1.62,3.9,4.33,1.01,17.0,1.14,5.5,1.45,2.55,2.3,1.6,4.1,1.22,1.5,2.5,1.14,1.2,2.1
O2N0HHbU,2025-12-18,10:00,UGANDA 1,Round 11,Entebbe UPPC,Kitara,3.6,2.0,3.0,1.44,2.6,3.3,1.29,9.0,1.03,2.88,3.25,2.2,1.05,8.0,1.36,2.88,2.25,1.57,4.5,1.17,9.0,1.03,1.91,1.8,1.57,1.3,1.36
GGp1saJc,2025-12-18,11:25,OMAN 1,Round 8,Al Nasr,Oman Club,2.54,2.05,4.0,1.45,2.54,0.0,0.0,0.0,0.0,1.9,3.33,3.5,1.04,7.13,1.38,2.66,2.2,1.6,3.64,1.21,6.69,1.05,1.95,1.75,1.25,1.25,1.66
CrI3fePa,2025-12-18,11:30,SEYCHELLES 1,Round 8,Real Maldives,Bazar Brothers,3.4,2.32,2.47,0.0,0.0,2.12,1.52,0.0,0.0,3.0,3.7,1.98,0.0,0.0,0.0,0.0,0.0,0.0,2.15,1.55,0.0,0.0,3.0,3.7,1.67,1.23,1.31
ARZVZ6K8,2025-12-18,11:30,TURKEY CUP,Round 1,Genclerbirligi,Bodrumspor,3.0,2.05,3.75,1.44,2.63,3.25,1.33,9.0,1.07,2.25,3.2,3.0,1.07,9.0,1.4,2.75,2.25,1.62,4.33,1.2,10.0,1.06,1.91,1.8,1.36,1.36,1.62
4vxHqFdm,2025-12-18,12:00,EGYPT LEAGUE CUP,Round 2,National Bank Egypt,Modern Sport,3.0,1.83,4.0,1.57,2.25,3.75,1.22,10.0,1.03,2.2,2.8,3.4,1.1,6.5,1.57,2.38,2.88,1.36,6.0,1.13,13.0,1.02,2.3,1.57,1.25,1.36,1.57
CrvAuwlA,2025-12-18,12:15,OMAN 1,Round 8,Saham,Al-Shabab,3.6,2.0,3.0,1.44,2.63,3.2,1.3,8.5,1.05,2.9,3.0,2.4,1.07,8.0,1.4,2.88,2.3,1.6,4.33,1.2,8.5,1.06,2.0,1.73,1.5,1.33,1.33
